Check Map,Check B#,Check M#,Snowball Map,Group,brizo_id,Mapping,Name,First Seen,Street,City/Town,State/Province Code,Zip/Postal Code,Country,First Name,Last Name,Contact LinkedIn,Phone,Contact Count,Most Common Email,Cuisines (Regional),Price Range,Vitality Score,Reputation Score,Technology Vendors
-,-,-,41608,Group C,bd79ced8ca6b1219,867 Norwic6382,Oriental Bar and Grill,3/1/2020,867 Norwich New London Tpke,Uncasville,CT,6382,United States,,,,(860)892-8081,0,,Chinese,$$,,,
-,-,-,41609,Group C,bd7a21857be47d88,3235 Garde32796,First Wok,3/1/2020,3235 Garden St,Titusville,FL,32796,United States,Han B.,Lin,,(321)383-8881,1,,Chinese,$,,,Google Maps; Uber Eats
-,-,-,41610,Group C,bd9ebab4ff89566d,6061 Merri32277,Crazy Kitchen,3/1/2020,6061 Merrill Rd,Jacksonville,FL,32277,United States,,,,(904)743-6811,0,,Chinese,$,,,Clover POS; DoorDash; Caviar; Uber Eats
-,-,-,41611,Group C,bda981f7916d5642,159 N Hiat33026,Submarine Crab,3/1/2020,159 N Hiatus Rd,Pembroke Pines,FL,33026,United States,,,,(954)287-1845,0,submarinecrabpp@gmail.com,Southern; Cajun,$$,,,WooCommerce; Grubhub; Postmates; Google Maps; Seamless; Caviar; Uber Eats; DoorDash
-,-,-,41612,Group C,bdb4380d5020bc8b,4455 W New32904,Sushi Factory,11/24/2020,4455 W New Haven Ave,Melbourne,FL,32904,United States,,,,(321)222-3724,0,info@sushifactorytogo.com,Japanese,$,,,Google Analytics; Grubhub; Squarespace; Chinese Menu Online; Apple Pay; MailChimp; BeyondMenu; Google Maps; Opencart; DoorDash; Uber Eats
-,-,-,41613,Group C,bdb9ba98e260c4ec,4400 Curry32812,Uncle Sung Chicken + Rice,12/28/2020,4400 Curry Ford Rd,Orlando,FL,32812,United States,,,,(904)910-0003,0,,Japanese,$,,,Grubhub; Uber Eats
-,-,-,41614,Group C,bdd6afca17a46a4c,25101 S Ta34134,Sushi Thai Too,3/1/2020,25101 S Tamiami Trl,Bonita Springs,FL,34134,United States,,,,(239)992-5600,0,,Japanese; Thai,$$,,,Google Analytics; Google Maps; Uber Eats; Postmates
-,-,-,41615,Group C,bddc0f802b4fa7c8,250 Palm C32137,China Express,3/1/2020,250 Palm Coast Pkwy NE,Palm Coast,FL,32137,United States,,,,(386)447-5777,0,,Chinese,$,,,Grubhub; DoorDash
-,-,-,41616,Group C,bde6fa3b01594531,2401 PGA B33410,FireFin Grill,3/1/2020,2401 PGA Blvd,Palm Beach Gardens,FL,33410,United States,Tom,Aitken,,(561)472-7900,1,info@firefingrill.com,American; Japanese,$$,,,Google Analytics; OpenStreetMap; OpenTable; Toast Marketplace; Google Maps; MailChimp; ASAP; Restaurant Guru; DoorDash; Uber Eats
-,-,-,41617,Group C,bde8e30129ab2fa4,11401 N Ro72212,Chinese Kitchen,3/1/2020,11401 N Rodney Parham Rd,Little Rock,AR,72212,United States,Tom,Fong,,(501)224-2100,1,,Chinese,$,,,Google Maps
-,-,-,41618,Group C,bdfe7a1ddeb7383f,2201 N Fed33431,Osha Authentic Thai and Sushi Bar,3/1/2020,2201 N Federal Hwy,Boca Raton,FL,33431,United States,,,,(561)405-6455,0,,Japanese; Thai,$$,,,BeyondMenu
-,-,-,41619,Group C,be0ec60b31ba07f9,15721 Pine33027,Stirrin Wok,1/13/2024,15721 Pines Blvd,Pembroke Pines,FL,33027,United States,,,,(954)885-5588,0,,Chinese,,,,Uber Eats
-,-,-,41620,Group C,be1d2dac034901bc,36115 East34685,China Wok,3/1/2020,36115 East Lake Rd,Palm Harbor,FL,34685,United States,Jeff,J,,(727)772-0886,1,,Chinese,$,,,Facebook Pixel; Google Analytics; Grubhub; Postmates; Apple Pay; Seamless; Google Maps; Menufy; Uber Eats
-,-,-,41621,Group C,be24d5701f374d99,1601 Drexe33139,The Rogue Panda,5/31/2022,1601 Drexel Ave,Miami Beach,FL,33139,United States,,,,(305)504-5191,0,hello@theroguepanda.com,Chinese,$$,,,Facebook Pixel; Google Analytics; Google Maps; DoorDash; Squarespace
-,-,-,41622,Group C,be3b73f189891fe4,6 Monroe S6854,Maritime Chinese Take Out Restaurant,3/1/2020,6 Monroe St,Norwalk,CT,6854,United States,,,,(203)852-0645,0,,Chinese,,,,
-,-,-,41623,Group C,be41e59cc3a3e9d9,926 E Fowl33612,The Saucy Crawfish,2/24/2021,926 E Fowler Ave,Tampa,FL,33612,United States,,,,(813)578-7906,0,thesaucybradentoninc@gmail.com,American; Creole; Cajun,$$,,,Facebook Pixel; Google Analytics; Toast Online Ordering; Toast Loyalty; Postmates; Toast Marketplace; Google Maps; Uber Eats; Caviar; DoorDash
-,-,-,41624,Group C,be5a0b94d6d792e4,3752 SW 6433314,Wings Chinese Restaurant & Take Out,3/1/2020,3752 SW 64th Ave,Davie,FL,33314,United States,,,,(954)584-7511,0,,Chinese,$,,,
-,-,-,41625,Group C,be5eb72a009f19b3,44 Woodwar6854,South China,3/1/2020,44 Woodward Ave,Norwalk,CT,6854,United States,Lei,Liu,,(203)838-1818,1,info@southchinanorwalkct.com,Chinese,$,,,Google Analytics; Grubhub; Chinese Menu Online; Squarespace; Apple Pay; Seamless; BeyondMenu; Google Maps; MailChimp; Opencart; DoorDash
-,-,-,41626,Group C,be60b639d3d32844,1821 Paren32216,Auntie Fung's Kitchen,3/12/2023,1821 Parental Home Rd,Jacksonville,FL,32216,United States,,,,(914)217-1965,0,,Chinese; Nepalese,,,,Uber Eats
-,-,-,41627,Group C,be6d080a8a2d09c3,2250 NE 1633160,Thai House II,3/1/2020,2250 NE 163rd St,North Miami Beach,FL,33160,United States,Khrauwan,Russmetes,,(305)940-6075,1,,Japanese,$$,,,Google Analytics; Grubhub; Google Maps; ASAP; Menufy; Uber Eats
-,-,-,41628,Group C,be72376c6e5cb329,8847 SE Br33455,Man Li Chinese Restaurant,3/1/2020,8847 SE Bridge Rd,Hobe Sound,FL,33455,United States,Tanya,Zhao,,(772)546-9022,1,,Chinese,$$,,,Grubhub; Culinary Agents
-,-,-,41629,Group C,be779fe99c7e8d68,15040 N No85260,Kodo Sushi Sake,3/1/2020,15040 N Northsight Blvd,Scottsdale,AZ,85260,United States,Yong,C,,(480)275-2811,2,,Japanese,$$,,,Wix Restaurants; 3KO Systems; Yelp Waitlist; Uber Eats; Postmates
-,-,-,41630,Group C,be77d8665d3f5400,8250 Sunse33322,Jin Sushi,3/1/2020,8250 Sunset Strip,Sunrise,FL,33322,United States,Sungpo,Yi,,(954)747-1101,1,,Japanese,$$,,,Google Analytics; Grubhub; MenuPages; Culinary Agents; Square; Google Maps; ezCater; DoorDash; Uber Eats
-,-,-,41631,Group C,be8ec71ac5a0544e,56 Center 6489,Wild Orchid,3/1/2020,56 Center St,Southington,CT,6489,United States,,,,(860)863-5800,0,,Japanese; Thai,$$,,,Facebook Pixel; Google Analytics; Grubhub; Postmates; Apple Pay; Seamless; ezCater; Google Maps; BeyondMenu; Menufy; Uber Eats; DoorDash; Caviar
-,-,-,41632,Group C,be9e9809b98c32a5,1926 W Mai33607,West Fortune St Fish Market,3/1/2020,1926 W Main St,Tampa,FL,33607,United States,,,,(813)254-1741,0,westfortunetampa@gmail.com,Southern; Cajun,$$,,,Weebly; Google Maps; Uber Eats; Square
-,-,-,41633,Group C,beb18d29ba827863,6481 S Chi32829,Tokyo Steak House & Sushi Bar,3/1/2020,6481 S Chickasaw Trl,Orlando,FL,32829,United States,Kevin,Zheng,,(407)207-7950,1,,Japanese,$$,,,Culinary Agents; DoorDash; kwickmenu; Postmates; Uber Eats
-,-,-,41634,Group C,bed4719f9d1b0349,1201 Bosto6460,Little Tokyo Express,3/1/2020,1201 Boston Post Rd,Milford,CT,6460,United States,Lee Roy,Mitchell,https://www.linkedin.com/in/lee-roy-mitchell-138953a2,(203)878-8814,10,,Japanese,$,,,Culinary Agents; DoorDash; Caviar
-,-,-,41635,Group C,bedff7fd793c0076,6610 Colon72204,Chinese On The Go,3/1/2020,6610 Colonel Glenn Rd,Little Rock,AR,72204,United States,Allen,Parker,,(501)568-9910,1,,Chinese,$,,,
-,-,-,41636,Group C,bef3345ae6a2ef5c,47 Univers32211,Hot Wok,3/1/2020,47 University Blvd N,Jacksonville,FL,32211,United States,Manhong,lo,,(904)722-1266,1,,Chinese,$,,,Grubhub; MenuFreeZone; Seamless; Uber Eats; Postmates; DoorDash
-,-,-,41637,Group C,bef425277ec08546,1900 NE Mi33132,Hibachiano,10/16/2023,1900 NE Miami Ct,Miami,FL,33132,United States,,,,(305)896-0832,0,,Japanese; Mediterranean,$$,,,Uber Eats; DoorDash
-,-,-,41638,Group C,bef8ec4961dca8f9,90 SW 27th33135,Chop Suey International Restaurant,3/1/2020,90 SW 27th Ave,Miami,FL,33135,United States,Emilio,Seng,,(305)642-7070,1,,Chinese,$$,,,Grubhub; Seamless; Postmates; Uber Eats
-,-,-,41639,Group C,bf096cd159e67bdd,618 H St N20001,Chinatown Garden,3/1/2020,618 H St NW,Washington,DC,20001,United States,Sunny,Chen,,(202)737-8887,1,,Chinese,$$,,,Mealage; Grubhub; Culinary Agents; Google Maps; BeyondMenu; Menufy; Uber Eats; DoorDash
-,-,-,41640,Group C,bf1169d4d0756215,7900 103rd32210,Wok N Roll,2/24/2021,7900 103rd St,Jacksonville,FL,32210,United States,,,,(904)772-7778,0,,Chinese,,,,BeyondMenu; DoorDash; Postmates; Uber Eats
-,-,-,41641,Group C,bf128a58a9a6866b,926 Curlew34698,Sakura Sushi Hibachi,2/24/2021,926 Curlew Rd,Dunedin,FL,34698,United States,,,,(727)600-8011,0,,Japanese,$$,,,Grubhub; Seamless; Uber Eats; Postmates; Caviar; DoorDash
-,-,-,41642,Group C,bf2385c1e1d22ca3,1721 N Dys85392,Sushi Love,2/7/2023,1721 N Dysart Rd,Avondale,AZ,85392,United States,,,,(623)230-2002,0,,Japanese; Chinese,$$,,,Grubhub; Seamless
-,-,-,41643,Group C,bf2fd8e6de9c8645,746 6th St20001,Chinatown Express,3/1/2020,746 6th St NW,Washington,DC,20001,United States,Shing,Lui,,(202)638-0424,2,,Chinese,$$,,,Google Analytics; Grubhub; Culinary Agents; Postmates; Seamless; Google Maps; Uber Eats; DoorDash; Caviar
-,-,-,41644,Group C,bf311844e682e924,2595 Hiawa32835,Hand Roll Sushi,3/1/2020,2595 Hiawassee Rd S,Orlando,FL,32835,United States,,,,(407)237-0018,0,mcb.bolzan@gmail.com,Japanese,$$,,,Facebook Pixel; MenuPages; Grubhub; Culinary Agents; Apple Pay; Shopify; Sauce; DoorDash; Uber Eats
-,-,-,41645,Group C,bf35b9d072901eee,538 Boston6477,Sushi Palace,3/1/2020,538 Boston Post Rd,Orange,CT,6477,United States,,,,(203)891-8484,0,acmw168@gmail.com,Japanese,$$,,,Grubhub; Google Maps; Uber Eats; DoorDash
-,-,-,41646,Group C,bf37f19c4c958c30,9002 N 40t33604,Voodu Vegan Bistro,11/21/2022,9002 N 40th St,Tampa,FL,33604,United States,,,,(813)616-4422,0,,Japanese,$$,,,Facebook Pixel; Toast Online Ordering; WooCommerce; Grubhub; Toast Gift Cards; Toast Loyalty; Toast Marketplace; Google Maps; Uber Eats
-,-,-,41647,Group C,bf3e2893dc754dd3,9163 W Uni85382,China 7 Chinese Cuisine,3/1/2020,9163 W Union Hills Dr,Peoria,AZ,85382,United States,Benny,Huang,,(623)972-7720,1,,Chinese,$,,,
-,-,-,41648,Group C,bf3f93ba61395fcf,310 S Fede33441,Masamune Japanese Restaurant,3/1/2020,310 S Federal Hwy,Deerfield Beach,FL,33441,United States,Yukihisa,Hatayama,,(954)427-9491,3,masamune.dfb@gmail.com,Japanese,$$,,,Google Analytics; WooCommerce; Grubhub; MealKeyway; Seamless; Google Maps; Menusifu; Uber Eats; Caviar; DoorDash
-,-,-,41649,Group C,bf46bde9df771d30,2603 W Ple72758,So Chill Eat,3/1/2023,2603 W Pleasant Grove Rd,Rogers,AR,72758,United States,,,,(479)427-2330,0,hello@sochilleat.com,Japanese; Thai,$$,,,Facebook Pixel; Toast Online Ordering; Toast Gift Cards; Toast Loyalty; Squarespace; Toast Reservations; Toast Marketplace; DoorDash
-,-,-,41650,Group C,bf560f07a2878a66,859 N Nob 33324,Golden Wok,3/1/2020,859 N Nob Hill Rd,Plantation,FL,33324,United States,Hong,Mei,,(954)916-9510,1,info@goldenwokplantationfl.com,Chinese,$,,,Google Analytics; Postmates; Chinese Menu Online; Squarespace; Apple Pay; MailChimp; BeyondMenu; Google Maps; Opencart; Caviar; Uber Eats; DoorDash
-,-,-,41651,Group C,bf693a4a525a3835,3100 Canal33898,Cherry Pocket Steak n Seafood,3/1/2020,3100 Canal Rd,Lake Wales,FL,33898,United States,,,,(863)439-2031,0,deb@cherrypocket.com,American; Creole; Cajun,$$,,,Toast Marketplace; Google Analytics; OpenStreetMap; Popmenu; Google Maps; Toast Gift Cards
-,-,-,41652,Group C,bf763eb23cb8e804,6630 W Cac85304,China Rainbow,3/1/2020,6630 W Cactus Rd,Glendale,AZ,85304,United States,,Y Wong,,(623)878-2233,1,,Chinese,$,,,MenuPages; DoorDash; Uber Eats
-,-,-,41653,Group C,bf8c3ae4ce52184a,721 N Fede33304,Sushi BOOM,1/13/2024,721 N Federal Hwy,Fort Lauderdale,FL,33304,United States,,,,(954)440-2557,0,,Japanese,,,,Uber Eats
-,-,-,41654,Group C,bfb7956edd949bc3,1781 AZ-6986301,Uncle Bud's Place,3/1/2020,1781 AZ-69,Prescott,AZ,86301,United States,,,,(928)227-0092,0,,Cajun,$$,,,
-,-,-,41655,Group C,bfcdcf6ae385d8f3,7338 Corte34210,Kiku Sushi & Grill,3/1/2020,7338 Cortez Rd W,Bradenton,FL,34210,United States,Fenny,C,,(941)209-1696,1,,Japanese,$$,,,DoorDash; Caviar; Postmates; MealKeyway; Uber Eats
-,-,-,41656,Group C,bfd60c80f8e76c53,2738 N And33311,Ming Kong Chinese Restaurant,3/1/2020,2738 N Andrews Ave,Wilton Manors,FL,33311,United States,Tung Hing,Lee,,(954)630-0608,2,,Chinese,$$,,,Google Analytics; Restaurant; Grubhub; MenuPages; Google Maps; DoorDash; Uber Eats
-,-,-,41657,Group C,bfdf9d03d3d869ce,1323 Silas6109,Kaliubon Ramen,3/1/2020,1323 Silas Deane Hwy,Wethersfield,CT,6109,United States,,,,(959)230-4533,0,kaliubonramen@gmail.com,Japanese,$$,,,Toast TakeOut; Toast Online Ordering; Grubhub; Toast Gift Cards; Postmates; Toast Marketplace; Apple Pay; Seamless; Google Maps; Uber Eats; DoorDash; Caviar
-,-,-,41658,Group C,bfe5d6d51ce8074e,8548 Palm 32836,Susuru,3/1/2020,8548 Palm Pkwy,Orlando,FL,32836,United States,,,,(407)778-4813,0,hello@susuruorl.com,Japanese,$$,,,Culinary Agents; Squarespace
-,-,-,41659,Group C,bff55255625b92d0,120 S Oliv33401,TanukiGO,12/13/2022,120 S Olive Ave,West Palm Beach,FL,33401,United States,,,,(561)268-2831,0,,Japanese,$$,,,Toast Marketplace; Grubhub; Seamless; Uber Eats; Postmates; DoorDash
-,-,-,41660,Group C,c0069c2a53142448,12995 S Cl33907,DJ Chinese Restaurant,3/1/2020,12995 S Cleveland Ave,Fort Myers,FL,33907,United States,Ho,Cho,,(239)275-9996,1,,Chinese,$$,,,
-,-,-,41661,Group C,c011be99b6c033c8,6550 Inter32819,Mr Sushi Express,3/1/2020,6550 International Dr,Orlando,FL,32819,United States,,,,(407)351-9740,0,,Japanese,$,,,Facebook Pixel; OpenStreetMap; Grubhub; Postmates; Seamless; Google Maps; Uber Eats; DoorDash; Caviar
-,-,-,41662,Group C,c02bc594d95c6eb9,4025 E Cha85048,Taco H,3/1/2020,4025 E Chandler Blvd,Phoenix,AZ,85048,United States,,,,(480)925-7500,0,tacohnrollsaz@gmail.com,Mexican; Japanese,$$,,,Toast Marketplace; Toast Online Ordering; Toast TakeOut; Apple Pay; Google Maps; Toast Gift Cards
-,-,-,41663,Group C,c02de57465cba92c,1289 N Pal34236,Kojo,3/5/2021,1289 N Palm Ave,Sarasota,FL,34236,United States,,,,(941)536-9717,0,info@eatkojo.com,Japanese,$$,,,Google Analytics; Resy; Culinary Agents; Uber Eats; Postmates
-,-,-,41664,Group C,c04841bad787bead,1900 NE Mi33132,Big Sushi Rolls,10/18/2022,1900 NE Miami Ct,Miami,FL,33132,United States,,,,(786)307-1721,0,,Japanese,$$,,,Uber Eats
-,-,-,41665,Group C,c04cb492ad35533b,1940 N 30t33021,Roux Krewe,11/18/2023,1940 N 30th Rd,Hollywood,FL,33021,United States,,,,(305)898-0114,0,,Creole; Caribbean; Cajun,$,,,Uber Eats
-,-,-,41666,Group C,c04e630fda20080d,7818 W Irl34747,Oishi Japanese Cuisine,3/1/2020,7818 W Irlo Bronson Memorial Hwy,Kissimmee,FL,34747,United States,,,,(863)251-6579,0,hyung7@msn.com,Japanese,$$,,,Wix Restaurants; Facebook Pixel; Toast Marketplace; Toast Online Ordering; DoorDash; Uber Eats
-,-,-,41667,Group C,c051a1f1f17530f7,97 Martin 32084,Roux Organics,11/22/2022,97 Martin Luther King Ave,St Augustine,FL,32084,United States,,,,(904)679-5387,0,davidjohnson@rouxhospitality.co,Creole; Cajun,$$,,,
-,-,-,41668,Group C,c05ae010de21cda3,W Atlantic33063,Teriyaki Express,3/1/2020,W Atlantic Blvd,Margate,FL,33063,United States,,,,(754)222-6353,0,,Japanese,$,,,Grubhub; Uber Eats; Postmates
-,-,-,41669,Group C,c06b78fa8b709480,2039 Dixwe6514,China Chef,3/1/2020,2039 Dixwell Ave,Hamden,CT,6514,United States,,,,(203)288-6666,0,,Chinese,$,,,Grubhub; Seamless; Google Maps; BeyondMenu; Uber Eats; Postmates
-,-,-,41670,Group C,c0701b5dd6e453e4,1319 E Oak34266,King Buffet,3/1/2020,1319 E Oak St,Arcadia,FL,34266,United States,Johnny,Chang,,(863)993-3599,1,,Chinese,$,,,Google Analytics; Google Maps; BeyondMenu; DoorDash; Caviar; Uber Eats
-,-,-,41671,Group C,c07511a9bd9f5043,3743 E Sil34470,China Lee Buffet,3/1/2020,3743 E Silver Springs Blvd,Ocala,FL,34470,United States,H. L. I.,Wen,,(352)671-1888,1,chinaleebf@yahoo.com,Japanese; Chinese,$,,,
-,-,-,41672,Group C,c0792663225fd931,7959 W Atl33446,Yakitori Sushi House,3/31/2023,7959 W Atlantic Ave,Delray Beach,FL,33446,United States,,,,(561)501-6391,0,info@yakitoridelray.com,Japanese,$$,,,Google Analytics; Grubhub; Google Maps; Toast Gift Cards; Uber Eats; OpenTable
-,-,-,41673,Group C,c0872a56bebb95b1,9811 Maume72113,Boudreaux's Grill & Bar,3/1/2020,9811 Maumelle Blvd,North Little Rock,AR,72113,United States,Ljuba,C,,(501)753-6860,2,,Creole; Cajun,$$,,,Grubhub; Seamless; Square Gift Cards; DoorDash
-,-,-,41674,Group C,c08b14bf91ec83ca,1534 Malve71901,Gozen Japan House,8/9/2023,1534 Malvern Ave,Hot Springs,AR,71901,United States,,,,(501)701-4291,0,,Japanese,$$,,,DoorDash
-,-,-,41675,Group C,c08e2290864d7375,3300 S Uni33025,Veggie Dragon Dynasty,1/28/2023,3300 S University Dr,Miramar,FL,33025,United States,,,,,0,,Chinese,$$,,,DoorDash
-,-,-,41676,Group C,c0925af5075bbf75,2258 S Fer32536,China One,3/1/2020,2258 S Ferdon Blvd,Crestview,FL,32536,United States,,,,(850)683-0288,0,,Chinese,$,,,Google Maps
-,-,-,41677,Group C,c09bdf6d3928b5ec,34455 N 2785085,Tao Kitchen Asian Bistro,3/1/2020,34455 N 27th Dr,Phoenix,AZ,85085,United States,Charlene,Mai,,(623)516-8886,1,,Chinese,$$,,,
-,-,-,41678,Group C,c09cdcb9ed7d1619,1900 Q St 20009,Rakuya,3/1/2020,1900 Q St NW,Washington,DC,20009,United States,Ryland,Johnson,,(202)265-7258,1,dling@rakuasiandining.com,Japanese,$$,,,TableAgent; Google Maps; xDine; Squarespace; Uber Eats
-,-,-,41679,Group C,c0be1b35289ecfc8,403 Willia6320,Rico Chow,8/3/2021,403 Williams St,New London,CT,6320,United States,,,,(860)442-2469,0,,Japanese,$$,,,Grubhub; Seamless; Uber Eats; Postmates; Square; Caviar; DoorDash
-,-,-,41680,Group C,c0ce36d219cba3a2,14286 Beac32250,Koushinryou - Curry and Sando,11/5/2020,14286 Beach Blvd,Jacksonville Beach,FL,32250,United States,,,,(904)374-5154,0,koushinryou22@gmail.com,Japanese,$$,,,Google Analytics; Toast Marketplace; Waitlist Me; Google Maps; Popmenu
-,-,-,41681,Group C,c0de8ff577981ac0,1951 N Pin34689,China Wok,3/1/2020,1951 N Pinellas Ave,Tarpon Springs,FL,34689,United States,Lin,You,,(727)945-8873,1,,Chinese,$$,,,Grubhub; DoorDash; Caviar; Postmates; Uber Eats
-,-,-,41682,Group C,c0f271a2de9a7e5b,93 Asylum 6103,Feng Chophouse,3/1/2020,93 Asylum St,Hartford,CT,6103,United States,William,C,,(860)549-3364,9,93asylum@fengchophouse.com,Japanese,$$,,,Google Analytics; WooCommerce; Google Maps; Culinary Agents; MealKeyway; DoorDash; OpenTable
-,-,-,41683,Group C,c0fbee792df7140a,411 Barnum6614,Hong Kong Tokyo,3/1/2020,411 Barnum Ave Cutoff,Stratford,CT,6614,United States,L. I. Rong,Wang,,(203)378-9211,1,,Japanese; Chinese,$$,,,Grubhub; Seamless; Google Maps; BeyondMenu
-,-,-,41684,Group C,c104664c2ede9630,3225 E Car72023,Super 1 Hibachi Japanese Express Cabot,2/24/2021,3225 E Carmichael Rd,Cabot,AR,72023,United States,,,,(501)249-4401,0,,Southern; Japanese; Vietnamese; Chinese,$$,,,BiteSquad; DoorDash
-,-,-,41685,Group C,c11222035b675d60,7458 US-1 32095,China King,3/1/2020,7458 US-1 N,St Augustine,FL,32095,United States,,,,(904)819-9972,0,,Chinese,$,,,Grubhub; Seamless; Google Maps; BeyondMenu
-,-,-,41686,Group C,c113b81a7bce601f,220 Main S6457,Juicy Cajun Seafood,3/1/2020,220 Main St,Middletown,CT,6457,United States,,,,(860)852-5881,0,juicycajunseafood@yahoo.com,Cajun,$$,,,Grubhub; Seamless; BeyondMenu; DoorDash; Uber Eats; MealKeyway
-,-,-,41687,Group C,c11cb88572045d67,5061 E Ell85044,Sakana Sushi & Grill,3/1/2020,5061 E Elliot Rd,Phoenix,AZ,85044,United States,Nobu,Sawai,,(480)598-0506,1,sakanajun@gmail.com,Japanese,$$,,,Wix Restaurants; Toast Marketplace; Homebase; Google Analytics; Toast Online Ordering; Waitlist Me; Clover POS
-,-,-,41688,Group C,c11d69afd85336e6,337 S Wash32796,Cafe Paradiso Bistro & Social Club,3/18/2022,337 S Washington Ave,Titusville,FL,32796,United States,,,,(321)567-5917,0,thecafeparadiso@gmail.com,Creole; Caribbean; Cuban; Cajun; Spanish,$$,,,YourAdChoices; Facebook Pixel; PayPal; Google Analytics; The NAI; Google Maps
-,-,-,41689,Group C,c11e939308f3b158,1155 S Dal33629,Chef Thai & Sushi,3/1/2020,1155 S Dale Mabry Hwy,Tampa,FL,33629,United States,Allie,Richards,,(813)286-8187,1,,Japanese; Thai,$$,,,Google Maps; DoorDash; Postmates; Uber Eats
-,-,-,41690,Group C,c12f87a4faced966,8520 W Peo85345,Tori-Yoshi Japanese Fried Chicken,9/24/2023,8520 W Peoria Ave,Peoria,AZ,85345,United States,,,,(623)979-4545,0,,Japanese,,,,Uber Eats
-,-,-,41691,Group C,c136c4d8bc03a5b0,5266 Red B32708,China Wok,3/1/2020,5266 Red Bug Lake Rd,Winter Springs,FL,32708,United States,,,,(407)388-1616,0,,Chinese,$,,,Grubhub; Seamless; Google Maps; BeyondMenu; Uber Eats; DoorDash
-,-,-,41692,Group C,c14c4186be6dbac1,1110 Pinel33715,Wong Lee's Chinese Cuisine,3/1/2020,1110 Pinellas Bayway S,St Petersburg,FL,33715,United States,Kam,Chow,,(727)867-1710,1,,Chinese,$,,,
-,-,-,41693,Group C,c150bd6cb62769c9,5310 E Hig85054,Nori Sushi,3/1/2020,5310 E High St,Phoenix,AZ,85054,United States,Nori,P,,(480)494-5147,2,,Japanese,$$,,,OpenTable
-,-,-,41694,Group C,c1658fe415dccda4,2600 W Ple72758,China Cafe,3/1/2020,2600 W Pleasant Crossing Dr,Rogers,AR,72758,United States,,,,(479)246-0888,0,,Chinese,$$,,,Facebook Pixel; Google Analytics; Apple Pay; Google Maps; Menufy; Caviar; DoorDash
-,-,-,41695,Group C,c169172e7be3afe4,8108 E Fro86314,Beijing II,3/1/2020,8108 E Frontage Rd,Prescott Valley,AZ,86314,United States,Dyleuth,Khowong,,(928)772-1356,1,,Chinese,$$,,,
-,-,-,41696,Group C,c1ad7cbbbb3613ea,1095 Kenne6095,Char Koon Noodle Express,3/1/2020,1095 Kennedy Rd,Windsor,CT,6095,United States,Tony,Z,,(860)285-0818,2,charkoonnoodleexpress@gmail.com,Malaysian; Chinese; Thai,$$,,,Grubhub; Postmates; BeyondMenu; Google Maps; Seamless; Caviar; DoorDash; Uber Eats
-,-,-,41697,Group C,c1b6580f2f7095c4,7848 Sonom33463,Sushi Fella,12/26/2021,7848 Sonoma Springs Cir,Lake Worth Beach,FL,33463,United States,,,,(917)513-2799,0,,Japanese,,,,
-,-,-,41698,Group C,c1d70ca603f34978,45 Padanar6811,Kai's Place,3/1/2020,45 Padanaram Rd,Danbury,CT,6811,United States,,,,(203)778-8880,0,,Chinese,$,,,Grubhub; Seamless; BeyondMenu; kwickmenu
-,-,-,41699,Group C,c1d7496a313f44b5,1074 N Mai6241,China Garden,3/1/2020,1074 N Main St,Dayville,CT,6241,United States,Eric,Yeung,,(860)779-1178,1,,Chinese,$,,,
-,-,-,41700,Group C,c1e2e9847058f32c,842 Dunn A32218,Chan's Chinese Restaurant,3/1/2020,842 Dunn Ave,Jacksonville,FL,32218,United States,,,,(904)751-1716,0,vernon.chan90@gmail.com,Chinese,$,,,DoorDash; Caviar; Uber Eats
-,-,-,41701,Group C,c215856942e07c9d,1118 E 6th85719,Panda House,3/1/2020,1118 E 6th St,Tucson,AZ,85719,United States,,,,(520)849-5023,0,info@pandahousetucsonaz.com,Chinese,$$,,,Fantuan; BeyondMenu; Google Maps; DoorDash
-,-,-,41702,Group C,c218a31cffde614f,430 N Park85719,China Pasta House,3/1/2020,430 N Park Ave,Tucson,AZ,85719,United States,,,,(520)623-3334,0,,Chinese,$,,,Fantuan; Grubhub; Seamless; Google Maps; BeyondMenu; Caviar; DoorDash
-,-,-,41703,Group C,c21c0a32f9fbe7a9,250 Albany6019,Chinatown,3/1/2020,250 Albany Tpke,Canton,CT,6019,United States,Peter Chun,Lee,,(860)693-6622,1,,Chinese,$$,,,
