Snowball Map,Dedupe Key,brizo_id,Name,Street,City/Town,State/Province Code,Zip/Postal Code,Country,First Name,Last Name,Title,Role,Contact Email,Contact Phone,Established,Phone,Most Common Email,Cuisines (Regional),Price Range,Dishes
11252,107 Broadw91910,903173832b86213f,Sakuras Mystery,107 Broadway,Chula Vista,CA,91910,United States,,,,,,,,(619) 995-8385,,American; Japanese,,
11253,14799 Wash94578,905e370e49855215,AOI Teriyaki & Ramen,14799 Washington Ave,San Leandro,CA,94578,United States,,,,,,,,(510) 878-7639,,Japanese,$$,Chicken; Ramen; French Fries
11254,3530 9th S92501,91c947bc9b1cecb4,SUMABI,3530 9th St,Riverside,CA,92501,United States,,,,,,,,(951) 823-0278,,Mexican; Japanese,$$,Seafood; Sushi
11255,1323 Eagle80537,9115fe8ba2afd380,Asian Cafe & Grill,1323 Eagle Dr,Loveland,CO,80537,United States,Leslie,The,Owner,Owner,,,2003.0,(970) 622-0688,leslie.tat@asiancafengrill.com,Japanese; Vietnamese; Chinese; Thai,$$,Sushi; Pho; Chicken
11258,34320 CA-192629,83a9971ae27e6925,Kamea Poke,34320 CA-1,Dana Point,CA,92629,United States,,,,,,,,(949) 443-5226,,Japanese,$$,Seafood; Poke
11260,24935 Pico91381,84723e21292cac18,Fortune Express Classic Chinese Food,24935 Pico Canyon Rd,Stevenson Ranch,CA,91381,United States,Andy,Lao,Manager,General,,,1998.0,(661) 284-2841,,Chinese,$$,Pork; Soups; Chicken; Shrimp
11262,2333 Irvin94122,8450a7c661e4783a,Fiery Hot Pot and Grill,2333 Irving St,San Francisco,CA,94122,United States,,,,,,,,(628) 280-1776,,Chinese,$$$,BBQ; Hot Pot
11263,5735 El Ca93422,84cc25bf29983cf8,Toshi 1.0,5735 El Camino Real,Atascadero,CA,93422,United States,,,,,tonykim926@hotmail.com,,,(805) 461-4845,tonykim926@hotmail.com,Japanese,$$,Sushi
11264,2375 Shore94501,84aff1e5c1d8ecd3,Sushi House,2375 Shoreline Dr,Alameda,CA,94501,United States,James,Kim,Owner,Owner,,,2001.0,(510) 865-0999,,Japanese,$$,Sushi
11265,3985 E 12080233,8394cd00e6158eca,Chan's Inn,3985 E 120th Ave,Denver,CO,80233,United States,Chan,Loi,Owner,Owner,,,1987.0,(303) 457-8010,atran.links@gmail.com,Chinese,$$,French Fries
11267,29989 Cany92532,81a814926b220bc9,Hana Sushi Canyon Hills,29989 Canyon Hills Rd,Lake Elsinore,CA,92532,United States,Michelle,Ann,Manager,General,,,2006.0,(951) 244-1200,,Japanese,$$,Smoked Salmon; Sashimi; Sushi
11270,5862 Mowry94560,8232da0c970c1460,Peach Garden,5862 Mowry School Rd,Newark,CA,94560,United States,Guang,Chun,,,,,2010.0,(510) 770-0777,,Chinese,,
11271,925 Blosso95123,79b69a924450b6c5,Kelly's Cajun Grill,925 Blossom Hill Rd,San Jose,CA,95123,United States,,,,,,,,,,Cajun,$,
11274,9014 Garve91770,7dab2b783d179051,Kim Ky Noodle House,9014 Garvey Ave,Rosemead,CA,91770,United States,,,,,,,,(626) 569-9511,,Chinese,$,Noodles
11277,405 York S94590,7e3addedf2ae86e5,Kwongnan Restaurant,405 York St,Vallejo,CA,94590,United States,Tse,Louie,,,,,1996.0,(707) 554-1696,,Chinese,$$,Soups; Noodles
11281,8501 Westf46240,80655caa7b7770d7,Hikaru Hibachi Express and Sushi,8501 Westfield Blvd,Indianapolis,IN,46240,United States,,,,,,,,(317) 552-2988,,Japanese,$$,Soups; French Fries; Hibachi; Salads; Seafood; Smoked Salmon; Sushi; Grill; Noodles
11282,3683 5th A92103,7aa0ccc03d24204a,NOLA on 5th,3683 5th Ave,San Diego,CA,92103,United States,Andrew,Boyer,Executive Chef,Back of the House,,,2021.0,(858) 444-6173,info@nolaon5th.com,American; Creole; Caribbean; Cajun,$$,Grill; Hamburgers; French Fries
11283,18888 Labi91748,7b00b6fb84439a20,Eat Joy Food,18888 Labin Ct,Rowland Heights,CA,91748,United States,,,,,,,2019.0,(626) 986-4155,,Chinese,$$,Seafood
11284,121 S Las 92078,7c13db164c506d14,Love Boat Sushi,121 S Las Posas Rd,San Marcos,CA,92078,United States,James,Pyo,Owner,Owner,,,,(760) 471-7722,,Japanese,$$,Smoked Salmon; Sushi
11288,6092 Steve94538,7fd691b9cb653060,Full House Dumpling,6092 Stevenson Blvd,Fremont,CA,94538,United States,,,,,,,,(510) 230-0773,,Chinese,$$,Dumplings; Dim Sum; Chicken
11289,631 N Cent95376,87999d919c11ebab,Fortune Garden,631 N Central Ave,Tracy,CA,95376,United States,,,,,,,,(209) 836-1688,,Chinese,$,
11290,8876 Vinta95828,8872b7bc47b76f92,M's Garden,8876 Vintage Park Dr,Sacramento,CA,95828,United States,Kenny,Ghi,Manager,General,,,2000.0,(916) 688-3503,,Chinese,$,
11293,1718 N Mil95035,896c89f23f959dd6,Mian Bao House,1718 N Milpitas Blvd,Milpitas,CA,95035,United States,,,,,info@mianbaohouse.com,,,(408) 649-3511,info@mianbaohouse.com,Chinese,$$,Dim Sum; Cakes
11294,711 W Shaw93612,88ca8cf67d4daca9,Japanese Kitchen,711 W Shaw Ave,Clovis,CA,93612,United States,Takeshi,Ishihara,,,,,1985.0,(559) 297-1100,,Japanese,$$,Smoked Salmon; Teppanyaki; Sushi
11295,174 Valenc94103,8954eb385083d7dc,Curry Ya Tomo,174 Valencia St,San Francisco,CA,94103,United States,,,,,,,,(415) 527-6577,,Japanese,$$,Pork; Seafood; Curry; Chicken; French Fries
11296,5735 E Pac90803,86e47c90bf1fa90e,Sapporo Sushi,5735 E Pacific Coast Hwy,Long Beach,CA,90803,United States,,,,,sushisapporo@hotmail.com,,,(562) 597-6778,sushisapporo@hotmail.com,Japanese,$$,Smoked Salmon; Sushi
11301,824 Blue L83301,8c581922b2141229,Peking Restaurant,824 Blue Lakes Blvd N,Twin Falls,ID,83301,United States,John,Mei,Owner,Owner,,,1993.0,(208) 733-4813,,Chinese,$,
11302,1151 Galle95678,8c6648c4bb61125e,Little Tokyo,1151 Galleria Blvd,Roseville,CA,95678,United States,,,,,,,,(916) 755-4196,,Japanese,$,Grill
11305,20765 Aval90746,932f1aead004e317,Krazee Grill,20765 Avalon Blvd,Carson,CA,90746,United States,Hae,Oh,Owner,Owner,,,1998.0,(310) 515-5383,,American; Japanese,,Sushi; Hamburgers; French Fries
11309,709 Parkwa92020,7b8a0f380e5da3f2,Stubborn Poke & Chips,709 Parkway Plz,El Cajon,CA,92020,United States,,,,,stubbornpnc@gmail.com,,2018.0,(858) 610-0290,stubbornpnc@gmail.com,Hawaiian; Korean; Japanese,$$,Seafood; Poke; French Fries
11314,1500 E Sel83854,7bce307c02a1da9f,Fu-ki Japanese Steakhouse & Sushi Bar,1500 E Seltice Way,Post Falls,ID,83854,United States,,,,,,,,(208) 457-7077,,Japanese,$$,Sushi; Steaks
11317,536 Malley80233,8f759067d08edc55,Golden Scoop,536 Malley Dr,Northglenn,CO,80233,United States,Lawrence,Quan,Owner,Owner,,,2007.0,(303) 457-1138,info@goldenscoopnorthglenn.com,Chinese,$,
11319,8037 W Fai83704,8de286c8a91f12f0,Mongolian BBQ,8037 W Fairview Ave,Boise,ID,83704,United States,Tom,Tiet,,,,,2008.0,(208) 376-3662,mongolianbbq3@gmail.com,Chinese,$,BBQ
11323,13919 Pion90650,8f0d6a1b398c0c02,Blazin' Claw,13919 Pioneer Blvd,Norwalk,CA,90650,United States,,,,,blazinclaw@yahoo.com,,,(562) 406-7585,blazinclaw@yahoo.com,Creole; Cajun,$$,Seafood; Fried Rice; Fried Chicken; Crab; French Fries
11327,1200 Aviat90278,906405ccf5dc9159,Aka Sushi and Ramen,1200 Aviation Blvd,Redondo Beach,CA,90278,United States,,,,,,,1990.0,(310) 374-6019,,Japanese,$$,Sushi; Ramen
11330,9965 Ellis92708,86951233898965a6,Full Moon Sushi,9965 Ellis Ave,Fountain Valley,CA,92708,United States,Kiyoshi,Naito,Owner,Owner,,,2002.0,(714) 963-3214,,Japanese,$$,Sushi
11332,1407 Main 83501,86da0a07c58d8a47,koi japanese steakhouse and sushi,1407 Main St,Lewiston,ID,83501,United States,,,,,,,,(208) 816-4344,,Japanese,$$,Hibachi; Smoked Salmon; Sushi; Grill; French Fries
11334,150 7th St94103,88514aaba4941581,7 Mission Restaurant,150 7th St,San Francisco,CA,94103,United States,Terry,Phan,Owner,Owner,,,2000.0,(415) 861-3298,,Chinese,$$,Pork; Seafood; Chicken
11336,15032 Farn94579,88a81e6bead2bb0c,Allie Daddy's Sushi,15032 Farnsworth St,San Leandro,CA,94579,United States,,,,,,,,(510) 878-2228,,Japanese,$$,Seafood; Sushi
11338,1212 N San91504,89981ffe909cd827,Niko Niko Sushi,1212 N San Fernando Blvd,Burbank,CA,91504,United States,Hyo,Shin,Owner,Owner,,,2009.0,(818) 848-2224,,Japanese,$$,Seafood; Sushi; Noodles
11339,507 4th St95401,88942a5db7c90271,Miso Good Ramen,507 4th St,Santa Rosa,CA,95401,United States,,,,,,,,(707) 545-7545,,Japanese,$$,Pizza; Smoked Salmon; Sushi; Poke; Ramen
11342,3080 Marlo95403,a273e243595958e7,Royal China Restaurant,3080 Marlow Rd,Santa Rosa,CA,95403,United States,Tina,Gong,Vice President,General,,,1998.0,(707) 545-2911,royalchinasantarosa@gmail.com,Chinese,$$,
11344,1084 W Mis91766,a204436016c33161,Spicy Fish,1084 W Mission Blvd,Pomona,CA,91766,United States,,,,,,,,(909) 766-8254,,Japanese,$,Sushi
11345,1515 Polk 94109,a2157b70c728358a,Nara,1515 Polk St,San Francisco,CA,94109,United States,Sean,Lee,Owner,Owner,,,2018.0,(415) 567-1515,,Japanese,$$,Seafood; Sashimi; Salads; Sushi
11350,31888 Del 92675,9fa77638c4a043b3,Rice Bowl Express,31888 Del Obispo St,San Juan Capistrano,CA,92675,United States,,,,,,,,(949) 487-0068,,Chinese,$,
11351,11 W Main 91801,9ecdf47a0e9e76eb,Orange Bistro,11 W Main St,Alhambra,CA,91801,United States,,,,,,,,(626) 656-6555,,Taiwanese,$$,Seafood; Noodles
11354,1560 S Lew92805,a150e174af732872,Kanpachi Sushi Delivery,1560 S Lewis St,Anaheim,CA,92805,United States,,,,,,,,(310) 920-2422,,Japanese,$,Sushi
11355,136 S Main83661,95bb9b8ef59c91be,Mandarin Restaurant,136 S Main St,Payette,ID,83661,United States,Fu,Ma,Owner,Owner,,,2001.0,(208) 642-3567,,Chinese,$,French Fries
11357,2263 Fairv92627,959a6d3ad4766a60,Sushi Sho Japanese Restaurant,2263 Fairview Rd,Costa Mesa,CA,92627,United States,Young,Kang,Owner,Owner,,,2005.0,(949) 645-5502,,Japanese,$$,Sushi
11358,555 Broadw91910,96834f6c43f90c54,unisushi,555 Broadway,Chula Vista,CA,91910,United States,,,,,,,,(619) 271-8989,unisushiandcatering@outlook.com,Japanese,$$,Soups; Seafood; Salads; Sushi; Chicken; Noodles
11359,354 El Cam94066,968be93bca2623b0,Dumpling Era,354 El Camino Real,San Bruno,CA,94066,United States,,,,,dumplingera@gmail.com,,,(650) 737-9899,dumplingera@gmail.com,Chinese,$$,Dumplings; Fried Rice; Noodles; French Fries
11362,2027 Yosem95354,99f336aad6d7718e,Lucky Bamboo,2027 Yosemite Blvd,Modesto,CA,95354,United States,Gloria,Cabrera,,,,,2009.0,(209) 579-1888,,Cantonese; Chinese,$,French Fries
11366,500 E Tula93274,94d02f4a1f331d8a,China Garden,500 E Tulare Ave,Tulare,CA,93274,United States,,,,,,,,(559) 687-9507,,Chinese,$,
11367,16719 Bern92128,980bed0f7734154c,Hunan Chinese Restaurant,16719 Bernardo Center Dr,San Diego,CA,92128,United States,Ana,Y,Business Owner,Owner,,,1981.0,(858) 487-8131,hunan@hunanrb.com,Chinese,$$,Pork; Soups; Seafood; Fried Rice; French Fries
11368,1910 Fillm94115,97d425fab4b43b45,Samovar - Fillmore St.,1910 Fillmore St,San Francisco,CA,94115,United States,,,,,,,,(415) 814-3507,,Japanese,$,Smoked Salmon; Sandwiches
11372,320 W Foot91786,9ab2df808f696df4,Kishi Japanese Restaurant,320 W Foothill Blvd,Upland,CA,91786,United States,Peter,Uno,Owner,Owner,,,1982.0,(909) 981-1770,,Japanese,$$,Smoked Salmon; Fried Rice; Teppanyaki; Sushi; Noodles
11373,975 W Dana94041,95525872e4424c83,Yakko Japanese Restaurant,975 W Dana St,Mountain View,CA,94041,United States,Kim,Changsonkim,Owner,Owner,,,2002.0,(650) 960-0626,sushiyakko@gmail.com,Japanese,$$,Sushi
11380,40119 Murr92563,a0939a5390908109,PokePort (Murrieta),40119 Murrieta Hot Springs Rd,Murrieta,CA,92563,United States,May,L,,,,,,(951) 461-7738,,Mexican; Japanese,$$,Burritos; Seafood; Sushi; Poke
11383,2 Hutton C92707,9e0d4f99664dbe29,Six Alley Noodle&AsianBurger,2 Hutton Centre Dr,Santa Ana,CA,92707,United States,,,,,,,,(657) 235-8008,,Chinese,$$,Dumplings; Crab; Noodles; Pancakes
11384,1725 Durfe91733,9ead5c1a3865f88e,Krudos Sushi & Modern Kitchen,1725 Durfee Ave,South El Monte,CA,91733,United States,,,,,,,,(626) 522-1601,,Japanese,,Smoked Salmon; French Fries
11387,13511 Beac92683,9b5c5eb1897247d1,The Wok Experience,13511 Beach Blvd,Westminster,CA,92683,United States,Mark,One,Owner,Owner,,,2000.0,(714) 379-1628,,Chinese,$,
11388,1850 45th 46321,9be28b8b28f43d10,Little Tokyo,1850 45th St,Munster,IN,46321,United States,John,W,Business Owner,Owner,,,2004.0,(219) 934-1111,,Japanese,$$,Soups; Smoked Salmon; Sashimi; Salads; Sushi
11389,2707 Bosto92113,9ffb3d7eff7a4aef,Coconut Girl Kitchen,2707 Boston Ave,San Diego,CA,92113,United States,Supranee,S,Business Owner,Owner,,,2020.0,(858) 774-7231,,Chinese; Thai,$$,French Fries
11391,18495 Coli91748,9d53d1bb94ad1cc1,Five Stars Noodles,18495 Colima Rd,Rowland Heights,CA,91748,United States,,,,,,,,(626) 515-8666,,Chinese,$$,Noodles
11394,610 1st St94559,a9fd152014f8e4d4,Eiko's,610 1st St,Napa,CA,94559,United States,Allison,Hallum,General Manager,Operations,eikosnapavalley@gmail.com,,,(707) 515-7026,eikosnapavalley@gmail.com,Japanese,$$,Smoked Salmon; Seafood; Sushi; Poke
11397,135 4th St94103,a803ca89545ce304,Rolling Thai,135 4th St,San Francisco,CA,94103,United States,,,,,,,,(415) 757-0680,,Chinese; Thai,$$,Soups; Fried Rice; Hot Pot; Noodles; French Fries
11400,516 Front 95060,a8723a84bb7929aa,I Love Sushi,516 Front St,Santa Cruz,CA,95060,United States,Mansu,Kim,Manager,General,,,2007.0,(831) 421-0706,,Japanese,$$,Smoked Salmon; Sushi
11402,72115 29 P92277,ab3872864e3b9293,Top 100 Chinese Restaurant,72115 29 Palms Hwy,Twentynine Palms,CA,92277,United States,Xia Hong,Zhuang,,,,,2009.0,(760) 367-6789,,Chinese,$$,
11404,1063 E El 94087,aa2b59309a9e5173,Tanto Japanese Restaurant,1063 E El Camino Real,Sunnyvale,CA,94087,United States,Ryuzo,Nimura,Owner,Owner,,,2006.0,(408) 244-7311,tantoizakayasunnyvale@gmail.com,Japanese,$$,Sushi; Tapas
11405,4474 Ming 93309,a9644baa54a266bd,Chopstix/ Louisiana Fried Chicken,4474 Ming Ave,Bakersfield,CA,93309,United States,Kyunghee,Kim,,,,,2001.0,(661) 835-7719,,Chinese,$,
11406,1440 S Ana92805,a80df1f940982750,Azinoya Teriyaki,1440 S Anaheim Blvd,Anaheim,CA,92805,United States,,,,,,,,(714) 758-0172,,Japanese; Chinese,$$,Soups; Chicken; Noodles; Steaks; Shrimp
11409,6720 Madis95628,a6d4c776b6156b1c,Yui Marlu,6720 Madison Ave,Fair Oaks,CA,95628,United States,Kazumi,Akamine,,,,,2009.0,(916) 966-5639,,Japanese,$$,Smoked Salmon; Sushi
11410,4491 Freep95822,ab33cdbb32c95648,Sushi Cafe,4491 Freeport Blvd,Sacramento,CA,95822,United States,Bryant,Lee,Owner,Owner,,,2001.0,(916) 452-6888,,Japanese,$$,Soups; Smoked Salmon; Seafood; Sushi; Grill; Noodles
11411,7108 Santa95139,a4656797aac027e4,Golden House Chinese Restaurant,7108 Santa Teresa Blvd,San Jose,CA,95139,United States,Anh,Phung,Owner,Owner,,,1981.0,(408) 225-8001,,Chinese,$$,
11412,9301 E 59t46216,a62314daf4ea8d0d,Foster's Catering,9301 E 59th St,Indianapolis,IN,46216,United States,,,,,,,,(219) 616-7875,,Caribbean; Cajun,$,Wraps; Soups; Sandwiches; Curry; Chicken; Hamburgers; French Fries; Steaks; Salads; Seafood; Chicken Wings
11414,1841 W Lin92801,a592f8270226ca9f,Orange Grill,1841 W Lincoln Ave,Anaheim,CA,92801,United States,,,,,,,,(714) 991-3816,,Japanese,$$,Sushi; Chicken; Ramen
11415,11329 183r90703,a5fac59c65d8a1f9,Oki Niku Japanese Donburi (Cerritos),11329 183rd St,Cerritos,CA,90703,United States,,,,,,,,(562) 809-3928,,Japanese,,
11416,1375 Norie94122,a710fab76d6664ac,Peking Restaurant,1375 Noriega St,San Francisco,CA,94122,United States,John,Jih,Owner,Owner,,,1978.0,(415) 665-2199,,Chinese,$$,Pork; Seafood; Chicken; Noodles
11417,1620 W Red90247,a66f2b368be723a5,MamMoth Bakery,1620 W Redondo Beach Blvd,Gardena,CA,90247,United States,,,,,,,,(310) 538-9031,,Japanese,$,
11419,4243 S Buc80013,a37b652bfdcb80d2,Sushi Totoro,4243 S Buckley Rd,Aurora,CO,80013,United States,Hoon,Jung,General Manager,Operations,,,,(303) 766-0045,,Japanese,$$,Wraps; Soups; Seafood; Salads; Sushi; Grill; Noodles
11420,20420 Devo91311,a2fd313ea2d8e30f,Okamoto Kitchen - Chatsworth,20420 Devonshire St,Chatsworth,CA,91311,United States,,,,,,,,(818) 373-9767,,Japanese,$,Hamburgers; French Fries
11421,27981 Gree92677,a08d88a2adc1796b,Muse Sushi House,27981 Greenfield Dr,Laguna Niguel,CA,92677,United States,Kasiti,C,Business Owner,Owner,,,2015.0,(949) 215-1039,musesushi@gmail.com,Japanese,$$,Salads; Sushi
11422,1261 N Sta92583,a138667e89390125,Good China Express,1261 N State St,San Jacinto,CA,92583,United States,,,,,goodchinaexpress@yahoo.com,,2011.0,(951) 487-7999,,Chinese,$,
11423,952 E Lake95076,a1a360da319d027d,Sushi Qu,952 E Lake Ave,Watsonville,CA,95076,United States,,,,,,,2014.0,(831) 319-4567,,Japanese,$$,Sushi
11424,246 N Larc90004,a62c49d8c205d996,Kiku Sushi,246 N Larchmont Blvd,Los Angeles,CA,90004,United States,Yeon,Ji,,,,,2002.0,(323) 464-1323,,Japanese,$$,Soups; Salads; Sushi
11428,2366 CA-190717,a5477e228878b210,King Poke,2366 CA-1,Lomita,CA,90717,United States,Kotaro,Nishina,Business Owner,Owner,nishina@s4d.com,,2015.0,(310) 784-1851,nishina@s4d.com,Hawaiian; Japanese,$,Soups; Tacos; Seafood; Salads; Poke
11430,15335 Hawt90260,a3394e3933e5b32d,Kasai Teriyaki Bowl,15335 Hawthorne Blvd,Lawndale,CA,90260,United States,,,,,,,,(310) 355-0240,,Japanese,$,Seafood; Salads; Sushi; Noodles; Hamburgers; French Fries
11434,3923 Porto92602,b44d2c301bce6da8,Jinbei,3923 Portola Pkwy,Irvine,CA,92602,United States,,,,,,,2014.0,(714) 544-2800,,Japanese,$$,Pasta; Seafood; Sushi
11438,4303 Scott95066,b2798be772c82bef,Chef Liu,4303 Scotts Valley Dr,Scotts Valley,CA,95066,United States,,,,,,,1998.0,(831) 438-5772,,Chinese,$$,
11441,482 W Main83634,b3c905128c78d2dd,Riceworks Sushi & Asian Street Food - Kuna,482 W Main St,Kuna,ID,83634,United States,,,,,riceworks@riceworksboise.com,,,(208) 506-7869,riceworks@riceworksboise.com,Japanese,$$,Sushi
11442,3353 Walnu94538,b3646ff2c0ac7f8e,Papasan Rolls and Bowls,3353 Walnut Ave,Fremont,CA,94538,United States,,,,,,,,(510) 795-8638,,Japanese,$$,Smoked Salmon; Seafood; Salads; Sushi; Chicken; Noodles
11444,1060 E Col91106,b3391b727b18c0f8,Rice & Nori,1060 E Colorado Blvd,Pasadena,CA,91106,United States,,,,,,,,(0698)  81993,,Japanese,$$,
11446,939 Progre47394,b6f827385c373e42,"Moshi Moshi Japanese Hibachi, Ramen & Sushi",939 Progress Blvd,Winchester,IN,47394,United States,,,,,,,,(765) 305-1127,,Japanese,$$,Sashimi; Teppanyaki; Ramen; French Fries; Hibachi; Smoked Salmon; Sushi; Grill
11448,1560 Bould80211,b6f3df07fa2ff6f4,Mizu Izakaya,1560 Boulder St,Denver,CO,80211,United States,Lee,H,Business Owner,Owner,,,2016.0,(720) 372-7100,mizuizakaya@gmail.com,Japanese,$$,Smoked Salmon; Seafood; Sushi; Tapas; Ramen; Noodles; French Fries
11449,7947 Balbo92111,ba98c7b768f5a0ff,Hinotez,7947 Balboa Ave,San Diego,CA,92111,United States,,,,,yakyudori@gmail.com,,2011.0,(858) 565-4244,yakyudori@gmail.com,Japanese,$$,Salads; Sushi; Ramen; Noodles
11450,708 9th St95521,b8c2c9b2e5b62293,Tomo Japanese Restaurant,708 9th St,Arcata,CA,95521,United States,Joe,Doherty,Owner,Owner,,,,(707) 822-1414,,Japanese,$$,Smoked Salmon; Sashimi; Sushi
11452,2733 Stone94588,b8f088678b164d1f,TOP POT,2733 Stoneridge Dr,Pleasanton,CA,94588,United States,,,,,,,,(925) 292-9666,,Chinese,$,Dim Sum; Soups; Hot Pot; Noodles
11453,1025 Casit93013,bbf066ac5e2a3530,Uncle Chen Restaurant,1025 Casitas Pass Rd,Carpinteria,CA,93013,United States,Tsai Wang,Lee,Owner,Owner,,,1994.0,(805) 566-3334,unclechencarp@gmail.com,Chinese,$$,
11457,524 Castro94114,abfbb911706ad3b2,Wasabi Bistro,524 Castro St,San Francisco,CA,94114,United States,,,,,,,2017.0,(415) 701-0082,,Japanese,$$,Smoked Salmon; Sushi; French Fries
11459,2234 Missi94110,aed5470008512023,Mission Chinese Food,2234 Mission St,San Francisco,CA,94110,United States,Zhuo,Liang,,,,,2004.0,(415) 863-5710,danny@missionchinesefood.com,Chinese,$$,French Fries
11464,9050 W 58t80002,b12cfcb6d01ec60d,Pho Dong Huong,9050 W 58th Ave,Arvada,CO,80002,United States,Bing,Xiao,Owner,Owner,,,1999.0,(303) 422-3388,,Chinese; Thai,$,Pasta; Noodles; French Fries
11465,4005 Manza95608,b129ebe267ae4595,Tokyo Express,4005 Manzanita Ave,Carmichael,CA,95608,United States,,,,,,,,(916) 692-8546,,Japanese,$$,Salads; BBQ; Sushi; Ramen
11466,2995 Colle94705,adad67ead2475d28,King Yen,2995 College Ave,Berkeley,CA,94705,United States,Jery,Tsou,Manager,General,,,1981.0,(510) 845-1286,,Chinese,$$,
11467,27039 McBe91355,adfd0700e3ada373,Tokyo Sushi,27039 McBean Pkwy,Valencia,CA,91355,United States,,,,,,,,(661) 670-8009,,Japanese,$$,Salads; Sushi; Poke; Ramen; Noodles
11470,4342 Moorp95129,ad79d73cc936e824,Fugetsu - San Jose,4342 Moorpark Ave,San Jose,CA,95129,United States,,,,,info@fugetsumarket.com,,2020.0,(669) 221-1010,info@fugetsumarket.com,Japanese,$$,Teppanyaki; Okonomiayaki
11472,608 Dubuqu94080,afbbe0146d482222,HL Peninsula Restaurant,608 Dubuque Ave,South San Francisco,CA,94080,United States,Yongzhou,L,Business Owner,Owner,,,1990.0,(650) 616-8168,milpitas@hlpeninsula.com,Chinese,$$,Dim Sum; Seafood; Noodles
11475,6920 Beach90621,b04a7fd313bc7a3f,Izakaya Ichie,6920 Beach Blvd,Buena Park,CA,90621,United States,,,,,,,,(714) 752-6355,,Japanese,$$,Soups; Sashimi; Sushi; Ramen; French Fries
11476,80 Cabrill94019,b147c0d286d5d996,Chef Lee,80 Cabrillo Hwy N,Half Moon Bay,CA,94019,United States,,,,,,,,(650) 712-8511,,Chinese,$,Seafood; Chicken
11480,1200 K St95814,9c327703532755d3,Osaka Sushi,1200 K St,Sacramento,CA,95814,United States,,,,,osakasushisacramento@gmail.com,,2014.0,(916) 440-0178,osakasushisacramento@gmail.com,Japanese,$$,Soups; Smoked Salmon; Salads; Sushi; Ramen; Noodles
11481,18110 Nord91325,9c8be1a9344e96a6,Catch Me Sushi - Northridge,18110 Nordhoff St,Northridge,CA,91325,United States,,,,,team@catchmesushi.com,,,(747) 344-0992,team@catchmesushi.com,Japanese,,Sushi
11483,2126 Dwigh94704,9ddcf298133ae38b,Musashi,2126 Dwight Way,Berkeley,CA,94704,United States,Tatsuyuki,Wakabayashi,Chef,Back of the House,,,,(510) 843-2017,musashiofberkeley@gmail.com,Japanese,$$,Sushi
11487,50 N Main 80601,9d1291f04c46f327,Buffet City,50 N Main St,Brighton,CO,80601,United States,,,,,buffetcitybrighton@gmail.com,,2011.0,(303) 558-0268,buffetcitybrighton@gmail.com,Japanese; Chinese,$,Soups; Seafood; BBQ; Sushi; Chicken; Noodles; French Fries
11489,2460 E 71s46220,99aee7b028f23f11,House of Cheung,2460 E 71st St,Indianapolis,IN,46220,United States,Peter,C,Business Owner,Owner,,,1979.0,(317) 253-9696,,Chinese,$$,Seafood
11491,2558 Lanin92106,9a0069a70c2d0474,Ototo Sushi Co.,2558 Laning Rd,San Diego,CA,92106,United States,,,,,feedme@ototosushico.com,,2007.0,(619) 224-0100,feedme@ototosushico.com,Japanese,$$,Smoked Salmon; Seafood; Sushi; Ramen; French Fries
11492,1919 Ocean94127,98af968596be824d,Joyful Kitchen,1919 Ocean Ave,San Francisco,CA,94127,United States,,,,,,,,(415) 239-2388,,Chinese,$,Soups; Fried Rice; Noodles; French Fries
11493,1204 S Vai90640,99f547451c6896b1,Bay Katsu,1204 S Vail Ave,Montebello,CA,90640,United States,,,,,,,,(213) 820-8942,,Japanese,$,Sushi
11494,807 Tucker93561,bc57cc28d4c38cff,Great Wall,807 Tucker Rd,Tehachapi,CA,93561,United States,Deanna,Dheng,Owner,Owner,,,1993.0,(661) 822-9137,,Chinese,$$,
