Snowball Map,Brizo ID,Language Preference,Name,Street,City/Town,Zip/Postal Code,State/Province Code,Country,Cuisines (Regional),Price Range,Opening Hours,Vitality Score,Established,Phone,Most Common Email,Density @5mi,Time Zone Name,Median Price,Full Name,Role,state
20985,8696b2f87a7b1906,English,Teriyaki To Go,5439 Sunrise Blvd,Citrus Heights,95610,CA,United States,Japanese,$,"Mon-Sat 10:30am-8:30pm, Sun Closed",44,3/1/2020,9169650770,,1262,Pacific,30,Bang Lim,Owner,-
20986,a8f8d7de65dfe593,English,Yoi,781 N Reed Ave,Reedley,93654,CA,United States,Japanese,$,"Mon-Fri 11am-8pm, Sat 3pm-8pm, Sun Closed",25,3/1/2020,5597437766,,157,Pacific,0,,,-
20988,c3e0b711428c01cc,English,Ikoi Sushi,601 Del Ganado Rd,San Rafael,94903,CA,United States,Japanese,$$,"Mon-Thu 11:30am-2:30pm 4:30pm-9pm, Fri-Sat Noon-2:30pm 4:30pm-9pm, Sun 11:30am-2:30pm 4:30pm-8pm",53,3/1/2020,4155071818,,576,Pacific,22,,,-
20989,dfb95ff6e278ba6c,English,Vegi Wokery,11329 183rd St,Cerritos,90703,CA,United States,Chinese,$,"Mon 11:30am-8pm, Tue Closed, Wed-Sun 11:30am-8pm",36,3/1/2020,5628093928,,2858,Pacific,0,Bonnie Yu,General,-
20990,ec893a96df0e07f2,English,New Big Daddy's Chinese Restaurant,3700 Telegraph Ave,Oakland,94609,CA,United States,Chinese,$,"Mon 11am-8:30pm, Tue 9am-8:30pm, Wed-Sat 11am-8:30pm, Sun Closed",33,3/1/2020,5106583919,newbigdaddys27@gmail.com,4308,Pacific,28,,,-
20991,efd8f8f8211f83df,English,Go Fish Poke Bar,2433 Stoneridge Mall Rd,Pleasanton,94588,CA,United States,"Hawaiian, Japanese",$$,"Mon-Sat 11am-9pm, Sun 11am-7pm",44,3/1/2020,9252235900,info@gofishpokebar.com,938,Pacific,16,,,-
20992,38be434d2d22f01e,English,Sakana Sushi & Izakaya,7956 Florence Ave,Downey,90240,CA,United States,Japanese,$$,"Mon-Thu 11:30am-9pm, Fri-Sat 11:30am-10pm, Sun 11:30am-9pm",28,4/9/2023,5627768002,,3311,Pacific,30,,,-
20993,17b7fcde85ef8446,English,IPPA SUSHI RAMEN,6303 Atlantic Ave,Bell,90201,CA,United States,Japanese,$$,"Mon-Thu 11am-9pm, Fri-Sat 11am-10pm, Sun 11am-9pm",33,3/12/2022,3237497006,,4365,Pacific,34,,,-
20994,53059f38e5a2d270,English,Crab Station Seafood Shack,5001 Candlewood St,Lakewood,90712,CA,United States,"Creole, Cajun",,"Mon-Tue 1pm-9pm, Wed Closed, Thu 1pm-9pm, Fri-Sun 1pm-10pm",72,12/9/2021,5627339102,,3150,Pacific,32,,,-
20995,90420e339e2e602b,English,Cajun Crack'n,200 Nut Tree Pkwy,Vacaville,95687,CA,United States,Cajun,$$,"Mon-Tue Noon-9:35pm, Wed Noon-10:10pm, Thu Noon-9:35pm, Fri Noon-10:05pm, Sat Noon-9:05pm, Sun Noon-9:35pm",48,3/18/2021,7076859366,,411,Pacific,26,,,-
20996,e9a1b895612566c3,English,Hikari Sushi & Ramen,529 N McKinley St,Corona,92879,CA,United States,Japanese,$$,Daily 11:30am-11pm,19,12/28/2020,9518080048,,1313,Pacific,28,,,-
20997,5e09f1ce7646e1c8,English,Jin Sushi,7808 Florence Ave,Downey,90240,CA,United States,Japanese,$$,"Mon-Thu 11:30am-9pm, Fri-Sat 11:30am-10pm, Sun 2pm-9pm",24,10/29/2020,5626598222,,3325,Pacific,30,,,-
20998,2d5c9e043d85b658,English,Snow & Crab,32965 Temecula Pkwy,Temecula,92592,CA,United States,Cajun,$$,"Mon-Thu Noon-8pm, Fri Noon-9pm, Sat Noon-9:30pm, Sun Noon-8pm",44,3/1/2020,9517299114,snowcrablounge@gmail.com,589,Pacific,12,Michael N N,General,-
20999,57ba47dcb0f81cb5,English,Octopus Japanese Restaurant,112 N Artsakh Ave,Glendale,91206,CA,United States,Japanese,$$,"Mon-Thu 11:30am-9:45pm, Fri-Sat 11:30am-10:15pm, Sun 11:30am-9:45pm",42,3/1/2020,8185008788,,3452,Pacific,26,Jay Chang,Owner,-
21000,7649f38467485319,English,Al Palace,270 Bristol St,Costa Mesa,92626,CA,United States,Chinese,$,"Mon-Sat 11am-9pm, Sun Closed",67,3/1/2020,7145490653,,3318,Pacific,0,Jimmy Young,Owner,-
21001,eefd13dab091c823,English,King of Crabs,7610 Reseda Blvd,Los Angeles,91335,CA,United States,"American, Creole, Cajun",$$,"Mon-Thu 2pm-10pm, Fri-Sun Noon-10pm",56,3/1/2020,8186546403,,3392,Pacific,32,,,-
21002,6efc7e1c97a6f4f4,English,Sushiya,1705 Flight Way,Tustin,92782,CA,United States,Japanese,$$,"Mon 11am-2pm, Tue-Sat 11am-8pm, Sun Closed",44,2/10/2022,9496941868,inandoutpho@gmail.com,3507,Pacific,30,,,-
21003,74bdfbf0938e3fef,English,China Cuisine,563 James St,Shafter,93263,CA,United States,Chinese,$,"Mon-Sat 10:30am-8:30pm, Sun Closed",22,3/1/2020,6617463266,,61,Pacific,0,Scott Dang,Owner,-
21004,96e43b18a01d670a,English,Claw Shack,1696 Berryessa Rd,San Jose,95133,CA,United States,"American, Creole, Cajun",$$,"Mon Closed, Tue-Fri 3pm-8pm, Sat-Sun Noon-8pm",59,3/1/2020,4086496741,info@clawshack.com,3574,Pacific,0,,,-
21005,a00ddaa5723c61a1,English,Blue Sky Chinese Restaurant,7323 Fair Oaks Blvd,Carmichael,95608,CA,United States,Chinese,$,"Mon 4pm-9pm, Tue-Thu 11:30am-9pm, Fri-Sat 11:30am-9:30pm, Sun 4pm-9pm",44,3/1/2020,9164855311,,1532,Pacific,22,Daniel Jurin,,-
21006,b46ce4a0737151b3,English,Ahi Sushi & Grill,1347 Tavern Rd,Alpine,91901,CA,United States,"Japanese, Chinese",$$,Daily 11am-9:30pm,76,3/1/2020,6196591633,,90,Pacific,0,Nicole Wang,,-
21007,fcc942493cd30bd1,English,Fu Zhou Chinese Restaurant,572 E Cotati Ave,Cotati,94931,CA,United States,Chinese,$$,"Mon 11am-9:30pm, Tue-Sat 11am-9pm, Sun 11am-9:30pm",46,3/1/2020,7077957680,,388,Pacific,0,Qi LI,Owner,-
21008,52b286bcb7b064b4,English,Urbn Sushi,8895 Towne Centre Dr,San Diego,92122,CA,United States,Japanese,$$,"Mon-Thu 11am-3pm, Fri 11am-10pm, Sat 11:30am-10pm, Sun 11:30am-9:30pm",42,3/26/2022,8582306565,eatmorefish@urbnsushi.com,1788,Pacific,$28.00,,,-
21009,a7582ca09649d920,English,Oji Sushi & Bar,1870 Harbor Blvd,Costa Mesa,92627,CA,United States,Japanese,$$,"Mon-Thu 4pm-11pm, Fri-Sat Noon-Midnight, Sun Noon-11pm",40,8/10/2021,9495157400,,2733,Pacific,24,,,-
21010,1ccb6e29977fe996,English,Dragon House,31870 Alvarado Blvd,Union City,94587,CA,United States,Chinese,$$,"Mon Closed, Tue-Sun 11am-9pm",29,3/1/2020,5104778868,,1025,Pacific,32,Alvin Huang,,-
21011,52852f4374314cf2,English,Yanagi Sushi & Grill,1203 Marsh St,San Luis Obispo,93401,CA,United States,Japanese,$$,"Mon-Fri 11:30am-2:15pm 5pm-10pm, Sat Noon-3pm 5pm-10pm, Sun Noon-3pm 4:45pm-9:30pm",85,3/1/2020,8055415282,sloyanagiceo@gmail.com,467,Pacific,26,,,-
21012,d52c3a1930727065,English,Sushi and Teri,116 Japanese Village Plaza Mall,Los Angeles,90012,CA,United States,Japanese,$$,"Mon-Thu 11am-10pm, Fri-Sun 11am-11pm",46,3/1/2020,2136878368,sushijvp@gmail.com,9023,Pacific,32,,,-
21013,e3737383986833fa,English,Happy Duck House,18210 Gale Ave,Industry,91748,CA,United States,Chinese,$$,"Mon Closed, Tue 11am-3pm 5pm-10pm, Wed Closed, Thu-Sun 11am-3pm 5pm-10pm",37,3/1/2020,6265814747,,1550,Pacific,0,,,-
21014,ad31b5a17e8387fd,English,China Cafe,21 S Main St,Porterville,93257,CA,United States,Chinese,$$,Daily 11am-8pm,33,3/1/2020,5597811716,,248,Pacific,0,Paul So,Owner,-
21015,beedc96e722d73f4,English,Cajun Crack'n,7735 N Blackstone Ave,Fresno,93720,CA,United States,Cajun,$$,"Mon-Thu Noon-9:30pm, Fri-Sat Noon-10pm, Sun Closed",40,3/1/2020,5595588223,,1454,Pacific,34,,,-
21016,c1bc794ee217674d,English,Yo Sushi,114 Robles Way,Vallejo,94591,CA,United States,Japanese,$$,"Mon-Thu 11am-9pm, Fri-Sat 11am-9:30pm, Sun 11am-9pm",59,3/1/2020,7076471100,,633,Pacific,32,Jong Kim,Owner,-
21017,ef796476bf196956,English,Bigtuna Japanese Restaurant,43530 10th St W,Lancaster,93534,CA,United States,Japanese,$$,"Mon-Thu 11:30am-9pm, Fri-Sat 11:30am-10pm, Sun Noon-8pm",59,3/1/2020,6619426699,info@bigtunamenu.com,712,Pacific,30,,,-
21018,f48ba6e1ae1995ab,English,Cajun Feast,206 3rd St,Davis,95616,CA,United States,"Creole, Cajun",$$,Daily 10:30am-9:30pm,27,3/1/2020,5302315366,cajunfeast@gmail.com,326,Pacific,32,,,-
21019,3bd949215844bf5e,English,Sushi Kitto,42250 Jackson St,Indio,92203,CA,United States,Japanese,$$,Daily Noon-8:45pm,53,12/19/2022,7602961097,,557,Pacific,36,,,-
21020,15d7674918ac4f3a,English,pho anh,10271 Magnolia Ave,Riverside,92503,CA,United States,"Vietnamese, Chinese",$$,Daily 10am-9:30pm,30,11/25/2021,9517296668,,910,Pacific,30,,,-
21021,0bb482271069f645,English,Sushi Kura,5567 W Manchester Ave,Los Angeles,90045,CA,United States,Japanese,$$,"Mon-Fri 11am-9pm, Sat 4pm-9pm, Sun Closed",48,3/1/2020,3105689800,,4113,Pacific,26,Evan L,Owner,-
21022,1c529dc5da98a2ff,English,Lao Wang,6530 Pardall Rd,Goleta,93117,CA,United States,Chinese,$,Daily 11am-9:15pm,33,3/1/2020,8058451614,info@laowangstreetfood.com,324,Pacific,18,Wesley W,Owner,-
21023,8bbbb6100c939e01,English,Golden Bowl,8514 Alondra Blvd,Paramount,90723,CA,United States,Japanese,$,"Mon-Sat 9am-10pm, Sun 10am-9pm",56,3/1/2020,5626338799,,3453,Pacific,0,,,-
21024,afef986dc21eb7a0,English,Ichimi-an,2537 CA-1,Torrance,90505,CA,United States,Japanese,$,"Mon 11:30am-2:15pm 5pm-7:45pm, Tue Closed, Wed-Sun 11:30am-2:15pm 5pm-7:45pm",46,3/1/2020,3107840551,,2189,Pacific,0,Helen Han,Owner,-
21025,b3baa57d55ca6f72,English,Miso Sushi & Grill,12423 Central Ave,Chino,91710,CA,United States,Japanese,$$,"Mon-Sat 10am-9:30pm, Sun Noon-9pm",23,3/1/2020,9094640513,,1851,Pacific,32,Eric P,Owner,-
21026,d1f7861e1207558e,English,Rickshaw Express,4300 Sonoma Blvd,Vallejo,94589,CA,United States,Chinese,$,"Mon-Sat 10:30am-6pm, Sun 10:30am-5pm",84,3/1/2020,7076434837,,575,Pacific,0,,,-
21027,d5eef0c7f3dbc6e8,English,Aki Restaurant,11513 Santa Monica Blvd,Los Angeles,90025,CA,United States,Japanese,$$,"Mon-Tue Closed, Wed-Thu 11am-2pm 5pm-8:30pm, Fri 11am-2pm 5pm-9pm, Sat 5pm-9pm, Sun 4:30pm-8pm",42,3/1/2020,3104798406,,5392,Pacific,38,,,-
21028,e1ac3f2b9a3604d3,English,Fukusuke,578 Magnolia Ave,Larkspur,94939,CA,United States,Japanese,$$,"Mon-Tue Closed, Wed-Sun 4:30pm-9:30pm",29,3/1/2020,4159248848,,808,Pacific,0,,,-
21029,fa0f63c94ca62e38,English,Frank Fat's,806 L St,Sacramento,95814,CA,United States,Chinese,$$,"Mon Closed, Tue-Fri 11:30am-3pm, Sat-Sun Closed",42,3/1/2020,9164427092,frankfats@fatsrestaurants.com,2430,Pacific,38,Quentin Truong,Back of the House,-
21030,7b42cd3b977680ed,English,MJ Sushi,3468 Camino Tassajara,Danville,94506,CA,United States,Japanese,$$,Daily 4:30pm-0:19am,51,6/30/2022,9253094215,,496,Pacific,18,,,-
21031,43b50d6ca6901242,English,Common Sage,1552 Polk St,San Francisco,94109,CA,United States,Japanese,$$,Daily 10am-9pm,53,3/1/2020,4155807178,commonsage.sf@gmail.com,8060,Pacific,26,,,-
21032,6083e5d23d7036c8,English,Chef's Chinese Food,3741 San Pablo Dam Rd,El Sobrante,94803,CA,United States,Chinese,$,"Mon 11am-8:30pm, Tue Closed, Wed-Sun 11am-8:30pm",19,3/1/2020,5102228191,,1015,Pacific,0,Minghua Zhu,Owner,-
21033,7aad085d640fc1cc,English,China Buffet,3525 Pacific Coast Hwy,Torrance,90505,CA,United States,Chinese,$$,Daily 11am-9:30pm,42,3/1/2020,3103258424,,2294,Pacific,0,,,-
21034,7da4f33bbd89d0f8,English,Toyo Sushi & Roll,676 S State College Blvd,Anaheim,92806,CA,United States,Japanese,$$,"Mon-Thu 11:30am-3pm 5pm-9pm, Fri-Sat 11:30am-9pm, Sun Closed",51,3/1/2020,7149910500,,3427,Pacific,30,,,-
21035,892ef835824f8ffc,English,Kuro-Obi,60 31st Ave,San Mateo,94403,CA,United States,Japanese,$$,"Mon-Sat 11am-9pm, Sun Closed",64,3/1/2020,6505711009,,1520,Pacific,24,,,-
21036,91487a3a8ecc1457,English,Sushi Daruma,216 Main St,Salinas,93901,CA,United States,Japanese,$$,"Mon-Fri 11:30am-2:30pm, Sat-Sun Noon-2:30pm",40,3/1/2020,8319754667,,613,Pacific,36,,,-
21037,ddfb74a71bdb36c4,English,Kozo Sushi,25364 Crenshaw Blvd,Torrance,90505,CA,United States,Japanese,$$,Daily 11am-8pm,31,3/26/2022,3105344013,,2234,Pacific,18,,,-
21038,11dee48007a2fa7d,English,Kaijin sushi,7825 Beverly Blvd,Los Angeles,90036,CA,United States,Japanese,$$,"Mon-Thu 11:30am-9:30pm, Fri 11:30am-10pm, Sat-Sun 1:30pm-10pm",32,8/21/2021,3238523092,,8725,Pacific,18,,,-
21039,052ff9de9c193341,English,Cajun House,308 5th Ave,San Francisco,94118,CA,United States,"Southern, Cajun",$$,Daily 4pm-10pm,44,3/1/2020,4153403180,cajunhousesf@gmail.com,8294,Pacific,30,,,-
21040,5209a6d8ec3c3602,English,Fat's Asia Bistro,1500 Eureka Rd,Roseville,95661,CA,United States,Chinese,$$,"Mon Closed, Tue-Thu 11:30am-8pm, Fri-Sat 11:30am-8:30pm, Sun 11:30am-8pm",72,3/1/2020,9167873287,info@fatsrestaurants.com,1352,Pacific,42,Ky Kleiber,Operations,-
21041,5c76847afc063eca,English,China Express,3526 Manthey Rd,Stockton,95206,CA,United States,Chinese,$$,"Mon Closed, Tue-Sun 9am-8pm",25,3/1/2020,2099839790,,653,Pacific,0,,,-
21042,5e9b32c004a19469,English,Chick n Fish,623 Caliente Dr,Sunnyvale,94085,CA,United States,Chinese,$$,"Mon Noon-8pm, Tue Closed, Wed-Sun Noon-8pm",37,3/1/2020,4083297968,,2440,Pacific,30,,,-
21043,7e62436f17caa35e,English,Mr. You,406 E 4th St,Perris,92570,CA,United States,Chinese,$,Daily 10:30am-9pm,30,3/1/2020,9519406500,,295,Pacific,0,,,-
21044,84eb2405da4174d0,English,Uroko Cafe,5895 Katella Ave,Cypress,90630,CA,United States,Japanese,$,Daily 11am-9pm,51,3/1/2020,6574651300,urokocafe@gmail.com,2702,Pacific,12,,,-
21045,92034bab236e8f14,English,CreoLa,344 El Camino Real,San Carlos,94070,CA,United States,"Creole, Cajun",$$,"Mon Closed, Tue-Wed 5pm-9pm, Thu-Sun 11am-3pm",51,3/1/2020,6506540882,edwin@creolabistro.com,1626,Pacific,22,Edwin Caba,Owner,-
21046,c11802d1b077aee4,English,Uncle Chung's Szechuan,2558 Appian Way,Pinole,94564,CA,United States,Chinese,$$,"Mon 11:30am-8:30pm, Tue Closed, Wed-Thu 11:30am-8:30pm, Fri-Sat 11:30am-9pm, Sun 11:30am-8:30pm",48,3/1/2020,5102228881,,768,Pacific,30,Kam Yin Leung,Owner,-
21047,ee0b9bf7ea4c4c5c,English,Rui's Shanghai Bistro,405 W Stuart Ave,Redlands,92374,CA,United States,Chinese,$$,"Mon-Wed 11am-9:30pm, Thu 11am-9pm, Fri-Sun 11am-9:30pm",36,3/1/2020,9093356770,ruisshbistro@gmail.com,746,Pacific,34,,,-
21048,7b2ec48191e52079,English,Bada Sushi,18732 Colima Rd,Rowland Heights,91748,CA,United States,Japanese,$$,"Mon Closed, Tue-Thu Noon-9:30pm, Fri-Sat Noon-10pm, Sun 2pm-9:30pm",30,12/30/2022,6262952003,,1570,Pacific,36,,,-
21049,3c5e33cab56b3600,English,Katsuyaki,2180 Harbor Blvd,Costa Mesa,92627,CA,United States,Japanese,$$,"Mon-Sat 11am-3pm, Sun Closed",59,3/27/2022,9492876559,,3035,Pacific,16,,,-
21050,6551c49647b416e7,English,Ichika,1728 N Milpitas Blvd,Milpitas,95035,CA,United States,Japanese,$,"Mon Closed, Tue-Thu 5pm-9pm, Fri-Sun 5pm-10pm",64,11/28/2021,6692265215,irvinliang927@gmail.com,1186,Pacific,0,,,-
21051,26f7266d5ccae9ec,English,Izakaya Mai,212 2nd Ave,San Mateo,94401,CA,United States,Japanese,$$,"Mon Closed, Tue-Fri 11:30am-2pm 6pm-Midnight, Sat-Sun 6pm-Midnight",42,3/1/2020,6503472511,,1489,Pacific,24,,,-
21052,72ef175637f63e84,English,Fortune Cookies Restaurant,18774 Brookhurst St,Fountain Valley,92708,CA,United States,Chinese,$$,"Mon-Thu 11:30am-9pm, Fri-Sat 11:30am-10pm, Sun 11:30am-9pm",64,3/1/2020,7149625000,contact@fortunecookiesrestaurant.com,3425,Pacific,30,Tim L,General,-
21053,896545133c8093cd,English,Kazan,2809 24th St,San Francisco,94110,CA,United States,Japanese,$$,"Mon-Thu 11:30am-9:30pm, Fri-Sat 11:30am-10:30pm, Sun 12:30pm-6:30pm",64,3/1/2020,4152822001,,8554,Pacific,36,,,-
21054,ae4a3671cc00f8c3,English,Shabu House,1150 Paloma Ave,Burlingame,94010,CA,United States,Japanese,$$,"Mon-Thu 5pm-10pm, Fri-Sat 11:30am-2:30pm 5pm-11pm, Sun 5pm-10pm",35,3/1/2020,6505588800,,1518,Pacific,12,,,-
21055,b95a05d39ecb08c5,English,Mr You Express,175 E Ontario Ave,Corona,92879,CA,United States,Chinese,$,Daily 11am-9pm,61,3/1/2020,9517380310,,860,Pacific,20,,,-
21056,bd1035b83b83dd48,English,Shrimp By You,2755 Pacific Coast Hwy,Torrance,90505,CA,United States,"American, Cajun",$$,Daily Noon-8:30pm,34,3/1/2020,3102576813,shrimpbyyouinc@gmail.com,2208,Pacific,24,,,-
21057,c562c7d376b23767,English,Shiro,1505 Mission St,South Pasadena,91030,CA,United States,"French, Japanese",$$$,"Mon-Tue Closed, Wed-Thu 5pm-8:30pm, Fri-Sat 5pm-9pm, Sun 5pm-8:30pm",89,3/1/2020,6267994774,,3430,Pacific,76,de Cusine,Back of the House,-
21058,f3a2ed30bcb444fa,English,Chinatown Restaurant,157 Kentucky St,Petaluma,94952,CA,United States,Chinese,$$,"Mon Closed, Tue-Sun 11:30am-9pm",33,3/1/2020,7077637057,,403,Pacific,30,Wendy Xue,Owner,-
21059,f47f57837de2294a,English,Chinese Express,2488 Channing Way,Berkeley,94704,CA,United States,Chinese,$,Daily 10:30am-9pm,48,3/1/2020,5108453766,chineseexpress.us@gmail.com,3300,Pacific,28,,,-
21060,ffead9dda0a6e556,English,Sushi Mafia,649 E Broadway,Long Beach,90802,CA,United States,Japanese,$$,"Mon-Sat Noon-9:30pm, Sun Noon-9pm",61,3/1/2020,5622690119,mafiabroadway@gmail.com,2569,Pacific,32,,,-
21061,1a633023f3765053,English,Chinatown Express,5554 Woodruff Ave,Lakewood,90713,CA,United States,Chinese,$,Daily 11am-9pm,51,3/1/2020,5628665564,,3180,Pacific,22,Marcia Soohoo,,-
21062,2e8b216c07d457ac,English,Yuki Sushi,1827 Pruneridge Ave,Santa Clara,95050,CA,United States,Japanese,$$,"Mon Closed, Tue-Thu 11:30am-2pm 4:30pm-8pm, Fri 11:30am-2pm 4:30pm-8:30pm, Sat-Sun Closed",70,3/1/2020,4082489144,jennefer@yukisushi.com,4330,Pacific,30,Nobuko der,Owner,-
21063,3f332eec5142e06a,English,YAYOI,20682 Homestead Rd,Cupertino,95014,CA,United States,Japanese,$$,Daily 11:30am-9pm,64,3/1/2020,4085648852,,2437,Pacific,44,Jasmin Gonzalez,Front of the House,-
21064,49d66c50e8c65ac5,English,Azay,226 E 1st St,Los Angeles,90012,CA,United States,Japanese,$$,"Mon Closed, Tue-Wed 11am-1:30am, Thu-Fri 5:30am-7:30am 11am-1:30am, Sat 5:30am-7:30am 9am-1:30am, Sun 9am-1:30am",76,3/1/2020,2136283431,,9136,Pacific,0,Akira H,Owner,-
21065,5a701dd5d73e4aaf,English,369 Ramen & Poke,3901 Inglewood Ave,Redondo Beach,90278,CA,United States,Japanese,$$,"Mon-Sat 11am-10pm, Sun 11am-9:30pm",70,3/1/2020,3103491993,,3693,Pacific,30,,,-
21066,8f360b3f426bb51c,English,Moy's Chinese Restaurant,2636 E Ashlan Ave,Fresno,93726,CA,United States,Chinese,$,Daily 11am-8pm,74,3/1/2020,5592270735,,2346,Pacific,0,Ming Tang,Owner,-
21067,a28879f0a3d6103f,English,Barracuda Japanese Restaurant,347 Primrose Rd,Burlingame,94010,CA,United States,Japanese,$$,"Mon-Thu 11:30am-2:30pm 5pm-10pm, Fri-Sat 11:30am-2:30pm 5pm-11pm, Sun 5pm-10pm",74,3/1/2020,6505480300,,1466,Pacific,28,Jae Lim,Owner,-
21068,bac228276c748825,English,Fortune Garden Chinese Restaurant,899 Embarcadero Dr,El Dorado Hills,95762,CA,United States,Chinese,$$,"Mon Closed, Tue-Fri 11am-9pm, Sat-Sun Noon-9pm",80,3/1/2020,9169330998,,407,Pacific,0,An Wong,General,-
21069,f0455d2332a3680c,English,Supreme Crab,373 Main St,Redwood City,94063,CA,United States,"Creole, Cajun",$$,"Mon-Fri 11:30am-10pm, Sat-Sun 8pm-10pm",53,3/1/2020,6506286868,,1510,Pacific,30,,,-
21070,0916f5480fba81e8,English,Chicken King,1234 Fulton St,Fresno,93721,CA,United States,"American, Cajun",$$,"Mon-Fri 11am-3pm, Sat-Sun Closed",29,3/1/2020,5592665464,chickenking1234fultonstreet@gmail.com,1302,Pacific,24,Helen C,Owner,-
21071,422da8d4e4ffca3f,English,Shinmai,1825 San Pablo Ave,Oakland,94612,CA,United States,Japanese,$$,"Mon Closed, Tue-Thu 5:30pm-8:30pm, Fri-Sat 5:30pm-9:30pm, Sun 5:30pm-8:30pm",36,3/1/2020,5102711888,,4099,Pacific,36,Yingji H,Owner,-
21072,5777dc3da883a63c,English,Crawfish Cave,150 S Harbor Blvd,Fullerton,92832,CA,United States,Cajun,$$,"Mon-Fri 5pm-7pm, Sat-Sun Closed",56,3/1/2020,7148792073,crawfishcave@gmail.com,3401,Pacific,24,,,-
21073,6452e70159a374fc,English,Genghis Cohen,740 N Fairfax Ave,Los Angeles,90046,CA,United States,Chinese,$$,"Mon-Thu Noon-10pm, Fri-Sat Noon-11pm, Sun Noon-10pm",64,3/1/2020,3236530640,info@genghiscohen.com,8482,Pacific,36,,,-
21074,8dbcb3052ad72f7d,English,Mama's Sushi & Teriyaki,1000 C St,Galt,95632,CA,United States,Japanese,$$,"Mon-Sat 11am-9pm, Sun 1pm-9pm",25,3/1/2020,2097459243,,119,Pacific,0,Kevin Kim,General,-
21075,945fd1fe98352562,English,Shangri La,203 S School St,Lodi,95240,CA,United States,Japanese,$$,"Mon-Thu 11am-8:30pm, Fri-Sat 11am-9pm, Sun 11am-8:30pm",46,3/1/2020,2093660539,,406,Pacific,28,Paul Van,Owner,-
21076,9fd19313c44acb1b,English,Shogun Sushi Hibachi,1870 Prairie City Rd,Folsom,95630,CA,United States,Japanese,$$,"Mon-Thu 11am-3pm 4:30pm-9pm, Fri 11am-3pm 4:30pm-10pm, Sat-Sun 11am-3pm 4:30pm-9pm",56,3/1/2020,9169859888,,624,Pacific,0,,,-
21077,a7a9ed4f1354e529,English,Ma's House,5537 Clairemont Mesa Blvd,San Diego,92117,CA,United States,Chinese,$$,Daily 11am-9pm,53,3/1/2020,8582781688,,2030,Pacific,$36.00,Mel D,General,-
21078,cd449decfe54bbe1,English,Dragon Garden Restaurant,820 N Alta Ave,Dinuba,93618,CA,United States,Chinese,$,"Mon-Tue 11am-9pm, Wed Closed, Thu-Sun 11am-9pm",82,3/1/2020,5595917878,,202,Pacific,0,Kit Hung Gong,Owner,-
21079,cfc06795d84af18d,English,E & G Chinese Cuisine,2141 Loveridge Rd,Pittsburg,94565,CA,United States,Chinese,$,"Mon-Sat 11am-7pm, Sun Closed",36,3/1/2020,9254398686,,530,Pacific,0,Eric Gao,Owner,-
21080,d3bc510251007e57,English,Asahi Sushi,10375 Balboa Blvd,Granada Hills,91344,CA,United States,Japanese,$$,"Mon-Thu 11:30am-10:30pm, Fri-Sat 11:30am-11pm, Sun 11:30am-10pm",48,3/1/2020,8183608499,,2650,Pacific,36,Geum Chung,,-
21081,e26063554ff10d39,English,Sushi Fumi,359 N La Cienega Blvd,Los Angeles,90048,CA,United States,Japanese,$$,"Mon-Fri Noon-2pm 5:30pm-9:30pm, Sat-Sun Closed",76,3/1/2020,3108550006,,8263,Pacific,0,,,-
21082,f7ce439d5cef9c1e,English,Asian Garden Restaurant,2074 Nevada City Hwy,Grass Valley,95945,CA,United States,Chinese,$$,Daily 11am-9pm,76,3/1/2020,5302730666,,236,Pacific,0,Donna Dumbar,General,-
21083,6a68223ee670e95f,English,Sushi Inaba,20920 Hawthorne Blvd,Torrance,90503,CA,United States,Japanese,$$$$,"Mon Closed, Tue-Fri 11:30am-2:15pm 5:30pm-9pm, Sat-Sun 11:30am-2pm 5pm-8:30pm",97,2/10/2022,3106861878,inabamanhattanbeach@gmail.com,3306,Pacific,0,,,-
21085,8d9a8d5969030ff6,English,Yatai Sushi Express,8976 Foothill Blvd,Rancho Cucamonga,91730,CA,United States,Japanese,$$,"Mon Closed, Tue Midnight-8am Noon-8pm, Wed-Thu Closed, Fri Midnight-8:30am Noon-Midnight, Sat Midnight-8:30am Noon-8:30pm, Sun Closed",38,3/1/2020,9099806797,,1882,Pacific,0,,,-
21086,8fbc8bbafe40d3b9,English,Sushi On Fire,5325 E 2nd St,Long Beach,90803,CA,United States,Japanese,$$,"Mon-Sat Noon-9:30pm, Sun Noon-9pm",53,3/1/2020,5624330221,info@sushionfire.com,2254,Pacific,28,In Park,Owner,-
21087,ab35b73324f02879,English,Ajisai,809 Palm Ave,West Hollywood,90069,CA,United States,Japanese,$$,"Mon Closed, Tue-Thu Noon-2pm 5:30pm-9:30pm, Fri Noon-2pm 5:30pm-10pm, Sat-Sun Closed",51,3/1/2020,3106527014,,7774,Pacific,26,Urei Urasaki,Owner,-
21088,c012947c93871ea0,English,Meat Bowl,8122 Long Beach Blvd,South Gate,90280,CA,United States,Chinese,$,"Mon 10:30am-6:30pm, Tue Closed, Wed-Sat 10:30am-6:30pm, Sun Closed",27,3/1/2020,3235819623,,4408,Pacific,28,Tom Cheng,,-
21089,30da243d68fa4b8b,English,Po' Girls,6638 Bancroft Ave,Oakland,94605,CA,United States,"Creole, Cajun",,,22,9/30/2021,5109695715,,2104,Pacific,28,,,-
