Snowball Map,Dedupe Key,brizo_id,Name,Street,City/Town,State/Province Code,Zip/Postal Code,Country,First Name,Last Name,Title,Role,Contact Email,Contact Phone,Established,Phone,Most Common Email,Cuisines (Regional),Price Range,Dishes
21077,1737 S Tam34239,d11f2e808c45136c,Yummy House,1737 S Tamiami Trl,Sarasota,FL,34239,United States,John,Z,Business Owner,Owner,,,2013.0,(941) 351-1688,,Cantonese; Chinese,$$,Dim Sum; Seafood; BBQ; Noodles
21078,3500 SW Co34474,5a34f69b15bc9bea,Yummy House,3500 SW College Rd,Ocala,FL,34474,United States,John,Z,Business Owner,Owner,,,2006.0,(352) 237-6788,,Cantonese; Chinese,$$,Dim Sum; Soups; Seafood; BBQ; Chicken; Noodles
21079,3102 SW 3432608,a88ba7201f12f25f,Yummy House,3102 SW 34th St,Gainesville,FL,32608,United States,,,,,,,,(352) 333-7688,,Cantonese; Chinese,$$,Dim Sum; Soups; Seafood; BBQ; Chicken; Noodles
21080,2620 E Hil33610,aa9b419d07dba27e,Yummy House China Bistro,2620 E Hillsborough Ave,Tampa,FL,33610,United States,John,Z,Business Owner,Owner,,,2011.0,(813) 237-3838,,Cantonese; Chinese,$$,Dim Sum; Seafood; BBQ; Noodles
21111,1050 Water33602,6136344ad46565d5,wagamama,1050 Water St,Tampa,FL,33602,United States,Steven,Mangelshot,Executive Chef,Back of the House,,,1992.0,(813) 429-9242,ppeterson@wagamamausa.com,Japanese,$$,Salads; Teppanyaki; Curry; Ramen; Noodles; French Fries
21124,252 NW 25t33127,ae9efed17a01a944,Uchi,252 NW 25th St,Miami,FL,33127,United States,Juan Esteban,Paz,Line Cook,Back of the House,,,,(305) 995-0915,,Japanese,$$$$,Yakitori; Seafood; Sushi
21126,2900 N And33311,ce0a600ac02d597f,South Seas Chinese Kitchen,2900 N Andrews Ave,Wilton Manors,FL,33311,United States,Chun,Cheung,Owner,Owner,,,1994.0,(954) 566-6823,,Chinese,$$,Pizza; Seafood; French Fries
21127,6130 W Oak33313,a22b6e316b70fe7d,Bistro Creole Restaurant,6130 W Oakland Park Blvd,Sunrise,FL,33313,United States,,,,,,,,(954) 578-5700,,Cajun,$$,Pizza; Seafood; Chicken; French Fries
21128,2000 Piazz33543,6be38e69bfd32201,Token Ramen + Kung Fu Tea,2000 Piazza Ave,Wesley Chapel,FL,33543,United States,Rendi,Liu,Founder,Owner,,,,(813) 501-8953,,Japanese,$$,Hibachi; Grill; Chicken; Ramen; French Fries
21129,5085 34th 33711,2baf6df3e2589489,Token Ramen,5085 34th St S,St Petersburg,FL,33711,United States,Rendi,Liu,Founder,Owner,,,,(727) 800-9998,,Japanese,$$,Chicken Wings; Ramen; French Fries
21130,8001 Dani 33966,a6b409135925d3e0,Token Ramen,8001 Dani Dr,Fort Myers,FL,33966,United States,Rendi,Liu,Founder,Owner,,,,(239) 362-0119,,Japanese,$$,Soups; Salads; Ramen
21131,7717 Ulmer33771,1528b00ae42a48f5,Token Ramen & Kungfu Tea,7717 Ulmerton Rd,Largo,FL,33771,United States,Rendi,Liu,Founder,Owner,,,,(727) 444-0333,,Japanese,,Ramen
21132,1430 Mills32803,cadb1d9c4ab3ce04,Token Ramen,1430 Mills Ave N,Orlando,FL,32803,United States,Rendi,Liu,Founder,Owner,,,,(407) 286-2000,,Japanese,$$,Ramen
21136,2770 N Roo33040,be4eee4c31fdebd2,The Kolache Kitchen,2770 N Roosevelt Blvd,Key West,FL,33040,United States,,,,,kolachekitchen.kwros@gmail.com,,,(305) 741-7882,kolachekitchen.kwros@gmail.com,Mexican; Creole; Cajun; Czech,,Tacos; Empanadas; French Fries
21137,6609 Super34231,366d7cd53edeaad2,Red Crane (6609 Superior Avenue),6609 Superior Ave,Sarasota,FL,34231,United States,,,,,,,,(941) 922-9468,,Chinese,$$,Pizza; French Fries
21139,1271 Royal33411,a6ff4ee50811640c,The Captain's Boil,1271 Royal Palm Beach Blvd,Royal Palm Beach,FL,33411,United States,,,,,,,,(561) 383-8200,,Creole; Cajun,$$,Seafood; French Fries
21188,7935 Airpo34109,8e362246f43dd40e,Sushi Thai Too,7935 Airport Pulling Rd N,Naples,FL,34109,United States,William,Bennett,,,,,2007.0,(239) 514-1125,,Japanese,$$,Smoked Salmon; Sushi; French Fries
21189,25101 S Ta34134,bdd6afca17a46a4c,Sushi Thai Too,25101 S Tamiami Trl,Bonita Springs,FL,34134,United States,,,,,,,,(239) 992-5600,,Japanese; Thai,$$,Smoked Salmon; Salads; Sushi; French Fries
21190,869 103rd 34108,da0080c61c994387,Sushi-Thai of Naples,869 103rd Ave N,Naples,FL,34108,United States,Todd,Boonyavairoj,Owner,Owner,,,2005.0,(239) 592-7575,,Japanese,$$,Smoked Salmon; Sushi; Ice Cream; Frozen Yogurt; French Fries
21191,25301 S Ta34134,2d80e8b69cb117df,Sushi Thai Too,25301 S Tamiami Trl,Bonita Springs,FL,34134,United States,David,Wong,Owner,Owner,,,2011.0,(239) 992-5600,,Japanese; Thai,$$$,Smoked Salmon; Sushi; French Fries
21192,7211 Vande34119,7ec408d6cf288e45,Sushi Thai Too,7211 Vanderbilt Beach Rd,Naples,FL,34119,United States,,,,,,,,(239) 331-3555,,Japanese; Thai,,Smoked Salmon; Sushi; French Fries
21201,4731 Bayou32503,e696c31bb61ced4a,Sushi Masa,4731 Bayou Blvd,Pensacola,FL,32503,United States,Phat,Nguyen,Co-Founder,Owner,,,,(850) 898-3674,,Japanese,$$,Fried Rice; French Fries; Hibachi; Seafood; Smoked Salmon; Sushi; Grill; Noodles
21202,5700 S Flo33813,955ffea400990e68,Sushi Masa Lakeland,5700 S Florida Ave,Lakeland,FL,33813,United States,Phat,Nguyen,Co-Founder,Owner,,,,(863) 450-4456,,Japanese,,Hibachi; Smoked Salmon; Fried Rice; Sushi; Grill; Noodles; French Fries
21203,4350 Thoma34112,efcce71733f67d13,Number 1 Wok,4350 Thomasson Dr,Naples,FL,34112,United States,Baotian,Chen,,,,,2004.0,(239) 530-1888,,Chinese,$,Sushi; French Fries
21204,1844 Ridge32117,7ed1be64f030ba07,China House,1844 Ridgewood Ave,Daytona Beach,FL,32117,United States,Tommy,Chen,Owner,Owner,,,2003.0,(386) 615-3993,,Chinese,$,Sushi; French Fries
21205,2750 Race 32259,0c2a80d909702a11,Sushi King,2750 Race Track Rd,St Johns,FL,32259,United States,,,,,,,,(904) 230-3222,,Japanese,$$,Hibachi; Smoked Salmon; Sashimi; Sushi; Grill
21219,9680 Narco32827,299937318a709959,Sus Hi Eatstation,9680 Narcoossee Rd,Orlando,FL,32827,United States,Robert,Ly,Business Owner,Owner,,,2010.0,(407) 286-1866,milton@sushieatstation.com,Japanese,$$,Sushi; French Fries
21220,1172 Tree 32708,4ebcb7c02eb5fce3,Sus Hi Eatstation,1172 Tree Swallow Dr,Winter Springs,FL,32708,United States,Milton,Tu,Director,General,,,,(321) 765-7130,,Japanese,,Sushi; French Fries
21221,4498 Alafa32826,570588be188820c1,Sus Hi Eatstation,4498 Alafaya Trl N,Orlando,FL,32826,United States,Jake,B,Business Owner,Owner,,,2010.0,(407) 826-1682,yousushinow@gmail.com,Japanese,$,Sushi; French Fries
21222,2309 E Fow33612,c856f70722165c51,Sus Hi Eatstation,2309 E Fowler Ave,Tampa,FL,33612,United States,Thomas,Wang,Expansion Director,General,thomas.wang@sushieatstation.com,,,(813) 462-9100,thomas.wang@sushieatstation.com,Japanese,$$,Sushi; French Fries
21223,380 S Stat32714,a2db86d6ca54e1a1,Sus Hi Eatstation,380 S State Road 434,Altamonte Springs,FL,32714,United States,Slime,S,Business Owner,Owner,,,2010.0,(407) 960-2250,,Japanese,$$,Sushi; French Fries
21224,1830 E Col32803,4b59e69f8bbcc504,Sus Hi Eatstation,1830 E Colonial Dr,Orlando,FL,32803,United States,Anabella,Rodriguez,Manager,General,anabella.rodriguez@sushieatstation.com,,2010.0,(407) 652-6200,caroline.piazza@sushieatstation.com,Japanese,$$,Sushi; French Fries
21225,417 Chicka32825,2c55b819a7103d96,Sus Hi Eatstation,417 Chickasaw Trl S,Orlando,FL,32825,United States,Milton,Tu,Director,General,,,2010.0,(407) 237-9009,iam@sushieatstation.com,Japanese,$,Sushi; French Fries
21226,4693 Garde32839,1b1f8f3e23f0cae6,Sus Hi Eatstation,4693 Gardens Park Blvd,Orlando,FL,32839,United States,Violetta,Gir,General Manager,Operations,violetta.gir@sushieatstation.com,,2010.0,(407) 237-7160,violetta.gir@sushieatstation.com,Japanese,$$,Seafood; Sushi; French Fries
21253,11735 SW 133196,9b103d99cebc7010,Sokai Sushi Bar Kendall,11735 SW 147th Ave,Miami,FL,33196,United States,Toshiaki,Ueno,Founder & Chief Executive Officer,Owner,,,,(786) 766-9989,,Japanese,$$,Sushi; French Fries
21254,1371 NE Mi33132,76a95f6ab3c622cf,Sokai Sushi Bar - Downtown,1371 NE Miami Ct,Miami,FL,33132,United States,Toshiaki,Ueno,Founder & Chief Executive Officer,Owner,,,,(786) 936-2322,,Japanese; Peruvian,,Seafood; Sushi; French Fries
21255,10141 W Fl33174,d7d5970fd17bcdd5,Sokai Sushi Bar,10141 W Flagler St,Miami,FL,33174,United States,Toshiaki,Ueno,Founder & Chief Executive Officer,Owner,,,2013.0,(786) 534-7007,,Japanese; Peruvian,$$,Sushi; French Fries
21256,10726 NW 733178,7e5623671ca56325,Sokai Sushi Bar Doral,10726 NW 74th St,Doral,FL,33178,United States,Oriana,Zambrano,Business Owner,Owner,oriana@sokaisushi.com,,2013.0,(305) 499-9701,oriana@sokaisushi.com,Japanese; Peruvian,$$,Smoked Salmon; Sushi; French Fries
21257,8888 SW 1333176,8f72033fc49c4c1b,Sokai Sushi Bar,8888 SW 136th St,Miami,FL,33176,United States,Toshiaki,Ueno,Founder & Chief Executive Officer,Owner,,,2016.0,(786) 732-7584,,Japanese; Peruvian,$$,Sushi; French Fries
21301,4443 Lyons33073,5d7e3537843f6926,Saito's Japanese Steakhouse,4443 Lyons Rd,Coconut Creek,FL,33073,United States,,,,,,,2010.0,(954) 582-8888,,Japanese,$$,Smoked Salmon; Sushi; Steaks
21302,8841 Glade33434,7f02f797a3b64e9d,Saito's Japanese Steakhouse,8841 Glades Rd,Boca Raton,FL,33434,United States,,,,,,,,(561) 218-8788,,Japanese,$$,Smoked Salmon; Sushi; Steaks
21303,10240 Fore33414,77ea3e9f786cfd29,Saito's Japanese Steakhouse,10240 Forest Hill Blvd,Wellington,FL,33414,United States,,,,,,,,(561) 296-8888,,Japanese,$$,Smoked Salmon; Sushi; Steaks
21304,700 S Rose33401,aaeb2f7d2bae8c9a,Saito Japanese Steakhouse,700 S Rosemary Ave,West Palm Beach,FL,33401,United States,Min,Lee,Owner,Owner,,,2004.0,(561) 296-8881,,Japanese,$$,Smoked Salmon; Sushi; Steaks
21305,2101 N Fed33062,194dee3d05b4174f,Saito's - Pompano Beach,2101 N Federal Hwy,Pompano Beach,FL,33062,United States,,,,,,,,(954) 945-8888,,Japanese,,Smoked Salmon; Sushi; Steaks
21306,200 Sunset33009,d1890c2a1edd1189,Saito's Japanese Steakhouse in Dania Pointe,200 Sunset Dr,Hallandale,FL,33009,United States,,,,,,,,(754) 816-8888,,Japanese,,Smoked Salmon; Sushi; Steaks
21307,4675 PGA B33418,9574e4770eec7dcc,Saito Pga Inc.,4675 PGA Blvd,Palm Beach Gardens,FL,33418,United States,Andy,Lou,Manager,General,,,,(561) 202-6888,,Japanese,$$,Smoked Salmon; Sushi; Steaks
21308,8316 S Jog33472,f89983274e8bebfa,Saito's Japanese Steakhouse,8316 S Jog Rd,Boynton Beach,FL,33472,United States,Meng,Lee,Owner,Owner,,,2001.0,(561) 369-1788,,Japanese,$$,Smoked Salmon; Sushi; Steaks
21325,306 SW 14533027,33dad66d788a885d,Pubbelly Sushi Pembroke Pines,306 SW 145th Ave,Pembroke Pines,FL,33027,United States,Santiago,Soto,Assistant General Manager,Operations,,,2010.0,(954) 367-7970,angela@pubbellyusa.com,Japanese,,Sushi; French Fries
21326,701 S Miam33130,23c75ae3db00b5a0,Pubbelly Sushi Brickell,701 S Miami Ave,Miami,FL,33130,United States,Laura,Latham,Private party contact,,,,,(786) 899-5043,angela@pubbellyusa.com,Japanese,$$,Sushi; French Fries
21327,8970 SW 7233156,8b4b5e34c33b7e94,Pubbelly Sushi Dadeland,8970 SW 72nd Pl,Miami,FL,33156,United States,Jose,Mendin,Executive Chef,Back of the House,,,2010.0,(786) 369-5472,angela@pubbellyusa.com,Japanese,$$,Sushi; French Fries
21328,19565 Bisc33180,814e02b29f8f68d8,Pubbelly Sushi,19565 Biscayne Blvd,Aventura,FL,33180,United States,Jorge,Nido,Line Cook,Back of the House,,,2010.0,(305) 690-7710,angela@pubbellyusa.com,Japanese,$$,Sushi; French Fries
21329,1424 20th 33139,7160b7bbd4306e29,Pubbelly,1424 20th St,Miami Beach,FL,33139,United States,Jose,Mendin,Executive Chef,Back of the House,,,2011.0,(305) 531-9282,angela@pubbellyusa.com,Japanese,$$,Sushi; Ramen; French Fries
21330,100 S Ocea33462,2cd4271994081f90,Stir Bar & Terrace,100 S Ocean Blvd,Manalapan,FL,33462,United States,,,,,,,,(561) 533-6000,,Japanese; Caribbean; Italian,,Seafood; French Fries; Steaks
21347,949 S Fede33441,c6213335ec795c62,Phat Boy Sushi & Kitchen,949 S Federal Hwy,Deerfield Beach,FL,33441,United States,William,Harris,"Director, Corporate Finance",Finance,,,,(754) 227-5489,,Japanese,$$,Seafood; Salads; Sushi; Noodles; French Fries
21348,701 S Fede33316,b859b244f7c70489,Phat Boy Sushi & Kitchen,701 S Federal Hwy,Fort Lauderdale,FL,33316,United States,William,Harris,"Director, Corporate Finance",Finance,,,2016.0,(954) 990-8669,,Japanese,$$,Salads; Sushi; Ramen; French Fries
21349,1720 S Fed33483,a922bebf4d700b2a,Phat Boy Sushi - Delray,1720 S Federal Hwy,Delray Beach,FL,33483,United States,William,Harris,"Director, Corporate Finance",Finance,,,2016.0,(561) 414-2299,,Japanese,,Salads; Sushi; French Fries
21350,2451 S Uni33324,758668f55dbad837,Phat Boy Sushi & Kitchen,2451 S University Dr,Davie,FL,33324,United States,William,Harris,"Director, Corporate Finance",Finance,,,,(954) 613-6635,,Japanese,$$,Seafood; Salads; Sushi; French Fries
21351,4100 N Fed33308,e8af5b2416c8cf77,Phat Boy Sushi & Kitchen,4100 N Federal Hwy,Fort Lauderdale,FL,33308,United States,William,Harris,"Director, Corporate Finance",Finance,,,2016.0,(954) 533-4218,,Japanese,$$,Salads; Sushi; Noodles; French Fries
21352,2702 N Uni33065,553ac1472a19962f,Phat Boy Sushi & Kitchen,2702 N University Dr,Coral Springs,FL,33065,United States,,John,Business Owner,Owner,,,2016.0,(754) 755-5947,,Japanese,$$,Salads; Sushi; French Fries
21357,502 1st St32250,5743a311732761b7,O-Ku,502 1st St N,Jacksonville Beach,FL,32250,United States,Billy,Brannen,Executive Chef,Back of the House,,,,(904) 694-2770,okujacksonville@theindigoroad.com,Japanese,$$,Smoked Salmon; Seafood; Sushi
21383,2201 Colli33139,327742699d2b8a4e,Mr Chow,2201 Collins Ave,Miami Beach,FL,33139,United States,Hing Fung,Chan,Executive Chef,Back of the House,,,2009.0,(305) 695-1695,,Chinese,$$$$,
21390,501 E Cami33432,2fc27fecb41be9a4,Japanese Bocce Club,501 E Camino Real,Boca Raton,FL,33432,United States,,,,,,,,(855) 874-6551,,Japanese,,Sushi; French Fries
21391,501 E Cami33432,a190d2019ee4c83b,Morimoto,501 E Camino Real,Boca Raton,FL,33432,United States,Yuichiro,Tsuji,Sushi Chef,Back of the House,,,,(561) 447-3640,,Japanese,,Sushi; French Fries
21392,11071 Sout33411,69104d1ba46e806f,Moon Thai & Japanese,11071 Southern Blvd,Royal Palm Beach,FL,33411,United States,Jack,Punma,Founder,Owner,,,,(561) 408-3011,info@moonthai.com,Japanese,$$,Soups; Smoked Salmon; Salads; Sushi
21393,9637 Westv33076,59f4c5a81ab94ff8,Moon Thai & Japanese,9637 Westview Dr,Coral Springs,FL,33076,United States,Somkid,Punma,Owner,Owner,,,2001.0,(954) 752-4899,info@moonthai.com,Japanese,$$,Soups; Smoked Salmon; Salads; Sushi
21394,5330 Donal33418,fee77f889a7df4e7,Moon Thai & Japanese,5330 Donald Ross Rd,Palm Beach Gardens,FL,33418,United States,Jack,Punma,Founder,Owner,,,,(561) 249-3988,,Japanese,$$,Dim Sum; Soups; Smoked Salmon; Salads; Sushi
21395,2818 Westo33331,2acaf77813825662,Moon Thai & Japanese,2818 Weston Rd,Weston,FL,33331,United States,Jack,Punma,Founder,Owner,,,2004.0,(954) 384-7275,servicedirectory494@gmail.com,Japanese,$$,Soups; Smoked Salmon; Salads; Sushi
21396,16311 N Ke33196,155cef6891cb41f0,Moon Thai & Japanese,16311 N Kendall Dr,Miami,FL,33196,United States,Somkid,Punma,,,,,2009.0,(305) 388-5901,servicedirectory494@gmail.com,Japanese,$$,Soups; Smoked Salmon; Salads; Sushi
21397,1118 S Dix33146,103862c8e1fb598d,Moon Thai & Japanese,1118 S Dixie Hwy,Coral Gables,FL,33146,United States,Somkid,Punma,Owner,Owner,,,2000.0,(305) 668-9890,info@moonthai.com,Japanese,$$,Soups; Smoked Salmon; Salads; Sushi
21398,21170 Sain33433,de4d600a47ae8101,Moon Thai & Japanese,21170 Saint Andrews Blvd,Boca Raton,FL,33433,United States,Jack,Punma,Founder,Owner,,,,(561) 409-4950,servicedirectory494@gmail.com,Japanese,$$,Soups; Smoked Salmon; Salads; Sushi
21434,1821 Mayo 33020,3214f322e26373a4,Mama Sushi,1821 Mayo St,Hollywood,FL,33020,United States,,,,,,,,(954) 505-7921,,Japanese,$$,Soups; Bento Box; Chicken; Hamburgers; French Fries; Steaks; Pasta; Smoked Salmon; Seafood; Ribs; Salads; Sushi; Noodles
21442,14807 E Co32826,02bb0e2171929690,Kyoto Sushi & Grill,14807 E Colonial Dr,Orlando,FL,32826,United States,,,,,,,,(407) 802-4142,,Japanese,$$,Smoked Salmon; Sushi; French Fries
21443,349 Orland32789,a562bfb157ee2604,Kyoto Sushi & Grill,349 Orlando Ave N,Winter Park,FL,32789,United States,,,,,,,,(407) 637-2778,,Japanese,$$,Smoked Salmon; Sushi; French Fries
21445,200 W Mitc32765,83797725e9eaa1b5,Kyoto Sushi & Grill,200 W Mitchell Hammock Rd,Oviedo,FL,32765,United States,,,,,,,,(407) 278-3100,,Japanese,$$,Smoked Salmon; Sushi; French Fries
21446,6651 S Sem32822,12f674dd6c410020,Kyoto Sushi & Grill,6651 S Semoran Blvd,Orlando,FL,32822,United States,Hien T.,Tran,,,,,2012.0,(407) 674-8752,,Japanese,$$,Smoked Salmon; Sushi; Grill; French Fries
21451,8515 Fores32810,6ae46666722711aa,Krispy Krunchy Chicken,8515 Forest City Rd,Orlando,FL,32810,United States,,,,,,,,(407) 730-2700,,Southern; Cajun,$$,Chicken Wings; Chicken; French Fries
21460,242 Wheelh32746,489117258945af75,Kona Poke,242 Wheelhouse Ln,Lake Mary,FL,32746,United States,,,,,,,,(407) 500-5662,,Hawaiian; Japanese,$,Sushi; Poke
21461,3030 E Sem32703,495b30efd5d39435,Kona Poke,3030 E Semoran Blvd,Apopka,FL,32703,United States,,,,,,,,(321) 972-4493,,Japanese,$$,Sushi; Poke
21462,1813 WP Ba32771,553fbcf83076098f,Kona Poke,1813 WP Ball Blvd,Sanford,FL,32771,United States,Jesse,Ting,,,,,2017.0,(321) 363-4171,,Japanese,$$,Salads; Sushi; Poke
21463,1675 W New32904,b7d0fc76dc70871a,Kona Poke,1675 W New Haven Ave,Melbourne,FL,32904,United States,,,,,,,,(321) 327-7281,,Japanese,$$,Sushi; Poke
21499,9432 NE 2n33138,b3f122cd10a69bbf,Iron Sushi,9432 NE 2nd Ave,Miami Shores,FL,33138,United States,,,,,,,,(305) 754-0311,,Japanese,$,Sashimi; Sushi; French Fries
21500,6940 Colli33141,afbf303b9d3f1058,Iron Sushi,6940 Collins Ave,Miami Beach,FL,33141,United States,Masamitsu,Ochi,,,,,2010.0,(305) 864-1101,,Japanese,$,Seafood; Sashimi; Sushi; French Fries
21501,70 Aragon 33134,426e14427781c75e,Iron Sushi,70 Aragon Ave,Coral Gables,FL,33134,United States,,,,,,,2010.0,(305) 476-0655,,Japanese,$$,Sashimi; Sushi; French Fries
21502,16350 W Di33160,c606163e5b0a8b44,Iron Sushi,16350 W Dixie Hwy,North Miami Beach,FL,33160,United States,Masamitsu,Ochi,,,,,2007.0,(305) 945-2244,,Japanese,$$,Sashimi; Sushi; French Fries
21503,9030 SW 7233156,3602ddc54337fca2,Iron Sushi,9030 SW 72nd Pl,Miami,FL,33156,United States,,,,,,,2013.0,(305) 670-1120,,Japanese,$,Sashimi; Sushi; French Fries
21504,1805 N You33020,cb756a13cd17d2a2,Iron Sushi,1805 N Young Cir,Hollywood,FL,33020,United States,,,,,,,,(954) 927-1735,,Japanese,$,Sashimi; Sushi; French Fries
21505,120 SE 3rd33131,f961e8a3f4d2ed11,Iron Sushi,120 SE 3rd Ave,Miami,FL,33131,United States,,,,,,,2008.0,(305) 373-2000,,Japanese,$,Sashimi; Sushi; French Fries
21506,2870 US Hi33870,04e2197c881b65c1,Hibachi Buffet,2870 US Highway 27 N,Sebring,FL,33870,United States,Yasmin,Reyes,Manager,General,,,2013.0,(863) 658-0977,zhangtmp@hotmail.com,Japanese,$$,Sushi
21514,12375 Pemb33025,a295c0259d79a306,Chow Time Grill & Buffet,12375 Pembroke Rd,Pembroke Pines,FL,33025,United States,,,,,chowtimepembrokepines@outlook.com,,,(954) 433-8898,,Japanese; Chinese,$$,Seafood; Sushi; Noodles
21554,35898 Hwy 33844,00d443161816da37,First Wok Chinese Restaurant,35898 Hwy 27,Haines City,FL,33844,United States,Manxing,Cha,,,,,1987.0,(863) 422-7024,,Chinese,$$,French Fries
21556,1701 Colli33139,b498313cd447e2ee,Katsuya at the SLS Hotel,1701 Collins Ave,Miami Beach,FL,33139,United States,Katsuya,Uechi,Executive Chef,Back of the House,,,2012.0,(305) 455-2995,katsuyasouthbeach@sbe.com,Japanese,$$$$,Sushi
21584,224 E Coll32301,cb8dab935e25e5d9,Chuck's Fish,224 E College Ave,Tallahassee,FL,32301,United States,Cris,Eddings,Managing Partner,Owner,,,,(850) 597-7506,,Japanese,$$,Seafood; Sushi
21590,2740 S Ora32805,cf87a29b74bcd6cf,China Palace,2740 S Orange Blossom Trl,Orlando,FL,32805,United States,S.,Loong,,,,,1979.0,(407) 423-2958,,Chinese,$,
21623,959 West A33139,0b5629758f21a852,Bondi Sushi,959 West Ave,Miami Beach,FL,33139,United States,,,,,,,,(786) 779-1522,,Japanese,$$,Seafood; Sushi
21639,1190 SW 2n33130,e5266d091be1e433,107 Taste Brickell,1190 SW 2nd Ave,Miami,FL,33130,United States,,,,,107taste@gmail.com,,,(786) 254-7205,107taste@gmail.com,Korean; Japanese,$$,Noodles
21640,6705 Main 33014,80d296b47c8d88d2,107 Taste,6705 Main St,Miami Lakes,FL,33014,United States,Yu,B,Business Owner,Owner,,,2019.0,(786) 558-8146,info@107taste.com,Japanese; Thai,$$,Noodles
21641,8000 W Bro33324,0ee2ed7cf756d5bd,107 Taste,8000 W Broward Blvd,Plantation,FL,33324,United States,,,,,info@107taste.com,,,(954) 474-6822,info@107taste.com,Japanese; Thai,$$,Noodles
21642,357 Alcaza33134,107535376723b8a5,107 Taste Coral Gables,357 Alcazar Ave,Coral Gables,FL,33134,United States,Yu,B,Business Owner,Owner,,,,(786) 772-7871,107taste@gmail.com,Japanese,$$,Noodles
21643,1679 SW 1033165,09bda2e41fb227a5,107 Taste,1679 SW 107th Ave,Miami,FL,33165,United States,Yu,B,Business Owner,Owner,,,2016.0,(305) 686-0885,info@107taste.com,Japanese; Thai,$$,Noodles
7,1880 Mount30084,1176b9a31059b523,Cajun Hot Chicken,1880 Mountain Industrial Blvd,Tucker,GA,30084,United States,,,,,,,,(770) 496-1337,,American; Creole; Cajun,,Chicken
18,13015 Aber31419,0c63e60706302300,Hirano's Southside,13015 Abercorn St,Savannah,GA,31419,United States,Junji,Hirano,,,,,1998.0,(912) 961-0770,,Japanese,$$,Sushi
22,4035 Jones30297,0ddeefac279df6e0,KAWA 18 RAMEN,4035 Jonesboro Rd,Forest Park,GA,30297,United States,,,,,,,,(404) 968-9296,,Japanese,$,Ramen; Noodles
40,192 Clarks30523,09a1daa471769f37,China Restaurant,192 Clarksville Sta,Clarkesville,GA,30523,United States,,,,,,,2004.0,(706) 754-3531,,Chinese,$,Smoked Salmon
42,3201 Tucke30084,0793622d235c0054,China King,3201 Tucker Norcross Rd,Tucker,GA,30084,United States,,,,,,,,(770) 680-4400,,Chinese,$,French Fries
49,4460 Washi30809,024c8e1ad9dc4752,Hokkaido,4460 Washington Rd,Evans,GA,30809,United States,,,,,,,,(706) 755-2829,info@hokkaidoevansga.com,Japanese,$$,Soups; Smoked Salmon; Salads; Sushi; Chicken; Steaks
75,250 W Ponc30030,08aaf5637d986eb1,Takumi Cuisine,250 W Ponce de Leon Ave,Decatur,GA,30030,United States,,,,,takumi@takumicuisine.com,,,(404) 855-5488,takumi@takumicuisine.com,Japanese,$$,Smoked Salmon; Sushi; Ramen
105,112 S Jeff31639,1bd7cc84bb28e650,China Garden,112 S Jefferson St,Nashville,GA,31639,United States,Kevin,Macon,,,,,2000.0,(229) 686-3812,,Chinese,$,
