Created Date,Lead Source,Mobile - Primary,Business Phone,Street,Zip/Postal Code,State/Province (text only),Company / Account,Lead Status,Lead Owner,Unqualified Reason,Converted Date,Opportunity Name,Oppt Close Date,Oppt Close Date
10/31/2022,Telemarketer,,(714) 544-7167,13444 Newport Ave Ste C,92780,CA,China Palace,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(714) 567-0018,1804 N Tustin Ave Ste C,92705,CA,Amy Sushi,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,,(714) 788-4881,3930 S Bristol St Ste 109,92704,CA,Tasty Zone Szechwan Cuisine,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(541) 982-6289,1725 SW HIGHWAY 101,97367,OR,M&P THAI NOODLE,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(503) 685-9852,8633 SW MAIN ST STE 400,97070,OR,THAI VILLAGE,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,,(503) 639-7988,11525 SW DURHAM RD STE D3,97224,OR,PACIFIC BREEZE,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,,(541) 574-5553,859 SW BAY BLVD,97365,OR,THAI PORT LLC-Temporarily closed,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,,(541) 778-1450,1401 SISKIYOU BLVD STE 3,97520,OR,HAPPY BOWL LLC,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(541) 779-1148,725 S CENTRAL AVE,97501,OR,TASTY THAI,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,,(541) 664-7700,212 East Pine Street,97502,OR,Ma's Restaurant,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,,(503) 282-3970,5810 NE SANDY BLVD,97213,OR,CHA BA THAI,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,,(503) 841-6646,3113 SE Division St,97202,OR,Kanji Fusion Restaurant,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(503) 610-2002,897 SW Oak St,97123,OR,Kim Red Rose Restaurant - Permanently closed,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,,(646) 496-7370,611 86TH ST,11209,NY,THAI LEAF INC,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(718) 833-2500,7120 13TH AVE,11228,NY,HANG GARDEN,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,,(303) 439-7111,10350 Federal Blvd Unit 400,80260,CO,Sushi Yume-Permanently closed,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,,(303) 388-8982,7505 E 35th Ave Unit 310,80238,CO,Tastes Of Asia,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(303) 220-0577,8101 E Belleview Ave Unit A-90,80237,CO,Blue Ocean,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(303) 987-3360,9208 W Alameda Ave,80226,CO,Tott Asian Grill,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(303) 320-6646,910 S Monaco Pkwy,80224,CO,Golden Village-Permanently closed,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,,(303) 691-8830,6460 E Yale Ave Unit G50,80222,CO,Sunny Gardens Restaurants,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(303) 377-7242,942 Jersey St,80220,CO,Sweet Rice Cafe,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(303) 431-1268,5280 W 38th Ave,80212,CO,Ho Mei Chinese Restaurant,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,,(303) 778-1111,2104 S University Blvd,80210,CO,Ginza Sushi Grill,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(303) 858-8833,9400 Heritage Hills Cir Ste 400,80124,CO,Jasmine Chinese Asian Cafe-Permanently closed,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,,(303) 347-2323,12 E Arapahoe Rd,80122,CO,Wangs Gourmet Inc,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(303) 730-9999,2700 W Bowles Ave,80120,CO,Sushi Basho,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(303) 781-8068,3021 S Broadway,80113,CO,Twin Dragon Restaurant-Permanently closed,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,,(303) 781-7328,3494 S Federal Blvd,80110,CO,135 Chinese Restaurant,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,,(303) 666-9559,1265 S Public Rd,80026,CO,Tings Place - Permanently closed,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,,(303) 690-8888,4510 S Reservoir Rd,80015,CO,Sunflower Asian Bistro,SDR Complete,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,,(949) 673-3802,300 Marine Ave,92662,CA,Shanghai Pine Gardens Restaurant,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(949) 360-8883,26601 Aliso Creek Rd Ste A,92656,CA,Kanpai Sushi,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(949) 551-6802,5623 Alton Pkwy,92618,CA,Maizuru Sushi Bar & Japanese Restaurant,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,,(949) 786-8000,15315 Culver Dr Ste 140,92604,CA,Tasty Garden Irvine Inc,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(714) 557-0906,115 Sapphire,92602,CA,Yoko Hama,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,,(951) 354-2080,10466 Magnolia Ave,92505,CA,Dragon House Riverside-Permanently closed,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,,(951) 788-8337,7120 Indiana Ave Ste A,92504,CA,Teriyaki Plus,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,,(909) 798-3359,474 Orange St,92374,CA,Sachi Japanese Cuisine,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,,(760) 369-1122,54850 29 Palms Hwy,92284,CA,Kimi Grill,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
10/31/2022,Telemarketer,,(760) 328-9200,69600 Highway 111,92270,CA,Emperor Buffet,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,(213) 999-3932,(404) 761-4555,5110 Old National Hwy B,30349,GA,Legend Cafe,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,(678) 451-7778,(678) 489-2082,3600A Hwy 138 SE,30281,GA,Great Wall,AE Assigned,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,(646) 684-8587,(770) 567-3366,9221 HWY 19 N,30295,GA,CHINA HOUSE,AE Assigned,Unqualified Lead Queue,Cannot Service Time Zone/ Busy Hours
10/31/2022,Telemarketer,,(706) 682-8800,2001 S Lumpkin Rd,31903,GA,CHINA DRAGON EXPRESS,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(770) 924-6608,5335 Old Hwy 5,30188,GA,Golden House,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(478) 822-1130,1030 Peach Pkwy,31030,GA,New China Buffet-Permanently closed,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,(470) 695-7233,(470) 695-7233,103 W Courthouse Square,30040,GA,Happy Family Chinese Food And Sushi Bar,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(256) 801-9388,645 US Highway 72 W,35611,AL,New China Restaurant,SDR Complete,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,,(205) 856-1222,1151 Huffman Rd,35215,AL,China East,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(718) 230-4008,73 7TH AVE,11217,NY,MR WONTON,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(718) 576-3592,5742 MYRTLE AVE,11385,NY,MR THAI INC,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,,(917) 549-3308,445 GOLD ST,11201,NY,100 MR LIN INC,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,,(716) 204-8898,938 MAPLE RD,14221,NY,EASTERN PEARL,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,,(212) 566-4884,50 MOTT ST FRNT A,10013,NY,YEAH SHANGHAI DELUXE,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,,(914) 965-1800,629 MCLEAN AVE,10705,NY,ACCENT THAI KITCHEN,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,,(347) 781-3140,104 MINEOLA AVE,11577,NY,MINEOLA NEW NO 1 INC,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,,(718) 626-8172,1944A 37TH ST,11105,NY,CHINA DRAGON,SDR Complete,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,,(917) 460-5051,2827 CONEY ISLAND AVE,11235,NY,ASIAN KING INC,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(917) 250-5571,496 MAIN ST,11751,NY,MANGO TANGO ASIAN RESTAURANT,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(718) 272-5868,837D PENNSYLVANIA AVE,11207,NY,CHANG XING,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(347) 320-5888,892 W BEECH ST 89,11561,NY,JR ASIAN FUSION INC,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(845) 712-5006,67 ORANGE TPKE,10974,NY,SUSHIVILLE-Temporarily closed,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,,(718) 388-5081,495 GRAND ST,11211,NY,MUSASHI SUSHI INC,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(718) 664-0123,7301 MAIN ST,11367,NY,DE E SUSHI INC,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,,(720) 666-6366,7310 W 52nd Ave Unit R,80002,CO,Namikos Japanese Restaurant,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,,(303) 469-2230,12161 SHERIDAN BOULEVARD,80020,CO,UNITED CHINESE RESTAURANT,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,,(303) 682-9297,1950 MAIN ST,80501,CO,ROYAL WOK,SDR Complete,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,,(719) 544-3008,2648 SANTA FE DR STE 9,81006,CO,PUEBLO DRAGON 2,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(970) 824-8888,441 W VICTORY WAY,81625,CO,OCEAN PEARL RESTAURANT,SDR Complete,Marketing Nurture Queue,Duplicate
10/31/2022,Telemarketer,,(719) 638-8800,4795 BARNES RD,80917,CO,New China Kitchen ll R85689 -DO NOT CALL,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,(303) 932-1286,(303) 464-8888,11187 SHERIDAN BOULEVARD #2,80020,CO,LI'S CHINESE RESTAURANT,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(303) 427-6868,7318 N FEDERAL BLVD,80030,CO,JACKIE CHAN CHINESE KITCHEN,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,,(303) 932-1286,7735 W LONG DR #5,80123,CO,IMPERIAL GARDEN,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(303) 936-7468,1232 S SHERIDAN BLVD,80232,CO,IMPERIAL DRAGON,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,(970) 234-6800,(970) 874-4884,142 EATON AVE,81416,CO,HOUSE OF CHIN,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(970) 491-9681,1122 W ELIZABETH ST,80521,CO,HOT WOK CAFE - Permanently closed,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,,(303) 363-6689,15510 E CENTRETECH PKWY,80011,CO,"EAST CHINA RESTAURANT-duplicated, DO NOT CALL",SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(970) 858-8655,576 KOKOPELLI DR UNIT A,81521,CO,DRAGON TREASURE,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(303) 926-9399,385 CROSSING DR #109,80026,CO,COLORADO WOK,SDR Complete,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,,(303) 238-8839,1545 QUAIL ST,80215,CO,CHINESE GOURMET,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(303) 934-9101,1475 S SHERIDAN BLVD,80232,CO,135 CHINESE RESTAURANT,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,,(719) 531-9368,1760 DUBLIN BLVD,80918,CO,JUN JAPANESE RESTAURANT,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(760) 770-2988,67555 E Palm Canyon Dr Ste F120,92234,CA,New Fortune-Permanently closed,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,,(858) 793-1200,11375 El Camino Real Ste 120,92130,CA,Ken Sushi Workshop,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,,(858) 263-4219,10066 Pacific Heights Blvd Ste 101,92121,CA,Holy Gao Inc,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,,(619) 435-0868,116 Orange Ave,92118,CA,Salko Sushi,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,,(760) 471-7722,121 S Las Posas Rd,92078,CA,Love Boat Sushi,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,,(619) 337-1388,2872 Fletcher Pkwy,92020,CA,Ahi Sushi & Grill,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,,(760) 431-0056,5814 Van Allen Way Ste 135,92008,CA,J Box,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,,(918) 455-9999,1933 S ELM PL,74012,OK,NO 1 KITCHEN,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(405) 751-6888,10721 N MAY AVE # B,73120,OK,CHINA RIVER,SDR Complete,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,,(405) 843-5818,1318 W BRITTON RD,73114,OK,CHINA HOUSE EXPRESS,SDR Complete,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,,(972) 442-3545,7340 TX-78 #200,75048,TX,PANDA CHEF,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(972) 563-8666,1400 W MOORE AVE,75160,TX,PANDA BUFFET,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,,(281) 855-3500,5567 HWY 6 N,77084,TX,NEW CHINA TOWN RESTAURANT-Permanently closed,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,(917) 915-0889,(817) 581-9966,8420 DENTON HWY #109,76148,TX,NEW CHINA,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Marketing Inbound,,(210) 254-9381,3893 CIBOLO VALLEY DRIVE,78108,TX,MAGIC CHINA,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,,(956) 631-2693,1120 N 10TH ST,78501,TX,LOTUS INN RESTAURANT,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,,(713) 635-1665,8617 MESA DR,77028,TX,LE'S FAST FOOD,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,,(210) 692-9800,7271 WURZBACH RD # 100,78240,TX,LEE'S GARDEN CHINESE RESTAURANT,SDR Complete,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,,(210) 659-9398,950 W FARM TO MARKET RD 78,78154,TX,KOWLOON CHINESE RESTAURANT - Temporarily closed,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,,(972) 606-0708,5145 LAKE RIDGE PKWY #103,75052,TX,KING DRAGON,AE Assigned,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(281) 354-4111,25639 US-59 #101,77339,TX,JJ CHINA DINER,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(281) 463-1202,4504 HWY 6 N # A,77084,TX,IMPERIAL HUNAN,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,(312) 678-8006,(785) 238-6888,1111 N WASHINGTON ST,66441,KS,PANDA PALACE CHINESE REST,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(316) 945-8388,601 N WEST ST STE 120,67203,KS,BUFFET CITY INC,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,,(913) 327-1118,7254 W 121ST ST,66213,KS,HAN SHIN INC,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,,(316) 214-6783,912 E DOUGLAS AVE,67202,KS,WASABI JAPENESE RESTAURANT,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,,(785) 271-8190,5900 SW HUNTOON ST STE E,66604,KS,HUHOT MONGOLIAN GRILL,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,,(316) 331-5888,107 N 8th St,67301,KS,New China Restaurant - Permanently closed,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,,(316) 265-0054,1015 N Broadway,67214,KS,Little Saigon Restaurant,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,,(620) 724-8424,126 E Forest Ave,66743,KS,Girard Lotus Express,SDR Complete,Unqualified Lead Queue,Agent Language Limitation
10/31/2022,Telemarketer,,(785) 783-8381,5826 SW 21st St,66604,KS,Panda Kitchen,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,,(785) 539-8299,2304 Stagg Hill Rd,66502,KS,Bamboo Buffet,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(913) 451-5959,11176 Antioch Rd,66210,KS,CHINA ONE EXPRESS,AE Assigned,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,,(785) 448-6896,115 W 5th Ave,66032,KS,Chinese Restaurant - Temporarily closed,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,,(913) 831-6888,5860 Antioch Rd,66202,KS,China Garden Buffet,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,,(405) 732-7345,140 S MIDWEST BLVD,73110,OK,CHINA HOUSE,SDR Complete,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,,(405) 528-0079,2515 N PENNSYLVANIA AVE,73107,OK,CHINA HOUSE,SDR Complete,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,,(580) 622-3111,907 W 2ND ST,73086,OK,GOLDEN LIN CHINESE RESTAURANT-Temporarily closed,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,,(405) 285-9899,2200 NW 164TH ST,73013,OK,CHINA CHEF,AE Assigned,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(405) 491-0021,7943 NW 23RD ST,73008,OK,CHINA FLAVOR,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(918) 252-5522,10030 S MINGO RD STE D,74133,OK,ASIAN STAR RESTAURANT,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,,(918) 496-2126,4932 E 91st St Ste 102,74137,OK,Ri Le's,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,,(918) 994-6588,5646 S Mingo Rd #6421,74146,OK,Fu-Thai,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,,(207) 384-2800,233 MAIN ST,3908,ME,ASIA CAFE,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(281) 578-6665,3010 N FRY RD,77449,TX,HUNAN GARDEN CHINESE CUISINE,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,(512) 366-0765,(512) 331-1069,251 N BELL BLVD #113,78613,TX,"HUNAN CHEF R83582 - Existing client , DO NOT CALL",SDR Complete,Unqualified Lead Queue,Current Client
10/31/2022,Marketing Inbound,(469) 579-6062,(972) 436-6653,1288 W MAIN ST,75067,TX,HARVEST CHINESE RESTAURANT,AE Assigned,Unqualified Lead Queue,Cannot Service Geography
10/31/2022,Telemarketer,,(682) 317-1123,1101 GRANBURY ST,76033,TX,GREAT WALL,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,(832) 237-3595,(832) 237-3595,9579 JONES RD,77065,TX,GRAND HUNAN CHINESE RESTAURANT,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(817) 594-1692,1410 South Main Street,76086,TX,GOLDEN MOON RESTAURANT,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(281) 655-8889,10927 LOUETTA RD,77070,TX,GOLDEN CHINA,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,,(713) 991-0888,8498 S SAM HOUSTON PKWY E #700,77075,TX,FLAMING WOK-Permanently closed,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Marketing Inbound,(512) 771-8886,(972) 556-1899,10045 North MacArthur Boulevard,75063,TX,EMPRESS OF CHINA VALLEY RANCH,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,(469) 631-1116,(972) 542-6969,1717 W UNIVERSITY DR,75069,TX,CHOPSTICKS ASIAN CAFE,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(913) 682-7661,201 N 5th St,66048,KS,King House,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(563) 355-4848,5388 Elmore Ave,52807,IA,Dynasty Buffet,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,,(515) 276-2188,3708 Merle Hay Rd,50310,IA,Chengs Garden Chinese Restaurant - LIVE DO NOT CALL,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(641) 842-3538,114 S 2nd St,50138,IA,Hong Kong,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,,(515) 965-5749,1555 SE Delaware Ave Ste I,50021,IA,Lucky Bamboo,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,,(563) 449-3888,3372 Middle Rd,52722,IA,Panda Garden,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(319) 665-8788,555 HWY 965 S,52317,IA,YANG CHOW WOK-Permanently closed,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,,(319) 372-6666,712 9TH ST,52627,IA,CHUONG GARDEN,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
