zip_code,state_code,region,lastmodifieddate,currently_using_competitor_c,duration_converted_c,duration_sdr_working_c,enterprise_c,street,status,isdeleted,lead_assigned_time_c,lead_created_time_c,report_filter_indicator_c,service_type_c,menu_type_c,converteddate,restaurant_time_zone_c,lead_created_day_c,first_mel_timestamp_c,systemmodstamp,clicksendsms_is_sms_sent_c,converted_time_c,is_menu_uploaded_c,promotions_c,menu_complexity_c,restaurant_time_display_c,client_language_c,automation_timestamp_c,state,createddate,monthly_revenue_c,pulley_reviewed_c,last_activity_date_c,statecode,automation_bypass_c,interest_level_c,unqualified_reason_c,restaurant_local_timezone_c,menu_approval_c,completed_time_c,days_since_last_activity_c,mentioned_competitor_c,country,first_mql_timestamp_c,salutation,actual_lead_source_c,lead_type_c,latest_mql_timestamp_c,ae_assigned_time_c,duration_sdr_complete_c,direct_manager_sdr_c,duration_sdr_assigned_c,working_start_time_c,duration_ae_assigned_c,lead_category_c,owner_type_c,mobile_primary_c,daylight_saving_hour_c,isconverted,days_since_assigned_to_person_c,hasoptedoutofemail,city,sdr_assigned_to_me_c,expected_gmv_2_c,first_touch_date_c,is_user_owner_c,assigned_sdr_c,sales_cycle_length_c,lead_source_c,postalcode,currently_using_competitor_online_c,date_assigned_to_person_c,countrycode,isunreadbyowner,restaurant_type_c,assigned_sdr_role_c,bypass_owner_assignment_c,restaurant_time_c,zip_code_1,city_1,state_code_1,population,population_band,density,density_band,median_household_income,median_income_band,timezone,school_zone
19061,PA,Northeast,2025-02-19 01:37:15.000 Z,False,0.25,0.04,False,,Converted,False,2024-08-07 19:20:03.000 Z,2024-08-07 19:20:04.000 Z,False,,Chinese-Unknown,2024-08-07,EST,Wednesday,,2025-05-15 16:11:25.000 Z,False,2024-08-07 19:37:15.000 Z,False,,,1:03 PM,Mandarin,2024-08-07 19:22:50.000 Z,PA,2024-08-07 19:20:04.000 Z,,False,2024-08-07,PA,False,Low,,GMT-04,Not Submitted,2024-08-07 19:22:29.000 Z,281.0,,United States,,Mr.,Outbound SDR,Telemarketer,,2024-08-07 19:22:29.000 Z,0.04,0058b00000HCkC1AAL,0.0,2024-08-07 19:22:29.000 Z,0.0,Outbound,AE,(917) 399-7723,0,True,281.0,False,,False,0,2024-08-07,True,0058b00000HNKijAAH,0.25,Telemarketer,19061,False,2024-08-07,US,False,,SDR team user,False,13:03:52.585Z,19061,Marcus Hook,PA,20248,"20,201 - 50,000",1115,"501 - 5,000","$74,623","$60,000 - $100,000",Eastern Standard Time,C
18042,PA,Northeast,2025-02-03 18:40:06.000 Z,False,0.45,0.16,False,22 North 3rd Street,Converted,False,2025-02-03 18:03:29.000 Z,2025-02-03 17:38:59.000 Z,True,,Japanese,2025-02-03,EST,Monday,2025-02-03 17:39:00.000 Z,2025-02-03 18:40:06.000 Z,False,2025-02-03 18:40:06.000 Z,False,30 days Free Trial - VO,Basic Menu,08:56 AM,Mandarin,2025-02-03 18:12:10.000 Z,PA,2025-02-03 17:39:00.000 Z,,False,2025-02-03,PA,False,Medium,,GMT-04,Not Submitted,2025-02-03 18:13:09.000 Z,74.0,,United States,2025-02-03 18:13:09.000 Z,Mr.,Marketing Inbound,Marketing Inbound,2025-02-03 18:40:06.000 Z,2025-02-03 18:13:09.000 Z,0.16,,0.41,2025-02-03 18:13:09.000 Z,0.0,Inbound,AE,(908) 657-8734,0,True,74.0,False,Easton,False,10400,2025-02-03,True,005Uo0000018DIrIAM,0.45,SEO_English,18042,False,2025-02-03,US,False,Pick Up,SDR team user,False,08:56:52.186Z,18042,Easton,PA,42299,"20,201 - 50,000",771,"501 - 5,000","$71,638","$60,000 - $100,000",Eastern Standard Time,A
34470,FL,Southeast,2024-09-09 09:31:20.000 Z,False,1.89,0.0,False,728 Northeast 36th Avenue,Converted,False,2024-03-27 15:31:36.000 Z,2024-03-27 15:30:08.000 Z,False,Full Time,Chinese-Unknown,2024-03-27,EST,Wednesday,,2025-05-15 16:11:24.000 Z,False,2024-03-27 17:24:46.000 Z,False,30 days Free Trial - VO;1 Year SMS - Free;March24 SQL - Humidifier,Basic Menu,1:01 PM,Mandarin,2024-03-27 17:10:52.000 Z,FL,2024-03-27 15:30:09.000 Z,,False,2024-03-27,FL,False,High,,GMT-04,Not Submitted,2024-03-27 15:31:36.000 Z,414.0,DoorDash;Uber,United States,,,CSM Referral,CSM Referral,,2024-03-27 15:31:36.000 Z,0.0,,0.02,2024-03-27 15:31:36.000 Z,0.0,Outbound,AE,(352) 484-2976,0,True,414.0,False,Ocala,False,0,2024-03-27,True,,1.89,Client Referral - CSM,34470,False,2024-03-27,US,False,Delivery,,False,13:01:17.142Z,34470,Ocala,FL,19794,"5,001 - 20,000",657,"501 - 5,000","$47,098","$1 - $60,000",Eastern Standard Time,B
80207,CO,West,2024-11-13 09:40:33.000 Z,False,3.69,0.0,False,2235 Oneida Street,Converted,False,2024-02-27 20:27:11.000 Z,2024-02-27 20:17:24.000 Z,True,Part-Time,Chinese-Unknown;Japanese,2024-02-28,MST,Tuesday,2024-02-27 20:28:04.000 Z,2025-05-15 16:11:24.000 Z,False,2024-02-28 00:09:13.000 Z,False,30 days Free Trial - VO,,11:01 AM,Mandarin,2024-02-27 21:41:22.000 Z,CO,2023-04-05 03:45:56.000 Z,,False,2024-02-27,CO,False,Medium,,GMT-06,Not Submitted,2024-02-27 20:27:11.000 Z,443.0,,United States,2024-02-27 20:28:04.000 Z,Ms.,Marketing Inbound,Marketing Inbound,2024-02-27 20:28:00.000 Z,2024-02-27 20:28:04.000 Z,0.0,0058b00000HCkC1AAL,7888.69,2024-02-27 20:27:11.000 Z,0.01,Inbound,AE,(323) 518-3808,0,True,443.0,False,Denver,False,0,2024-02-27,True,0058b00000Fyza3AAB,3.69,WeChat - Ads,80207,False,2024-02-27,US,False,Delivery,SDR team user,False,11:01:13.442Z,80207,Denver,CO,26706,"20,201 - 50,000",2258,"501 - 5,000","$104,000","$100,001 - $150,000",Mountain Standard Time,B+
11385,NY,Northeast,2024-09-09 09:30:53.000 Z,False,4.24,4.24,False,,Converted,False,2023-08-31 16:35:38.000 Z,2023-08-31 16:35:38.000 Z,False,,Japanese,2023-08-31,EST,Thursday,,2024-09-24 07:26:12.000 Z,False,2023-08-31 20:50:10.000 Z,False,,,08:51 AM,Fuzhounese;Mandarin,2023-08-31 20:43:04.000 Z,,2023-08-31 16:35:38.000 Z,,False,2023-08-31,,False,Medium,,GMT-04,Not Submitted,2023-08-31 20:50:10.000 Z,596.0,,,,,,Telemarketer,,2023-08-31 16:36:00.000 Z,4.24,,0.0,2023-08-31 20:50:10.000 Z,-4.24,,AE,(646) 797-6456,0,True,596.0,False,,False,0,2023-08-31,True,0058b00000FxwauAAB,4.24,Client Referral - Unknown;Hiring Post,,False,2023-08-31,,False,Delivery,SDR team user,False,08:51:13.328Z,11385,Ridgewood,NY,107796,"50,001+",11510,"5,001 - 20,000","$85,127","$60,000 - $100,000",Eastern Standard Time,B+
89108,NV,West,2024-10-29 09:39:52.000 Z,False,0.0,,False,2101 North Rainbow Boulevard,Converted,False,,2022-12-23 06:57:07.000 Z,False,Part-Time,Chinese-Unknown,2022-12-23,PST,Friday,,2025-05-15 16:11:25.000 Z,False,2022-12-23 06:57:22.000 Z,False,,Basic Menu,10:01 AM,Fuzhounese,,NV,2022-12-23 06:57:07.000 Z,"$20,001-$30,000",False,,NV,False,High,Current Client,GMT-07,Approved,,,Qmenu / Beyond Menu,United States,,Mr.,Channel Partner,Channel Partner,,2022-12-23 06:57:22.000 Z,,,,,,,Queue,(702) 882-5985,0,True,874.0,False,Las Vegas,False,0,2022-12-23,False,,0.0,Channel / Partner,89108,False,2022-12-23,US,False,Delivery,,False,10:01:58.853Z,89108,Las Vegas,NV,73991,"50,001+",3185,"501 - 5,000","$55,935","$1 - $60,000",Pacific Standard Time,C
1752,MA,Northeast,2024-11-13 09:40:32.000 Z,False,236.66,236.69,False,,Converted,False,2023-10-27 20:27:26.000 Z,2023-10-27 20:27:26.000 Z,True,,Japanese,2023-11-06,EST,Friday,2023-10-30 15:33:00.000 Z,2024-11-21 18:48:44.000 Z,False,2023-11-06 17:08:39.000 Z,False,,,08:57 AM,Mandarin,2023-11-03 16:19:52.000 Z,,2023-10-27 20:27:26.000 Z,,False,2023-11-03,,False,Low,,GMT-04,Not Submitted,2023-11-06 17:08:39.000 Z,532.0,,,2023-11-06 05:00:00.000 Z,Mr.,,Marketing Inbound,2023-11-06 05:00:00.000 Z,2023-10-27 20:28:52.000 Z,236.69,0058b00000HCkC1AAL,0.0,2023-11-06 17:08:39.000 Z,-236.66,,AE,(508) 578-8588,0,True,539.0,False,,False,0,2023-10-27,True,0058b00000HNKijAAH,236.66,SMS,,False,2023-10-27,,False,Pick Up,SDR team user,False,08:57:22.073Z,1752,Marlborough,MA,39736,"20,201 - 50,000",735,"501 - 5,000",No Data,No Data,Eastern Standard Time,B-
38116,TN,Southeast,2024-11-13 09:40:31.000 Z,False,159.77,159.79,False,,Converted,False,2023-09-29 23:31:45.000 Z,2022-11-01 03:30:09.000 Z,True,Full Time,Chinese-Unknown,2023-10-06,CST,Monday,2023-10-02 17:18:00.000 Z,2025-05-15 16:11:25.000 Z,False,2023-10-06 15:19:11.000 Z,False,,Advanced Menu,12:01 AM,Mandarin;Cantonese,2023-10-06 15:13:07.000 Z,TN,2022-11-01 03:30:09.000 Z,,False,2023-10-06,TN,False,Medium,,GMT-05,Submitted,2023-10-06 15:19:11.000 Z,587.0,,United States,2023-10-06 04:00:00.000 Z,Mr.,,Marketing Inbound,2023-10-06 04:00:00.000 Z,2023-09-29 23:33:14.000 Z,159.79,0058b00000HCkC1AAL,7988.03,2023-10-06 15:19:11.000 Z,-159.77,,AE,(901) 487-6213,0,True,594.0,False,,False,0,2020-11-05,True,0058b00000HNKijAAH,159.77,Google;DM,,False,2023-09-29,US,False,Pick Up,SDR team user,False,12:01:51.193Z,38116,Memphis,TN,40777,"20,201 - 50,000",828,"501 - 5,000","$42,354","$1 - $60,000",Central Standard Time,C
11580,NY,Northeast,2024-11-13 09:40:33.000 Z,False,19.2,-24.94,False,,Converted,False,2024-02-13 17:31:51.000 Z,2024-02-10 04:49:28.000 Z,True,,Japanese,2024-02-13,EST,Friday,2024-02-12 22:20:07.000 Z,2024-11-13 09:40:33.000 Z,False,2024-02-13 17:31:51.000 Z,False,,,08:56 AM,Mandarin,2024-02-13 17:30:44.000 Z,NY,2024-02-10 04:49:29.000 Z,,False,2024-02-13,NY,False,Medium,,GMT-04,Not Submitted,2024-02-12 22:15:16.000 Z,430.0,,United States,2024-02-12 22:20:07.000 Z,Mr.,Marketing Inbound,Marketing Inbound,2024-02-12 22:20:00.000 Z,2024-02-12 22:20:07.000 Z,-19.28,0058b00000HCkC1AAL,84.71,2024-02-12 16:35:39.000 Z,0.08,Inbound,AE,(917) 770-1551,0,True,431.0,False,,False,0,2024-02-09,True,0058b00000Fyza3AAB,19.2,Google,,False,2024-02-12,US,False,Pick Up,SDR team user,False,08:56:50.638Z,11580,Valley Stream,NY,42990,"20,201 - 50,000",4257,"501 - 5,000","$132,632","$100,001 - $150,000",Eastern Standard Time,No Data
28097,NC,Southeast,2024-11-13 09:40:33.000 Z,False,24.79,24.85,False,,Converted,False,2023-11-28 19:46:30.000 Z,2023-11-28 19:46:24.000 Z,True,,Chinese-Unknown,2023-11-29,EST,Tuesday,2023-11-29 19:36:00.000 Z,2025-05-15 16:11:25.000 Z,False,2023-11-29 20:37:46.000 Z,False,,,1:03 PM,Mandarin,2023-11-29 20:37:21.000 Z,,2023-11-28 19:46:25.000 Z,,False,2023-11-29,,False,Low,,GMT-04,Not Submitted,2023-11-29 20:37:46.000 Z,533.0,Uber,,2023-11-29 05:00:00.000 Z,Mr.,,Marketing Inbound,2023-11-29 05:00:00.000 Z,2023-11-28 19:50:05.000 Z,24.85,005Uo0000018DIrIAM,0.0,2023-11-29 20:37:46.000 Z,-24.79,,Queue,(917) 378-1488,0,True,534.0,False,,False,0,2023-11-28,False,0058b00000HNKiUAAX,24.79,SMS,,True,2023-11-28,,False,Pick Up,AE team user,False,13:03:17.700Z,28097,Locust,NC,6078,"5,001 - 20,000",77,1 - 100,"$56,000","$1 - $60,000",Eastern Standard Time,B+
80917,CO,West,2024-09-09 08:09:58.000 Z,False,0.0,,False,4795 Barnes Rd unit h,Converted,False,,2022-11-01 03:30:36.000 Z,True,Part-Time,Chinese-Unknown,2023-06-10,MST,Monday,,2025-05-15 16:11:25.000 Z,False,2023-06-10 20:43:44.000 Z,False,Printer Promotion;50%/25%/10% 3 Month FT Discount,Basic Menu,11:01 AM,Mandarin;Cantonese,2023-06-10 20:16:03.000 Z,CO,2022-11-01 03:30:36.000 Z,"$30,001-$40,000",False,2023-06-10,CO,False,High,Current Client,GMT-06,Approved,,705.0,,United States,,Ms.,,Marketing Inbound,,2023-06-10 20:43:44.000 Z,,,,,,,AE,(719) 360-8888,0,True,705.0,False,Colorado Springs,False,0,2021-11-21,True,,0.0,DM;Client Referral -Marketing,80917,False,2023-06-10,US,False,Delivery,,False,11:01:54.399Z,80917,Colorado Springs,CO,31056,"20,201 - 50,000",1839,"501 - 5,000","$69,661","$60,000 - $100,000",Mountain Standard Time,B-
30904,GA,Southeast,2024-09-09 08:23:33.000 Z,False,0.0,,False,,Converted,False,,2022-11-01 03:30:07.000 Z,True,Part-Time,Chinese-Unknown,2022-12-02,EST,Monday,,2025-05-15 16:11:25.000 Z,False,2022-12-02 21:13:02.000 Z,False,Client Referral (Referrer $300);Printer Promotion;0.2% discount for every 50K processing;5 Months Full Time Discount,Basic Menu,1:01 PM,Fuzhounese,,GA,2022-11-01 03:30:07.000 Z,"$100,000+",False,,GA,False,Medium,Current Client,GMT-04,Approved,,,海狼科技,United States,,,,Marketing Inbound,,2022-12-02 21:13:02.000 Z,,,,,,,AE,(917) 549-8622,0,True,915.0,False,,False,0,2022-05-16,True,,0.0,Client Referral - Unknown,,False,2022-11-12,US,False,Pick Up,,False,13:01:51.193Z,30904,Augusta,GA,25175,"20,201 - 50,000",939,"501 - 5,000","$41,189","$1 - $60,000",Eastern Standard Time,C-
20785,MD,Northeast,2024-11-13 09:40:29.000 Z,False,0.67,35.48,False,7527 LANDOVER RD,Converted,False,2023-11-07 15:44:28.000 Z,2022-11-01 02:39:29.000 Z,False,Part-Time,Chinese-Unknown,2023-11-14,EST,Monday,,2025-05-15 16:11:25.000 Z,False,2023-11-14 20:51:46.000 Z,False,30 days Free Trial - VO,,1:01 PM,Mandarin,2023-11-14 20:50:48.000 Z,MD,2022-11-01 02:39:29.000 Z,,False,2023-11-14,MD,False,Low,,GMT-04,Not Submitted,2023-11-14 20:51:46.000 Z,548.0,Qmenu / Beyond Menu;Uber,United States,,Mr.,,Telemarketer,,2023-11-14 20:11:39.000 Z,173.12,005Uo0000018DIrIAM,8917.08,2023-11-09 03:13:09.000 Z,-0.67,,AE,(646) 407-8192,0,True,548.0,False,LANDOVER,False,0,,True,0058b00000HNKiUAAX,0.67,Telemarketer,20785,False,2023-11-14,US,False,Delivery,AE team user,False,13:01:33.623Z,20785,Hyattsville,MD,38878,"20,201 - 50,000",1519,"501 - 5,000","$83,146","$60,000 - $100,000",Eastern Standard Time,C-
61231,IL,Midwest,2024-09-09 09:13:56.000 Z,False,0.0,,False,107 South College Avenue,Converted,False,,2023-06-10 15:50:40.000 Z,True,Part-Time,Chinese-Unknown,2023-08-02,CST,Saturday,,2025-05-15 16:11:25.000 Z,False,2023-08-02 17:48:26.000 Z,False,30 days Free Trial - VO,Basic Menu,12:03 AM,Mandarin,2023-07-26 15:45:32.000 Z,IL,2023-06-10 15:50:40.000 Z,,False,2023-07-26,IL,False,Medium,,GMT-05,Approved,,659.0,,United States,,,,Marketing Inbound,,2023-08-02 17:48:26.000 Z,,,,,,,AE,(917) 981-5232,0,True,705.0,False,Aledo,False,0,2023-06-10,True,,0.0,DM,61231,False,2023-06-10,US,False,Pick Up,,False,12:03:11.627Z,61231,Aledo,IL,5216,"5,001 - 20,000",13,1 - 100,"$59,551","$1 - $60,000",Central Standard Time,C+
21221,MD,Northeast,2024-09-09 09:33:18.000 Z,False,0.0,0.0,False,,Converted,False,2023-09-11 22:21:40.000 Z,2023-04-03 16:26:24.000 Z,True,Full Time,Chinese-Unknown,2023-09-11,EST,Monday,,2025-05-15 16:11:25.000 Z,False,2023-09-11 22:21:40.000 Z,False,Printer Promotion;50%/25%/10% 3 Month FT Discount,Basic Menu,1:02 PM,Mandarin,2023-09-11 22:20:46.000 Z,MD,2023-04-03 16:26:24.000 Z,"$20,001-$30,000",False,2023-09-11,MD,False,High,,GMT-04,Approved,2023-09-11 22:21:40.000 Z,612.0,,United States,,,,Marketing Inbound,,2023-09-11 22:21:40.000 Z,0.0,,3869.92,2023-09-11 22:21:40.000 Z,0.0,,AE,(917) 566-3665,0,True,722.0,False,,False,0,2023-04-03,True,,0.0,DM;Client Referral - Unknown,,False,2023-05-24,US,False,Delivery,,False,13:02:06.104Z,21221,Essex,MD,42078,"20,201 - 50,000",1100,"501 - 5,000","$68,140","$60,000 - $100,000",Eastern Standard Time,B-
70809,LA,Southeast,2024-09-09 09:57:03.000 Z,False,0.0,,False,7064 Siegen Lane,Converted,False,,2023-03-29 19:25:46.000 Z,True,Full Time,Chinese-Unknown,2023-04-05,CST,Wednesday,,2025-05-15 16:11:25.000 Z,False,2023-04-05 18:17:29.000 Z,False,Printer Promotion;50%/25%/10% 3 Month FT Discount,Basic Menu,12:02 AM,Mandarin,2023-04-05 18:12:17.000 Z,LA,2023-03-29 19:25:46.000 Z,,False,2023-04-05,LA,False,Medium,Current Client,GMT-05,Approved,,771.0,,United States,,Ms.,,Marketing Inbound,,2023-04-05 18:17:29.000 Z,,,,,,,AE,(917) 915-2233,0,True,778.0,False,Baton Rouge,False,0,2023-03-29,True,,0.0,DM,70809,False,2023-03-29,US,False,Pick Up,,False,12:02:06.104Z,70809,Baton Rouge,LA,25616,"20,201 - 50,000",666,"501 - 5,000","$79,148","$60,000 - $100,000",Central Standard Time,B-
29115,SC,Southeast,2024-09-09 10:06:34.000 Z,False,69.18,218.55,False,915 Chestnut St,Converted,False,2023-11-07 15:45:02.000 Z,2022-11-01 02:39:35.000 Z,True,,Chinese-Unknown;Wings,2024-03-19,EST,Monday,,2025-05-15 16:11:25.000 Z,False,2024-03-19 17:55:17.000 Z,False,,Advanced Menu,1:01 PM,Mandarin,2024-03-19 17:41:40.000 Z,SC,2022-11-01 02:39:35.000 Z,,False,2024-03-19,SC,False,Medium,,GMT-04,Not Submitted,2023-12-04 21:25:29.000 Z,422.0,,United States,,,,Marketing Inbound,,2024-03-16 20:44:39.000 Z,653.67,,8917.09,2023-11-16 18:18:03.000 Z,2471.32,,AE,(646) 525-2888,0,True,425.0,False,Orangeburg,False,0,,True,,69.18,Client Referral - Unknown;Telemarketer,29115,False,2024-03-16,US,False,Pick Up,,False,13:01:35.798Z,29115,Orangeburg,SC,27794,"20,201 - 50,000",82,1 - 100,"$31,473","$1 - $60,000",Eastern Standard Time,C-
33313,FL,Southeast,2024-10-29 09:39:52.000 Z,False,0.0,,False,2908 FL-7,Converted,False,,2022-11-01 02:39:33.000 Z,False,Full Time,Chinese-Unknown,2023-08-18,EST,Monday,,2025-05-15 16:11:25.000 Z,False,2023-08-18 16:30:21.000 Z,False,,Basic Menu,1:01 PM,Fuzhounese;Mandarin,2023-08-15 21:04:49.000 Z,FL,2022-11-01 02:39:33.000 Z,,False,2023-08-15,FL,False,High,,GMT-04,Approved,,639.0,,United States,,,,Telemarketer,,2023-08-18 16:30:21.000 Z,,,,,,,AE,(513) 668-2221,0,True,636.0,False,Lauderdale Lakes,False,0,2022-07-19,True,,0.0,Telemarketer,33313,False,2023-08-18,US,False,Delivery,,False,13:01:55.935Z,33313,Fort Lauderdale,FL,62842,"50,001+",3772,"501 - 5,000","$43,282","$1 - $60,000",Eastern Standard Time,B
25414,WV,Southeast,2024-09-09 09:53:35.000 Z,False,0.0,,False,60 PATRICK HENRY WAY,Converted,False,,2022-11-01 02:40:17.000 Z,False,Part-Time,Chinese-Unknown;Japanese,2022-11-08,EST,Monday,,2025-05-15 16:11:26.000 Z,False,2022-11-08 22:06:01.000 Z,False,Client Referral (Referrer $300);4 Months Part Time Discount,Advanced Menu,1:03 PM,Fuzhounese,,WV,2022-11-01 02:40:17.000 Z,"$10,001-$20,000",False,,WV,False,High,Current Client,GMT-04,Approved,,,,United States,,Ms.,,Telemarketer,,2022-11-08 22:06:01.000 Z,,,,,,,AE,(917) 680-8089,0,True,919.0,False,CHARLES TOWN,False,0,,True,,0.0,Client Referral - Unknown,25414,False,2022-11-08,US,False,Pick Up,,False,13:03:59.842Z,25414,Charles Town,WV,18252,"5,001 - 20,000",129,101 - 500,"$99,187","$60,000 - $100,000",Eastern Standard Time,B
80020,CO,West,2024-11-13 09:40:30.000 Z,False,0.0,211.97,False,1100 US-287 Suite 1000,Converted,False,2024-06-04 20:05:24.000 Z,2022-11-01 02:40:23.000 Z,False,,Chinese-Unknown,2024-06-17,MST,Monday,,2025-05-15 16:11:26.000 Z,False,2024-06-17 19:50:22.000 Z,False,,,11:04 AM,Mandarin,2024-06-14 22:00:16.000 Z,CO,2022-11-01 02:40:23.000 Z,,False,2024-06-14,CO,False,Low,,GMT-06,Not Submitted,2024-06-17 19:50:22.000 Z,335.0,,United States,,,,Telemarketer,,2024-06-17 19:50:22.000 Z,311.75,005Uo0000018DIrIAM,13961.42,2024-06-13 16:03:29.000 Z,0.0,,AE,(720) 809-5482,0,True,345.0,False,Broomfield,False,11960,,True,0058b00000HNKiUAAX,0.0,Telemarketer,80020,False,2024-06-04,US,False,Pick Up,AE team user,False,11:04:01.586Z,80020,Broomfield,CO,50491,"50,001+",984,"501 - 5,000","$112,941","$100,001 - $150,000",Mountain Standard Time,A-
63135,MO,Midwest,2025-02-19 01:37:15.000 Z,False,0.19,0.14,False,718 South Florissant Road,Converted,False,2024-05-23 20:53:57.000 Z,2024-05-23 20:26:58.000 Z,True,Part-Time,Chinese-Unknown,2024-05-23,CST,Thursday,2024-05-23 20:26:39.000 Z,2025-05-15 16:11:25.000 Z,False,2024-05-23 21:13:59.000 Z,False,1 Year SMS - Free,Basic Menu,12:03 AM,Mandarin,2024-05-23 21:12:12.000 Z,MO,2024-05-23 20:26:59.000 Z,,False,2024-05-23,MO,False,Medium,,GMT-05,Not Submitted,2024-05-23 21:02:30.000 Z,357.0,,United States,2024-05-23 20:26:39.000 Z,Mr.,Marketing Inbound,Marketing Inbound,2024-05-23 21:02:00.000 Z,2024-05-23 21:02:30.000 Z,0.14,,0.45,2024-05-23 21:02:30.000 Z,0.0,Inbound,AE,(636) 389-2517,0,True,357.0,False,Ferguson,False,46800,2024-05-23,True,0058b00000HNKiyAAH,0.19,SMS,63135,False,2024-05-23,US,False,Pick Up,SDR team user,False,12:03:50.944Z,63135,Saint Louis,MO,22450,"20,201 - 50,000",1382,"501 - 5,000","$53,188","$1 - $60,000",Central Standard Time,D+
34221,FL,Southeast,2024-09-09 10:05:40.000 Z,False,0.22,0.0,False,9552 Buffalo Rd,Converted,False,2023-09-27 01:44:44.000 Z,2022-11-01 02:39:36.000 Z,False,Full Time,Japanese,2024-01-10,EST,Monday,,2025-03-07 03:59:36.000 Z,False,2024-01-10 18:20:19.000 Z,False,30 days Free Trial - VO;30 days Free Trial - DE;1 Year SMS - Free;$1500 Statement Credit,Basic Menu,09:16 AM,Mandarin,2024-01-10 18:07:31.000 Z,FL,2022-11-01 02:39:36.000 Z,"$30,001-$40,000",False,2024-01-10,FL,False,High,,GMT-04,Not Submitted,2023-10-15 20:10:44.000 Z,464.0,,United States,,Ms.,Outbound SDR,Telemarketer,,2024-01-10 18:07:13.000 Z,450.43,,7919.09,2023-09-27 01:44:54.000 Z,2085.94,Outbound,AE,(646) 812-5388,0,True,464.0,False,Palmetto,False,0,,True,0058b00000FxwazAAB,0.22,Telemarketer,34221,False,2024-01-10,US,False,Pick Up,SDR team user,False,09:16:39.255Z,34221,Palmetto,FL,46357,"20,201 - 50,000",324,101 - 500,"$71,679","$60,000 - $100,000",Eastern Standard Time,B
10465,NY,Northeast,2024-10-29 10:03:53.000 Z,False,0.0,,False,3811 E Tremont Ave,Converted,False,,2022-11-01 02:40:11.000 Z,False,Full Time,Japanese,2023-05-15,EST,Monday,,2024-10-29 10:03:53.000 Z,False,2023-05-15 21:44:17.000 Z,False,,Basic Menu,08:52 AM,Mandarin,2023-05-15 21:41:47.000 Z,NY,2022-11-01 02:40:11.000 Z,,False,2023-05-15,NY,False,Medium,,GMT-04,Approved,,704.0,,United States,,,,Telemarketer,,2023-05-15 21:44:17.000 Z,,,,,,,AE,(917) 530-7899,0,True,743.0,False,Bronx,False,0,2022-11-22,True,,0.0,Telemarketer,10465,False,2023-04-06,US,False,Pick Up,,False,08:52:27.785Z,10465,Bronx,NY,43671,"20,201 - 50,000",4963,"501 - 5,000","$85,946","$60,000 - $100,000",Eastern Standard Time,B+
10583,NY,Northeast,2024-09-09 08:21:17.000 Z,False,0.0,0.0,False,,Converted,False,2023-09-05 02:11:45.000 Z,2022-11-01 03:30:24.000 Z,True,Part-Time,Chinese-Unknown;Thai,2023-09-04,EST,Monday,,2025-05-15 16:11:25.000 Z,False,2023-09-05 02:11:45.000 Z,False,,Basic Menu,1:01 PM,Mandarin,2023-09-05 02:11:25.000 Z,NY,2022-11-01 03:30:24.000 Z,"$100,000+",False,2023-09-04,NY,False,Medium,,GMT-04,Approved,2023-09-05 02:11:45.000 Z,619.0,,United States,,,,Marketing Inbound,,2023-09-05 02:11:45.000 Z,0.0,,7390.69,2023-09-05 02:11:45.000 Z,0.0,,AE,(917) 420-4717,0,True,669.0,False,,False,0,2021-07-08,True,,0.0,Client Referral - Unknown,10583,False,2023-07-16,US,False,Delivery,,False,13:01:52.893Z,10583,Scarsdale,NY,40851,"20,201 - 50,000",1276,"501 - 5,000","$243,514","$150,001 - $250,000",Eastern Standard Time,No Data
19135,PA,Northeast,2024-11-13 09:40:31.000 Z,False,1.99,2.06,False,6705 TORRESDALE AVE,Converted,False,2023-12-15 18:37:45.000 Z,2022-11-01 02:41:04.000 Z,True,Part-Time,Chinese-Unknown,2023-12-15,EST,Monday,2023-12-15 18:42:08.000 Z,2025-05-15 16:11:25.000 Z,False,2023-12-15 20:41:34.000 Z,False,Printer Promotion;30 days Free Trial - VO;1 Year SMS - Free,Basic Menu,1:01 PM,Mandarin,2023-12-15 18:41:19.000 Z,PA,2022-11-01 02:41:04.000 Z,,False,2023-12-15,PA,False,Low,,GMT-04,Not Submitted,2023-12-15 20:41:34.000 Z,517.0,,United States,2023-12-15 18:42:08.000 Z,Ms.,Marketing Inbound,Marketing Inbound,2023-12-15 18:42:00.000 Z,2023-12-15 18:42:08.000 Z,2.06,005Uo0000018DIrIAM,9831.94,2023-12-15 20:41:34.000 Z,-1.99,Inbound,AE,(646) 775-1666,0,True,517.0,False,PHILADELPHIA,False,0,2023-12-15,True,0058b00000HNKiUAAX,1.99,DM,19135,False,2023-12-15,US,False,Delivery,AE team user,False,13:01:45.075Z,19135,Philadelphia,PA,35427,"20,201 - 50,000",5888,"5,001 - 20,000","$50,000","$1 - $60,000",Eastern Standard Time,C-
