Snowball_ID,Name,Last_Name,First_Name,Gender,Contact_Title,Category,phone_number,Address,Street,City,State,Zip_Code,Sales_Volume,Employment_Size,Small_Business_Indicator,Vendor_Ethnicity_Description,Franchise,Country
69671,Taro's Fish,,,,,Japanese,(905) 887-8363,"['735 Markland Street', 'Unit 8', 'Markham, ON L6C 0G6', 'Canada']",735 Markland St Unit 8,Markham,ON,L6C 0G6,,,,,,Canada
69672,Xin Yi Time,,,,,Chinese,(905) 927-0666,"['9390 Woodbine Avenue', 'Unit 1CF3', 'King Square Shopping Centre', 'Markham, ON L6C 0M5', 'Canada']",9390 Woodbine Ave Unit 1cf3 King Square Shopping Centre,Markham,ON,L6C 0M5,,,,,,Canada
69673,Very Good Congee & Noodle,,,,,Chinese,(647) 847-8198,"['1CF8 - 9390 Woodbine Avenue', 'Markham, ON L6C 0M5', 'Canada']",1cf8-9390 Woodbine Ave,Markham,ON,L6C 0M5,,,,,,Canada
69674,Mr Pancake,,,,,Chinese,() ,"['9390 Woodbine Avenue', 'Unit 1FC1', 'Markham, ON L6C 0M5', 'Canada']",9390 Woodbine Ave Unit 1fc1,Markham,ON,L6C 0M5,,,,,,Canada
69675,Diaosi Malatang,,,,,Chinese,() ,"['9390 Woodbine Avenue', 'Unit 1FC17', 'Markham, ON L6C 0M5', 'Canada']",9390 Woodbine Ave Unit 1fc17,Markham,ON,L6C 0M5,,,,,,Canada
69676,Sushi Taro,,,,,Japanese,(905) 887-8860,"['1SK7-9390 Woodbine Avenue', 'Markham, ON L6C 0M5', 'Canada']",1sk7-9390 Woodbine Ave,Markham,ON,L6C 0M5,,,,,,Canada
69677,Chef Master,,,,,Chinese,(416) 289-3665,"['1TMP6 - 9390 Woodbine Avenue', 'Markham, ON L6C 0M5', 'Canada']",1tmp6-9390 Woodbine Ave,Markham,ON,L6C 0M5,,,,,,Canada
69678,Kungfu Hotpot Skewer,,,,,Chinese,(905) 887-5288,"['9390 Woodbine Avenue', 'Unit 2R3', 'Markham, ON L6C 0M5', 'Canada']",9390 Woodbine Ave Unit 2R3,Markham,ON,L6C 0M5,,,,,,Canada
69679,Kongfu Hotpot Skewer,,,,,Chinese,() ,"['9390 Woodbine Ave', 'Unit 2R3', 'Markham, ON L6C 0M5', 'Canada']",9390 Woodbine Ave Unit 2R3,Markham,ON,L6C 0M5,,,,,,Canada
69680,Rain or Shine Hotspot,,,,,Chinese,(905) 581-7360,"['9390 Woodbine Avenue', 'Unit 2R5', 'Markham, ON L6C 0M5', 'Canada']",9390 Woodbine Ave Unit 2R5,Markham,ON,L6C 0M5,,,,,,Canada
69681,Mr. Xu Duck Noodle Soup ???,,,,,Chinese,(289) 818-2308,"['9390 Woodbine Avenue', 'Markham, ON L6C 0M5', 'Canada']",9390 Woodbine Avenue,Markham,ON,L6C 0M5,,,,,,Canada
69682,Cafe Mozaiko,,,,,Japanese,(905) 887-2014,"['1-60 Cathedral High Street', 'Markham, ON L6C 0P3', 'Canada']",1-60 Cathedral High St,Markham,ON,L6C 0P3,,,,,,Canada
69683,Tanoshii Sushi,,,,,Japanese,(905) 927-9899,"['14 Nipigon Ave', 'Markham, ON L6C 1N7', 'Canada']",14 Nipigon Ave,Markham,ON,L6C 0X7,,4-Jan,N,Unknown,,Canada
69684,Ho Garden Chinese Restaurant,HO,HEIDI,F,OWNER,Chinese,(905) 927-9623,"['9255 Woodbine Ave', 'Markham, ON L6C 1Y9', 'Canada']",9255 Woodbine Ave,Markham,ON,L6C 1Y9,"LESS THAN $500,000",9-May,Y,Vietnamese,,Canada
69685,Hana Don,,,,,Japanese,(905) 534-6666,"['9255 Woodbine Avenue', 'Unit 14', 'Markham, ON L6C 1Y9', 'Canada']",9255 Woodbine Ave Unit 14,Markham,ON,L6C 1Y9,,,,,,Canada
69686,Fortune Villa,,,,,Chinese,(905) 883-1923,"['539 Bur Oak Avenue', 'Markham, ON L6C 3E5', 'Canada']",539 Bur Oak Avenue,Markham,ON,L6C 3E5,,,,,,Canada
69687,Ten Ren's Tea,,,,,Chinese,(905) 534-8887,"['9570 Mccowan Road', 'Markham, ON L6C 3G5', 'Canada']",9570 McCowan Road,Markham,ON,L6C 3G5,,,,,,Canada
69688,Viet Kong,HUNG,SONNY,M,OWNER,Chinese,(905) 554-0499,"['9909 Markham Road', 'Unit 15', 'Markham, ON L6E 0B7', 'Canada']",9909 Markham Rd Unit 15,Markham,ON,L6E 0B7,"LESS THAN $500,000",4-Jan,Y,Chinese,,Canada
69689,Sushi Sushi,,,,,Japanese,(905) 209-8288,"['9830 Markham Road', 'Unit R-03', 'Markham, ON L6E 0H7', 'Canada']","9830 Road, Unit R-03",Markham,ON,L6E 0H7,,,,,,Canada
69690,Komeya Cafe,,,,,Japanese,(905) 554-8048,"['9506 Markham Road', 'Unit 102', 'Markham, ON L6E 0S5', 'Canada']",9506 Markham Rd Unit 102,Markham,ON,L6E 0S5,,,,,,Canada
69691,Projects Sushi,,,,,Japanese,(905) 201-6492,"['5 - 9275 Markham Road', 'Markham, ON L6E 1A1', 'Canada']",5-9275 Markham Rd,Markham,ON,L6E 1A1,,,,,,Canada
69692,The King's Kitchen,,,,,Chinese,(905) 201-9201,"['9275 Markham Rd', 'Unit 11', 'Markham, ON L6E 1A2', 'Canada']",9275 Markham Rd Unit 11,Markham,ON,L6E 1A2,,,,,,Canada
69693,Sugar Marmalade,,,,,Chinese,(905) 554-0881,"['9275 Markham Road', 'Unit 7', 'Markham, ON L6E 1A3', 'Canada']",9275 Markham Rd Unit 7,Markham,ON,L6E 1A3,,,,,,Canada
69694,Mount Joy Station Cafe,,,,,Chinese,(905) 554-1288,"['6-50 Anderson Avenue', 'Markham, ON L6E 1A6', 'Canada']",6-50 Anderson Ave,Markham,ON,L6E 1A6,,,,,,Canada
69695,Cafe De Hong Kong,,,,,Chinese,(905) 604-8851,"['11 Fairburn Drive', 'Unit 12-15', 'Markham, ON L6G 0A4', 'Canada']",11 Fairburn Dr Unit 12-15,Markham,ON,L6G 0A4,,,,,,Canada
69696,Shisanyao Hotpot,,,,,Chinese,() ,"['11 Fairburn Drive', 'Unit 12 & 15', 'Markham, ON L6G 0A4', 'Canada']",15-11 Fairburn Dr Unit 12,Markham,ON,L6G 0A4,,,,,,Canada
69697,Joy Noodle Cafe,,,,,Chinese,(905) 604-0882,"['11 Fairburn Drive', 'Unit 16-17', 'Markham, ON L6G 0A4', 'Canada']",11 Fairburn Dr Unit 16-17,Markham,ON,L6G 0A4,,,N,Unknown,,Canada
69698,ALA Kitchen,DHANG,JAMES,M,MANAGER,Chinese,(905) 946-7990,"['11 Fairburn Drive', 'Unit 18', 'Markham, ON L6G 0A5', 'Canada']",11 Fairburn Dr Unit 18,Markham,ON,L6G 0A4,"LESS THAN $500,000",9-May,N,Indian,,Canada
69699,IKON Sushi Bar & Lounge,,,,,Japanese,(905) 604-0286,"['11 Fairburn Drive', 'Unit 20', 'Markham, ON L6G 0A4', 'Canada']",11 Fairburn Dr Unit 20,Markham,ON,L6G 0A4,,,,,,Canada
69700,Draco Markham,,,,,Cajun Seafood,(905) 489-1400,"['170 Enterprise Boulevard', 'Markham, ON L6G 1B3', 'Canada']",170 Enterprise Blvd,Markham,ON,L6G 0E6,,,,,,Canada
69701,Kiu Japanese Restaurant,MATSUBARA,JASON,M,OWNER,Japanese,(905) 513-6368,"['169 Enterprise Boulevard', '2nd Floor', 'Markham, ON L6G 0E7', 'Canada']",169 Enterprise Blvd 2nd Floor,Markham,ON,L6G 0E7,"LESS THAN $500,000",9-May,Y,Japanese,,Canada
69702,Good Catch Cafe,CHAN,TONY,M,OWNER,Chinese,(905) 940-3232,"['179 Enterprise Blvd', 'Unit 109', 'Markham, ON L6G 0A2', 'Canada']",179 Enterprise Blvd Unit 109,Markham,ON,L6G 0E7,$1-2.5 MILLION,20-49,N,Chinese,,Canada
69703,Good Catch Boil House,CHAN,TONY,M,OWNER,Cajun Seafood,(905) 940-2881,"['179 Enterprise Boulevard', 'Unit M-109', 'Markham, ON L6G 0A2', 'Canada']",179 Enterprise Blvd Unit M-109,Markham,ON,L6G 0E7,$1-2.5 MILLION,20-49,N,Chinese,,Canada
69704,Little Saigon 88,,,,,Chinese,(905) 995-7979,"['2501 Prince Michael Dr', 'Oakville, ON L6H 0E9', 'Canada']",2501 Prince Michael Dr,Oakville,ON,L6H 0E9,,,,,,Canada
69705,Sushi Hour,CAO,JACKY,M,OWNER,Japanese,(905) 257-3199,"['2525 Prince Michael Drive', 'Oakville, ON L6H 0E9', 'Canada']",2525 Prince Michael Drive,Oakville,ON,L6H 0E9,"LESS THAN $500,000",4-Jan,Y,Vietnamese,,Canada
69706,Wu Ji Xi'an Foods,,,,,Chinese,(289) 981-7140,"['117 B North Service Road E', 'Oakville, ON L6H 1A3', 'Canada']",117 B North Service Road E,Oakville,ON,L6H 1A3,,,,,,Canada
69707,Little Tokyo Fast Food,,,,,Japanese,(905) 338-8686,"['376 Iroquois Shore Road', 'Oakville, ON L6H 1M4', 'Canada']",376 Iroquois Shore Rd,Oakville,ON,L6H 1M4,,,,,,Canada
69708,M&E House sushi+ramen,,,,,Japanese,(905) 844-9209,"['1500 sixth line unit6', 'Oakville, ON L6H 2P2', 'Canada']",1500 Sixth Line Unit 6,Oakville,ON,L6H 2P2,,,,,,Canada
69709,Mac's Sushi,JIN,YONG DE,M,OWNER,Japanese,() ,"['Oakville Place', '240 Leighland Avenue', 'Oakville, ON L6H 3H6', 'Canada']",240 Leighland Ave,Oakville,ON,L6H 3H6,"LESS THAN $500,000",9-May,Y,Chinese,,Canada
69710,Pearl,,,,,Chinese,(905) 339-1233,"['183A  - 240 Leighland Avenue', 'Oakville, ON L6H 3H6', 'Canada']",183A-240 Leighland Ave,Oakville,ON,L6H 3H6,,,,,,Canada
69711,Manchu Wok Fast Foods,YUNG,BENJAMIN,M,SITE MANAGER,Chinese,(905) 842-1098,"['240 Leighland Ave.', 'Unit #FC4', 'Oakville, ON L6H 3H6', 'Canada']",240 Leighland Ave Unit Fc4,Oakville,ON,L6H 3H6,"LESS THAN $500,000",9-May,N,Chinese,Y,Canada
69712,Niwa Japanese Restaurant,,,,,Japanese,(905) 339-3803,"['1011 Upper Middle Rd', 'Oakville, ON L6H 4L1', 'Canada']",1011 Upper Middle Rd,Oakville,ON,L6H 4L1,,,,,,Canada
69713,China Chopsticks,LIU,QUENNIE,F,MANAGER,Chinese,(905) 337-8383,"['7-1011 Upper Middle Road E', 'Oakville, ON L6H 4L2', 'Canada']",7-1011 Upper Middle Rd E,Oakville,ON,L6H 4L2,"LESS THAN $500,000",4-Jan,N,Chinese,,Canada
69714,KINTON RAMEN - Oakville,,,,,Japanese,(905) 582-2655,"['2501 Hampshire Gate', '1 a 2', 'Oakville, ON L6H 6C8', 'Canada']","2501 Hampshire Gate, 1 A 2",Oakville,ON,L6H 6C8,,,,,,Canada
69715,The Captain's Boil,,,,,Cajun Seafood,(905) 829-0112,"['2501 Hampshire Gate', 'Unit 8C', 'Oakville, ON L6H 6L6', 'Canada']",2501 Hampshire Gate Unit 8C,Oakville,ON,L6H 6C8,,,,,,Canada
69716,Spoon & Fork,LAM,MATTHEW,M,OWNER,Japanese,(905) 257-8188,"['2345 Trafalgar Road', 'Oakville, ON L6H 6N9', 'Canada']",2345 Trafalgar Road,Oakville,ON,L6H 6N9,"$500,000-1 MILLION",19-Oct,N,Vietnamese,,Canada
69717,K&B Sushi,,,,,Japanese,(905) 829-3889,"['2045 Winston Park Drive', 'Oakville, ON L6H 6P5', 'Canada']",2045 Winston Park Dr,Oakville,ON,L6H 6P5,"$500,000-1 MILLION",19-Oct,N,Unknown,,Canada
69718,Dragon House,,,,,Chinese,(905) 257-2211,"['2530 Sixth Line', 'Unit 13', 'Oakville, ON L6H 6W5', 'Canada']",2530 Sixth Line Unit 13,Oakville,ON,L6H 6W5,,,,,,Canada
69719,Mika Sushi,LI,JOE,M,OWNER,Japanese,(905) 257-1288,"['575 River Glen Boulevard', 'Oakville, ON L6H 6X6', 'Canada']",575 River Glen Boulevard,Oakville,ON,L6H 6X6,"LESS THAN $500,000",4-Jan,Y,Chinese,,Canada
69720,Spoon & Fork Plus,CHING,PAUL,M,MANAGER,Japanese,(905) 257-6882,"['478 Dundas Street W', 'Oakville, ON L6H 6Y3', 'Canada']",478 Dundas Street W,Oakville,ON,L6H 6Y3,"$500,000-1 MILLION",19-Oct,N,Chinese,,Canada
69721,Mye Japanese Restaurant,,,,,Japanese,(905) 257-7747,"['360 Dundas Street E', 'Oakville, ON L6H 6Z9', 'Canada']",360 Dundas Street E,Oakville,ON,L6H 6Z9,,,,,,Canada
69722,In A Bowl,,,,,Japanese,(905) 257-6688,"['266 Hays Boulevard', 'Unit 2', 'Oakville, ON L6H 7P3', 'Canada']",266 Hays Blvd Unit 2,Oakville,ON,L6H 7P3,,,,,,Canada
69723,Cynthia's,LAM,CYNTHIA,F,OWNER,Chinese,(905) 338-1818,"['2460 Neyagawa Boulevard', 'Oakville, ON L6H 7P4', 'Canada']",2460 Neyagawa Boulevard,Oakville,ON,L6H 7P4,"$500,000-1 MILLION",19-Oct,N,Vietnamese,,Canada
69724,Shanghai Alley Gourmet,,,,,Chinese,(416) 668-1818,"['191 Lakeshore Road E', 'Oakville, ON L6J 1H5', 'Canada']",191 Lakeshore Road E,Oakville,ON,L6J 1H5,,,,,,Canada
69725,Kibo Sushi House,,,,,Japanese,(905) 842-1196,"['221 Lakeshore Road E', 'Oakville, ON L6J 1H7', 'Canada']",221 Lakeshore Rd E,Oakville,ON,L6J 1H7,,,,,,Canada
69726,Hibachi,,,,,Japanese,(905) 844-3888,"['105 Cross Avenue', 'Oakville, ON L6J 2W6', 'Canada']",105 Cross Avenue,Oakville,ON,L6J 2W6,"$500,000-1 MILLION",19-Oct,N,Unknown,,Canada
69727,Wasabi & Teriyaki,SO,YEONG,M,OWNER,Japanese,(905) 844-4672,"['117 Cross Avenue', 'Unit 1', 'Oakville, ON L6J 2W7', 'Canada']",117 Cross Ave Unit 1,Oakville,ON,L6J 2W7,"LESS THAN $500,000",4-Jan,Y,Korean,,Canada
69728,Ami Sushi,JO,MIMI,F,OWNER,Japanese,(905) 849-3877,"['2-187 Cross Avenue', 'Oakville, ON L6J 2W7', 'Canada']",2-187 Cross Ave,Oakville,ON,L6J 2W7,"LESS THAN $500,000",9-May,Y,Chinese,,Canada
69729,Orda Restaurant,,,,,Chinese,(905) 842-0000,"['111 Trafalgar Rd', 'Oakville, ON L6J 3G3', 'Canada']",111 Trafalgar Rd,Oakville,ON,L6J 3G3,,,,,,Canada
69730,Ramen Houzz,XU,ANNIE,F,OWNER,Japanese,(289) 813-2912,"['511 Maple Grove Drive', 'Unit 11', 'Oakville, ON L6J 6X8', 'Canada']",511 Maple Grove Dr Unit 11,Oakville,ON,L6J 6X8,"$500,000-1 MILLION",19-Oct,N,Chinese,,Canada
69731,Golden Palace Takeout,,,,,Chinese,(905) 829-8688,"['2828 Kingsway Drive', 'Oakville, ON L6J 7M2', 'Canada']",2828 Kingsway Drive,Oakville,ON,L6J 7M2,"LESS THAN $500,000",9-May,N,Unknown,,Canada
69732,Celadon House,ONG,GLENSON,M,OWNER,Cajun Seafood,(905) 257-5725,"['630 Ford Dr', 'Unit 1', 'Oakville, ON L6J 7V7', 'Canada']",630 Ford Dr Unit 1,Oakville,ON,L6J 7V7,"LESS THAN $500,000",9-May,Y,Chinese,,Canada
69733,Thai and Hakka,,,,,Cajun Seafood,(905) 337-8888,"['2318 Royal Windsor Dr.', 'Oakville, ON L6M 3C2', 'Canada']",2318 Royal Windsor Dr,Oakville,ON,L6J 7Y1,,,,,,Canada
69734,Oaks Gardens Restaurant,,,,,Chinese,(905) 845-6611,"['128 Speers Road', 'Oakville, ON L6K 2E7', 'Canada']",128 Speers Rd,Oakville,ON,L6K 2E7,,,,,,Canada
69735,Yame Sushi,KE,SAM,M,OWNER,Japanese,(905) 901-9090,"['339 Kerr Street', 'Oakville, ON L6K 3B7', 'Canada']",339 Kerr St,Oakville,ON,L6K 3B7,"LESS THAN $500,000",9-May,Y,Chinese,,Canada
69736,Mintiu,,,,,Chinese,(905) 339-1666,"['579 Kerr Street', 'Unit 6', 'Oakville, ON L6K 3E1', 'Canada']",579 Kerr St Unit 6,Oakville,ON,L6K 3E1,,,,,,Canada
69737,Teriyaki Experience,ZHAO,ROBERT,M,OWNER,Japanese,(905) 825-5155,"['3513 Wyecroft Road', 'Oakville, ON L6L 0B6', 'Canada']",3513 Wyecroft Road,Oakville,ON,L6L 0B6,"LESS THAN $500,000",4-Jan,Y,Chinese,Y,Canada
69738,Bronte Chinese Food,YANG,JOANNE,F,MANAGER,Chinese,() ,"['2290 Lakeshore Road West', 'Unit 2', 'Oakville, ON L6L 5G8', 'Canada']",2290 Lakeshore Rd W Unit 2,Oakville,ON,L6L 1H3,"LESS THAN $500,000",4-Jan,N,Chinese,,Canada
69739,Oakville China House,,,,,Chinese,(905) 338-1010,"['649 Fourth Line', 'Oakville, ON L6L 5B3', 'Canada']",649 Fourth Line,Oakville,ON,L6L 5B3,,,,,,Canada
69740,Red Chillie,MO,ETMUNT,,OWNER,Chinese,(905) 827-1779,"['1131 Nottinghill Gate', 'Oakville, ON L6M 1K5', 'Canada']",1131 Nottinghill Gate,Oakville,ON,L6M 1K5,"LESS THAN $500,000",9-May,Y,Chinese,,Canada
69741,8-Aug,,,,,Chinese,(905) 338-6228,"['280 N Service Road W', 'Oakville, ON L6M 2S2', 'Canada']",280 N Service Road W,Oakville,ON,L6M 2S2,"LESS THAN $500,000",9-May,N,Unknown,,Canada
69742,Teriyaki Experience,,,,,Japanese,(905) 338-7312,"['240 N Service Road W', 'Suite 200', 'Oakville, ON L6M 2Y1', 'Canada']","240 N Service Road W, Suite 200",Oakville,ON,L6M 2Y1,"LESS THAN $500,000",,N,Unknown,Y,Canada
69743,Kenzo,,,,,Japanese,(905) 842-8333,"['1122 Dorval Drive No 4', 'Oakville, ON L6M 3E4', 'Canada']",1122 Dorval Dr Unit 4,Oakville,ON,L6M 3E4,,,,,,Canada
69744,Halton Dragon,LIN,JACK,M,OWNER,Chinese,(905) 469-5511,"['2501 Third Line', 'Unit 11', 'Oakville, ON L6M 5A9', 'Canada']",2501 Third Line Unit 11,Oakville,ON,L6M 5A9,"LESS THAN $500,000",4-Jan,Y,Chinese,,Canada
69745,On The Rocks restaurant and Bar,,,,,Cajun Seafood,(905) 794-3344,"['31-8887 The Gore Road', 'Brampton, ON L6P 1K3', 'Canada']",31-8887 The Gore Rd,Brampton,ON,L6P 2K9,,,,,,Canada
69746,Streetside Munchies,,,,,Chinese,(905) 794-7800,"['8920 Highway 50', 'Unit 5a', 'Brampton, ON L6P 3A3', 'Canada']",8920 Highway 50 Unit 5A,Brampton,ON,L6P 3A3,,,,,,Canada
69747,Red Chili Chinese Cuisine,,,,,Chinese,(905) 494-9494,"['Brampton, ON L6R 2X1', 'Canada']",,Brampton,ON,L6R 2X1,,,,,,Canada
69748,Dalchini Hakka Chinese,VASNET,TEK,M,OWNER,Chinese,(905) 799-8700,"['1098 Peter Robertson Boulevard', 'Suite 10', 'Brampton, ON L6R 3A5', 'Canada']",1098 Peter Robertson Blvd Suite 10,Brampton,ON,L6R 3A5,"LESS THAN $500,000",9-May,Y,Korean,,Canada
69749,Tropical Escape Restaurant & Lounge,,,,,Chinese,(905) 458-4559,"['2260 Bovaird Drive E', 'Brampton, ON L6R 3J5', 'Canada']",2260 Bovaird Drive E,Brampton,ON,L6R 3J5,"LESS THAN $500,000",9-May,N,Unknown,,Canada
69750,Kibo Sushi,,,,,Japanese,(905) 789-6172,"['47-490 Chrysler Drive', 'Brampton, ON L6S 0C1', 'Canada']",47-490 Chrysler Dr,Brampton,ON,L6S 0C1,,,,,,Canada
69751,China Palace,,,,,Chinese,(905) 230-1868,"['60 Cottrelle Boulevard', 'Suite 20', 'Brampton, ON L6S 0E1', 'Canada']",60 Cottrelle Blvd Suite 20,Brampton,ON,L6S 0E1,"LESS THAN $500,000",9-May,N,Unknown,,Canada
69752,Golden Palace Restaurant,TRIEU,QUAN,M,OWNER,Chinese,(905) 791-7700,"['9886 Torbram Road', 'Brampton, ON L6S 3L9', 'Canada']",9886 Torbram Road,Brampton,ON,L6S 3L9,"LESS THAN $500,000",9-May,Y,Vietnamese,,Canada
69753,Hakka Wakka,,,,,Chinese,(905) 499-9157,"['375 Howden Boulevard', 'Unit 3A', 'Brampton, ON L6S 4L6', 'Canada']",375 Howden Blvd Unit 3A,Brampton,ON,L6S 4L6,,,,,,Canada
69754,Hakka Flavours,,,,,Chinese,(905) 789-8788,"['2880 Queen Street E', 'Unit 13', 'Brampton, ON L6S 6E8', 'Canada']",2880 Queen St E Unit 13,Brampton,ON,L6S 6E8,,,,,,Canada
69755,T.O.'s Kathi Roll Eatery,,,,,Cajun Seafood,(905) 791-8573,"['2880 Queen Street E', 'Unit 3', 'Brampton, ON L6S 6E8', 'Canada']",2880 Queen St E Unit 3,Brampton,ON,L6S 6E8,,,,,,Canada
69756,Holy Shakes,,,,,Cajun Seafood,(905) 791-8573,"['2880 Queen Street E', 'Unit 3', 'Brampton, ON L6S 6E8', 'Canada']",2880 Queen St E Unit 3,Brampton,ON,L6S 6E8,,,,,,Canada
69757,Chicken Ball,,,,,Cajun Seafood,(905) 793-0011,"['700 Balmoral Dr', 'Brampton, ON L6T 1X2', 'Canada']",700 Balmoral Dr,Brampton,ON,L6T 1X2,,,,,,Canada
69758,8-Aug,TRIEU,RITA,F,OWNER,Chinese,(905) 791-1080,"['25 Peel Centre Drive', 'UNIT 513', 'Brampton, ON L6T 5T9', 'Canada']",25 Peel Centre Dr Unit 513,Brampton,ON,L6T 3R5,$1-2.5 MILLION,20-49,N,Vietnamese,,Canada
69759,Hakka No.1,KUMAR,SUNIL,M,MANAGER,Chinese,(905) 595-2233,"['2 Melanie Drive', 'Unit 10', 'Brampton, ON L6T 4K9', 'Canada']",2 Melanie Dr Unit 10,Brampton,ON,L6T 4K9,"LESS THAN $500,000",9-May,N,Indian,,Canada
69760,Teriyaki Experience,HUANG,SHI CHUAN,M,OWNER,Japanese,(905) 460-8646,"['148 West Drive', 'Unit 102', 'Brampton, ON L6T 5P1', 'Canada']",148 West Dr Unit 102,Brampton,ON,L6T 5P1,"LESS THAN $500,000",4-Jan,Y,Chinese,Y,Canada
69761,Singapore Garden Chinese Restaurant,,,,,Chinese,(905) 459-8610,"['226 Queen Street E', 'Brampton, ON L6V 1B8', 'Canada']",226 Queen St E,Brampton,ON,L6V 1B8,"LESS THAN $500,000",4-Jan,N,Unknown,,Canada
69762,520 Sushi,,,,,Japanese,(905) 457-6593,"['252 Queen Street E', 'Suite 7', 'Brampton, ON L6V 1B9', 'Canada']","252 Queen Street E, Suite 7",Brampton,ON,L6V 1B9,,,,,,Canada
69763,Qila Bar & Grill,,,,,Chinese,(905) 459-5559,"['378 Queen Street E', 'Brampton, ON L6V 1C3', 'Canada']",378 Queen St E,Brampton,ON,L6V 1C3,,,,,,Canada
69764,Fresh Tandoori,,,,,Cajun Seafood,(905) 874-0111,"['3 Charles Street', 'Brampton, ON L6V 1E7', 'Canada']",3 Charles St,Brampton,ON,L6V 1E7,,,,,,Canada
69765,Sunlight Chinese Food,SAM,TRUNG,M,OWNER,Chinese,(905) 487-3388,"['63 Kennedy Road N', 'Brampton, ON L6V 1X6', 'Canada']",63 Kennedy Rd N,Brampton,ON,L6V 1X6,"LESS THAN $500,000",4-Jan,Y,Vietnamese,,Canada
69766,Green Bites Dumpling & Tea Bar,,,,,Chinese,(905) 455-2221,"['35 Resolution Drive', 'Suite B10', 'Brampton, ON L6W 0A6', 'Canada']",35 Resolution Dr Suite B10,Brampton,ON,L6W 0A6,,,,,,Canada
69767,Blue Colada Restaurant and Bar,,,,,Cajun Seafood,(905) 216-0802,"['3 Stafford Drive', 'Brampton, ON L6W 1L3', 'Canada']",3 Stafford Dr,Brampton,ON,L6W 1L3,,,,,,Canada
69768,9 Queen Chinese,,,,,Chinese,(905) 874-8688,"['9 Queen Street E', 'Brampton, ON L6W 2A7', 'Canada']",9 Queen St E,Brampton,ON,L6W 2A7,,,,,,Canada
69769,Chan's Chinese Buffet,,,,,Chinese,(905) 457-6688,"['239 Queen Street E', 'Brampton, ON L6W 2B6', 'Canada']",239 Queen Street E,Brampton,ON,L6W 2B6,,,,,,Canada
69770,Hakka Village Chinese Restaurant,HSIUNG,DENNIS,M,OWNER,Chinese,(905) 456-8882,"['144 Kennedy Road S', 'Brampton, ON L6W 3G4', 'Canada']",144 Kennedy Road S,Brampton,ON,L6W 3G4,"LESS THAN $500,000",4-Jan,Y,Chinese,,Canada
69771,168 Sushi Japan Buffet,TENG,FEI,F,OWNER,Japanese,(905) 456-1681,"['168 Kennedy Road S', 'Brampton, ON L6W 3G6', 'Canada']",168 Kennedy Road S,Brampton,ON,L6W 3G6,"LESS THAN $500,000",9-May,Y,Chinese,,Canada
69772,Calypso Hut,PITAMBER,JAY,M,OWNER,Chinese,(905) 790-3648,"['263 Queen Street East', 'Brampton, ON L6W 3J3', 'Canada']",263 Queen Street East,Brampton,ON,L6W 3J3,"LESS THAN $500,000",4-Jan,Y,Indian,,Canada
69773,Calypso Gardens,YING,YUE,M,OWNER,Chinese,(905) 454-4477,"['83 Kennedy Road S', 'Unit 29', 'Brampton, ON L6W 3P3', 'Canada']",83 Kennedy Rd S Unit 29,Brampton,ON,L6W 3P3,"LESS THAN $500,000",4-Jan,Y,Chinese,,Canada
69774,Tokyo Maki Sushi,LI,DANNY,M,MANAGER,Japanese,(905) 456-3988,"['2 Bartley Bull Parkway', 'Brampton, ON L6W 3P9', 'Canada']",2 Bartley Bull Pky,Brampton,ON,L6W 3P9,"LESS THAN $500,000",9-May,N,Chinese,,Canada
69775,Palm Palace,,,,,Chinese,(905) 497-8882,"['50 Kennedy Road S', 'Suite 10', 'Brampton, ON L6W 3E7', 'Canada']",50 Kennedy Rd S Suite 10,Brampton,ON,L6W 3R7,,,,,,Canada
69776,Caribbean Desire,,,,,Chinese,() ,"['2 County Court Blvd', 'Ste 190', 'Brampton, ON L6W 3W8', 'Canada']",2 County Court Blvd Ste 190,Brampton,ON,L6W 3W8,,,,,,Canada
69777,Golden Palace Restaurant,TRIEU,HA,F,MANAGER,Chinese,(905) 796-3500,"['1 Steeles Ave E', 'Brampton, ON L6W 4J6', 'Canada']",1 Steeles Ave E,Brampton,ON,L6W 4J6,"LESS THAN $500,000",4-Jan,N,Vietnamese,,Canada
69778,Radica's Hot & Spicy,SMITH,SHIVA,F,OWNER,Cajun Seafood,(905) 487-0888,"['263 Queen Street East', 'Unit 2', 'Brampton, ON L6W 3J3', 'Canada']",263 Queen St E Unit 2,Brampton,ON,L6W 4K6,"LESS THAN $500,000",4-Jan,Y,English,,Canada
69779,Calypso Hut Family Restaurant and Bar,PITAMBER,JAY,M,OWNER,Chinese,(905) 790-3648,"['263 Queen Street E', 'Brampton, ON L6W 4K6', 'Canada']",263 Queen Street E,Brampton,ON,L6W 4K6,"LESS THAN $500,000",4-Jan,Y,Indian,,Canada
69780,New China Garden,CHUNG,PHILLIP,M,OWNER,Chinese,(905) 796-7988,"['200 County Court Boulevard', 'Unit 8-9', 'Brampton, ON L6W 4L2', 'Canada']",200 County Court Blvd Unit 8-9,Brampton,ON,L6W 4K7,"LESS THAN $500,000",9-May,Y,Chinese,,Canada
69781,Mandarin Restaurant,CHEN,ALVIN,M,MANAGER,Chinese,(905) 451-2222,"['238 Biscayne Crescent', 'Brampton, ON L6W 4S1', 'Canada']",238 Biscayne Cres,Brampton,ON,L6W 4S1,$5-10 MILLION,100-249,N,Chinese,Y,Canada
