Restaurants Unique Code,Restaurants GMV Level,Restaurants Phone number,Restaurants Status,Restaurants Address,Restaurants City,Restaurants Country,Restaurants Region,Restaurants State,Restaurants Zip Code,Restaurants Type of Cuisine,Restaurant churn risk scores Churn Risk Probablity,Restaurants Opearting Timezone,Restaurants Is Coupon Available,Restaurants Client Level,Restaurants Database Status,Restaurants Is Delivery Platform Service Enabled,Restaurants Is DE SMS Opted In,Restaurants Is GreenDot Enabled,Restaurants Is SMS Opted In,Restaurants Is SMS to Customer Enabled,Restaurants Is Wonders Pay Feature Enabled,Restaurants Promotions,Restaurants GMV Voice Platform Sales,Restaurants GMV Online Sales,Restaurants Number of Orders Voice Platform Sales,Restaurants Number of Orders Online Sales,Restaurants Number of Restaurants
R81808,"level_2 ($30,000 to $49,999)",2524463991,active,818 Harbor West Dr,Rocky Mount,United States,Southeast,NC,27803,chinese,0,ET,TRUE,level_3,open,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1110326,0,60760,0,1
R81103,"level_3 ($10,000 to $29,999)",5707648528,active,544 East St,Bloomsburg,United States,Northeast,PA,17815,unknown,0.05,ET,TRUE,level_3,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,None,1109339,0,42171,0,1
R81617,"level_2 ($30,000 to $49,999)",8139602828,active,3967 Van Dyke Rd,Lutz,United States,Southeast,FL,33558,unknown,0.01,ET,TRUE,level_3,open,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1106459,0,44745,0,1
R88198,"level_3 ($10,000 to $29,999)",0000000000,canceled,4532 St Barnabas Rd,Temple Hills,United States,Northeast,MD,20748,unknown,0.85,ET,TRUE,level_2,reject,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,1104222,0,53300,0,1
R81665,"level_2 ($30,000 to $49,999)",2033277188,active,219 Atlantic St,Stamford,United States,Northeast,CT,06901,unknown,0.01,ET,TRUE,level_3,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1103602,0,52989,0,1
R81891,"level_2 ($30,000 to $49,999)",8136716555,active,13172 US Hwy 301 S,Riverview,United States,Southeast,FL,33578,chinese,0.01,ET,TRUE,level_3,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,1103099,0,45006,0,1
R83086,"level_2 ($30,000 to $49,999)",2395980885,active,11156 Tamiami Trl N,Naples,United States,Southeast,FL,34110,chinese,0.03,ET,FALSE,level_3,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1101392,0,41554,0,1
R83775,"level_1 ($50,000 to $99,999)",5183566368,active,1400 Altamont Ave,Rotterdam,United States,Northeast,NY,12303,chinese,0,ET,TRUE,level_3,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1097983,0,35617,0,1
R83397,"level_1 ($50,000 to $99,999)",9087568367,active,46 watchung ave,Plainfield,United States,Northeast,NJ,07060,chinese,0.01,ET,TRUE,level_3,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1094201,0,38880,0,1
R88719,"level_3 ($10,000 to $29,999)",4106436688,active,8-9 Kent Towne Market,Chester,United States,Northeast,MD,21619,unknown,0.04,ET,TRUE,level_3,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,1093590,0,41847,0,1
R82606,"level_2 ($30,000 to $49,999)",2625472171,active,1427 East Racine Avenue,Waukesha,United States,Midwest,WI,53186,chinese,0.02,CT,FALSE,level_3,open,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,1092717,0,31626,0,1
R81951,"level_2 ($30,000 to $49,999)",9107635525,active,1929 Oleander Dr,Wilmington,United States,Southeast,NC,28403,chinese,0.01,ET,FALSE,level_3,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1090477,0,46836,0,1
R81703,"level_2 ($30,000 to $49,999)",9047797601,active,9680 Argyle Forest Blvd,Jacksonville,United States,Southeast,FL,32222,unknown,0.03,ET,TRUE,level_3,open,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1089631,0,39747,0,1
R81728,"level_2 ($30,000 to $49,999)",4103393818,active,8014 Loch Raven Blvd,Baltimore,United States,Northeast,MD,21286,unknown,0.03,ET,TRUE,level_3,open,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,1088023,0,43969,0,1
R82036,"level_2 ($30,000 to $49,999)",3525635315,active,6744 W Gulf-To-Lake Hwy,Crystal River,United States,Southeast,FL,34429,chinese,0,ET,FALSE,level_3,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1085341,0,38027,0,1
R81638,"level_2 ($30,000 to $49,999)",2122816888,active,3774 Broadway,New York,United States,Northeast,NY,10032,unknown,0.01,ET,TRUE,level_3,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1083228,0,57204,0,1
R82719,"level_2 ($30,000 to $49,999)",2128663988,active,2060 Adam Clayton,New York,United States,Northeast,NY,10027,chinese,0,ET,FALSE,level_3,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1078418,0,55914,0,1
R81803,"level_2 ($30,000 to $49,999)",7172636666,active,255 Southgate Shopping Center,Chambersburg,United States,Northeast,PA,17201,unknown,0.01,ET,FALSE,level_3,open,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,1076797,0,43500,0,1
R81291,"level_3 ($10,000 to $29,999)",3523721855,active,1216 N Main St,Gainesville,United States,Southeast,FL,32601,unknown,0.01,ET,FALSE,level_3,open,FALSE,NA,TRUE,NA,FALSE,FALSE,NA,1075892,0,64761,0,1
R88957,"level_3 ($10,000 to $29,999)",9372743366,active,3031 N Gettysburg Ave,Dayton,United States,Midwest,OH,45406,unknown,0.01,ET,TRUE,level_3,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1074901,0,50277,0,1
R83801,"level_1 ($50,000 to $99,999)",3154102228,active,1005 S. Salina St.,Syracuse,United States,Northeast,NY,13202,chinese,0,ET,FALSE,level_3,open,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1073775,0,55123,0,1
R81889,"level_2 ($30,000 to $49,999)",4194788180,active,5801 Telegraph Rd,Toledo,United States,Midwest,OH,43612,chinese,0.03,ET,FALSE,level_3,open,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1071903,0,36224,0,1
R82926,"level_2 ($30,000 to $49,999)",5033931190,active,4842 River Rd N,Keizer,United States,West,OR,97303,chinese,0.04,PT,FALSE,level_3,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1071030,0,30156,0,1
R88966,"level_3 ($10,000 to $29,999)",0000000000,canceled,424B Roselle St,Linden,United States,Northeast,NJ,07036,unknown,0.73,ET,TRUE,level_2,closed,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1070873,0,55830,0,1
R81687,"level_2 ($30,000 to $49,999)",4055280079,active,2515 N Pennsylvania Ave,Oklahoma,United States,Southwest,OK,73107,unknown,0.05,CT,TRUE,level_3,open,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1066509,0,45346,0,1
R83551,"level_1 ($50,000 to $99,999)",8609567888,active,891 Maple Ave,Hartford,United States,Northeast,CT,06114,chinese,0.04,ET,FALSE,level_3,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,1064730,0,41356,0,1
R82091,"level_1 ($50,000 to $99,999)",5187250338,suspended,40 Church St,Gloversville,United States,Northeast,NY,12078,chinese,0.59,ET,FALSE,level_3,suspended,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,1064687,0,35193,0,1
R83963,"level_1 ($50,000 to $99,999)",9549662588,active,3251 Hollywood Blvd,Hollywood,United States,Southeast,FL,33021,chinese,0.01,ET,TRUE,level_3,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Client Referral (Referrer $300);Printer Promotion;0.2% discount for every 50K processing;5 Months Full Time Discount,1062155,0,42701,0,1
R83229,"level_2 ($30,000 to $49,999)",8648621566,active,1103 N Main St,Fountain INN,United States,Southeast,SC,29644,chinese,0,ET,FALSE,level_3,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1061286,0,41099,0,1
R81397,"level_3 ($10,000 to $29,999)",3058957878,active,476 NE 125 St,North Miami,United States,Southeast,FL,33161,unknown,0.02,ET,TRUE,level_3,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1060914,0,38475,0,1
R81135,"level_3 ($10,000 to $29,999)",9197741188,active,806 Spring Lane,Sanford,United States,Southeast,NC,27330,unknown,0.07,ET,FALSE,level_3,open,TRUE,NA,FALSE,NA,FALSE,FALSE,None,1059831,0,42594,0,1
R81678,"level_2 ($30,000 to $49,999)",8047478236,active,9024 West Broad St,Richmond,United States,Southeast,VA,23294,unknown,0.01,ET,FALSE,level_3,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1058930,0,41677,0,1
R88287,"level_3 ($10,000 to $29,999)",8567283895,canceled,1173 S. Black Horse Pike,Williamstown,United States,Northeast,NJ,08094,unknown,0.87,ET,TRUE,level_3,closed,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,1057411,2696,46400,101,1
R83519,"level_1 ($50,000 to $99,999)",7185293248,active,134-12 Rockaway Blvd,South Ozone Park,United States,Northeast,NY,11420,chinese_japanese,0.06,ET,TRUE,level_3,open,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1056314,0,45724,0,1
R88953,"level_3 ($10,000 to $29,999)",2524467777,active,1936 Stone Rose Dr.,Rocky Mount,United States,Southeast,NC,27804,unknown,0.05,ET,FALSE,level_3,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,1055450,0,63895,0,1
R81136,"level_3 ($10,000 to $29,999)",7193809333,canceled,5873 Palmer Park Blvd.,Colorado Spring,United States,West,CO,80915,unknown,0.82,MT,FALSE,level_3,closed,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,1054567,0,32488,0,1
R83292,"level_1 ($50,000 to $99,999)",6627025075,active,1831 Highway 1 S.,Greenville,United States,Southeast,MS,38701,chinese,0,CT,FALSE,level_3,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1052971,0,59543,0,1
R81201,"level_3 ($10,000 to $29,999)",7158339868,active,3620 Gateway Dr,Eau Claire,United States,Midwest,WI,54701,unknown,0.39,CT,TRUE,level_3,open,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1051749,0,34433,0,1
R88723,"level_3 ($10,000 to $29,999)",7577233131,active,69 N Mallory St,Hampton,United States,Southeast,VA,23663,unknown,0.01,ET,FALSE,level_3,open,FALSE,NA,TRUE,NA,FALSE,FALSE,NA,1050768,0,45697,0,1
R82081,"level_2 ($30,000 to $49,999)",6108205831,active,1901 W Hamilton St,Allentown,United States,Northeast,PA,18104,chinese,0,ET,TRUE,level_3,open,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,1047416,0,40636,0,1
R83329,"level_2 ($30,000 to $49,999)",2028824277,active,3300 Georgia Ave NW,Washington,United States,Southeast,DC,20010,advanced,0.01,ET,FALSE,level_3,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1047380,0,45650,0,1
R88689,"level_3 ($10,000 to $29,999)",3304825177,active,"903 State Rt,46",Columbiana,United States,Midwest,OH,44408,unknown,0.15,ET,TRUE,level_3,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,1044765,0,46994,0,1
R88289,"level_3 ($10,000 to $29,999)",9733756888,canceled,749 Springfield Ave,Irvington,United States,Northeast,NJ,07111,unknown,0.7,ET,TRUE,level_2,closed,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,1044620,1645,56260,85,1
R83259,"level_2 ($30,000 to $49,999)",3094448801,active,12 Cherry Tree,Washington,United States,Midwest,IL,61571,unknown,0.52,CT,FALSE,level_3,open,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,1043865,0,38415,0,1
R81292,"level_3 ($10,000 to $29,999)",7185336500,active,83-06 Grand Ave,Elmhurst,United States,Northeast,NY,11373,unknown,0.01,ET,TRUE,level_3,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,1043778,0,53282,0,1
R88367,"level_2 ($30,000 to $49,999)",0000000000,canceled,2923 8th AVE,Manhattan,United States,Northeast,NY,10039,unknown,0.7,ET,TRUE,level_1,closed,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,1038944,0,62189,0,1
R83296,"level_2 ($30,000 to $49,999)",4144569988,active,6810 W State St,Wauwatosa,United States,Midwest,WI,53213,chinese,0.02,CT,FALSE,level_3,open,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,1038817,0,36286,0,1
R81635,"level_3 ($10,000 to $29,999)",4107648055,active,5421 Reisterstown Rd,Baltimore,United States,Northeast,MD,21215,unknown,0.01,ET,TRUE,level_3,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,1037387,0,52962,0,1
R88806,"level_3 ($10,000 to $29,999)",7578778988,active,14355 Warwick Blvd,Newport News,United States,Southeast,VA,23602,unknown,0.03,ET,TRUE,level_3,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1031623,0,44841,1,1
R81733,"level_2 ($30,000 to $49,999)",9198789288,active,3501 Capital Blvd,Raleigh,United States,Southeast,NC,27604,unknown,0.02,ET,TRUE,level_3,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1031200,0,37101,0,1
R81993,"level_2 ($30,000 to $49,999)",7182914431,active,111-56 Van Wyck Expwy,South Ozone Park,United States,Northeast,NY,11420,chinese,0.11,ET,TRUE,level_3,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1028657,0,51941,0,1
R81551,"level_3 ($10,000 to $29,999)",8502225550,active,1700 N Monroe St,Tallahassee,United States,Southeast,FL,32303,unknown,0.04,ET,FALSE,level_3,open,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,1027262,0,41508,0,1
R81352,"level_3 ($10,000 to $29,999)",5097581388,active,508 Diagonal St,Clarkston,United States,West,WA,99403,unknown,0.05,PT,FALSE,level_3,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,1026983,0,28613,0,1
R83562,"level_1 ($50,000 to $99,999)",6316694982,active,351 Union Blvd,West Islip,United States,Northeast,NY,11795,chinese_japanese,0.02,ET,TRUE,level_3,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1025231,0,31592,0,1
R88751,"level_3 ($10,000 to $29,999)",4104848338,active,7002 C Reisterstown Rd,Baltimore,United States,Northeast,MD,21215,unknown,0.07,ET,TRUE,level_3,open,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,1024991,2544,43480,79,1
R88193,"level_3 ($10,000 to $29,999)",7185741686,active,1072 Dekalb Ave,Brooklyn,United States,Northeast,NY,11221,unknown,0.03,ET,TRUE,level_1,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1023866,16,57609,2,1
R88595,"level_3 ($10,000 to $29,999)",6158470088,canceled,1435 Robinson Rd,Old Hickory,United States,Southeast,TN,37138,unknown,0.72,CT,TRUE,level_3,reject,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,1023626,97086,49626,3384,1
R82905,"level_2 ($30,000 to $49,999)",5616978368,active,6901 W Okeechobee,West Palm Beach,United States,Southeast,FL,33411,chinese,0.01,ET,FALSE,level_3,open,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,1015189,0,42174,0,1
R88696,"level_3 ($10,000 to $29,999)",2038557638,suspended,"60 North Main St, Rear",South Norwalk,United States,Northeast,CT,06854,unknown,0.73,ET,FALSE,level_2,suspended,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,1011556,0,53863,0,1
R85705,"level_1 ($50,000 to $99,999)",3052571988,active,23250 SW 112th Ave,Miami,United States,Southeast,FL,33032,chinese,0.04,ET,TRUE,level_3,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Printer Promotion;50%/25%/10% 3 Month FT Discount,1009991,0,33088,0,1
R81659,"level_3 ($10,000 to $29,999)",2522469888,active,2358 Forest Hills Rd W.,Wilson,United States,Southeast,NC,27893,unknown,0.04,ET,FALSE,level_3,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,1009739,0,32049,0,1
R81388,"level_3 ($10,000 to $29,999)",4104966896,suspended,9914 Liberty Rd,Randallstown,United States,Northeast,MD,21133,unknown,0.01,ET,TRUE,level_3,suspended,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1007464,0,40088,0,1
R83663,"level_1 ($50,000 to $99,999)",7185909201,active,993 Morris Ave,Bronx,United States,Northeast,NY,10456,unknown,0.39,ET,TRUE,level_3,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1007455,0,54774,0,1
R88823,"level_3 ($10,000 to $29,999)",3147718883,active,3849 Gravois Ave,St. Louis,United States,Midwest,MO,63116,unknown,0.04,CT,TRUE,level_3,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1007177,96,47835,4,1
R88763,"level_3 ($10,000 to $29,999)",3523572242,canceled,24430 State Road 44,Eustis,United States,Southeast,FL,32736,unknown,0.66,ET,TRUE,level_3,reject,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,1001607,0,36585,0,1
R88982,"level_2 ($30,000 to $49,999)",3525707816,suspended,7578 SE Maricamp Rd,Ocala,United States,Southeast,FL,34472,chinese,0.8,ET,FALSE,level_2,suspended,FALSE,NA,TRUE,NA,FALSE,FALSE,NA,1001607,0,41596,0,1
R81935,"level_2 ($30,000 to $49,999)",9732529099,active,760 Route 46,Kenvil,United States,Northeast,NJ,07847,chinese,0,ET,TRUE,level_3,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,1001195,0,32644,0,1
R83298,"level_2 ($30,000 to $49,999)",7328993530,active,2600 Bridge Ave,Point Pleasant,United States,Northeast,NJ,08742,chinese,0.04,ET,TRUE,level_3,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1000511,0,34268,0,1
R82953,"level_2 ($30,000 to $49,999)",9108686618,active,9561 Cliffdale Rd,Fayetteville,United States,Southeast,NC,28304,chinese,0,ET,FALSE,level_3,open,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,996506,0,41220,0,1
R81378,"level_3 ($10,000 to $29,999)",7575455088,active,"2044 Atlantic Ave, Shop #A",Chesapeake,United States,Southeast,VA,23324,unknown,0.01,ET,FALSE,level_3,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,995980,0,47126,0,1
R88153,"level_3 ($10,000 to $29,999)",7182318883,active,3507 Dekalb Ave,Bronx,United States,Northeast,NY,10467,unknown,0.04,ET,TRUE,level_2,open,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,993357,2959,54828,170,1
R82599,"level_2 ($30,000 to $49,999)",7187382281,active,125-19 Rockaway Blvd,South Ozone Park,United States,Northeast,NY,11420,chinese,0.05,ET,TRUE,level_3,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,993075,0,46680,0,1
R83781,"level_1 ($50,000 to $99,999)",5043548500,active,2645 Manhattan Blvd,Harvey,United States,Southeast,LA,70058,advanced,0.01,CT,FALSE,level_3,open,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,992548,0,22843,0,1
R81163,"level_3 ($10,000 to $29,999)",9209236668,canceled,129 University Dr.,Fond du Lac,United States,Midwest,WI,54935,unknown,0.17,CT,TRUE,level_3,closed,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,991948,0,32302,0,1
R81805,"level_2 ($30,000 to $49,999)",9148351207,active,164 Halstead Ave,Harrison,United States,Northeast,NY,10528,unknown,0.06,ET,TRUE,level_3,open,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,991521,0,31375,0,1
R88202,"level_3 ($10,000 to $29,999)",6082419798,active,4929 Commercial Ave,Madison,United States,Midwest,WI,53704,unknown,0.17,CT,FALSE,level_3,open,TRUE,NA,FALSE,NA,FALSE,FALSE,Printer Promotion;30 days Free Trial - VO;30 days Free Trial - DE;1 Year SMS - Free,990053,34974,42440,1142,1
R88773,"level_3 ($10,000 to $29,999)",4145250533,active,6556 South Lovers Lane Rd,Franklin,United States,Midwest,WI,53132,unknown,0.01,CT,TRUE,level_3,open,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,990042,0,40740,0,1
R81585,"level_3 ($10,000 to $29,999)",9043783339,active,7897 Normandy Blvd,Jacksonville,United States,Southeast,FL,32221,unknown,0.03,ET,FALSE,level_3,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,989735,0,35471,0,1
R82556,"level_2 ($30,000 to $49,999)",2196623828,active,1908 N Main St,Crown Point,United States,Midwest,IN,46307,chinese,0.04,CT,FALSE,level_3,open,FALSE,NA,TRUE,NA,TRUE,FALSE,NA,985933,0,29551,0,1
R81256,"level_3 ($10,000 to $29,999)",5097588898,active,907 6th St,Clarkston,United States,West,WA,99403,unknown,0.04,PT,TRUE,level_3,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,984582,0,27568,0,1
R81627,"level_3 ($10,000 to $29,999)",3028365640,active,807 Governor Square,Bear,United States,Northeast,DE,19701,unknown,0.01,ET,FALSE,level_3,open,FALSE,NA,TRUE,NA,FALSE,FALSE,NA,983392,0,48148,0,1
R81507,"level_3 ($10,000 to $29,999)",3034006118,active,18541 E Hampden Ave,Aurora,United States,West,CO,80013,chinese_japanese,0.03,MT,TRUE,level_3,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,982193,0,25507,0,1
R81576,"level_1 ($50,000 to $99,999)",3057433417,suspended,5230 Overseas Highway,Marathon,United States,Southeast,FL,33050,unknown,0.93,ET,FALSE,level_3,suspended,FALSE,NA,FALSE,NA,FALSE,FALSE,1 Year SMS - Free;April 2024 CW Promo - Cleaning Robot,981559,0,30114,0,1
R85192,"level_1 ($50,000 to $99,999)",3013225578,active,9301 Woodmore Center Dr,Lanham,United States,Northeast,MD,20706,advanced,0.04,ET,TRUE,level_3,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Printer Promotion;0.2% discount for every 50K processing;Client Referral (Referee $500兔年);50%/25%/10% 3 Month FT Discount,981066,0,37569,0,1
R83262,"level_2 ($30,000 to $49,999)",7325609297,active,60 Main St,South Bound Brook,United States,Northeast,NJ,08880,chinese,0.01,ET,FALSE,level_3,open,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,980318,0,37138,0,1
R81162,"level_3 ($10,000 to $29,999)",3523311522,active,2675 SW 91st St,Gainesville,United States,Southeast,FL,32608,unknown,0.06,ET,TRUE,level_3,open,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,978855,0,39346,0,1
R82811,"level_2 ($30,000 to $49,999)",8143712717,active,22 Hoover Ave,Dubois,United States,Northeast,PA,15801,chinese,0.02,ET,FALSE,level_3,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,978664,0,29713,0,1
R82951,"level_2 ($30,000 to $49,999)",7185255688,active,153-29 Rockaway Blvd.,Jamaica,United States,Northeast,NY,11434,chinese,0.1,ET,TRUE,level_3,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,977878,0,47647,0,1
R81721,"level_3 ($10,000 to $29,999)",2033319900,active,610 Boston Ave,Bridgeport,United States,Northeast,CT,06610,unknown,0.02,ET,TRUE,level_3,open,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,977072,0,43715,0,1
R83012,"level_2 ($30,000 to $49,999)",2187515340,active,412 Beltrami Ave NW,Bemidji,United States,Midwest,MN,56601,chinese,0,CT,FALSE,level_3,open,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,976665,0,32638,0,1
R88977,"level_3 ($10,000 to $29,999)",5408980088,active,11027 Leavells Road,Fredericksburg,United States,Southeast,VA,22407,unknown,0.02,ET,TRUE,level_3,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,975985,0,39370,0,1
R81333,"level_3 ($10,000 to $29,999)",5852669190,active,2290 Culver Road,Rochester,United States,Northeast,NY,14609,unknown,0.05,ET,TRUE,level_3,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,974571,0,44574,0,1
R83198,"level_2 ($30,000 to $49,999)",6103262332,active,799 State St,Pottstown,United States,Northeast,PA,19464,chinese,0,ET,TRUE,level_3,open,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,972093,0,33099,0,1
R82991,"level_2 ($30,000 to $49,999)",2526747686,active,3717 Airport Blvd NW,Wilson,United States,Southeast,NC,27896,japanese,0,ET,FALSE,level_3,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,970971,0,45413,0,1
R81959,"level_2 ($30,000 to $49,999)",6312733650,active,1804 Fifth Ave,Bay Shore,United States,Northeast,NY,11706,unknown,0.01,ET,TRUE,level_3,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,966771,0,38362,0,1
R88987,"level_3 ($10,000 to $29,999)",8435017100,active,555 King Street,Charleston,United States,Southeast,SC,29403,unknown,0.02,ET,FALSE,level_3,open,FALSE,NA,TRUE,NA,FALSE,FALSE,NA,966742,64778,56493,2800,1
R82771,"level_2 ($30,000 to $49,999)",4137825858,active,1193 Sumner Ave,Springfield,United States,Northeast,MA,01118,chinese,0.03,ET,TRUE,level_3,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,30 days Free Trial - VO,961852,0,35617,0,1
R81219,"level_3 ($10,000 to $29,999)",8562322288,active,137 Egg Harbor Rd,Sewell,United States,Northeast,NJ,08080,unknown,0.05,ET,TRUE,level_3,open,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,961347,0,32092,0,1
R85327,"level_1 ($50,000 to $99,999)",8602786460,active,162-168 Washington St.,Hartford,United States,Northeast,CT,06106,chinese,0.05,ET,TRUE,level_3,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Client Referral (Referrer $300);Printer Promotion,959933,0,38871,0,1
R81715,"level_3 ($10,000 to $29,999)",5633238802,active,1432 W Locust St,Davenport,United States,Midwest,IA,52804,unknown,0.02,CT,TRUE,level_3,open,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,959438,0,36889,0,1
R81878,"level_3 ($10,000 to $29,999)",8028881818,active,30 Fairground Plaza,Morrisville,United States,Northeast,VT,05661,chinese,0,ET,FALSE,level_3,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,959089,0,30895,0,1
R88186,"level_3 ($10,000 to $29,999)",2124271786,active,2413 2nd Ave,Manhattan,United States,Northeast,NY,10035,unknown,0.04,ET,TRUE,level_3,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,957007,0,53106,0,1
R81875,"level_3 ($10,000 to $29,999)",8453395057,active,364 Broadway,Kingston,United States,Northeast,NY,12401,chinese,0.01,ET,TRUE,level_3,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,956975,0,35553,0,1
R82502,"level_2 ($30,000 to $49,999)",8455613363,active,691 Broadway,Newburgh,United States,Northeast,NY,12550,chinese,0,ET,TRUE,level_3,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,956437,0,34360,0,1
R83506,"level_2 ($30,000 to $49,999)",6128211111,active,3023 Nicollet Ave South,Minneapolis,United States,Midwest,MN,55408,chinese,0.01,CT,FALSE,level_3,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,954571,0,30966,0,1
R88892,"level_3 ($10,000 to $29,999)",4194830306,active,118 E Main St,Bellevue,United States,Midwest,OH,44811,unknown,0.01,ET,FALSE,level_3,open,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,954380,0,36976,0,1
