Exclusion Check,Snowball Map,ID,Name,Business Type,Chain,Street,City/Town,State/Province Code,Zip/Postal Code,Country,First Name,Last Name,Title,Role,Contact Email,Contact Phone,Established,Estimated Employees,Phone,Contact Count,Most Common Email,Cuisines (Regional),Price Range,Website Technology Vendors,Ordering Solutions,Cloud Point of Sale System
,62150,01004d56fbfa17fb,Crafty Ramen,Restaurant; Quick Service,,17 Macdonell St,Guelph,ON,N1H 2Z4,Canada,Miki,Ferrall,Manager And Owner,Owner,,,2017,,(519) 824-8330,1,monica@craftyramen.com,Chinese,$$,Facebook Pixel; Givex; Google Analytics; Klaviyo; Shopify; Skip the Dishes; Square; Square Gift Cards; Square Loyalty; Square Market; Square Messages; Square Online Order; Storemapper; Uber Eats; Yotpo,Shopify; Square; Square Online Order,Square
,62151,0a9c574a2921a7b2,Queen Star Restaurant,Restaurant,,1116 Queen St W,Toronto,ON,M6J 1H9,Canada,,,,,,,,,(416) 537-1067,0,,Chinese,$,,,
,62152,00388bcdcf0bffbc,Itamae AYCE Sushi,Restaurant,,253 King St N,Waterloo,ON,N2J 2Y8,Canada,Qiu,Jiank,General Manager,Operations,,,,,(519) 886-8688,1,,Japanese,$$,,,
,62153,04c9a701c63d46aa,Northwestern Chinese Cuisine,Restaurant,,8333 Kennedy Rd,Markham,ON,L3R 4P8,Canada,,,,,,,1994,,(905) 604-6601,0,,Chinese,$$,The NAI,,
,62154,03eb689427ee997f,Sushi U,Restaurant,,5901 Broadway,Burnaby,BC,V5B 2Y1,Canada,,,,,,,2016,,(604) 291-0080,0,,Japanese,$$,DoorDash; Skip the Dishes; Uber Eats,,
,62155,043d839485ce7d86,La Noodle,Restaurant,,1383 Clyde Ave,Ottawa,ON,K2G 3H7,Canada,,,,,,,,,(613) 686-1350,0,,Chinese,$$,DI develop; DoorDash; Skip the Dishes; Uber Eats,DI develop,
,62156,0c1a3157e8dab7e2,Rae Mi Hyang,Restaurant,,10625 51 Ave NW,Edmonton,AB,T6H 0K8,Canada,,,,,,,,,(780) 705-3966,0,,Korean; Chinese,$$,Skip the Dishes; Uber Eats,,
,62157,0301279209c7cebe,Dumpling? Dumpling!,Restaurant,,382 Bank St,Ottawa,ON,K2P 1Y4,Canada,,,,,,,,,(613) 422-0888,0,,Chinese,$,Skip the Dishes; Uber Eats; Wix Restaurants,Wix Restaurants,
,62158,0948ac20dc6256e9,MAEDA Kanazawa Sashimi Bowl,Restaurant,,1626 W Broadway,Vancouver,BC,V6J 1X6,Canada,,,,,,,,,(604) 730-1678,0,,Japanese,$$,Uber Eats,,
,62159,028c32e022c01657,Fresh Sushi Roll,Retail Store; Restaurant,,610 6th St,New Westminster,BC,V3L 3C2,Canada,,,,,,,2014,,(604) 528-6688,0,,Japanese,$,DoorDash; Skip the Dishes; Uber Eats,,
,62160,0a0ee50c980982c2,Ming's Garden,Restaurant,,4630 Victoria Ave,Lincoln,ON,L0R 2E0,Canada,,,,,info@mingsgardenvineland.com,,,,(905) 562-6888,0,info@mingsgardenvineland.com,Chinese,$$$,Chinese Menu Online; EHungry; Google Analytics; MailChimp; Opencart; Skip the Dishes; Squarespace; YourAdChoices,Chinese Menu Online; EHungry; Opencart,
,62161,013480a05e4d08b5,Momo Sushi,Restaurant,,375 Water St,Vancouver,BC,V6B 5C6,Canada,Sejun,Kim,Proprietor,Owner,,,,,(604) 683-7632,1,,Korean; Japanese,$,DoorDash; Skip the Dishes; Uber Eats,,
,62162,0663b1c5a1567475,The Hakka Hub,Restaurant,,6970 Lisgar Dr,Mississauga,ON,L5N 8C8,Canada,,,,,,,,,     ,0,,Chinese,,Skip the Dishes,,
,62163,0a127a65bd2f4bdc,Rice Holic,Restaurant,,8700 McKim Way,Richmond,BC,V6X 4A5,Canada,,,,,,,,,(604) 238-5586,0,,Taiwanese,,,,
,62164,0af81415dcecfce7,MR. FISH,Restaurant,,5321 Yonge St,Toronto,ON,M2N 5R4,Canada,,,,,,,,,(416) 551-8533,0,,Chinese,$$,DoorDash; Ritual; Uber Eats,,
,62165,0f7d4ec0169c83e1,Sushi & Rolls,Restaurant,,105 Bayly St W,Ajax,ON,L1S 7K7,Canada,Nathaniel,Han,Proprietor,Owner,,,,,(905) 426-6868,1,nethanielhan@hotmail.com,Japanese,$$,Google Analytics,,
,62166,0c034c99d30eda41,Great Taste Chinese Cuisine,Restaurant,,594 64 Ave NE,Calgary,AB,T2K 6H2,Canada,,,,,,,,,(403) 275-6577,0,,Chinese,$$,DoorDash; Google Analytics; Skip the Dishes,,
,62167,018cbe9566c19ca8,Fung May Chinese Cuisine,Restaurant,,4500 Kingsway,Burnaby,BC,V5H 2A9,Canada,,,,,,,,,(604) 433-6520,0,,Chinese,$,Uber Eats,,
,62168,12fcce2fd71491ff,Sushi Ai,Restaurant,,680 St Anne's Rd,Winnipeg,MB,R2N 3M6,Canada,,,,,,,,,(204) 415-5445,0,,Japanese,$$,,,
,62169,0b6c130cf7a072e1,Grains Fish Noodle,Restaurant,,8191 Westminster Hwy,Richmond,BC,V6X 1A7,Canada,,,,,,,,,(604) 370-6369,0,,Chinese,$,DoorDash; Uber Eats,,
,62170,1042f36bc050fa19,Sushi Oyama,Restaurant; Quick Service,,5152 Kingsway,Burnaby,BC,V5H 2E8,Canada,,,,,,,,,(604) 568-1012,0,,Japanese,$$,DoorDash; Google Analytics; Skip the Dishes; Uber Eats,,
,62171,0da8309b93539d4f,Mogouyan Hand Pulled Noodle,Restaurant,,374 Yonge St,Toronto,ON,M5B 1S6,Canada,,,,,,,,,(416) 890-7981,0,,Chinese,,Skip the Dishes; Uber Eats,,
,62172,0bbb2edfb047d45f,Full Start,Restaurant,,2515 Bank St,Ottawa,ON,K1V 0Y4,Canada,Takchau,Tam,President,General,,,,,(613) 523-3247,1,,Chinese,$$,DoorDash; Google Analytics; Skip the Dishes,,
,62173,0cedae1fcdf20b35,Golden Delight Restaurant,Restaurant,,4164 Kepler St,Whitecourt,AB,T7S 0A3,Canada,Miao,Huang,President,General,,,,,(780) 778-3688,1,hongshi@gmail.com,Chinese,$$,,,
,62174,08c65a81d3732fa0,Sato Sushi,Restaurant,,160 St Anne's Rd,Winnipeg,MB,R2M 2Z6,Canada,Sato,Mackenzie,Proprietor,Owner,,,,,(204) 254-2525,1,,Japanese,$$,DoorDash; Google Analytics,,
,62175,0be1a144c2f48f35,China Chopsticks,Restaurant; Quick Service; Ice Cream Shop,,1011 Upper Middle Rd E,Oakville,ON,L6H 4L2,Canada,Queenie,Liu,Proprietor,Owner,,,,,(905) 337-8383,1,,Chinese,$,DoorDash; Google Analytics; Skip the Dishes; Uber Eats,,
,62176,16853ecd32f61ebd,Mala Fish Bowl Ma Xiao Yu,Restaurant,,4188 Finch Ave E,Toronto,ON,M1S 4T6,Canada,,,,,,,,,(416) 299-0322,0,,Chinese,,Uber Eats,,
,62177,1b4b985348f4d72a,J Asian Kitchen,Restaurant; Grocery Store,,366 Queen St,Fredericton,NB,E3B 1B2,Canada,,,,,700827nbinc@gmail.com,,,,(506) 206-8588,0,700827nbinc@gmail.com,Korean; Japanese; Chinese; Thai,$$,Google Analytics; Skip the Dishes,,
,62178,130755d45f7e9b76,Phoenix Gate Chinese Cuisine,Restaurant,,171 Centre St,Foothills No 31,AB,T2E 2R9,Canada,Choi,Fook-Shoong,Principal,Owner,,,2017,,(403) 520-8098,2,phoenixgatechinesecuisine@hotmail.com,Chinese,$$,,,
,62179,12fcce2fd71491ff,Sushi Ai,Restaurant,,680 St Anne's Rd,Winnipeg,MB,R2N 3M6,Canada,,,,,,,,,(204) 415-5445,0,,Japanese,$$,,,
,62180,0cedae1fcdf20b35,Golden Delight Restaurant,Restaurant,,4164 Kepler St,Whitecourt,AB,T7S 0A3,Canada,Miao,Huang,President,General,,,,,(780) 778-3688,1,hongshi@gmail.com,Chinese,$$,,,
,62181,07b9a8606caf2ba1,Cheffys,Restaurant,,1559 O'Connor Dr,Toronto,ON,M4B 2V7,Canada,,,,,,,,,(416) 615-1313,0,,Indian; American; Chinese,,Skip the Dishes; Uber Eats,,
,62182,125f8aacced57109,Ye's Buffet,Restaurant; Quick Service,,616 St James St,Winnipeg,MB,R3G 3J5,Canada,,,,,,,,,(204) 896-6666,0,,Chinese,$$,Uber Eats,,
,62183,12d86f5c4c8cb202,Federick,Restaurant; Quick Service,,1920 Ellesmere Rd,Toronto,ON,M1H 2V6,Canada,,,,,,,,,(416) 439-9234,0,,Chinese,$$,Skip the Dishes,,
,62184,0e8123d0e08c5e0a,Lee Kitchen,Restaurant,,6301 Silver Dart Dr,Mississauga,ON,L5P 1B2,Canada,,,,,,,,,(416) 776-3100,0,,Chinese,$$$,,,
,62185,0af81415dcecfce7,MR. FISH,Restaurant,,5321 Yonge St,Toronto,ON,M2N 5R4,Canada,,,,,,,,,(416) 551-8533,0,,Chinese,$$,DoorDash; Ritual; Uber Eats,,
,62186,058394b21531dc15,Shogun,Restaurant,,5300 No 3 Rd,Richmond,BC,V6X 2X9,Canada,Tony,Cheung,President,General,,,,,(604) 278-3354,1,,Japanese,,,,
,62187,08c65a81d3732fa0,Sato Sushi,Restaurant,,160 St Anne's Rd,Winnipeg,MB,R2M 2Z6,Canada,Sato,Mackenzie,Proprietor,Owner,,,,,(204) 254-2525,1,,Japanese,$$,DoorDash; Google Analytics,,
,62188,1627486f411d88bd,China Star,Restaurant,,6921 Derry Rd W,Milton,ON,L9T 7H5,Canada,Charles,Heung,Chairman of the Board,Owner,,,,,(905) 693-6390,2,,Chinese,$,DoorDash; GoDaddy Sites; Skip the Dishes; Uber Eats,,
,62189,11aa644ff78984c4,Ding-Ho Chinese Food,Restaurant,,2873 Lawrence Ave E,Toronto,ON,M1P 2S8,Canada,,,,,,,,,(416) 267-8227,0,,Chinese,$,DI develop,DI develop,
,62190,1b4b985348f4d72a,J Asian Kitchen,Restaurant; Grocery Store,,366 Queen St,Fredericton,NB,E3B 1B2,Canada,,,,,700827nbinc@gmail.com,,,,(506) 206-8588,0,700827nbinc@gmail.com,Korean; Japanese; Chinese; Thai,$$,Google Analytics; Skip the Dishes,,
,62191,1b6cc7a5b6c0eedf,Hana Sushi,Restaurant,,3240 Mt Lehman Rd,Abbotsford,BC,V4X 2M9,Canada,Rachel,Jong,Proprietor,Owner,,,2002,,(604) 626-0330,1,,Japanese,$$,DoorDash; Google Analytics; Skip the Dishes; Uber Eats,,
,62192,163b7d4c8259c433,Cypress Garden,Restaurant,,937 Carling Ave,Ottawa,ON,K1Y 4E4,Canada,,,,,,,,,(613) 728-3749,0,,Chinese,$$,Facebook Pixel; Google Analytics; Libro; Menu.ca; Uber Eats,Menu.ca,
,62193,1b74bda93065f336,Eastern Sense,Restaurant,,200 Marycroft Ave,Vaughan,ON,L4L 5X4,Canada,Steven,Liu,Proprietor,Owner,,,,,(905) 264-1688,1,,Chinese,$$,,,
,62194,16630eedad7be6b2,Jin's Chinese Cuisine,Restaurant,,11828 103 St NW,Edmonton,AB,T5G 2J2,Canada,,,,,,,,,(780) 478-8805,0,,Chinese,$$,DI develop; DoorDash; Skip the Dishes; Uber Eats,DI develop,
,62195,004a60858c3b1aa2,Younee Sushi,Restaurant,,701 Rossland Rd E,Whitby,ON,L1N 8Y9,Canada,,,,,,,,,(905) 430-1501,0,,Japanese,$$,Google Analytics; Skip the Dishes; Uber Eats; WooCommerce,,
,62196,1b6d0c488d8b21c6,Don's Dining,Restaurant,,9840 97 Ave,Grande Prairie,AB,T8V 7K2,Canada,Don,Wong,Proprietor,Owner,,,,,(780) 513-2184,1,donsdining@gmail.com,Chinese,$,Skip the Dishes; Wix Restaurants,Wix Restaurants,
,62197,1abfa3837baaa6ab,Happy Lamb Hot Pot,Restaurant,,1514 Merivale Rd,Ottawa,ON,K2G 3J6,Canada,,,,,,,,,(613) 248-3388,0,,Mongolian; Chinese,$$,,,
,62198,0fbb01558a84cf2c,Juicy Dumpling,Restaurant,,2150 Yonge St,Toronto,ON,M4S 2A8,Canada,,,,,,,,,(416) 489-2068,0,,Chinese,$,Skip the Dishes; Uber Eats,,
,62199,1bcda74c3a00dc42,Dwarf no Cachette Cafe & Gift,Retail Store; Restaurant,,157 Provencher Blvd,Winnipeg,MB,R2H 0G2,Canada,Yasuko,Akimoto,President Owner,Owner,dwarfnocachette@gmail.com,,,,(204) 691-9950,1,dwarfnocachette@gmail.com,American; Japanese,$$,DoorDash; Skip the Dishes; Square; Uber Eats; Weebly,Square,Square
,62200,17ca513e7f297f14,Chinese Halal Restaurant,Restaurant; Quick Service,,101 Ravel Rd,Toronto,ON,M2H 1T1,Canada,,,,,,,2010,,(416) 498-9800,0,,American; Chinese,$$,DI develop; DoorDash; Skip the Dishes; Uber Eats,DI develop,
,62201,1d73dd86c65581be,Coen Sushi,Restaurant,,871 Waverley St,Winnipeg,MB,R3T 5P4,Canada,,,,,info@coensushi.com,,,,(204) 415-3474,0,info@coensushi.com,Canadian; Japanese,$$,Shopify; Skip the Dishes; Uber Eats,Shopify,
,62202,1b300031b6da3d81,Hana Sushi,Restaurant; Quick Service,,45300 Luckakuck Way,Chilliwack,BC,V2R 3C7,Canada,Monja,Kim,Proprietor,Owner,,,,,(604) 847-0305,1,,Japanese,$$,Wix Restaurants,Wix Restaurants,
,62203,227b5314175f6294,Seoul Fine Food,Restaurant,,53 Wilson St W,Hamilton,ON,L9G 1N1,Canada,,,,,,,,,     ,0,,Japanese; Chinese,,Skip the Dishes,,
,62204,1fe7a08b6545569d,Royal Garden,Restaurant,,550 Ontario St S,Milton,ON,L9T 5E4,Canada,Dave,Smoke,Proprietor,Owner,,,2012,,(905) 636-0044,1,,Chinese,$$,GlobalFood; Google Analytics; Oracle GloriaFood; Skip the Dishes; Uber Eats,GlobalFood; Oracle GloriaFood,
,62205,14c132418c1741ef,Viet Trung Garden,Restaurant,,1929 Albert St,Regina,SK,S4P 2T5,Canada,,,,,,,,,(306) 525-6688,0,,Vietnamese; Chinese,$,Google Analytics; Skip the Dishes,,
,62206,14ee07a899ae4bc0,Mr. Gao,Restaurant,,1170 Burnhamthorpe Rd W,Mississauga,ON,L5C 4E6,Canada,,,,,mrgaomississauga@gmail.com,,,,(905) 766-1882,0,mrgaomississauga@gmail.com,Chinese,$$,Chownow; DoorDash; Mrsdigi; Skip the Dishes; Squarespace; Uber Eats,Chownow; Mrsdigi,Mrsdigi
,62207,1d75372cc2f80329,Kenji Sushi Restaurant,Restaurant,,2118 King Rd,King,ON,L7B 1L1,Canada,,,,,,,,,(905) 833-2555,0,,Japanese,,,,
,62208,1ac4adf61272120d,Wonton Hut,Restaurant,,3760 HWY-7,Markham,ON,L3R 0N2,Canada,Eddie,Yeung,Proprietor,Owner,,,,,(905) 604-9060,1,,Chinese,$,,,
,62209,1915662b991f0d2c,Domo Japan,Restaurant,,444 Lerwick Rd,Courtenay,BC,V9N 0A9,Canada,Dino,Mizushima,Proprietor,Owner,,,,,(250) 334-3616,1,,Japanese,$,Google Analytics,,
,62210,1e581797fc0fc5b5,Yunshang Rice Noodle,Restaurant,,7060 Warden Ave,Markham,ON,L3R 5Y2,Canada,Michael,H,Business Owner,Owner,,,2016,,(905) 604-1258,1,info@yunshang.ca,Chinese,$$,DoorDash; Google Analytics; Mrsdigi; Snappy; Uber Eats,Mrsdigi; Snappy,Mrsdigi
,62211,1510692a91b566b1,Kyo Kitchen & Bar,Restaurant,,1715 Barrington St,Halifax,NS,B3J 2A4,Canada,,,,,kyohalifax@gmail.com,,,,(902) 431-0477,0,emily@kyohalifax.ca,Japanese,$$,Google Analytics; TouchBistro Reservations,,
,62212,13b7b7bd6baaea1d,Leisure Inn Restaurant,Restaurant,,205 Bridge St,Princeton,BC,V0X 1W0,Canada,Frankie,Chau,Proprietor,Owner,,,,,(250) 295-6550,1,,Chinese,$$$,,,
,62213,141e84f39082e493,Wakoya Sushi,Restaurant,,167 Osborne St,Winnipeg,MB,R3L 1Z2,Canada,,,,,,,,,(204) 783-7777,0,,Korean; Japanese,$$,Google Analytics; Skip the Dishes,,
,62214,2ba3ecc687621184,Kung Pao Wok,Cafe; Restaurant,,419 King St W,Oshawa,ON,L1J 2K5,Canada,,,,,info@oshawacentre.com,,,,(905) 432-8818,0,info@oshawacentre.com,Chinese,$$,Apple App Store; Google Analytics,,
,62215,30647a5e98d58e0f,Super Bowl Restaurant,Restaurant,,431 3 Ave N,Vauxhall,AB,T0K 2K0,Canada,,,,,,,,,(403) 654-4448,0,,Chinese,$$,,,
,62216,27fe364ab2b0d12f,Just Delicious Bistro,Restaurant,,9917 Main St,Summerland,BC,V0H 1Z0,Canada,Katsunori,Onishi,Proprietor,Owner,,,,,(250) 494-4692,1,justdeliciousbistro@gmail.com,Japanese,$$$,GlobalFood; Google Analytics; Oracle GloriaFood,GlobalFood; Oracle GloriaFood,
,62217,0efd5d898891785e,Wok This Way,Restaurant,,4028 50 St NW,Edmonton,AB,T6L 5N3,Canada,Lu,Wen,Proprietor,Owner,,,,,(780) 577-0039,1,wokthiswayrestaurant@gmail.com,Chinese,$$,Wix Restaurants,Wix Restaurants,
,62218,1bbf2f49f9b9f801,Sizzling House Restaurant,Restaurant,,1513 Broadway Ave E,Redcliff,AB,T0J 2P0,Canada,Terry,Lei,Proprietor,Owner,,,,,(403) 528-3388,1,sizzlinghouse06@gmail.com,Chinese,$$,DoorDash; Skip the Dishes; Wix Restaurants; YellowPages.ca,Wix Restaurants,
,62219,28f106145d5aa390,Chat Bar,Restaurant; Drinking Place,,633 Silver Star Blvd,Toronto,ON,M1V 5N1,Canada,,,,,,,,,(416) 321-9899,0,,Chinese,$$,Uber Eats,,
,62220,24a42ac1ebf7b553,Tasty Chinese Food,Restaurant,,109 McCaul St,Toronto,ON,M5T 3K5,Canada,,,,,,,,,(416) 599-1361,0,,Chinese,$,,,
,62221,2c125bc77b223790,Walter Hakka Restaurant & Lounge,Restaurant,,305 Charolais Blvd,Brampton,ON,L6Y 2R2,Canada,,,,,,,2006,,(905) 454-3720,0,,Chinese,$$,,,
,62222,270333e73eaedbd6,Harmony Bakery,Cafe; Bakery; Restaurant,,4231 Hazelbridge Way,Richmond,BC,V6X 3L7,Canada,,,,,,,,,(604) 285-1686,0,,Chinese,$,DoorDash; Skip the Dishes,,
,62223,2dd0f84904a1c21c,Hana Sushi,Restaurant,,1851 Sirocco Dr SW,Calgary,AB,T3H 4R5,Canada,,,,,,,,,(403) 475-4262,0,,Japanese,$$$,Skip the Dishes,,
,62224,29398d7807b38eac,Dami Sushi,Restaurant,,4890 Rutherford Rd,Nanaimo,BC,V9T 4Z4,Canada,Jim,Kim,Proprietor,Owner,,,,,(250) 585-4466,1,damisushi4890@gmail.com,Japanese,$$,Google Analytics; Skip the Dishes,,
,62225,288a06dcad1bcc70,Sushi California,Restaurant,,545 Academy Rd,Winnipeg,MB,R3N 0E2,Canada,Chris,Stoneham,Proprietor,Owner,,,,,(204) 487-1872,1,,Japanese,$$,,,
,62226,30b3ca700b01445a,Jade Dynasty Restaurant,Restaurant,,137 E Pender St,Vancouver,BC,V6A 1T6,Canada,Chung,Wong,Proprietor,Owner,,,,,(604) 683-8816,1,,Chinese,$$,DI develop; DoorDash; Skip the Dishes; Uber Eats,DI develop,
,62227,20c5641058abd387,Sushi Raku,Restaurant,,239 Idylwyld Dr,Saskatoon,SK,S7M 1L6,Canada,Jason,S,Business Owner,Owner,,,2018,,(306) 244-1100,1,sushirakucanada@gmail.com,Japanese,$$,,,
,62228,2e61a3df8abb247f,Calypso Garden,Restaurant,,83 Kennedy Rd S,Brampton,ON,L6W 3G1,Canada,Jai,Naraine,President,General,,,,,(905) 454-4477,1,,Chinese,$,Wix Restaurants,Wix Restaurants,
,62229,2877eb92d4370efe,Tapri Indo Chinese,Restaurant,,211 Evergreen Sq,Saskatoon,SK,S7W 0Z2,Canada,,,,,,,,,     ,0,,Indian; Chinese,,Skip the Dishes,,
,62230,2c3abf2d25935192,Charlie's Poke and Sushi (Upper James),Restaurant,,970 Upper James St,Hamilton,ON,L9C 3A5,Canada,,,,,,,,,(905) 735-9888,0,,Japanese,$,Uber Eats,,
,62231,2fc87fb0fc305569,Icy Bar,Restaurant; Ice Cream Shop,,3618 Kingsway,Vancouver,BC,V5R 5M2,Canada,,,,,,,,,(604) 500-8922,0,,Chinese,$,DoorDash; Skip the Dishes; Uber Eats,,
,62232,2e110eafac2a90ae,BEIJING RESTAURANT,Restaurant,,504 Main St,Penticton,BC,V2A 5C7,Canada,Wayne,Chan,Director,General,,,,,(250) 492-2144,2,,Chinese,$$,,,
,62233,252a77bab8d961fc,Pho Lien Hung,Restaurant,,1300 Finch Ave W,Toronto,ON,M3J 3K2,Canada,,,,,,,,,(647) 430-7218,0,,Vietnamese; Chinese,$,Uber Eats,,
,62234,2ae3069f498c095e,Kojo Of Japan,Restaurant,,123 Carrie Cates Ct,North Vancouver,BC,V7M 3K7,Canada,,,,,,,,,(604) 988-9317,0,,Japanese,,,,
,62235,2cfe3c763feb61ae,Hoi Pun Restaurant,Restaurant,,14 Prince William Dr,Placentia,NL,A0B 2Y0,Canada,Yet Yee,Tom,Proprietor,Owner,,,,,(709) 227-2549,1,,Chinese,$$,,,
,62236,2a77c2ceb62128d7,New Golden Inn Restaurant,Restaurant,,1084 Pembina Hwy,Winnipeg,MB,R3T 1Z9,Canada,John,Mark,General Manager,Operations,,,,,(204) 284-2837,1,,Chinese,$$,,,
,62237,3388a2e9320bf246,JC Sushi,Restaurant,,400 N Town Rd,Winnipeg,MB,R3Y 0Y3,Canada,,,,,,,2017,,(204) 306-4475,0,,Korean; Japanese,$$,Google Analytics; Skip the Dishes,,
,62238,16904cd31379741f,Monsieur Wong's,Restaurant,,3515 50 Ave,Red Deer,AB,T4N 3Y5,Canada,,,,,,,,,(403) 347-5320,0,,Chinese,$$,DoorDash; Skip the Dishes; Taliup; Uber Eats; WooCommerce,Taliup,
,62239,1baac68abdcb79c3,Min Feng Chinese Food,Restaurant,,180 Keefer St,Vancouver,BC,V6A 1X4,Canada,,,,,,,,,(604) 687-8223,0,,Chinese,$,Skip the Dishes; Uber Eats,,
,62240,1d9339915ad0add9,Hakka Ren,Restaurant; Quick Service,,4555 Hurontario St,Mississauga,ON,L4Z 3M1,Canada,William,Wang,President,General,,,2015,,(905) 568-1818,1,contactus@hakkaren.ca,Chinese,$$,DoorDash Storefront; Google Analytics; Skip the Dishes; TableUp; TouchBistro; TouchBistro Dine; TouchBistro Reservations; Uber Eats,DoorDash Storefront; TouchBistro,TouchBistro
,62241,199abd8d9d052963,Lee Chen Asian Bistro,Restaurant,,813 Yonge St,Toronto,ON,M4W 2G9,Canada,,,,,leechen813@hotmail.com,,,,(416) 901-8869,0,leechen813@hotmail.com,Chinese,$$,DoorDash; Facebook Pixel; Google Analytics; MailChimp; Menusifu; Ritual; Skip the Dishes; Uber Eats; YourAdChoices,Menusifu,Menusifu
,62242,20167a85b05c2ec7,Chainsmoker,Restaurant,,979 Wellington Rd S,London,ON,N6E 3A9,Canada,,,,,,,,,(226) 663-2793,0,5555eglintonwest@chainsmoker.ca,Southwestern; Creole; Cajun; Spanish; Danish,$$,DoorDash; GoDaddy Sites; Google Analytics; Skip the Dishes; Uber Eats; WooCommerce,,
,62243,1acf21151f9e93a7,Golden Dragon Restaurant,Restaurant,,264 Northern Ave E,Sault Ste Marie,ON,P6B 4H6,Canada,,,,,,,,,(705) 949-3276,0,,Chinese,$$,Google Analytics,,
,62244,2bc3a2df4e0202c1,Jiayan Chinese Restaurant,Restaurant,,1860 Appleby Line,Burlington,ON,L7L 0B7,Canada,,,,,vicky9955@hotmail.com,,,,(905) 332-5100,0,vicky9955@hotmail.com,Chinese,$$,Apple App Store; Skip the Dishes,,
,62245,1d36cb2e91673863,Delights of China,Restaurant,,2181 Bloor St W,Toronto,ON,M6S 1N2,Canada,,,,,,,,,(416) 762-2888,0,,Chinese,$,Skip the Dishes,,
,62246,24dd9ba3600ccfd0,Zen Sanuki Udon,Restaurant,,3720 Midland Ave,Toronto,ON,M1V 0G3,Canada,,,,,zenudon.to@gmail.com,,,,(416) 881-8899,0,zenudon.to@gmail.com,Japanese,$$,GlobalFood; Google Analytics; Yelp Reservation; Yelp Waitlist,GlobalFood,
,62247,2b72fb72c6563c16,Totem Chinese Restaurant,Restaurant,,1289 Main St,Lillooet,BC,V0K 1V0,Canada,,,,,,,,,(250) 256-7771,0,,Chinese,$$,,,
,62248,1fd2e4538032cdaa,Tokyo Street Market,Restaurant,,5828 MacLeod Trl SW,Calgary,AB,T2H 0J8,Canada,,,,,20tsm3.kekitchen@gmail.com,,,,(587) 356-3288,0,tokyojapanstreetmarket@gmail.com,Japanese,$,Helcim; Skip the Dishes; Uber Eats; WooCommerce,,
,62249,285d4121f3543bab,Miraku Japanese Restaurant,Restaurant,,19950 Willowbrook Dr,Langley,BC,V2Y 1K9,Canada,Shawn,Jang,Proprietor,Owner,,,,,(604) 427-0290,1,,Japanese,$$,DoorDash; Skip the Dishes; Uber Eats,,
,62250,228f158fc622f77f,Nojomi Japanese & Korean Cuisine,Restaurant,,304 Main St SE,Airdrie,AB,T4B 3C3,Canada,,,,,,,,,(403) 948-6827,0,,Korean; Japanese,,Uber Eats,,
,62251,207186a02953f830,Mom's Pan-Fried Buns,Restaurant,,189 Dundas St W,Toronto,ON,M5G 1C7,Canada,,,,,,,,,(416) 901-4288,0,,Chinese,,DI develop; Uber Eats,DI develop,
,62252,28ff78e3ebe2e1e3,Dumpling Drop,Restaurant,,556 Pandora Ave,Victoria,BC,V8W 1N7,Canada,,,,,,,,,(250) 590-3262,0,tarn@dumplingdrop.ca,Chinese,,MailChimp; Skip the Dishes; Squarespace; Uber Eats,,
,62253,1ee23126d073b6b6,Gold Village Chinese Restaurant,Restaurant,,401 Craig St,Dawson,YT,Y0B 1G0,Canada,,,,,,,,,(867) 993-2368,0,,Chinese,$$,,,
,62254,254767975d5ce27b,Empress Palace Restaurant,Restaurant,,8650 112 Ave NW,Calgary,AB,T3R 0R5,Canada,,,,,,,,,(587) 296-3098,0,,Chinese,$$,DoorDash; Ritual; Skip the Dishes; Uber Eats,,
,62255,29f7f2f5fd9ee690,Timberman Chinese Restaurant,Restaurant,,1475 Prairie Ave,Port Coquitlam,BC,V3B 1T3,Canada,,,,,,,,,(604) 474-3212,0,,Chinese,$,Skip the Dishes,,
,62256,1d8dde11139664ba,Yonge street food court,Restaurant,,5629 Yonge St,Toronto,ON,M2M 3S9,Canada,,,,,,,2017,,(416) 223-8882,0,,Japanese; Chinese,$,,,
,62257,20e6c37e752d5f42,Grandma Liu Hot Pot,Restaurant,,6289 Kingsway,Burnaby,BC,V5J 0H4,Canada,,,,,,,,,(604) 336-3005,0,,Chinese,,Uber Eats,,
,62258,1c54478c60538f61,Hong Fa Restaurant,Restaurant,,462 Prince St,Cape Breton,NS,B1P 5L5,Canada,Sukyee,Szeto,Partner,Owner,,,,,(902) 539-3877,1,,Chinese,$$,,,
,62259,2291b3f54aefe7ea,YOi Japanese Eatery,Restaurant,,1800 Sheppard Ave E,Toronto,ON,M2J 5A7,Canada,,,,,,,,,(416) 866-8896,0,,Japanese,$$,DoorDash; Uber Eats,,
,62260,23d6c018b1badd8b,Mammy Spicy Chinese Food,Restaurant,,8511 Alexandra Rd,Richmond,BC,V6X 1C3,Canada,,,,,,,,,     ,0,,Chinese,,Skip the Dishes,,
,62261,1e8ef7c1f3dd4ac3,Spice and Aroma,Restaurant,,108 Corporate Dr,Toronto,ON,M1H 3H9,Canada,,,,,,,,,(647) 780-8851,0,,Chinese,$$,DoorDash; Skip the Dishes; Uber Eats,,
