Exclusion Check,Snowball Map,ID,Name,Business Type,Chain,Street,City/Town,State/Province Code,Zip/Postal Code,Country,First Name,Last Name,Title,Role,Contact Email,Contact Phone,Established,Estimated Employees,Phone,Contact Count,Most Common Email,Cuisines (Regional),Price Range,Website Technology Vendors,Ordering Solutions,Cloud Point of Sale System
,58403,437e6cfb0b359e79,Poke Shack,Restaurant,,708 3 Ave S,Lethbridge,AB,T1J 0H6,Canada,,,,,,,,,(587) 425-0404,0,,Korean; Japanese,$$,DoorDash; Skip the Dishes,,
,58404,405d0f91c66c7ebb,Wang's Taiwan Beef Noodle House,Restaurant,,8390 Granville St,Vancouver,BC,V6P 4Z7,Canada,Ping,Wong,Proprietor,Owner,,,1997,,(604) 266-7966,1,,American; Chinese,$,DI develop; Skip the Dishes; Uber Eats,DI develop,
,58405,405c668488d01821,LaoJiuMen Asian Cuisine,Restaurant,,611 Wonderland Rd N,London,ON,N6H 4V6,Canada,,,,,,,,,(519) 601-5999,0,,Chinese,$$,DoorDash; Skip the Dishes; Uber Eats,,
,58406,3c6b4f26cd1764f1,Hope Sushi,Restaurant,,377 Old Hope-Princeton Way,Hope,BC,V0X 1L4,Canada,,,,,,,,,(604) 869-8484,0,,Japanese,$,,,
,58407,35cc3db1645aaaea,Sushi Field,Restaurant; Grocery Store,,1594 Fairfield Rd,Victoria,BC,V8S 1G1,Canada,,,,,,,,,(778) 432-2205,0,,Korean; Japanese,$$,DoorDash; GlobalFood; Oracle GloriaFood; Skip the Dishes; Uber Eats,GlobalFood; Oracle GloriaFood,
,58408,3cb3279d9dd21f21,Tokyo Sushi,Restaurant,,751 The Queensway,Toronto,ON,M8Z 1M8,Canada,,,,,,,,,(647) 351-2928,0,,Japanese,$$,Skip the Dishes; Squarespace; Uber Eats,,
,58409,41488d1cfa3658a6,Fresh St. Market,Restaurant; Grocery Store,,1650 Marine Dr,West Vancouver,BC,V7V 1J1,Canada,Justin,Grant,General Manager,Operations,,,2013,,(604) 913-7757,1,ithink@freshstmarket.com,Indian; Japanese,$$,,,
,58410,3e553d9cfc8f3761,Delicious Paradise Kitchen,Food Court; Restaurant,,633 Silver Star Blvd,Toronto,ON,M1V 5N1,Canada,,,,,,,,,(416) 298-6688,0,,Chinese,$,,,
,58411,48f8269ec864fafe,Fantasticks,Restaurant,,28 S Unionville Ave,Markham,ON,L3R 4P9,Canada,,,,,,,,,(647) 938-6801,0,,Chinese,,Skip the Dishes; Uber Eats,,
,58412,3ef9b2a444ed0823,Yummy Inn,Restaurant,,117 Main St NW,Milk River,AB,T0K 1M0,Canada,,,,,yummyinn@hotmail.com,,,,(403) 647-2050,0,yummyinn@hotmail.com,Chinese,$$,,,
,58413,4925df689c30ddaa,Golden Bowl,Restaurant,,201 Kaiser William Ave,Langenburg,SK,S0A,Canada,L. I.,Lun Sheng,President and Member of the Board of Directors,Owner,,,,,(306) 743-2670,1,,Chinese,$$,,,
,58414,4343c9aaf9033a69,Song's Lamian Chinese Cuisine,Restaurant,,203 Lester St,Waterloo,ON,N2L 0B5,Canada,,,,,,,,,(519) 884-1188,0,,Chinese,$,DI develop,DI develop,
,58415,4a3767c33d64f4be,Ye's Wok Restaurant,Restaurant,,1425 Topsail Rd,Paradise,NL,A1L 1H6,Canada,Christopher Ka Yiu,Lee,General Manager,Operations,,,,,(709) 782-4329,1,,Canadian; Chinese,$$,DoorDash; Skip the Dishes,,
,58416,41bce3cf86c9ff03,Mandarin Garden,Restaurant; Quick Service,,45295 Luckakuck Way,Chilliwack,BC,V2R 3C7,Canada,Kevin,Leong,Proprietor,Owner,,,,,(604) 858-9836,1,,Chinese,$$,,,
,58417,3c5a45203ef57c86,QQ Sushi,Restaurant; Quick Service,,52 Kent St W,Kawartha Lakes,ON,K9V 2Y2,Canada,,,,,,,,,(705) 878-1188,0,,Japanese; Chinese,$$,DoorDash; WooCommerce,,
,58418,3f3e7e89e9e69f42,Endless Noodles,Restaurant,,278 Bunting Rd,St Catharines,ON,L2M 7M2,Canada,,,,,,,2021,,(905) 397-1048,0,,Japanese,$$,DoorDash; GlobalFood; Oracle GloriaFood; Skip the Dishes; Uber Eats,GlobalFood; Oracle GloriaFood,
,58419,41f5a86285e84798,Mika Sushi,Restaurant,,575 River Glen Blvd,Oakville,ON,L6H 6X6,Canada,Lee,Yenglin,Proprietor,Owner,,,,,(905) 257-1288,1,,Japanese; Chinese,$$,DoorDash; Skip the Dishes; Uber Eats,,
,58420,4ad4b48a2f3810f3,Grand View Szechuan Restaurant,Restaurant,,4181 Fraser St,Vancouver,BC,V5V 4E9,Canada,C.,Chow,President,General,,,1993,,(604) 879-8885,2,debsum68@hotmail.com,Chinese,$$,DoorDash; Skip the Dishes; Uber Eats; Yelp Reservation; Yelp Waitlist,,
,58421,4ad69058d0740792,Rain & Sunny Chinese Noodles,Restaurant,,186 King St,London,ON,N6A 1C7,Canada,,,,,,,,,(519) 660-1881,0,,Chinese,,,,
,58422,472717b2210abff0,Grand Pepper Szechuan Restaurant,Restaurant,,3560 Victoria Park Ave,Toronto,ON,M2H 3S3,Canada,,,,,,,,,(647) 289-5741,0,,Chinese,,Skip the Dishes,,
,58423,4d964f3523fe2bbf,Tomo Sushi To Go,Restaurant; Quick Service,,1808 Bowen Rd,Nanaimo,BC,V9S 5W4,Canada,,,,,,,,,(250) 716-1005,0,,Japanese,$,,,
,58424,50b1019b253f1e6e,Red Diamond Family Restaurant,Restaurant,,507 9th Ave N,Golden,BC,V0A 1H0,Canada,,,,,,,,,(250) 344-8985,0,,Chinese,$$,,,
,58425,53e937d32095550e,Tsujiri,Cafe; Restaurant; Juice Bar,,205 16 Ave NE,Calgary,AB,T2E 1J9,Canada,,,,,,,,,(403) 454-4488,0,,Japanese,$,DoorDash; Skip the Dishes; Squarespace; Uber Eats,,
,58426,467eb5d76477170a,Cardero's Restaurant,Restaurant,,1583 Coal Harbour Quay,Vancouver,BC,V6G 3E7,Canada,Brent,Davies,President and Member of the Board of Directors,Owner,,,1997,,(604) 687-5684,2,,Canadian; Creole; Cajun,$$$,,,
,58427,4cbafe47334894af,Lee's Restaurant,Restaurant,,540 2nd Ave,Riverdale,MB,R0K 1X0,Canada,Wendy,Chen,Proprietor,Owner,,,,,(204) 328-7502,1,,Chinese,$$,,,
,58428,53c2d668654f29ed,China Wok Inc,Restaurant,,190 Hampton Rd,Quispamsis,NB,E2E 4L8,Canada,,,,,,,,,(506) 849-1288,0,,Chinese,$$,Skip the Dishes,,
,58429,45f7edc73e0f536b,Miso Hot,Restaurant,,236 William St,Clearview,ON,L0M 1S0,Canada,,,,,misohot@outlook.com,,,,(705) 517-6476,0,misohot@outlook.com,Korean; Japanese,$$$,,,
,58430,4256d4dfee013f61,China Rose,Cafe; Restaurant; Quick Service,,870 Prince St,Truro,NS,B2N 1H4,Canada,Peter,Tam,Proprietor,Owner,,,,,(902) 895-8588,1,,Chinese,$,,,
,58431,411facb9e83cffc2,Umami House,Restaurant; Drinking Place,,2038 Sheppard Ave E,Toronto,ON,M2J 5B3,Canada,,,,,,,,,(416) 495-1208,0,,Canadian; Japanese; Chinese,$,DoorDash; Ritual; Skip the Dishes; Uber Eats,,
,58432,479739b5e487a5a7,Pho Mango,Restaurant,,1550 Huron Church Rd,Windsor,ON,N9C 3Z3,Canada,,,,,,,,,(519) 258-9888,0,,Japanese; Vietnamese,$$,GlobalFood; Google Analytics; Oracle GloriaFood; Skip the Dishes,GlobalFood; Oracle GloriaFood,
,58433,4e7d4389d198bd6a,Ken's Chop Suey,Restaurant,,102 Burrows Ave W,Melfort,SK,S0E 1A0,Canada,Maggie,Mai,Proprietor,Owner,,,,,(306) 752-9828,1,,Chinese,$$,,,
,58434,4097c3415b597cf0,Red Bud Restaurant,Restaurant,,8360 Granville Ave,Richmond,BC,V6Y 1P3,Canada,,,,,,,,,(604) 285-2822,0,,American; Chinese,$$,DoorDash; Skip the Dishes; Uber Eats,,
,58435,467198586ee704df,Shinta Japanese BBQ,Restaurant,,5095 Yonge St,Toronto,ON,M2N 6Z4,Canada,,,,,,,,,(416) 551-7446,0,,Japanese; Chinese,$$$,Squarespace; Uber Eats,,
,58436,47a623167f3fd728,Kuma Japanese Restaurant,Restaurant,,3446 Dunbar St,Vancouver,BC,V6S 2C2,Canada,,,,,,,,,(604) 739-0170,0,,Japanese,$$,DoorDash,,
,58437,49fa2c75d5210c56,Hong Won Chop Suey,Restaurant,,146 King St E,Gananoque,ON,K7G 1G2,Canada,,,,,hongwonchopsuey@gmail.com,,,,(613) 382-1238,0,hongwonchopsuey@gmail.com,Chinese,,,,
,58438,4a444ac75eb4cf11,Sushi Wadasi,Restaurant,,66 Mississaga St E,Orillia,ON,L3V 1V5,Canada,,,,,,,,,(705) 259-6800,0,,Japanese,$$,Skip the Dishes,,
,58439,4eb9343a7671ab4b,Wong's Asian Cuisine,Restaurant,,2173 Lawrence Ave E,Toronto,ON,M1P 2P5,Canada,,,,,,,,,(416) 285-0289,0,,Chinese,$,DoorDash; Uber Eats; Wix Restaurants,Wix Restaurants,
,58440,508c9d3ac71efcc7,Tokami sushi,Restaurant,,3858 Bloor St W,Toronto,ON,M9B 1L1,Canada,,,,,,,,,(647) 350-2288,0,,Japanese,$,DoorDash; Skip the Dishes; Uber Eats,,
,58441,4d0534e25a93722e,Wokkery Restaurant,Restaurant,,10969 98 St NW,Edmonton,AB,T5H 2P7,Canada,Fupeng,Guan,President,General,,,,,(780) 424-6546,1,,Chinese,$$,DI develop; DoorDash; Skip the Dishes,DI develop,
,58442,46f192c006bc20cc,Sushi Sushi Japanese Restaurant,Restaurant,,17725 Yonge St,Newmarket,ON,L3Y 7C1,Canada,Wong,Ribby,Proprietor,Owner,,,,,(905) 836-9288,1,,Japanese,$$,,,
,58443,45b435d18e7ca275,Kai Japanese Restaurant,Restaurant,,863 Village Dr,Port Coquitlam,BC,V3B 0G9,Canada,,,,,,,,,(604) 554-0282,0,,Japanese,$$,Google Analytics; Skip the Dishes,,
,58444,4257338886ad01ad,Hot Wok,Restaurant,,10050 158 St NW,Edmonton,AB,T5P 2X7,Canada,,,,,,,,,(780) 486-3378,0,,Chinese,$$,Skip the Dishes; Uber Eats,,
,58445,47bc11dcb0562d0b,Kim Feng Restaurant,Restaurant; Mobile Food,,516 Pleasant St,Halifax,NS,B2W 1A4,Canada,,,,,,,,,(902) 407-3795,0,,Cantonese; Chinese,$$,DI develop; Uber Eats,DI develop,
,58446,4ba215889849c984,The Alley,Restaurant,,1050 King St W,Hamilton,ON,L8S 1L5,Canada,,,,,,,,,(905) 522-5300,0,hello@the-alley.ca,Taiwanese,$,DoorDash; Google Analytics; MailChimp; Shopify; Uber Eats,Shopify,
,58447,45978c90830dcf57,Gangnam Sushi,Restaurant,,290 Selkirk Ave,Winnipeg,MB,R2W 2L7,Canada,,,,,,,,,(204) 414-1213,0,,Korean; Japanese,$,DoorDash; Skip the Dishes; Uber Eats,,
,58448,43c2ccfa13298932,Tao's Kitchen,Restaurant,,5208 50 Ave,Wetaskiwin,AB,T9A 0S8,Canada,,,,,,,,,(587) 468-9086,0,,Chinese,$$,DI develop,DI develop,
,58449,490e406f8e88891a,Joy Cafe,Cafe; Restaurant,,525 SW Marine Dr,Vancouver,BC,V6P 0G8,Canada,,,,,,,,,(604) 558-2988,0,,Chinese,$$,DI develop; DoorDash; Uber Eats,DI develop,
,58450,493cdb549e81d5cf,Ruby King Restaurant,Restaurant,,244 Simcoe St,Amherstburg,ON,N9V 1M7,Canada,Yim,Jean,Partner,Owner,,,,,(519) 736-7789,1,,Chinese,,,,
,58451,4f76503252bfdfd0,Yumei Sushi Japanese Restaurant,Restaurant,,2116 Queen St E,Toronto,ON,M4E 1E2,Canada,Young,Lee,President,General,,,,,(416) 698-7705,1,younglee7711@gmail.com,Japanese,$$,Foursquare; Google Analytics; Squarespace; Uber Eats,,
,58452,4cfb2c15ae412f91,Sushi Ryu,Restaurant,,6595 Applecross Rd,Nanaimo,BC,V9V 1K8,Canada,,,,,imchefryu@gmail.com,,,,(250) 933-3889,0,imchefryu@gmail.com,Japanese,$$,DoorDash; Skip the Dishes; Wix Restaurants,Wix Restaurants,
,58453,4e06fdc15ee7c710,Sushimoto,Restaurant; Quick Service; Grocery Store,,2201 Holdom Ave S,Burnaby,BC,V5B 0A2,Canada,,Kyo,Business Owner,Owner,,,2010,,(604) 293-2201,1,,Japanese,$$,Skip the Dishes,,
,58454,4b85457fb24d8a6b,Everest Tandoori Kitchen,Restaurant,,871 Niagara St N,Welland,ON,L3C 6Y1,Canada,,,,,,,2019,,(289) 820-7761,0,stcatharines@everesttandoori.ca,Indian; Chinese,,Skip the Dishes; TouchBistro; TouchBistro Reservations; Uber Eats; WooCommerce,TouchBistro,TouchBistro
,58455,493f43bb47b1b56c,Soto,Restaurant,,10210 111 St,Grande Prairie,AB,T8V 7L3,Canada,,,,,,,,,(780) 533-3323,0,,Japanese,$$,Skip the Dishes,,
,58456,52849052e61fed09,Fukuroku Sushi Express,Restaurant,,4651 No 3 Rd,Richmond,BC,V6X 2C4,Canada,,,,,,,,,(604) 279-0922,0,info@fukuroku.ca,Japanese,$,DoorDash,,
,58457,4c294aaf4bb390cf,Chef Tian's Restaurant,Restaurant,,6091 No 3 Rd,Richmond,BC,V6Y 2B1,Canada,,,,,,,,,(604) 370-1551,0,,Chinese,,,,
,58458,58341ac1893b3cd6,Guest Wok,Restaurant,,47 Broadway,Orangeville,ON,L9W 4N8,Canada,Ivan,Tsang,Proprietor,Owner,,,,,(519) 942-3838,1,,Chinese,$,,,
,58459,4d5bd69e7ca82456,Lazzez's Grill Indian Cuisine,Restaurant,,2786 Barnet Hwy,Coquitlam,BC,V3B 1B9,Canada,,Gagan,Business Owner,Owner,,,2015,,(604) 941-3411,1,lazzezsgrill@gmail.com,Indian; Chinese,$$,DoorDash; Skip the Dishes; Uber Eats,,
,58460,581437de530e8f57,Alfy's Noodle House,Restaurant,,840 Waverley St,Winnipeg,MB,R3T 5Z7,Canada,,,,,,,,,(204) 489-6814,0,,Chinese,$,DI develop; DoorDash; Skip the Dishes; Uber Eats,DI develop,
,58461,4c79221534d1bb7f,Chi Dim Sum,Restaurant,,2425 Yonge St,Toronto,ON,M4P 2E7,Canada,,,,,info@chiasiantapas.com,,,,(416) 483-1812,0,,Chinese,$$,DoorDash; Ritual; Skip the Dishes; Squarespace; Uber Eats; Yelp Reservation; Yelp Waitlist,,
,58462,50722639e167ade8,Sushi Shun,Restaurant,,16780 64 Ave,Surrey,BC,V3S 3Y2,Canada,,,,,,,,,(778) 574-6464,0,,Japanese,,Google Analytics; Skip the Dishes; Uber Eats,,
,58463,580d9e4a65b1fcfa,Send Noods Noodle Bar,Restaurant,,313 Dalhousie St,Ottawa,ON,K1N 7E8,Canada,,,,,,,,,(613) 422-8099,0,,American; Vietnamese; Chinese,,Skip the Dishes; Uber Eats,,
,58464,4f7fcdae98156539,Ruby's Kitchen,Restaurant,,210 6th St,Beiseker,AB,T0M 0G0,Canada,,,,,,,,,(403) 947-3330,0,,Chinese,$,,,
,58465,53ede3741f60e98d,Michi Ramen,Restaurant,,12 King St,St Catharines,ON,L2R 3H3,Canada,,,,,,,,,(289) 362-2033,0,,Japanese,$$,,,
,58466,4e9c05537a101257,Noodle King,Restaurant,,3240 Dufferin St,Toronto,ON,M6A 2T3,Canada,Alan,Chan,Proprietor,Owner,,,,,(416) 781-9928,1,,Chinese,$$,DoorDash; Skip the Dishes; Uber Eats,,
,58467,54fc3a9b810d34c9,General R,Restaurant,,1163 Pinetree Way,Coquitlam,BC,V3B 8A9,Canada,,,,,,,,,(778) 872-2663,0,,Chinese,$,DoorDash; Skip the Dishes; Uber Eats,,
,58468,54fd356513b8588a,Java Cafe,Restaurant,,537 Queen St W,Toronto,ON,M5V 2B6,Canada,,,,,,,,,(416) 504-3025,0,,Chinese; Thai,,Ritual; Skip the Dishes,,
,58469,577513e55a83df86,Mandarin Restaurant,Restaurant,,245 20th St W,Saskatoon,SK,S7M 0W8,Canada,,,,,mandarinrestaurantyxe@gmail.com,,,,(306) 244-1818,0,mandarinrestaurantyxe@gmail.com,Chinese,$$,,,
,58470,565eff0b459e2392,Mau Lam Restaurant,Restaurant,,4915 50 Ave,Vermilion,AB,T9X 1A6,Canada,Duc,Phung,President,General,,,,,(780) 853-1898,1,,Chinese,$$$,,,
,58471,4c4dd8bdf5566451,Edgemont City Asian Cusine,Restaurant,,45 Edenwold Dr NW,Calgary,AB,T3A 3S8,Canada,,,,,,,,,(403) 547-0239,0,,Chinese,$$,,,
,58472,515f63fa6e0312d1,R & H Chinese Food,Restaurant,,5300 No 3 Rd,Richmond,BC,V6X 2X9,Canada,,,,,,,2010,,(778) 297-5668,0,,Chinese,$,,,
,58473,4ebe7598c0dbb37f,Wow Bao,Restaurant,,3785 Lake Shore Blvd W,Toronto,ON,M8W 1R1,Canada,,,,,,,,,     ,0,,Chinese,,Skip the Dishes,,
,58474,4cbc7ba04ba96a0e,On On Wonton House,Restaurant; Quick Service,,5640 Kingsway,Burnaby,BC,V5H 2G5,Canada,Sum,Lee,Proprietor,Owner,,,1998,,(604) 437-4000,1,,Chinese,$,Apple App Store; Codefusion; DoorDash; Google Analytics,Codefusion,
,58475,4cdf0914b838e60f,Sushi Ichiban,Restaurant,,4014 MacLeod Trl SE,Calgary,AB,T2G 2R7,Canada,Jason,Woo,Proprietor,Owner,,,,,(403) 243-1000,1,sushiichibanmacleod@gmail.com,Japanese,$$,DoorDash,,
,58476,4af08fc1917d9095,Heng Fung Restaurant,Restaurant; Quick Service,,179 Wyse Rd,Halifax,NS,B3A 1M8,Canada,,,,,,,,,(902) 431-2288,0,,Canadian; Chinese,$$,DoorDash; Skip the Dishes,,
,58477,5a14f373d94ee9ce,Pelmo Restaurant,Restaurant,,1898 Jane St,Toronto,ON,M9N 2T8,Canada,,,,,,,,,     ,0,,Chinese,,Skip the Dishes,,
,58478,51d987623e75a354,Miki Sushi,Restaurant,,4471 HWY-7,Markham,ON,L3R 1M1,Canada,,,,,mikisushi7@gmail.com,,,,(905) 415-6454,0,mikisushi7@gmail.com,Japanese,$$,DoorDash; Uber Eats; Wix Restaurants,Wix Restaurants,
,58479,5a2ab7a9576bbefa,Sashimi & Sushi Express,Restaurant,,15277 100 Ave,Surrey,BC,V3R 8X2,Canada,,,,,,,,,(604) 584-1190,0,,Japanese,,Skip the Dishes; Uber Eats,,
,58480,636c46dd4ead581d,New Sun Restaurant,Restaurant,,2925 Cambie St,Vancouver,BC,V5Z 2V7,Canada,Bang,Trm,Proprietor,Owner,,,2011,,(604) 879-0886,1,,Chinese,$,DoorDash; Google Analytics; PayPal; Skip the Dishes; Uber Eats,,
,58481,62357cd812d0074c,YOKA Japanese & Thai,Restaurant,,911 Prince St,Truro,NS,B2N 1H6,Canada,,Emily,,,,,,,(902) 893-9111,1,yokarestaurant@gmail.com,Japanese,$$,Google Analytics; Weebly,,
,58482,58e59124be86fbb7,Great Wall Restaurant,Restaurant,,2545 Pleasant Valley Rd,Armstrong,BC,V0E 1B2,Canada,,,,,,,,,(250) 546-8284,0,,Chinese,$$,,,
,58483,60ca166a4c9eb4fa,Ocean Palace,Restaurant,,383 Main St,Selkirk,MB,R1A 1T7,Canada,Tin,Lee,Proprietor,Owner,,,,,(204) 482-3838,1,,Chinese,$,Squarespace,,
,58484,593a6d9bcd6888be,Eleventh Chinatown Restaurant,Restaurant,,1456 11th Ave,Regina,SK,S4P 0G9,Canada,,,,,dling1456@hotmail.com,,,,(306) 565-2828,0,dling1456@hotmail.com,Chinese,,Skip the Dishes; Uber Eats,,
,58485,58eef2fe5b025481,Xiaolongkan Hotpot,Restaurant,,8320 Alexandra Rd,Richmond,BC,V6X 1C4,Canada,,,,,,,,,(778) 222-1888,0,,Chinese,$,Uber Eats,,
,58486,5ae4603f91217a50,Dollar Meat Store,Restaurant,,266 E Pender St,Vancouver,BC,V6A 1T7,Canada,Joey,Wong,President and Member of the Board of Directors,Owner,,,,,(604) 681-1052,1,,Chinese,$,,,
,58487,54eef4ad3b7aa120,Miku,Restaurant,,200 Granville St,Vancouver,BC,V6C 1S4,Canada,Ben,Hunter,Director,General,,,2008,,(604) 568-3900,3,tock@mikurestaurant.com,Japanese,$$$,Givex; Google Analytics; MailChimp; OpenTable; Personica; SevenRooms; Tock; Uber Eats,,
,58488,54c580400e9d44a1,Sushi Itto,Restaurant,,16775 Yonge St,Newmarket,ON,L3Y 8J4,Canada,Toby,Lee,Proprietor,Owner,,,2014,,(905) 954-1668,2,,Japanese,$$,DoorDash; Skip the Dishes; Uber Eats,,
,58489,5fe5a4fd56dbc038,Chuan Siang,Restaurant; Grocery Store,,8260 Westminster Hwy,Richmond,BC,V6X 3Y2,Canada,,,,,,,,,(236) 833-9666,0,,Taiwanese,,Google Analytics; WooCommerce,,
,58490,5f200a328b8a8b81,Indolicious,Restaurant,,20 Brisdale Dr,Brampton,ON,L7A 3G1,Canada,,,,,,,,,(905) 970-9292,0,,Indian; Chinese,$$,DoorDash; Google Analytics; Skip the Dishes; TikMe; Uber Eats,TikMe,
,58491,5b4955d486a47d56,Tempura Keisuke,Restaurant,,111 Richmond St W,Toronto,ON,M5H 2G4,Canada,,,,,,,,,(647) 545-4287,0,,Japanese,,Ritual; Uber Eats,,
,58492,5c28949b0b90d264,Dong Guan Dong Guan .Niu Rou Mian,Restaurant,,3490 Kingsway,Vancouver,BC,V5R 5L7,Canada,,,,,,,,,(604) 518-2318,0,,Chinese,$,Uber Eats,,
,58493,5ff5367dec32a75e,Moon Congee,Restaurant; Grocery Store; Ice Cream Shop,,3322 Keele St,Toronto,ON,M3M 2H7,Canada,Mike,Vollweitler,Principal,Owner,,,,,(647) 350-8828,1,,Chinese,$,DoorDash; Skip the Dishes; Uber Eats,,
,58494,60de5960f8754c79,Mao Ge Bing Shi Mount Joy Station Cafe,Restaurant,,50 Anderson Ave,Markham,ON,L6E 1A6,Canada,,,,,,,,,(905) 554-1288,0,,Japanese; Chinese,$,Skip the Dishes; Uber Eats,,
,58495,5ff11edd7cb836be,Green Garden,Restaurant,,28 Northumberland St,North Dumfries,ON,N0B 1E0,Canada,Philip,Duan,President,General,,,,,(519) 632-5229,1,,Chinese,,,,
,58496,61ee8a3ba719e2b7,Fortune House Chinese Restaurant,Restaurant,,150 Athabasca Ave,Hinton,AB,T7V 2A5,Canada,Lan,Wong,Proprietor,Owner,,,,,(780) 865-2999,1,,Chinese,$$,,,
,58497,527068baafbd3fd1,Mongos,Restaurant,,2102 Nicola Ave,Merritt,BC,V1K,Canada,,,,,,,,,(250) 683-9422,0,,Mongolian,$$,,,
,58498,5bbbae073a29fc6f,Mandarin Ogilvie Restaurant,Restaurant,,1172 Ogilvie Rd,Ottawa,ON,K1J 8V1,Canada,,,,,,,,,(613) 749-8838,0,,Chinese,$$,,,
,58499,4faa8665b4ba0f42,Cheng Ping Noodle House,Restaurant,,2197 Pegasus Way NE,Calgary,AB,T2E 8T2,Canada,Jason,Kong,Proprietor,Owner,,,,,(403) 291-3681,1,,Chinese,,,,
,58500,5abf80064fb7efc0,Chiba Sushi,Restaurant; Quick Service,,925 Dundas St,Woodstock,ON,N4S 8V3,Canada,Sonny,Chiba,Proprietor,Owner,,,,,(519) 539-8988,1,,Japanese,$$,Skip the Dishes,,
,58501,582d76a5db000180,Bombay Bar & Grill,Restaurant,,7460 Airport Rd,Mississauga,ON,L4T 2H5,Canada,,,,,,,,,(905) 671-1114,0,order@bombaybargrill.ca,Indian; American; Chinese,,PayPal; Skip the Dishes; TikMe; Uber Eats; WooCommerce,TikMe,
,58502,5d2b7fb91550e987,China Garden Restaurant,Restaurant,,400 Grand Ave,Indian Head,SK,S0G 2K0,Canada,,,,,,,,,(306) 695-2793,0,,Chinese,$$,Squarespace,,
,58503,5bd7a62afe6ff71b,Ho Sushi Express,Restaurant,,28 Lee Centre Dr,Toronto,ON,M1H 3J1,Canada,,,,,,,2018,,(416) 431-9397,0,,Japanese,$$,DoorDash; Uber Eats,,
,58504,61ec842743021515,Hiro Sushi,Restaurant,,3701 Hastings St,Burnaby,BC,V5C 2H6,Canada,,,,,,,,,(604) 877-1949,0,,Japanese,$,Google Analytics; Skip the Dishes; Uber Eats,,
,58505,639ce8168d1133ee,Kizuna Japanese Fine Cuisine,Restaurant,,1 Church St,Clark's Harbour,NS,B0W 1M0,Canada,,,,,jfkimns@gmail.com,,,,(902) 774-1153,0,jfkimns@gmail.com,Japanese,$$$,Facebook Pixel,,
,58506,64f8c56508725d8e,Beijing House Buffet,Restaurant,,13619 St Albert Trl NW,Edmonton,AB,T5L 5E7,Canada,Jan,Jacobson,Proprietor,Owner,,,2012,,(780) 482-6660,1,,Chinese,$$,DoorDash; Skip the Dishes; Uber Eats,,
,58507,5a1e5c2d6e8e2081,JiangYun Noodle House,Restaurant,,830 Fort St,Victoria,BC,V8W 1H8,Canada,,,,,dndnbai@gmail.com,,,,(250) 661-9599,0,dndnbai@gmail.com,Chinese,,Skip the Dishes; Uber Eats,,
,58508,64ca04fff07ec5f4,Miki's Breakfast & Sushi,Restaurant,,1319 Shoppers Row,Campbell River,BC,V9W 2C9,Canada,Subrina,S,Business Owner,Owner,,,,,(250) 914-4997,1,iloveppmiki@hotmail.com,Japanese,$$$,Google Analytics,,
,58509,5a680eee1e34ced2,Chilli Bar,Restaurant,,2755 192 St,Surrey,BC,V3Z 3X1,Canada,,,,,,,,,(604) 385-1515,0,,Chinese,$,DoorDash; Skip the Dishes; Uber Eats,,
,58510,54c0ef343ba595c1,Bad Bones Ramen,Restaurant; Quick Service,,178 Water St,St John's,NL,A1C 1A9,Canada,,,,,badbonesramen@gmail.com,,,,(709) 237-2200,0,badbonesramen@gmail.com,Japanese,$,Squarespace,,
,58511,64f4ec27ea8025c3,Steeles Garden,Restaurant,,3850 Steeles Ave W,Vaughan,ON,L4L 4Y6,Canada,Andre,Leblanc,Vice President Marketing And Public Affairs,Sales & Marketing,andre.leblanc@ypg.com,,,,(905) 850-7740,1,andre.leblanc@ypg.com,Chinese,$$,,,
,58512,65638ec859594cc1,Welcome Back Restaurant,Restaurant,,2328 King George Hwy,Miramichi,NB,E1V 6S4,Canada,May,Au,President,General,,,,,(506) 773-3328,1,,Chinese,$$,,,
,58513,60fe2640fa8aa21b,Al Premium Food Mart,Restaurant; Grocery Store,,1970 Eglinton Ave E,Toronto,ON,M1L 2M6,Canada,,,,,,,,,(416) 751-3666,0,,Indian; Chinese,$$,DoorDash; Uber Eats,,
,58514,6cb9be2e97736b83,Boaz,Restaurant,,126 Hampton Rd,Rothesay,NB,E2E 2N6,Canada,Kinwon,Lee,Proprietor,Owner,,,,,(506) 847-4488,1,boazrothesay@gmail.com,Korean; Japanese; Chinese,$$,DI develop; Skip the Dishes,DI develop,
,58515,622014b77d598d66,Dagu Rice Noodle (Waterloo),Restaurant,,160 University Ave W,Waterloo,ON,N2L 3E9,Canada,,,,,,,,,(519) 954-8883,0,,Chinese,$$,Uber Eats,,
,58516,60d9ff9ce0c6b2cc,Wok Express,Restaurant,,44 Great Northern Rd,Sault Ste Marie,ON,P6B 4Y5,Canada,Tran,Hoa,Proprietor,Owner,,,,,(705) 942-7585,1,,Chinese,$,Google Analytics; Skip the Dishes,,
,58517,6772a8990136cc96,Chinese Express,Restaurant; Quick Service,,601 Arthur St W,Thunder Bay,ON,P7E 5R6,Canada,Suan,Nguyen,Director,General,,,,,(807) 475-8833,1,,Chinese,$$,Facebook Pixel; Google Analytics; YellowPages.ca,,
