Row Labels,Sum of ARR,Sum of Total,Sum of Take Rate,,ID,Base & Other Fees,Rental,Voice ARR,Adj,ID,WP ARR,,ID,DE ARR,,ID,Status
R83056,"16,252","232,508",6.99%,,R82725,0,0,"19,078",,,,,,,,In Month,
R83057,"11,094","158,719",6.99%,,R82726,31,0,"13,053",,,,,,,,,
R83058,"4,465","63,872",6.99%,,R82727,0,0,"18,264",,,,,,,,,
R83059,"32,694","467,729",6.99%,,R82728,0,0,0,,,,,,,,,
R83061,"10,417","130,207",8.00%,,R82729,200,0,"2,400",,,,,,,,,
R83062,"12,221","174,832",6.99%,,R82731,200,8,"8,958",,,,,,,,,
R83063,0,0,6.99%,,R82732,0,0,0,,,,,,,,,
R83066,"17,349","248,199",6.99%,,R82733,0,0,"16,783",,,,,,,,,
R83067,"17,570","219,626",8.00%,,R82735,0,8,0,,,,,,,,,
R83068,0,0,6.99%,,R82736,27,15,324,,,,,,,,,
R83069,0,0,8.59%,,R82737,200,8,"3,928",,,,,,,,,
R83071,"9,033","129,235",6.99%,,R82738,0,15,"19,067",,,,,,,,,
R83072,"8,901","113,384",7.85%,,R82739,0,0,0,,,,,,,,,
R83075,"3,724","53,278",6.99%,,R82751,0,0,0,,,,,,,,,
R83076,"7,493","107,200",6.99%,,R82752,0,15,"6,251",,,,,,,,,
R83077,"9,521","136,206",6.99%,,R82755,0,0,0,,,,,,,,,
R83078,0,0,8.00%,,R82756,200,15,"2,400",,,,,,,,,
R83081,"14,062","201,179",6.99%,,R82758,200,8,"4,275",,,,,,,,,
R83082,"12,358","176,799",6.99%,,R82759,200,15,"12,799",,,,,,,,,
R83083,"56,363","671,783",8.39%,,R82761,54,0,648,,,,,,,,,
R83086,0,0,8.00%,,R82762,200,8,"25,531",,,,,,,,,
R83087,"12,404","177,447",6.99%,,R82763,200,0,"13,748",,,,,,,,,
R83088,0,0,7.85%,,R82765,0,8,"20,035",,,,,,,,,
R83089,"19,182","274,418",6.99%,,R82766,0,0,0,,,,,,,,,
R83091,0,0,8.25%,,R82767,200,0,"15,912",,,,,,,,,
R83092,"23,133","287,371",8.05%,,R82768,200,0,"22,988",,,,,,,,,
R83093,"9,011","128,906",6.99%,,R82769,200,0,"17,877",,,,,,,,,
R83095,"8,817","107,650",8.19%,,R82771,0,0,"29,986",,,,,,,,,
R83096,0,0,6.99%,,R82772,0,0,"33,093",,,,,,,,Y,
R83097,"19,885","231,489",8.59%,,R82773,0,0,"15,535",,,,,,,,,
R83098,"3,032","43,379",6.99%,,R82775,10,0,"17,525",,,,,,,,,
R83099,"22,618","323,577",6.99%,,R82776,0,8,"35,068",,,,,,,,,
R83101,"5,265","62,754",8.39%,,R82777,0,0,"2,673",,,,,,,,,
R83102,"25,353","317,314",7.99%,,R82778,0,0,"14,567",,,,,,,,,
R83103,"25,429","363,798",6.99%,,R82779,200,0,"17,490",,,,,,,,,
R83105,"28,772","411,615",6.99%,,R82781,0,15,"12,591",,,,,,,,,
R83106,"6,288","80,718",7.79%,,R82782,0,0,"27,769",,,,,,,,In Month,
R83108,"11,556","134,526",8.59%,,R82783,54,15,648,,,,,,,,,
R83109,"7,477","106,973",6.99%,,R82785,0,0,0,,,,,,,,,
R83112,"23,679","338,754",6.99%,,R82786,54,8,648,,,,,,,,,
R83113,"35,767","511,685",6.99%,,R82787,0,0,0,,,,,,,,In Month,
R83116,"15,717","224,843",6.99%,,R82788,0,0,"57,992",,,,,,,,,
R83117,"19,028","238,149",7.99%,,R82789,0,0,"15,274",,,,,,,,,
R83118,"11,363","142,038",8.00%,,R82791,0,0,"23,627",,,,,,,,Y,
R83123,"7,944","113,652",6.99%,,R82792,0,0,0,,,,,,,,,
R83125,"33,347","428,078",7.79%,,R82793,0,0,"9,828",,,,,,,,,
R83126,"42,141","490,582",8.59%,,R82795,0,0,0,,,,,,,,,
R83127,0,0,7.59%,,R82796,0,0,0,,,,,,,,,
R83128,"19,909","284,827",6.99%,,R82797,0,15,"27,402",,,,,,,,,
R83129,"12,851","183,854",6.99%,,R82798,0,0,0,,,,,,,,In Month,
R83131,"17,556","251,154",6.99%,,R82799,0,0,0,,,,,,,,,
R83132,0,0,6.99%,,R82801,0,0,"27,190",,,,,,,,,
R83133,"15,063","215,495",6.99%,,R82802,0,8,"13,025",,,,,,,,,
R83136,"17,588","251,623",6.99%,,R82803,200,0,"3,743",,,,,,,,,
R83137,0,0,6.99%,,R82805,0,0,"37,250",,,,,,,,,
R83138,"50,999","729,602",6.99%,,R82806,0,0,0,,,,,,,,,
R83139,"11,648","166,633",6.99%,,R82807,200,0,"2,400",,,,,,,,,
R83151,"17,989","257,348",6.99%,,R82808,0,23,"33,550",,,,,,,,,
R83156,"18,798","268,934",6.99%,,R82809,200,0,"6,208",,,,,,,,,
R83157,"6,899","98,697",6.99%,,R82811,0,23,"27,435",,,,,,,,In Month,
R83158,"12,782","182,867",6.99%,,R82812,0,0,0,,,,,,,,,
R83159,"31,100","444,922",6.99%,,R82813,200,8,"11,098",,,,,,,,,
R83161,"13,868","173,344",8.00%,,R82815,0,8,"27,981",,,,,,,,,
R83162,"30,800","367,103",8.39%,,R82816,0,8,"24,359",,,,,,,,,
R83163,241,"3,452",6.99%,,R82817,10,8,"25,930",,,,,,,,,
R83168,"20,003","263,543",7.59%,,R82818,0,0,0,,,,,,,,,
R83169,"17,513","250,540",6.99%,,R82819,0,0,0,,,,,,,,In Month,
R83171,"20,612","257,966",7.99%,,R82821,200,15,"2,400",,,,,,,,,
R83172,"8,630","123,465",6.99%,,R82822,10,8,"8,781",,,,,,,,,
R83175,"11,078","138,654",7.99%,,R82823,0,0,0,,,,,,,,In Month,
R83176,0,0,7.59%,,R82825,10,0,"15,801",,,,,,,,,
R83177,"7,891","112,895",6.99%,,R82826,100,0,"9,893",,,,,,,,,
R83178,"18,018","257,773",6.99%,,R82827,0,0,"22,450",,,,,,,,,
R83179,"13,770","196,995",6.99%,,R82828,10,0,"31,169",,,,,,,,,
R83181,"10,173","127,166",8.00%,,R82829,200,15,"5,216",,,,,,,,,
R83182,0,0,8.00%,,R82831,0,0,"27,134",,,,,,,,,
R83183,"24,606","352,024",6.99%,,R82832,210,0,"14,177",,,,,,,,,
R83185,"70,206","836,787",8.39%,,R82833,0,0,0,,,,,,,,,
R83186,"22,960","328,466",6.99%,,R82835,200,8,"18,189",,,,,,,,,
R83187,"13,637","195,092",6.99%,,R82836,0,8,"14,734",,,,,,,,,
R83188,0,0,7.59%,,R82837,0,0,"18,363",,,,,,,,,
R83191,"27,066","338,744",7.99%,,R82838,0,0,"23,641",,,,,,,,,
R83192,"3,129","44,757",6.99%,,R82851,0,0,0,,,,,,,,,
R83193,"14,041","200,867",6.99%,,R82852,200,0,"34,343",,,,,,,,,
R83196,"12,907","161,339",8.00%,,R82853,10,0,"22,716",,,,,,,,,
R83198,"38,559","494,976",7.79%,,R82855,210,8,"38,170",,,,,,,,,
R83199,"17,117","244,878",6.99%,,R82856,0,0,0,,,,,,,,,
R83201,0,0,8.49%,,R82857,10,0,"16,013",,,,,,,,,
R83202,"6,891","98,580",6.99%,,R82859,0,0,"20,990",,,,,,,,,
R83203,"26,129","373,799",6.99%,,R82861,200,8,"4,941",,,,,,,,,
R83205,"5,418","67,725",8.00%,,R82862,0,0,0,,,,,,,,,
R83206,"57,520","751,894",7.65%,,R82863,200,0,"11,204",,,,,,,,,
R83207,"6,000","78,434",7.65%,,R82865,0,0,0,,,,,,,,,
R83208,"12,160","173,964",6.99%,,R82866,0,0,0,,,,,,,,,
R83209,0,0,6.99%,,R82867,0,0,"18,024",,,,,,,,,
R83211,"32,238","424,748",7.59%,,R82868,0,0,"32,628",,,,,,,,,
R83212,"16,509","236,175",6.99%,,R82869,200,0,"2,400",,,,,,,,In Month,
R83213,"11,124","129,499",8.59%,,R82871,200,0,"28,696",,,,,,,,,
R83215,"4,462","63,839",6.99%,,R82872,0,0,0,,,,,,,,,
R83216,"1,233","17,640",6.99%,,R82873,0,0,"38,283",,,,,,,,,
R83217,"31,027","361,201",8.59%,,R82875,54,0,648,,,,,,,,,
R83218,0,0,8.00%,,R82876,200,8,"3,475",,,,,,,,,
R83222,"30,646","438,425",6.99%,,R82877,0,0,0,,,,,,,,,
R83223,0,0,8.59%,,R82879,10,0,"24,319",,,,,,,,,
R83225,"7,377","92,209",8.00%,,R82881,0,0,"41,229",,,,,,,,,
R83226,"12,689","158,617",8.00%,,R82882,0,8,"22,561",,,,,,,,,
R83227,"8,486","106,071",8.00%,,R82883,0,0,"13,177",,,,,,,,,
R83228,0,0,6.99%,,R82885,0,0,0,,,,,,,,,
R83229,"40,266","576,050",6.99%,,R82886,50,0,600,,,,,,,,,
R83231,0,0,8.00%,,R82887,210,15,"12,743",,,,,,,,,
R83232,"11,089","158,638",6.99%,,R82888,0,0,"20,593",,,,,,,,,
R83236,0,0,6.99%,,R82889,0,23,"16,114",,,,,,,,,
R83237,"30,871","376,934",8.19%,,R82891,200,0,"2,400",,,,,,,,,
R83238,"21,462","307,036",6.99%,,R82892,0,0,"5,950",,,,,,,,,
R83252,"12,596","180,203",6.99%,,R82893,0,0,0,,,,,,,,,
R83253,"14,953","213,921",6.99%,,R82895,54,0,648,,,,,,,,,
R83255,0,0,6.99%,,R82896,0,0,"55,508",,,,,,,,Y,
R83256,"14,110","181,126",7.79%,,R82897,0,0,"11,619",,,,,,,,,
R83257,"6,016","86,070",6.99%,,R82898,0,0,"12,235",,,,,,,,,
R83258,"14,600","208,868",6.99%,,R82899,10,8,"11,632",,,,,,,,,
R83259,"35,297","504,966",6.99%,,R82901,0,0,"4,954",,,,,,,,,
R83261,"30,286","369,787",8.19%,,R82902,0,0,0,,,,,,,,Y,
R83262,"39,740","568,526",6.99%,,R82903,0,0,0,,,,,,,,,
R83263,"6,392","91,447",6.99%,,R82905,0,0,"30,767",,,,,,,,,
R83265,"10,176","145,586",6.99%,,R82906,0,0,"8,136",,,,,,,,,
R83266,"4,625","66,168",6.99%,,R82907,0,0,"46,327",,,,,,,,,
R83267,0,0,7.65%,,R82908,0,0,0,,,,,,,,,
R83268,"7,502","93,781",8.00%,,R82909,21,0,"3,335",,,,,,,,,
R83269,"37,262","454,975",8.19%,,R82911,14,0,"8,094",,,,,,,,,
R83272,"13,065","186,906",6.99%,,R82912,0,15,"29,784",,,,,,,,,
R83273,"14,329","179,339",7.99%,,R82913,0,0,0,,,,,,,,,
R83275,"5,951","85,134",6.99%,,R82915,0,0,"20,920",,,,,,,,,
R83276,"25,808","369,213",6.99%,,R82916,200,15,"2,400",,,,,,,,,
R83277,"12,046","172,336",6.99%,,R82917,54,0,648,,,,,,,,,
R83278,"8,077","115,553",6.99%,,R82918,0,0,"17,339",,,,,,,,,
R83279,0,0,8.00%,,R82919,181,0,"8,287",,,,,,,,,
R83281,"22,030","273,671",8.05%,,R82921,0,0,"17,971",,,,,,,,,
R83282,"20,247","289,660",6.99%,,R82922,0,0,"43,081",,,,,,,,,
R83283,"16,872","241,380",6.99%,,R82923,0,0,"38,625",,,,,,,,,
R83285,"6,726","96,224",6.99%,,R82925,0,0,0,,,,,,,,,
R83286,"13,199","173,903",7.59%,,R82926,200,0,"2,400",,,,,,,,,
R83287,0,0,6.99%,,R82927,0,0,"15,476",,,,,,,,,
R83288,"20,854","298,337",6.99%,,R82928,0,8,"17,559",,,,,,,,,
R83291,"8,212","117,481",6.99%,,R82929,54,0,648,,,,,,,,,
R83292,"32,133","459,696",6.99%,,R82931,0,0,0,,,,,,,,,
R83293,"23,472","335,791",6.99%,,R82932,0,0,0,,,,,,,,,
R83295,0,0,8.19%,,R82933,0,0,"13,583",,,,,,,,,
R83296,"50,319","719,878",6.99%,,R82935,0,0,0,,,,,,,,,
R83297,"20,134","251,985",7.99%,,R82936,0,0,0,,,,,,,,,
R83298,"37,038","487,990",7.59%,,R82937,0,0,"23,325",,,,,,,,,
R83299,"17,339","201,847",8.59%,,R82938,0,0,0,,,,,,,,,
R83301,"14,767","184,584",8.00%,,R82939,0,0,0,,,,,,,,,
R83302,"3,160","45,201",6.99%,,R82951,0,0,"35,009",,,,,,,,,
R83307,320,"4,580",6.99%,,R82952,19,0,"10,124",,,,,,,,,
R83308,0,0,6.99%,,R82953,10,0,"32,649",,,,,,,,,
R83309,"30,252","432,789",6.99%,,R82955,200,0,"13,006",,,,,,,,,
R83311,0,0,6.99%,,R82956,0,8,"11,233",,,,,,,,,
R83312,"24,492","306,527",7.99%,,R82957,0,0,0,,,,,,,,Y,
R83313,"17,336","248,012",6.99%,,R82958,97,0,"17,255",,,,,,,,,
R83315,"11,073","158,419",6.99%,,R82959,200,0,"12,288",,,,,,,,,
R83316,"1,827","26,144",6.99%,,R82961,0,0,"12,390",,,,,,,,,
R83317,"25,597","366,198",6.99%,,R82962,0,0,"28,012",,,,,,,,,
R83318,"12,270","153,379",8.00%,,R82963,0,0,0,,,,,,,,,
R83319,"7,012","100,317",6.99%,,R82965,0,0,"23,428",,,,,,,,,
R83321,"27,992","400,462",6.99%,,R82966,200,0,"15,750",,,,,,,,,
R83322,"12,175","152,193",8.00%,,R82967,0,0,"17,455",,,,,,,,,
R83323,"9,617","137,578",6.99%,,R82968,10,0,"8,258",,,,,,,,,
R83325,"22,454","261,393",8.59%,,R82969,200,0,"6,801",,,,,,,,,
R83326,"5,715","81,758",6.99%,,R82971,0,0,0,,,,,,,,,
R83327,"30,813","376,228",8.19%,,R82972,200,0,"5,577",,,,,,,,,
R83328,"9,221","131,914",6.99%,,R82973,0,0,0,,,,,,,,,
R83329,"45,308","527,452",8.59%,,R82975,0,0,"12,444",,,,,,,,,
R83331,"22,891","286,493",7.99%,,R82977,10,0,"13,105",,,,,,,,,
R83333,"9,880","141,348",6.99%,,R82978,0,0,0,,,,,,,,,
R83335,0,0,7.39%,,R82979,0,0,"19,592",,,,,,,,,
R83336,"2,756","35,373",7.79%,,R82981,200,0,"26,204",,,,,,,,,
R83338,"21,301","304,728",6.99%,,R82982,0,0,"7,734",,,,,,,,,
R83339,"17,335","266,692",6.50%,,R82983,0,0,0,,,,,,,,,
R83351,0,0,8.19%,,R82985,200,0,"2,400",,,,,,,,,
R83353,"8,226","117,682",6.99%,,R82988,200,0,"26,468",,,,,,,,,
R83355,"7,675","109,800",6.99%,,R82989,0,0,"18,559",,,,,,,,,
R83356,"33,621","431,593",7.79%,,R82991,0,0,"36,271",,,,,,,,,
R83357,"5,293","66,162",8.00%,,R82992,50,0,"2,928",,,,,,,,,
R83358,344,"4,922",6.99%,,R82993,0,0,"27,968",,,,,,,,,
R83359,"15,168","216,993",6.99%,,R82995,0,0,0,,,,,,,,Y,
R83362,"12,767","182,646",6.99%,,R82996,0,0,"26,459",,,,,,,,,
R83363,0,0,7.59%,,R82997,10,8,"13,366",,,,,,,,,
R83366,"15,392","220,196",6.99%,,R82998,100,0,"15,795",,,,,,,,,
R83367,"29,746","367,691",8.09%,,R82999,200,0,"9,440",,,,,,,,,
R83368,"20,758","266,467",7.79%,,R83001,0,0,0,,,,,,,,,
R83369,0,0,6.99%,,R83002,0,23,"19,113",,,,,,,,,
R83371,"10,307","147,447",6.99%,,R83003,0,0,0,,,,,,,,,
R83372,"25,319","301,774",8.39%,,R83005,0,0,0,,,,,,,,,
R83373,"14,765","211,230",6.99%,,R83006,0,0,"10,551",,,,,,,,,
R83375,"13,214","189,043",6.99%,,R83007,0,0,0,,,,,,,,,
R83376,"2,441","34,922",6.99%,,R83008,0,0,0,,,,,,,,,
R83377,100,"1,433",6.99%,,R83009,0,0,0,,,,,,,,,
R83378,"32,128","423,297",7.59%,,R83011,0,0,0,,,,,,,,,
R83379,"16,598","237,457",6.99%,,R83012,0,0,"30,404",,,,,,,,,
R83381,0,0,6.99%,,R83013,54,0,648,,,,,,,,,
R83382,"11,690","154,025",7.59%,,R83015,0,0,"11,863",,,,,,,,,
R83383,0,0,6.99%,,R83016,0,0,"14,027",,,,,,,,In Month,
R83385,"3,188","45,601",6.99%,,R83017,0,0,0,,,,,,,,,
R83386,"23,390","292,741",7.99%,,R83018,0,0,0,,,,,,,,,
R83387,0,0,6.99%,,R83019,202,0,"9,849",,,,,,,,,
R83388,0,0,6.99%,,R83021,0,0,0,,,,,,,,,
R83389,0,0,7.99%,,R83022,50,0,600,,,,,,,,,
R83391,0,0,8.19%,,R83023,0,0,0,,,,,,,,,
R83392,0,0,7.79%,,R83025,0,0,"10,180",,,,,,,,,
R83393,"33,453","440,755",7.59%,,R83026,0,0,0,,,,,,,,,
R83395,"15,790","202,698",7.79%,,R83027,0,0,"6,586",,,,,,,,,
R83396,0,0,6.99%,,R83028,200,0,"28,501",,,,,,,,,
R83397,"47,594","610,968",7.79%,,R83029,10,0,"14,181",,,,,,,,,
R83398,0,0,6.99%,,R83031,10,0,"13,572",,,,,,,,,
R83501,"4,275","53,500",7.99%,,R83032,200,0,"4,968",,,,,,,,,
R83502,"13,875","173,434",8.00%,,R83033,0,0,"21,929",,,,,,,,,
R83503,"16,799","205,119",8.19%,,R83035,200,0,"5,622",,,,,,,,,
R83505,0,0,6.99%,,R83036,0,0,0,,,,,,,,,
R83506,"49,209","631,700",7.79%,,R83037,0,0,0,,,,,,,,,
R83508,"17,649","252,495",6.99%,,R83038,10,0,"5,038",,,,,,,,,
R83509,"16,702","238,942",6.99%,,R83039,200,0,"9,346",,,,,,,,,
R83511,"3,367","48,170",6.99%,,R83051,0,0,"21,788",,,,,,,,,
R83512,0,0,8.00%,,R83052,0,0,"23,800",,,,,,,,,
R83513,"2,502","35,794",6.99%,,R83053,0,0,"19,292",,,,,,,,,
R83515,0,0,6.99%,,R83055,0,0,"7,035",,,,,,,,,
R83517,"71,271","870,216",8.19%,,R83056,0,0,"16,776",,,,,,,,,
R83518,"8,816","126,117",6.99%,,R83057,0,0,"11,452",,,,,,,,,
R83519,"63,377","732,683",8.65%,,R83058,0,0,"4,609",,,,,,,,,
R83522,"8,018","114,710",6.99%,,R83059,0,0,"33,749",,,,,,,,,
R83523,"11,803","168,857",6.99%,,R83061,0,0,"10,753",,,,,,,,,
R83525,"5,987","78,258",7.65%,,R83062,200,0,"15,015",,,,,,,,,
R83527,"12,589","180,102",6.99%,,R83063,0,0,0,,,,,,,,,
R83528,"17,393","248,827",6.99%,,R83065,0,0,0,,,,,,,,,
R83529,0,0,7.99%,,R83066,0,0,"17,909",,,,,,,,,
R83531,0,0,7.99%,,R83067,0,0,"18,137",,,,,,,,,
R83532,"4,893","70,000",6.99%,,R83068,0,0,0,,,,,,,,,
R83533,"23,733","289,778",8.19%,,R83069,0,0,0,,,,,,,,,
R83535,"7,381","105,594",6.99%,,R83071,200,0,"11,724",,,,,,,,,
R83536,"14,816","211,961",6.99%,,R83072,200,0,"11,588",,,,,,,,,
R83538,0,0,7.99%,,R83073,0,0,0,,,,,,,,,
R83539,0,0,6.99%,,R83075,0,0,"3,844",,,,,,,,,
R83551,"46,424","566,836",8.19%,,R83076,0,0,"7,735",,,,,,,,,
R83552,"23,382","278,693",8.39%,,R83077,200,0,"12,228",,,,,,,,,
R83555,"9,106","130,270",6.99%,,R83078,0,0,0,,,,,,,,,
R83556,"6,095","87,199",6.99%,,R83081,0,0,"14,516",,,,,,,,,
R83558,"29,725","425,249",6.99%,,R83082,0,0,"12,757",,,,,,,,,
R83559,"3,283","46,973",6.99%,,R83083,10,0,"58,301",,,,,,,,,
R83561,"8,041","95,844",8.39%,,R83085,0,0,0,,,,,,,,,
R83562,"17,306","226,226",7.65%,,R83086,54,0,648,,,,,,,,In Month,
R83566,"10,864","143,134",7.59%,,R83087,0,0,"12,804",,,,,,,,,
R83567,0,0,6.99%,,R83088,0,0,0,,,,,,,,,
R83571,"36,249","518,584",6.99%,,R83089,200,0,"22,201",,,,,,,,,
R83572,"24,480","291,778",8.39%,,R83091,200,15,"2,400",,,,,,,,,
R83573,0,0,6.99%,,R83092,0,0,"23,879",,,,,,,,,
R83575,"21,876","312,964",6.99%,,R83093,0,0,"9,302",,,,,,,,,
R83576,"16,913","219,930",7.69%,,R83095,200,0,"11,501",,,,,,,,,
R83577,"14,052","201,025",6.99%,,R83096,200,0,"2,400",,,,,,,,,
R83578,0,0,6.99%,,R83097,0,0,"20,526",,,,,,,,,
R83579,0,0,6.99%,,R83098,200,0,"5,530",,,,,,,,,
R83581,"11,963","171,152",6.99%,,R83099,21,0,"23,600",,,,,,,,,
R83582,"4,739","67,796",6.99%,,R83101,200,0,"7,835",,,,,,,,,
R83585,0,0,7.79%,,R83102,0,0,"26,171",,,,,,,,,
R83586,"10,425","149,148",6.99%,,R83103,0,0,"26,249",,,,,,,,,
R83587,"8,096","94,251",8.59%,,R83105,0,0,"29,700",,,,,,,,,
R83589,"20,210","289,128",6.99%,,R83106,200,8,"8,891",,,,,,,,,
R83592,"14,882","212,908",6.99%,,R83108,200,0,"14,329",,,,,,,,,
R83593,0,0,6.99%,,R83109,200,0,"10,118",,,,,,,,,
R83596,"5,231","67,151",7.79%,,R83111,0,0,0,,,,,,,,,
R83597,"13,694","195,912",6.99%,,R83112,0,0,"24,443",,,,,,,,,
R83598,"1,767","23,282",7.59%,,R83113,0,0,"36,921",,,,,,,,,
R83599,"64,214","848,264",7.57%,,R83116,0,0,"16,224",,,,,,,,,
R83601,"18,547","265,331",6.99%,,R83117,0,0,"19,642",,,,,,,,,
R83602,"18,075","210,421",8.59%,,R83118,0,0,"11,730",,,,,,,,Y,
R83603,"63,909","780,327",8.19%,,R83123,0,0,"8,200",,,,,,,,,
R83605,0,0,8.00%,,R83125,0,0,"34,423",,,,,,,,,
R83606,"25,580","365,952",6.99%,,R83126,0,0,"43,500",,,,,,,,,
R83607,"4,126","48,035",8.59%,,R83127,54,0,648,,,,,,,,,
R83609,0,0,7.65%,,R83128,200,0,"22,951",,,,,,,,,
R83611,"30,139","431,170",6.99%,,R83129,0,0,"13,266",,,,,,,,In Month,
R83612,"3,509","41,824",8.39%,,R83131,0,0,"18,122",,,,,,,,,
R83613,"43,997","512,187",8.59%,,R83132,54,0,648,,,,,,,,,
R83615,0,0,6.99%,,R83133,0,0,"15,549",,,,,,,,,
R83616,"38,181","477,859",7.99%,,R83135,0,0,0,,,,,,,,,
R83617,"30,340","434,053",6.99%,,R83136,0,0,"18,155",,,,,,,,,
R83618,0,0,7.99%,,R83137,54,0,648,,,,,,,,,
R83621,"30,023","429,518",6.99%,,R83138,200,23,"55,044",,,,,,,,,
R83625,"13,947","199,529",6.99%,,R83139,0,15,"12,024",,,,,,,,,
R83626,"12,361","143,895",8.59%,,R83151,0,0,"18,569",,,,,,,,,
R83627,"31,964","372,107",8.59%,,R83152,0,0,0,,,,,,,,,
R83628,0,0,7.59%,,R83153,0,0,0,,,,,,,,,
R83629,"27,237","389,660",6.99%,,R83156,0,0,"19,404",,,,,,,,,
R83631,"8,660","123,897",6.99%,,R83157,0,0,"7,122",,,,,,,,,
R83633,"11,641","166,542",6.99%,,R83158,0,0,"13,194",,,,,,,,,
R83635,"8,722","124,771",6.99%,,R83159,0,0,"32,103",,,,,,,,,
R83636,0,0,7.65%,,R83161,0,8,"14,315",,,,,,,,,
R83637,0,0,6.99%,,R83162,200,0,"34,194",,,,,,,,,
R83638,"3,559","44,545",7.99%,,R83163,0,0,249,,,,,,,,,
R83639,"18,496","243,688",7.59%,,R83165,0,0,0,,,,,,,,,
R83651,"77,830","927,653",8.39%,,R83168,0,0,"20,648",,,,,,,,,
R83652,"4,660","66,670",6.99%,,R83169,10,0,"18,198",,,,,,,,,
R83653,"24,844","355,427",6.99%,,R83171,10,0,"21,397",,,,,,,,,
R83655,"24,093","285,121",8.45%,,R83172,0,0,"8,908",,,,,,,,,
R83656,"24,134","313,835",7.69%,,R83173,0,0,0,,,,,,,,,
R83658,"23,239","306,179",7.59%,,R83175,200,0,"13,835",,,,,,,,,
R83661,"10,153","145,256",6.99%,,R83176,100,0,"1,200",,,,,,,,,
R83662,0,0,6.99%,,R83177,0,0,"8,146",,,,,,,,,
R83663,"65,885","767,002",8.59%,,R83178,0,8,"18,599",,,,,,,,,
R83665,"19,131","273,695",6.99%,,R83179,0,0,"14,214",,,,,,,,,
R83666,"8,261","118,188",6.99%,,R83181,0,0,"10,501",,,,,,,,,
R83667,"13,403","191,749",6.99%,,R83182,0,0,0,,,,,,,,,
R83669,"16,378","234,311",6.99%,,R83183,0,0,"25,400",,,,,,,,,
R83671,"1,378","19,721",6.99%,,R83185,0,0,"72,471",,,,,,,,,
R83672,"7,575","108,368",6.99%,,R83186,0,0,"23,701",,,,,,,,,
R83673,"59,943","857,555",6.99%,,R83187,0,0,"14,077",,,,,,,,,
R83675,"26,751","382,705",6.99%,,R83188,0,0,0,,,,,,,,,
R83676,0,0,8.59%,,R83189,0,0,0,,,,,,,,,
R83677,"12,425","177,750",6.99%,,R83191,0,0,"27,939",,,,,,,,,
R83678,"42,700","610,866",6.99%,,R83192,200,0,"5,630",,,,,,,,,
R83679,"16,947","217,545",7.79%,,R83193,10,0,"14,614",,,,,,,,,
R83681,0,0,6.99%,,R83195,0,0,0,,,,,,,,,
R83682,"23,090","288,988",7.99%,,R83196,0,8,"13,323",,,,,,,,In Month,
R83683,"12,102","173,128",6.99%,,R83197,0,0,0,,,,,,,,,
R83685,"18,898","270,358",6.99%,,R83198,0,0,"39,803",,,,,,,,,
R83686,"5,060","72,387",6.99%,,R83199,0,0,"17,669",,,,,,,,,
R83687,"46,994","672,303",6.99%,,R83201,54,0,648,,,,,,,,,
R83688,0,0,6.99%,,R83202,200,0,"9,513",,,,,,,,,
R83689,"36,622","523,917",6.99%,,R83203,0,0,"26,972",,,,,,,,,
R83691,"17,551","251,087",6.99%,,R83205,0,8,"5,593",,,,,,,,Y,
R83692,0,0,7.59%,,R83206,0,0,"59,375",,,,,,,,,
R83693,0,0,6.99%,,R83207,0,8,"6,194",,,,,,,,,
R83696,"6,598","94,394",6.99%,,R83208,0,0,"12,552",,,,,,,,,
R83698,"4,462","63,835",6.99%,,R83209,0,0,0,,,,,,,,,
R83699,"3,307","47,306",6.99%,,R83211,210,0,"35,798",,,,,,,,,
R83701,"9,024","129,093",6.99%,,R83212,10,0,"17,162",,,,,,,,,
R83705,"11,224","160,568",6.99%,,R83213,200,8,"13,883",,,,,,,,,
R83706,"6,400","91,561",6.99%,,R83215,0,0,"4,606",,,,,,,,,
R83707,"26,832","335,400",8.00%,,R83216,200,0,"3,673",,,,,,,,,
R83708,"31,848","455,623",6.99%,,R83217,0,0,"32,028",,,,,,,,,
R83709,"20,464","292,757",6.99%,,R83218,54,0,648,,,,,,,,,
R83711,0,0,8.19%,,R83219,0,0,0,,,,,,,,,
R83712,0,0,8.39%,,R83221,0,0,0,,,,,,,,,
R83717,0,0,7.99%,,R83222,0,0,"31,635",,,,,,,,,
R83718,0,0,8.00%,,R83223,0,0,0,,,,,,,,Y,
R83719,"11,609","145,113",8.00%,,R83225,0,0,"7,615",,,,,,,,,
R83722,0,0,6.99%,,R83226,0,0,"13,098",,,,,,,,,
R83723,"4,705","67,313",6.99%,,R83227,10,0,"8,880",,,,,,,,,
R83726,"13,811","197,584",6.99%,,R83228,100,0,"1,200",,,,,,,,,
R83727,"14,341","205,159",6.99%,,R83229,0,0,"41,565",,,,,,,,,
R83728,"21,862","312,755",6.99%,,R83231,0,0,0,,,,,,,,,
R83729,0,0,6.99%,,R83232,0,0,"11,447",,,,,,,,,
R83731,"61,226","766,280",7.99%,,R83235,0,0,0,,,,,,,,,
R83732,"2,182","31,222",6.99%,,R83236,200,0,"2,400",,,,,,,,,
R83733,"16,173","202,422",7.99%,,R83237,10,0,"31,987",,,,,,,,,
R83735,"7,669","109,708",6.99%,,R83238,18,0,"22,370",,,,,,,,,
