UID,Sum of ARR,Sum of Total,Sum of Take Rate,,ID,Base & Other Fees,Rental,Voice ARR,,ID,WP ARR,,ID,DE ARR
R83291,"11,200","160,232",6.99%,,R82931,0,0,0,,,,,,
R83292,"37,851","541,509",6.99%,,R82932,0,0,0,,,,,,
R83293,"24,566","351,444",6.99%,,R82933,0,0,"11,873",,,,,,
R83295,0,0,8.19%,,R82935,0,0,0,,,,,,
R83296,"43,281","619,187",6.99%,,R82936,0,0,0,,,,,,
R83297,"22,217","278,054",7.99%,,R82937,0,0,"21,470",,,,,,
R83298,"33,684","443,796",7.59%,,R82938,0,0,0,,,,,,
R83299,"20,740","241,443",8.59%,,R82939,32.26,0,"5,703",,,,,,
R83301,"21,553","250,910",8.59%,,R82951,0,0,"32,016",,,,,,
R83302,"3,864","55,283",6.99%,,R82952,0,0,"7,019",,,,,,
R83307,"1,427","20,417",6.99%,,R82953,10,0,"31,542",,,,,,
R83308,"4,027","57,616",6.99%,,R82955,200,0,"17,950",,,,,,
R83309,"29,087","416,116",6.99%,,R82956,0,7.61,"10,339",,,,,,
R83311,"4,942","70,707",6.99%,,R82957,0,0,0,,,,,,
R83312,"24,317","304,344",7.99%,,R82958,0,0,"16,711",,,,,,
R83313,"17,226","246,437",6.99%,,R82959,200,0,"13,612",,,,,,
R83315,"10,984","157,143",6.99%,,R82961,0,0,"12,885",,,,,,
R83316,"14,118","201,974",6.99%,,R82962,0,0,"24,045",,,,,,
R83317,"30,266","432,995",6.99%,,R82963,0,0,0,,,,,,
R83318,"12,288","153,605",8.00%,,R82965,0,0,"20,726",,,,,,
R83319,"9,843","140,820",6.99%,,R82966,200,0,"18,046",,,,,,
R83321,"23,829","340,907",6.99%,,R82967,0,0,"14,265",,,,,,
R83322,"13,632","174,995",7.79%,,R82968,10,0,"8,381",,,,,,
R83323,"10,598","151,612",6.99%,,R82969,200,0,"8,305",,,,,,
R83325,"26,321","306,419",8.59%,,R82971,0,0,0,,,,,,
R83326,"5,526","79,049",6.99%,,R82972,200,0,"4,961",,,,,,
R83327,"33,182","405,153",8.19%,,R82973,0,0,0,,,,,,
R83328,"12,578","179,936",6.99%,,R82975,0,0,"11,184",,,,,,
R83329,"50,422","586,988",8.59%,,R82977,10,0,"12,199",,,,,,
R83331,"27,588","345,276",7.99%,,R82978,0,0,0,,,,,,
R83333,"9,807","140,303",6.99%,,R82979,0,0,"22,392",,,,,,
R83335,0,0,7.39%,,R82981,200,0,"21,923",,,,,,
R83336,"1,650","21,184",7.79%,,R82982,0,0,"6,803",,,,,,
R83338,"23,464","335,684",6.99%,,R82983,0,0,0,,,,,,
R83339,"18,615","286,391",6.50%,,R82985,200,0,"2,843",,,,,,
R83351,"14,550","177,650",8.19%,,R82988,200,0,"28,938",,,,,,
R83353,"8,503","121,644",6.99%,,R82989,0,0,"16,467",,,,,,
R83355,"9,391","134,354",6.99%,,R82991,0,0,"37,581",,,,,,
R83356,"32,063","411,593",7.79%,,R82992,200,0,"10,263",,,,,,
R83357,"7,230","90,376",8.00%,,R82993,0,0,"31,703",,,,,,
R83358,"20,177","288,651",6.99%,,R82995,0,0,0,,,,,,
R83359,"16,441","235,204",6.99%,,R82996,0,0,"27,806",,,,,,
R83362,"13,688","195,826",6.99%,,R82997,10,7.61,"13,520",,,,,,
R83363,0,0,7.59%,,R82998,100,0,"17,998",,,,,,
R83366,"16,350","233,911",6.99%,,R82999,200,0,"11,374",,,,,,
R83367,"31,249","386,265",8.09%,,R83001,0,0,0,,,,,,
R83368,"20,207","259,392",7.79%,,R83002,0,22.83,"18,319",,,,,,
R83369,"8,088","115,714",6.99%,,R83003,0,0,0,,,,,,
R83371,"9,416","134,711",6.99%,,R83005,0,0,0,,,,,,
R83372,"21,519","256,480",8.39%,,R83006,0,0,"9,673",,,,,,
R83373,"13,042","186,587",6.99%,,R83007,0,0,0,,,,,,
R83375,"13,729","196,416",6.99%,,R83008,0,0,0,,,,,,
R83376,"2,282","32,646",6.99%,,R83009,0,0,0,,,,,,
R83377,956,"13,670",6.99%,,R83011,0,0,0,,,,,,
R83378,"30,997","408,398",7.59%,,R83012,0,0,"32,525",,,,,,
R83379,"18,371","262,823",6.99%,,R83013,200,0,"20,296",,,,,,
R83381,0,0,6.99%,,R83015,0,0,"8,552",,,,,,
R83382,"11,447","150,813",7.59%,,R83016,0,0,"12,247",,,,,,
R83383,"10,374","148,413",6.99%,,R83017,0,0,0,,,,,,
R83385,"9,310","133,190",6.99%,,R83018,200,7.61,"2,400",,,,,,
R83386,"24,077","301,339",7.99%,,R83019,200,0,"9,793",,,,,,
R83387,0,0,6.99%,,R83021,64.44,0,773,,,,,,
R83388,"18,263","261,274",6.99%,,R83022,50,0,600,,,,,,
R83389,0,0,7.99%,,R83023,0,0,0,,,,,,
R83391,0,0,8.19%,,R83025,0,0,"8,095",,,,,,
R83392,0,0,7.79%,,R83026,0,0,0,,,,,,
R83393,"33,954","447,355",7.59%,,R83027,0,0,"6,680",,,,,,
R83395,"15,883","203,885",7.79%,,R83028,200,0,"27,625",,,,,,
R83396,0,0,6.99%,,R83029,10,0,"13,443",,,,,,
R83397,"48,628","624,233",7.79%,,R83031,10,0,"13,568",,,,,,
R83398,0,0,6.99%,,R83032,200,0,"5,923",,,,,,
R83501,"5,548","69,432",7.99%,,R83033,0,0,"19,371",,,,,,
R83502,"10,723","134,036",8.00%,,R83035,200,0,"6,252",,,,,,
R83503,"17,546","214,234",8.19%,,R83036,0,0,"5,277",,,,,,
R83505,0,0,6.99%,,R83037,0,0,0,,,,,,
R83506,"41,894","537,795",7.79%,,R83038,10,0,"5,555",,,,,,
R83508,"18,699","267,506",6.99%,,R83039,200,0,"10,511",,,,,,
R83509,"17,288","247,330",6.99%,,R83051,0,0,"23,456",,,,,,
R83511,"2,830","40,481",6.99%,,R83052,0,0,"22,274",,,,,,
R83512,0,0,8.00%,,R83053,0,0,"28,318",,,,,,
R83513,"4,596","65,751",6.99%,,R83055,0,0,"6,286",,,,,,
R83515,0,0,6.99%,,R83056,0,0,"17,253",,,,,,
R83517,"79,913","975,740",8.19%,,R83057,0,0,"13,027",,,,,,
R83518,"7,556","108,092",6.99%,,R83058,0,0,"6,851",,,,,,
R83519,"58,423","675,407",8.65%,,R83059,0,0,"30,167",,,,,,
R83522,"8,585","122,812",6.99%,,R83061,0,0,"12,870",,,,,,
R83523,"13,490","192,997",6.99%,,R83062,200,0,"14,879",,,,,,
R83525,"3,260","42,615",7.65%,,R83063,0,0,0,,,,,,
R83527,"12,259","175,380",6.99%,,R83065,0,0,0,,,,,,
R83528,"14,101","201,730",6.99%,,R83066,0,0,"17,590",,,,,,
R83529,0,0,7.99%,,R83067,0,0,"13,928",,,,,,
R83531,0,0,7.99%,,R83068,200,0,"11,958",,,,,,
R83532,"6,831","97,719",6.99%,,R83069,0,0,0,,,,,,
R83533,"24,475","298,834",8.19%,,R83071,200,0,"15,001",,,,,,
R83535,"17,195","245,995",6.99%,,R83072,200,0,"9,851",,,,,,
R83536,"17,850","255,362",6.99%,,R83073,0,0,0,,,,,,
R83538,"4,357","54,525",7.99%,,R83075,0,0,"3,651",,,,,,
R83539,0,0,6.99%,,R83076,0,0,"7,816",,,,,,
R83551,"56,957","695,447",8.19%,,R83077,200,0,"14,054",,,,,,
R83552,"26,308","313,563",8.39%,,R83078,0,0,"8,214",,,,,,
R83555,"10,795","154,436",6.99%,,R83081,200,0,"8,066",,,,,,
R83556,"5,150","73,670",6.99%,,R83082,0,0,"13,371",,,,,,
R83558,"29,958","428,578",6.99%,,R83083,10,0,"64,871",,,,,,
R83559,"3,641","52,095",6.99%,,R83085,0,0,0,,,,,,
R83561,"7,393","88,119",8.39%,,R83086,0,0,"46,543",,,,,,
R83562,"30,767","402,183",7.65%,,R83087,0,0,"13,440",,,,,,
R83566,"10,637","140,145",7.59%,,R83088,0,0,"18,112",,,,,,
R83567,"1,982","28,351",6.99%,,R83089,200,0,"18,125",,,,,,
R83571,"35,244","504,207",6.99%,,R83091,200,15.22,"2,400",,,,,,
R83572,"24,464","291,584",8.39%,,R83092,0,0,"20,927",,,,,,
R83573,0,0,6.99%,,R83093,0,0,"8,554",,,,,,
R83575,"13,320","190,551",6.99%,,R83095,200,0,"20,227",,,,,,
R83576,"17,547","228,178",7.69%,,R83096,200,0,"2,400",,,,,,
R83577,"15,795","225,965",6.99%,,R83097,200,0,"5,136",,,,,,
R83578,0,0,6.99%,,R83098,200,0,"6,677",,,,,,
R83579,0,0,6.99%,,R83099,0,0,"22,719",,,,,,
R83581,"10,137","145,015",6.99%,,R83101,200,0,"8,966",,,,,,
R83582,"4,698","67,205",6.99%,,R83102,0,0,"26,573",,,,,,
R83585,0,0,7.79%,,R83103,0,0,"25,017",,,,,,
R83586,"12,820","183,408",6.99%,,R83105,0,0,"29,242",,,,,,
R83587,"10,129","117,918",8.59%,,R83106,200,7.61,"7,690",,,,,,
R83589,"19,776","282,919",6.99%,,R83108,200,0,"14,031",,,,,,
R83592,"14,149","202,411",6.99%,,R83109,200,0,"9,144",,,,,,
R83593,"5,515","78,898",6.99%,,R83111,0,0,0,,,,,,
R83596,"4,922","63,183",7.79%,,R83112,0,0,"21,222",,,,,,
R83597,"14,168","202,696",6.99%,,R83113,0,0,"35,375",,,,,,
R83598,"3,375","44,464",7.59%,,R83116,0,0,"17,631",,,,,,
R83599,"67,579","892,716",7.57%,,R83117,0,0,"19,312",,,,,,
R83601,"18,941","270,969",6.99%,,R83118,0,0,"11,984",,,,,,
R83602,"17,720","206,282",8.59%,,R83123,0,0,"8,841",,,,,,
R83603,"55,893","682,459",8.19%,,R83125,0,0,"33,851",,,,,,
R83605,0,0,8.00%,,R83126,0,0,"45,386",,,,,,
R83606,"22,319","319,294",6.99%,,R83127,0,0,"19,537",,,,,,
R83607,"10,144","118,092",8.59%,,R83128,200,0,"21,371",,,,,,
R83609,0,0,7.65%,,R83129,0,0,"12,725",,,,,,
R83611,"26,033","372,425",6.99%,,R83131,0,0,"15,916",,,,,,
R83612,"7,509","89,500",8.39%,,R83132,100,0,"1,200",,,,,,
R83613,"48,468","564,239",8.59%,,R83133,0,0,"13,517",,,,,,
R83615,"10,474","149,847",6.99%,,R83135,0,0,0,,,,,,
R83616,"39,066","488,934",7.99%,,R83136,0,0,"16,148",,,,,,
R83617,"29,442","421,206",6.99%,,R83137,0,0,0,,,,,,
R83618,0,0,7.99%,,R83138,200,22.83,"56,961",,,,,,
R83621,"29,539","422,586",6.99%,,R83139,0,15.22,"11,915",,,,,,
R83625,"14,628","209,267",6.99%,,R83151,0,0,"18,013",,,,,,
R83626,"12,409","144,462",8.59%,,R83152,0,0,0,,,,,,
R83627,"31,244","363,722",8.59%,,R83153,0,0,0,,,,,,
R83628,0,0,7.59%,,R83156,0,0,"17,042",,,,,,
R83629,"11,579","165,650",6.99%,,R83157,0,0,"20,368",,,,,,
R83631,"8,558","122,430",6.99%,,R83158,0,0,"11,226",,,,,,
R83633,"10,970","156,940",6.99%,,R83159,0,0,"30,178",,,,,,
R83635,"9,789","140,037",6.99%,,R83161,0,7.61,"9,537",,,,,,
R83636,"2,210","28,888",7.65%,,R83162,200,0,"33,918",,,,,,
R83637,0,0,6.99%,,R83163,0,0,"4,459",,,,,,
R83638,0,0,7.99%,,R83165,0,0,0,,,,,,
R83639,"9,911","130,578",7.59%,,R83168,0,0,"17,850",,,,,,
R83651,"71,348","850,398",8.39%,,R83169,10,0,"16,640",,,,,,
R83652,"5,559","79,525",6.99%,,R83171,10,0,"18,947",,,,,,
R83653,"23,395","334,699",6.99%,,R83172,0,0,"10,069",,,,,,
R83655,"22,871","270,660",8.45%,,R83173,0,0,0,,,,,,
R83656,"24,039","312,598",7.69%,,R83175,200,0,"15,298",,,,,,
R83658,"25,501","335,979",7.59%,,R83176,100,0,"4,373",,,,,,
R83661,"11,409","163,218",6.99%,,R83177,0,0,"8,568",,,,,,
R83662,"5,152","73,711",6.99%,,R83178,0,7.61,"16,700",,,,,,
R83663,"59,545","693,185",8.59%,,R83179,0,0,"11,192",,,,,,
R83665,"16,310","233,335",6.99%,,R83181,0,0,"10,323",,,,,,
R83666,"8,702","124,487",6.99%,,R83182,0,0,"16,539",,,,,,
R83667,"15,515","221,955",6.99%,,R83183,0,0,"22,054",,,,,,
R83669,"17,408","249,043",6.99%,,R83185,10,0,"75,450",,,,,,
R83671,"8,132","116,340",6.99%,,R83186,0,0,"21,884",,,,,,
R83672,"7,873","112,638",6.99%,,R83187,0,0,"11,869",,,,,,
R83673,"56,524","808,638",6.99%,,R83188,0,0,0,,,,,,
R83675,"23,653","338,385",6.99%,,R83189,0,0,0,,,,,,
R83676,0,0,8.59%,,R83191,0,0,"26,553",,,,,,
R83677,"11,643","166,563",6.99%,,R83192,200,0,"5,506",,,,,,
R83678,"41,985","600,645",6.99%,,R83193,10,0,"12,695",,,,,,
R83679,"19,352","248,417",7.79%,,R83195,0,0,0,,,,,,
R83681,0,0,6.99%,,R83196,0,7.61,"11,341",,,,,,
R83682,"25,036","313,347",7.99%,,R83197,0,0,0,,,,,,
R83683,"13,215","189,051",6.99%,,R83198,0,0,"39,147",,,,,,
R83685,"22,271","318,617",6.99%,,R83199,0,0,"14,892",,,,,,
R83686,"7,110","101,711",6.99%,,R83201,100,0,"1,200",,,,,,
R83687,"46,223","661,280",6.99%,,R83202,200,0,"11,833",,,,,,
R83688,"20,970","300,003",6.99%,,R83203,0,0,"27,908",,,,,,
R83689,"33,958","485,813",6.99%,,R83205,0,7.61,"11,114",,,,,,
R83691,"16,590","237,346",6.99%,,R83206,0,0,"49,123",,,,,,
R83692,0,0,7.59%,,R83207,0,7.61,"8,558",,,,,,
R83693,"9,278","132,735",6.99%,,R83208,0,0,"12,945",,,,,,
R83696,"20,521","293,571",6.99%,,R83209,0,0,0,,,,,,
R83698,"7,068","101,114",6.99%,,R83211,210,0,"34,214",,,,,,
R83699,"8,014","114,651",6.99%,,R83212,10,0,"15,957",,,,,,
R83701,"10,856","155,302",6.99%,,R83213,200,7.61,"14,809",,,,,,
R83705,"10,368","148,330",6.99%,,R83215,0,0,"3,998",,,,,,
R83706,"6,079","86,963",6.99%,,R83216,200,0,"3,641",,,,,,
R83707,"42,872","535,899",8.00%,,R83217,0,0,"28,393",,,,,,
R83708,"25,756","368,463",6.99%,,R83218,54.44,0,653,,,,,,
R83709,"21,843","312,487",6.99%,,R83219,0,0,0,,,,,,
R83711,0,0,8.19%,,R83221,0,0,0,,,,,,
R83712,0,0,8.39%,,R83222,0,0,"28,347",,,,,,
R83717,"2,538","31,769",7.99%,,R83223,210,0,"2,520",,,,,,
R83718,0,0,8.00%,,R83225,0,7.61,"6,698",,,,,,
R83719,"12,594","157,430",8.00%,,R83226,0,0,"13,310",,,,,,
R83722,0,0,6.99%,,R83227,10,0,"9,507",,,,,,
R83723,"4,616","66,035",6.99%,,R83228,100,15.22,"6,921",,,,,,
R83726,"14,144","202,343",6.99%,,R83229,0,0,"38,464",,,,,,
R83727,"13,128","187,810",6.99%,,R83231,0,0,0,,,,,,
R83728,"15,473","221,361",6.99%,,R83232,0,0,"10,146",,,,,,
R83729,0,0,6.99%,,R83235,0,0,0,,,,,,
R83731,"60,823","761,240",7.99%,,R83236,200,0,"2,400",,,,,,
R83732,"14,050","201,004",6.99%,,R83237,10,0,"29,564",,,,,,
R83733,"15,211","190,380",7.99%,,R83238,0,0,"23,817",,,,,,
R83735,"7,678","109,838",6.99%,,R83239,0,0,0,,,,,,
R83736,0,0,6.99%,,R83251,0,0,0,,,,,,
R83737,"22,578","272,354",8.29%,,R83252,210,0,"15,568",,,,,,
R83738,0,0,8.19%,,R83253,0,0,"11,895",,,,,,
R83739,0,0,6.99%,,R83255,0,0,0,,,,,,
R83751,"17,528","250,760",6.99%,,R83256,0,0,"15,953",,,,,,
R83752,0,0,6.99%,,R83257,200,15.22,"8,139",,,,,,
R83753,0,0,7.99%,,R83258,0,0,"12,391",,,,,,
R83755,"4,104","58,715",6.99%,,R83259,0,0,"36,494",,,,,,
R83757,0,0,6.99%,,R83261,0,15.22,"33,242",,,,,,
R83758,"9,559","125,949",7.59%,,R83262,0,15.22,"36,435",,,,,,
R83759,"9,215","131,826",6.99%,,R83263,0,7.61,"3,572",,,,,,
R83761,"14,927","213,552",6.99%,,R83265,0,0,"9,231",,,,,,
R83762,941,"10,824",8.69%,,R83266,200,0,"11,214",,,,,,
R83763,"27,222","389,445",6.99%,,R83267,0,0,0,,,,,,
R83765,"35,457","443,772",7.99%,,R83268,0,0,"7,105",,,,,,
R83767,"25,001","357,664",6.99%,,R83269,0,0,"35,024",,,,,,
R83768,"8,110","116,029",6.99%,,R83271,0,0,0,,,,,,
R83769,"14,008","200,397",6.99%,,R83272,0,7.61,"13,297",,,,,,
R83772,"26,790","335,299",7.99%,,R83273,200,0,"18,052",,,,,,
R83773,"52,468","750,609",6.99%,,R83275,0,0,"6,454",,,,,,
R83775,"56,102","720,182",7.79%,,R83276,0,0,"15,687",,,,,,
R83776,"31,573","451,684",6.99%,,R83277,0,0,"10,301",,,,,,
R83777,"22,445","321,097",6.99%,,R83278,0,0,"9,658",,,,,,
R83778,"1,820","26,043",6.99%,,R83279,10,0,"35,050",,,,,,
R83781,"45,667","830,314",5.50%,,R83281,210,0,"22,978",,,,,,
R83782,"25,522","464,042",5.50%,,R83282,0,0,"16,855",,,,,,
R83783,"17,657","218,259",8.09%,,R83283,0,0,"16,996",,,,,,
R83785,"41,420","482,189",8.59%,,R83285,10,0,"7,866",,,,,,
R83786,"11,381","162,819",6.99%,,R83286,200,30.44,"9,187",,,,,,
R83787,"6,737","96,379",6.99%,,R83287,10,0,"13,960",,,,,,
R83788,"37,485","536,265",6.99%,,R83288,10,0,"19,722",,,,,,
R83789,0,0,6.99%,,R83289,0,0,0,,,,,,
R83791,"11,440","163,667",6.99%,,R83291,200,0,"13,600",,,,,,
R83792,0,0,8.00%,,R83292,0,22.83,"37,851",,,,,,
R83793,0,0,8.19%,,R83293,0,0,"24,566",,,,,,
R83795,"6,093","76,156",8.00%,,R83295,54.44,0,653,,,,,,
R83797,"22,893","293,877",7.79%,,R83296,0,0,"43,281",,,,,,
R83799,"18,388","263,069",6.99%,,R83297,200,0,"24,617",,,,,,
R83801,"51,476","736,429",6.99%,,R83298,0,0,"33,684",,,,,,
R83802,"7,042","100,740",6.99%,,R83299,10,0,"20,860",,,,,,
R83803,"15,057","198,380",7.59%,,R83301,0,0,"21,553",,,,,,
R83806,"1,916","27,405",6.99%,,R83302,200,0,"6,264",,,,,,
R83807,"13,278","189,959",6.99%,,R83303,0,0,0,,,,,,
R83808,"32,041","391,225",8.19%,,R83305,0,0,0,,,,,,
R83809,0,0,6.99%,,R83306,0,0,0,,,,,,
R83811,"8,333","119,210",6.99%,,R83307,200,22.83,"3,827",,,,,,
R83813,0,0,6.99%,,R83308,200,0,"6,427",,,,,,
R83815,"23,691","301,801",7.85%,,R83309,0,7.61,"29,087",,,,,,
R83816,"24,578","351,611",6.99%,,R83311,0,7.61,"4,942",,,,,,
R83817,"27,900","349,181",7.99%,,R83312,0,0,"24,317",,,,,,
R83819,"3,913","55,986",6.99%,,R83313,0,0,"17,226",,,,,,
R83821,0,0,6.99%,,R83315,0,0,"10,984",,,,,,
R83822,"40,924","585,463",6.99%,,R83316,200,0,"16,518",,,,,,
R83823,"23,740","339,623",6.99%,,R83317,10,0,"30,386",,,,,,
R83826,"21,043","301,043",6.99%,,R83318,0,0,"12,288",,,,,,
R83828,"8,376","119,823",6.99%,,R83319,0,0,"9,843",,,,,,
R83829,0,0,6.99%,,R83321,0,0,"23,829",,,,,,
R83831,"5,900","84,404",6.99%,,R83322,0,15.22,"13,632",,,,,,
R83832,"3,620","51,789",6.99%,,R83323,0,0,"10,598",,,,,,
R83833,"11,312","161,831",6.99%,,R83325,0,0,"26,321",,,,,,
R83835,"23,333","307,419",7.59%,,R83326,0,7.61,"5,526",,,,,,
R83836,"26,697","381,938",6.99%,,R83327,10,0,"33,302",,,,,,
R83837,"8,191","117,175",6.99%,,R83328,0,0,"12,578",,,,,,
R83838,"13,392","191,586",6.99%,,R83329,0,7.61,"50,422",,,,,,
R83839,0,0,6.99%,,R83331,0,0,"27,588",,,,,,
R83851,"42,381","530,431",7.99%,,R83333,0,0,"9,807",,,,,,
R83852,0,0,6.99%,,R83335,0,0,0,,,,,,
R83853,"5,693","81,439",6.99%,,R83336,200,0,"4,050",,,,,,
R83855,"17,617","252,027",6.99%,,R83337,0,0,0,,,,,,
R83856,0,0,8.00%,,R83338,0,7.61,"23,464",,,,,,
R83857,"9,188","135,318",6.79%,,R83339,0,0,"18,615",,,,,,
R83858,"5,079","72,663",6.99%,,R83351,0,0,"14,550",,,,,,
R83859,0,0,6.99%,,R83352,0,0,0,,,,,,
R83861,"37,180","531,901",6.99%,,R83353,10,22.83,"8,623",,,,,,
R83862,"18,441","242,963",7.59%,,R83355,10,0,"9,511",,,,,,
R83865,"26,501","379,121",6.99%,,R83356,10,7.61,"32,183",,,,,,
R83866,0,0,6.99%,,R83357,0,0,"7,230",,,,,,
R83867,"42,813","498,403",8.59%,,R83358,0,0,"20,177",,,,,,
R83868,0,0,8.19%,,R83359,0,0,"16,441",,,,,,
R83869,"24,446","305,954",7.99%,,R83361,0,0,0,,,,,,
R83871,"5,729","81,958",6.99%,,R83362,0,0,"13,688",,,,,,
R83872,"17,747","253,893",6.99%,,R83363,0,0,0,,,,,,
R83873,"10,255","146,709",6.99%,,R83365,0,0,0,,,,,,
R83875,0,0,6.99%,,R83366,0,0,"16,350",,,,,,
R83876,"5,102","72,994",6.99%,,R83367,0,7.61,"31,249",,,,,,
R83877,0,0,6.99%,,R83368,0,0,"20,207",,,,,,
R83878,"27,731","396,723",6.99%,,R83369,10,0,"8,208",,,,,,
R83879,0,0,8.00%,,R83371,0,7.61,"9,416",,,,,,
R83881,0,0,6.99%,,R83372,200,0,"23,919",,,,,,
R83882,"19,538","279,514",6.99%,,R83373,0,7.61,"13,042",,,,,,
R83883,"20,298","290,386",6.99%,,R83375,0,7.61,"13,729",,,,,,
R83885,"15,481","221,473",6.99%,,R83376,200,0,"4,682",,,,,,
R83886,"3,139","44,908",6.99%,,R83377,200,0,"3,356",,,,,,
R83887,"20,385","291,632",6.99%,,R83378,0,0,"30,997",,,,,,
R83888,0,0,6.99%,,R83379,0,0,"18,371",,,,,,
R83889,"5,073","65,119",7.79%,,R83381,0,0,0,,,,,,
R83891,0,0,7.99%,,R83382,200,15.22,"13,847",,,,,,
R83892,0,0,8.09%,,R83383,0,7.61,"10,374",,,,,,
R83893,0,0,6.99%,,R83385,200,0,"11,710",,,,,,
R83895,"8,959","111,992",8.00%,,R83386,0,0,"24,077",,,,,,
R83896,0,0,6.99%,,R83387,200,0,"2,400",,,,,,
R83897,0,0,8.19%,,R83388,0,0,"18,263",,,,,,
R83898,"14,723","210,624",6.99%,,R83389,0,0,0,,,,,,
R83899,0,0,6.99%,,R83391,0,0,0,,,,,,
R83901,0,0,8.00%,,R83392,54.44,0,653,,,,,,
R83903,"20,513","293,456",6.99%,,R83393,0,0,"33,954",,,,,,
R83905,0,0,6.99%,,R83395,0,0,"15,883",,,,,,
R83906,"18,163","259,842",6.99%,,R83396,27.22,0,327,,,,,,
R83907,0,0,6.99%,,R83397,0,0,"48,628",,,,,,
R83908,"12,453","155,660",8.00%,,R83398,0,0,0,,,,,,
R83909,"16,167","213,000",7.59%,,R83501,200,0,"7,948",,,,,,
R83911,"24,857","355,611",6.99%,,R83502,0,0,"10,723",,,,,,
R83912,"33,883","484,735",6.99%,,R83503,0,0,"17,546",,,,,,
R83913,"9,268","110,459",8.39%,,R83505,0,0,0,,,,,,
R83915,"10,743","125,067",8.59%,,R83506,0,0,"41,894",,,,,,
R83916,"2,180","31,186",6.99%,,R83508,0,0,"18,699",,,,,,
R83917,0,0,7.59%,,R83509,10,0,"17,408",,,,,,
R83918,"6,799","97,265",6.99%,,R83511,200,7.61,"5,230",,,,,,
R83921,"35,700","510,728",6.99%,,R83512,0,0,0,,,,,,
R83925,"12,339","154,235",8.00%,,R83513,200,0,"6,996",,,,,,
R83926,"16,768","239,880",6.99%,,R83515,0,0,0,,,,,,
R83927,"13,087","187,225",6.99%,,R83516,0,0,0,,,,,,
R83929,0,0,6.99%,,R83517,0,0,"79,913",,,,,,
R83931,"12,259","157,369",7.79%,,R83518,10,0,"7,676",,,,,,
R83932,"3,743","62,377",6.00%,,R83519,10,0,"58,543",,,,,,
R83933,"17,410","249,068",6.99%,,R83522,0,0,"8,585",,,,,,
R83935,"5,204","86,727",6.00%,,R83523,0,15.22,"13,490",,,,,,
R83936,"7,115","101,781",6.99%,,R83525,0,0,"3,260",,,,,,
R83937,"26,288","313,324",8.39%,,R83526,0,0,0,,,,,,
R83938,"26,334","376,742",6.99%,,R83527,10,0,"12,379",,,,,,
R83951,"42,622","520,416",8.19%,,R83528,0,0,"14,101",,,,,,
R83952,0,0,8.00%,,R83529,0,0,0,,,,,,
R83955,"4,810","68,806",6.99%,,R83531,0,0,0,,,,,,
R83956,"19,941","285,284",6.99%,,R83532,0,0,"6,831",,,,,,
R83957,0,0,7.79%,,R83533,0,0,"24,475",,,,,,
R83958,"23,625","337,986",6.99%,,R83535,200,0,"19,595",,,,,,
R83959,"20,799","260,314",7.99%,,R83536,0,15.22,"17,850",,,,,,
R83961,0,0,6.99%,,R83538,200,7.61,"6,757",,,,,,
R83962,"26,731","382,425",6.99%,,R83539,0,0,0,,,,,,
R83963,"58,088","745,670",7.79%,,R83551,0,0,"56,957",,,,,,
R83965,"10,818","154,762",6.99%,,R83552,0,0,"26,308",,,,,,
R83966,"13,162","188,301",6.99%,,R83553,0,0,0,,,,,,
R83967,"9,379","134,182",6.99%,,R83555,0,0,"10,795",,,,,,
R83968,"25,312","362,113",6.99%,,R83556,0,0,"5,150",,,,,,
R83969,"34,552","494,311",6.99%,,R83557,0,0,0,,,,,,
R83971,0,0,6.99%,,R83558,0,0,"29,958",,,,,,
R83972,"19,057","272,630",6.99%,,R83559,0,0,"3,641",,,,,,
R83973,"12,985","171,086",7.59%,,R83561,200,15.22,"9,793",,,,,,
R83975,0,0,6.99%,,R83562,200,45.66,"33,167",,,,,,
R83976,"17,199","220,780",7.79%,,R83563,0,0,0,,,,,,
R83977,"19,426","277,912",6.99%,,R83566,200,15.22,"13,037",,,,,,
R83978,"26,282","346,269",7.59%,,R83567,200,0,"4,382",,,,,,
R83979,"9,886","141,425",6.99%,,R83568,0,0,0,,,,,,
R83981,0,0,8.00%,,R83569,0,0,0,,,,,,
R83982,0,0,6.99%,,R83571,0,0,"35,244",,,,,,
R83983,"24,625","352,288",6.99%,,R83572,0,0,"24,464",,,,,,
R83985,"9,808","140,317",6.99%,,R83573,0,0,0,,,,,,
R83986,"15,441","220,900",6.99%,,R83575,10,0,"13,440",,,,,,
R83987,"66,917","817,057",8.19%,,R83576,200,0,"19,947",,,,,,
R83988,0,0,8.00%,,R83577,0,0,"15,795",,,,,,
R83989,"15,472","221,344",6.99%,,R83578,54.44,0,653,,,,,,
R83991,"26,002","371,985",6.99%,,R83579,0,0,0,,,,,,
R83992,"3,948","47,060",8.39%,,R83581,0,0,"10,137",,,,,,
R83993,"14,111","201,877",6.99%,,R83582,10,0,"4,818",,,,,,
R83995,"4,453","63,700",6.99%,,R83583,0,0,0,,,,,,
R83996,"17,715","214,726",8.25%,,R83585,200,0,"2,400",,,,,,
R83997,587,"6,995",8.39%,,R83586,0,0,"12,820",,,,,,
R83998,735,"10,513",6.99%,,R83587,0,0,"10,129",,,,,,
R83999,"24,271","347,229",6.99%,,R83588,0,0,0,,,,,,
R85001,"17,173","245,678",6.99%,,R83589,0,0,"19,776",,,,,,
