UID,Sum of ARR,Sum of Total,Sum of Take Rate,,ID,Base & Other Fees,Rental,Voice ARR,,ID,WP ARR,,ID,DE ARR
R83357,"4,970","62,130",8.00%,,R82992,50,0,"8,262",,,,,,
R83358,"19,352","276,854",6.99%,,R82993,0,0,"30,395",,,,,,
R83359,"8,024","114,794",6.99%,,R82995,0,0,0,,,,,,
R83362,"12,105","173,175",6.99%,,R82996,0,0,"28,390",,,,,,
R83363,0,0,7.59%,,R82997,10,8,"13,610",,,,,,
R83366,"15,200","217,447",6.99%,,R82998,100,0,"20,071",,,,,,
R83367,"29,787","368,196",8.09%,,R82999,200,0,"10,701",,,,,,
R83368,"22,335","286,710",7.79%,,R83001,0,0,0,,,,,,
R83369,"8,509","121,729",6.99%,,R83002,0,23,"18,994",,,,,,
R83371,"9,385","134,259",6.99%,,R83003,0,0,0,,,,,,
R83372,"21,920","261,263",8.39%,,R83005,0,0,0,,,,,,
R83373,"13,795","197,357",6.99%,,R83006,0,0,"10,853",,,,,,
R83375,"14,408","206,124",6.99%,,R83007,0,0,0,,,,,,
R83376,"3,271","46,792",6.99%,,R83008,0,0,0,,,,,,
R83377,115,"1,650",6.99%,,R83009,0,0,0,,,,,,
R83378,"30,958","407,880",7.59%,,R83011,0,0,0,,,,,,
R83379,"18,314","261,996",6.99%,,R83012,0,0,"30,133",,,,,,
R83381,0,0,6.99%,,R83013,147,0,"1,760",,,,,,
R83382,"13,607","179,273",7.59%,,R83015,0,0,"8,863",,,,,,
R83383,0,0,6.99%,,R83016,0,0,"16,029",,,,,,
R83385,"2,764","39,548",6.99%,,R83017,0,0,0,,,,,,
R83386,"25,774","322,581",7.99%,,R83018,0,0,0,,,,,,
R83387,0,0,6.99%,,R83019,69,0,828,,,,,,
R83388,"18,294","261,711",6.99%,,R83021,64,0,773,,,,,,
R83389,0,0,7.99%,,R83022,50,0,600,,,,,,
R83391,0,0,8.19%,,R83023,0,0,0,,,,,,
R83392,0,0,7.79%,,R83025,0,0,"11,067",,,,,,
R83393,"33,732","444,425",7.59%,,R83026,0,0,0,,,,,,
R83395,"16,218","208,186",7.79%,,R83027,0,0,"6,563",,,,,,
R83396,0,0,6.99%,,R83028,200,0,"25,500",,,,,,
R83397,"48,653","624,551",7.79%,,R83029,10,0,"15,320",,,,,,
R83398,0,0,6.99%,,R83031,10,0,"13,456",,,,,,
R83501,"2,617","32,758",7.99%,,R83032,200,0,"6,049",,,,,,
R83502,"11,750","146,880",8.00%,,R83033,0,0,"21,955",,,,,,
R83503,"17,187","214,843",8.00%,,R83035,200,0,"2,400",,,,,,
R83505,0,0,6.99%,,R83036,0,0,0,,,,,,
R83506,"48,300","620,026",7.79%,,R83037,0,0,0,,,,,,
R83508,"29,651","424,191",6.99%,,R83038,10,0,"12,077",,,,,,
R83509,"17,433","249,396",6.99%,,R83039,200,0,"9,338",,,,,,
R83511,"3,188","45,613",6.99%,,R83051,34,0,"20,979",,,,,,
R83512,0,0,8.00%,,R83052,0,0,"21,744",,,,,,
R83513,"3,850","55,083",6.99%,,R83053,0,0,"18,808",,,,,,
R83515,0,0,6.99%,,R83055,0,0,"5,973",,,,,,
R83517,"66,487","811,804",8.19%,,R83056,0,0,"17,327",,,,,,
R83518,"6,470","92,561",6.99%,,R83057,0,0,"11,428",,,,,,
R83519,"64,815","749,310",8.65%,,R83058,0,0,"4,559",,,,,,
R83522,"7,822","111,909",6.99%,,R83059,0,0,"30,421",,,,,,
R83523,"11,959","171,091",6.99%,,R83061,0,0,"11,175",,,,,,
R83525,"4,368","57,101",7.65%,,R83062,200,0,"15,685",,,,,,
R83527,"11,702","167,414",6.99%,,R83063,0,0,0,,,,,,
R83528,"15,287","218,696",6.99%,,R83065,0,0,0,,,,,,
R83529,0,0,7.99%,,R83066,0,0,"17,291",,,,,,
R83531,0,0,7.99%,,R83067,0,0,"13,905",,,,,,
R83532,"5,705","81,618",6.99%,,R83068,0,0,0,,,,,,
R83533,"24,372","297,581",8.19%,,R83069,0,0,0,,,,,,
R83535,"7,884","112,791",6.99%,,R83071,200,0,"9,129",,,,,,
R83536,"15,746","225,265",6.99%,,R83072,200,0,"14,748",,,,,,
R83538,0,0,7.99%,,R83073,0,0,0,,,,,,
R83539,0,0,6.99%,,R83075,0,0,"3,535",,,,,,
R83551,"54,928","670,670",8.19%,,R83076,0,0,"8,473",,,,,,
R83552,"26,122","311,348",8.39%,,R83077,200,0,"11,858",,,,,,
R83555,"9,855","140,982",6.99%,,R83078,0,0,0,,,,,,
R83556,"6,555","93,783",6.99%,,R83081,0,0,"15,070",,,,,,
R83558,"30,109","430,742",6.99%,,R83082,0,0,"13,292",,,,,,
R83559,"3,683","52,685",6.99%,,R83083,10,0,"53,471",,,,,,
R83561,"9,292","110,755",8.39%,,R83085,0,0,0,,,,,,
R83562,"16,572","216,634",7.65%,,R83086,36,0,"2,380",,,,,,
R83566,"11,053","145,620",7.59%,,R83087,0,0,"12,024",,,,,,
R83567,"1,789","25,594",6.99%,,R83088,0,0,0,,,,,,
R83571,"36,688","524,867",6.99%,,R83089,200,0,"22,115",,,,,,
R83572,"25,879","308,451",8.39%,,R83091,200,15,"2,400",,,,,,
R83573,0,0,6.99%,,R83092,0,0,"24,008",,,,,,
R83575,"20,512","293,448",6.99%,,R83093,0,0,"7,753",,,,,,
R83576,"17,275","224,636",7.69%,,R83095,200,0,"11,783",,,,,,
R83577,"17,155","245,426",6.99%,,R83096,200,0,"2,400",,,,,,
R83578,0,0,6.99%,,R83097,200,0,"6,039",,,,,,
R83579,0,0,6.99%,,R83098,200,0,"2,400",,,,,,
R83581,"11,851","169,546",6.99%,,R83099,0,0,"28,483",,,,,,
R83582,"5,663","81,009",6.99%,,R83101,200,0,"6,544",,,,,,
R83585,0,0,7.79%,,R83102,0,0,"27,759",,,,,,
R83586,"11,472","164,115",6.99%,,R83103,0,0,"26,545",,,,,,
R83587,"9,273","107,948",8.59%,,R83105,0,0,"26,419",,,,,,
R83589,"20,747","296,816",6.99%,,R83106,200,8,"10,351",,,,,,
R83592,"13,121","187,714",6.99%,,R83108,200,0,"7,891",,,,,,
R83593,0,0,6.99%,,R83109,200,0,"10,312",,,,,,
R83596,"10,248","131,559",7.79%,,R83111,0,0,0,,,,,,
R83597,"13,943","199,469",6.99%,,R83112,0,0,"21,457",,,,,,
R83598,"3,256","42,894",7.59%,,R83113,0,0,"37,242",,,,,,
R83599,"67,049","885,719",7.57%,,R83116,0,0,"15,874",,,,,,
R83601,"19,726","282,203",6.99%,,R83117,0,0,"15,661",,,,,,
R83602,"19,414","226,010",8.59%,,R83118,0,0,"11,612",,,,,,
R83603,"61,324","748,762",8.19%,,R83123,0,0,"8,756",,,,,,
R83605,0,0,8.00%,,R83125,0,0,"33,511",,,,,,
R83606,"25,526","365,185",6.99%,,R83126,0,0,"43,945",,,,,,
R83607,"1,291","15,029",8.59%,,R83127,16,0,"20,184",,,,,,
R83609,0,0,7.65%,,R83128,200,0,"24,195",,,,,,
R83611,"30,379","434,608",6.99%,,R83129,0,0,"12,514",,,,,,
R83612,"6,038","71,963",8.39%,,R83131,0,0,"16,325",,,,,,
R83613,"45,426","528,829",8.59%,,R83132,54,0,653,,,,,,
R83615,0,0,6.99%,,R83133,0,0,"15,666",,,,,,
R83616,"37,971","475,229",7.99%,,R83135,0,0,0,,,,,,
R83617,"29,135","416,807",6.99%,,R83136,0,0,"17,059",,,,,,
R83618,0,0,7.99%,,R83137,54,0,653,,,,,,
R83621,"29,321","419,465",6.99%,,R83138,200,23,"56,777",,,,,,
R83625,"13,081","187,145",6.99%,,R83139,0,15,"11,175",,,,,,
R83626,"12,884","149,985",8.59%,,R83151,0,0,"18,046",,,,,,
R83627,"33,712","392,454",8.59%,,R83152,0,0,0,,,,,,
R83628,0,0,7.59%,,R83153,0,0,0,,,,,,
R83629,"21,772","311,474",6.99%,,R83156,0,0,"18,560",,,,,,
R83631,"9,025","129,107",6.99%,,R83157,0,0,"8,322",,,,,,
R83633,"12,360","176,829",6.99%,,R83158,0,0,"12,696",,,,,,
R83635,"10,426","149,154",6.99%,,R83159,0,0,"30,443",,,,,,
R83636,0,0,7.65%,,R83161,0,8,"11,833",,,,,,
R83637,0,0,6.99%,,R83162,200,0,"33,346",,,,,,
R83638,"4,117","51,526",7.99%,,R83163,0,0,"4,618",,,,,,
R83639,"18,520","244,007",7.59%,,R83165,0,0,0,,,,,,
R83651,"81,195","967,758",8.39%,,R83168,0,0,"17,171",,,,,,
R83652,0,0,6.99%,,R83169,10,0,"18,038",,,,,,
R83653,"24,927","356,613",6.99%,,R83171,10,0,"20,289",,,,,,
R83655,"24,000","284,021",8.45%,,R83172,0,0,"9,440",,,,,,
R83656,"23,165","301,239",7.69%,,R83173,0,0,0,,,,,,
R83658,"19,409","255,723",7.59%,,R83175,200,0,"15,499",,,,,,
R83661,"11,905","170,310",6.99%,,R83176,100,0,"1,200",,,,,,
R83662,"5,290","75,675",6.99%,,R83177,0,0,"10,441",,,,,,
R83663,"57,629","670,890",8.59%,,R83178,0,8,"15,961",,,,,,
R83665,"16,630","237,918",6.99%,,R83179,0,0,"11,640",,,,,,
R83666,"8,176","116,966",6.99%,,R83181,0,0,"9,767",,,,,,
R83667,"14,349","205,282",6.99%,,R83182,0,0,0,,,,,,
R83669,"18,163","259,847",6.99%,,R83183,0,0,"25,319",,,,,,
R83671,"2,477","35,435",6.99%,,R83185,0,0,"64,152",,,,,,
R83672,"11,063","158,263",6.99%,,R83186,0,0,"22,262",,,,,,
R83673,"55,760","797,717",6.99%,,R83187,0,0,"12,609",,,,,,
R83675,"26,736","382,496",6.99%,,R83188,0,0,0,,,,,,
R83676,0,0,8.59%,,R83189,0,0,0,,,,,,
R83677,"13,263","189,749",6.99%,,R83191,0,0,"26,734",,,,,,
R83678,"45,669","653,347",6.99%,,R83192,200,0,"2,400",,,,,,
R83679,"17,659","226,689",7.79%,,R83193,10,0,"14,346",,,,,,
R83681,0,0,6.99%,,R83195,0,0,0,,,,,,
R83682,"24,871","311,277",7.99%,,R83196,0,8,"11,198",,,,,,
R83683,"16,292","233,081",6.99%,,R83197,0,0,0,,,,,,
R83685,"18,406","263,322",6.99%,,R83198,0,0,"39,097",,,,,,
R83686,"5,650","80,837",6.99%,,R83199,0,0,"17,481",,,,,,
R83687,"42,197","603,683",6.99%,,R83201,54,0,653,,,,,,
R83688,"19,512","279,137",6.99%,,R83202,200,0,"12,378",,,,,,
R83689,"34,589","494,834",6.99%,,R83203,0,0,"27,652",,,,,,
R83691,"18,608","266,207",6.99%,,R83205,0,8,"8,462",,,,,,
R83692,0,0,7.59%,,R83206,0,0,"56,380",,,,,,
R83693,"7,217","103,243",6.99%,,R83207,0,8,"4,745",,,,,,
R83696,"1,374","19,652",6.99%,,R83208,0,0,"12,842",,,,,,
R83698,"6,603","94,461",6.99%,,R83209,0,0,0,,,,,,
R83699,"7,120","101,856",6.99%,,R83211,210,0,"38,221",,,,,,
R83701,"10,586","151,442",6.99%,,R83212,10,0,"17,862",,,,,,
R83705,"9,678","138,450",6.99%,,R83213,200,8,"12,222",,,,,,
R83706,"7,128","101,970",6.99%,,R83215,0,0,"4,837",,,,,,
R83707,"43,481","543,512",8.00%,,R83216,200,0,"3,468",,,,,,
R83708,"15,432","220,768",6.99%,,R83217,0,0,"30,922",,,,,,
R83709,"21,426","306,521",6.99%,,R83218,54,0,653,,,,,,
R83711,0,0,8.19%,,R83219,0,0,0,,,,,,
R83712,0,0,8.39%,,R83221,0,0,0,,,,,,
R83717,0,0,7.99%,,R83222,0,0,"29,529",,,,,,
R83718,0,0,8.00%,,R83223,0,0,0,,,,,,
R83719,"13,352","166,906",8.00%,,R83225,0,0,"5,923",,,,,,
R83722,0,0,6.99%,,R83226,0,0,"18,783",,,,,,
R83723,"4,728","67,645",6.99%,,R83227,10,0,"9,084",,,,,,
R83726,"14,975","214,228",6.99%,,R83228,100,0,"2,013",,,,,,
R83727,"13,974","199,909",6.99%,,R83229,0,0,"38,917",,,,,,
R83728,"15,377","219,990",6.99%,,R83231,0,0,0,,,,,,
R83729,0,0,6.99%,,R83232,0,0,"10,687",,,,,,
R83731,"54,564","682,904",7.99%,,R83235,0,0,0,,,,,,
R83732,"1,966","28,123",6.99%,,R83236,200,0,"2,400",,,,,,
R83733,"16,794","210,191",7.99%,,R83237,10,0,"30,438",,,,,,
R83735,"8,381","119,902",6.99%,,R83238,0,0,"20,383",,,,,,
R83736,0,0,6.99%,,R83239,0,0,0,,,,,,
R83737,"10,627","128,192",8.29%,,R83251,0,0,0,,,,,,
R83738,0,0,8.19%,,R83252,210,0,"13,724",,,,,,
R83739,0,0,6.99%,,R83253,0,0,"14,320",,,,,,
R83751,"15,783","225,787",6.99%,,R83255,54,0,653,,,,,,
R83752,0,0,6.99%,,R83256,0,0,"13,845",,,,,,
R83753,0,0,7.99%,,R83257,200,15,"10,366",,,,,,
R83755,0,0,6.99%,,R83258,0,0,"12,202",,,,,,
R83757,0,0,6.99%,,R83259,0,0,"33,586",,,,,,
R83758,"14,419","189,977",7.59%,,R83261,0,15,"34,134",,,,,,
R83759,"8,462","121,061",6.99%,,R83262,0,15,"38,753",,,,,,
R83761,"14,303","204,625",6.99%,,R83263,0,8,"6,309",,,,,,
R83762,854,"9,830",8.69%,,R83265,0,0,"10,372",,,,,,
R83763,"27,361","391,434",6.99%,,R83266,200,0,"13,519",,,,,,
R83765,"39,214","490,793",7.99%,,R83267,0,0,0,,,,,,
R83767,"26,695","381,900",6.99%,,R83268,0,0,"7,295",,,,,,
R83768,"8,285","118,529",6.99%,,R83269,0,0,"34,013",,,,,,
R83769,"16,368","234,168",6.99%,,R83271,0,0,0,,,,,,
R83772,"24,504","306,686",7.99%,,R83272,0,8,"13,436",,,,,,
R83773,"47,923","685,600",6.99%,,R83273,200,0,"16,493",,,,,,
R83775,"50,409","647,099",7.79%,,R83275,0,0,"5,245",,,,,,
R83776,"34,805","497,920",6.99%,,R83276,0,0,"22,474",,,,,,
R83777,"23,842","341,089",6.99%,,R83277,0,0,"12,043",,,,,,
R83778,0,0,6.99%,,R83278,0,0,"11,640",,,,,,
R83781,"51,022","927,665",5.50%,,R83279,10,0,907,,,,,,
R83782,"31,313","569,331",5.50%,,R83281,210,0,"22,453",,,,,,
R83783,"17,111","211,510",8.09%,,R83282,0,0,"19,633",,,,,,
R83785,"38,310","445,984",8.59%,,R83283,0,0,"17,091",,,,,,
R83786,"11,570","165,524",6.99%,,R83285,10,0,"7,643",,,,,,
R83787,"5,228","74,790",6.99%,,R83286,200,30,"2,400",,,,,,
R83788,"37,960","543,062",6.99%,,R83287,10,0,"11,520",,,,,,
R83789,0,0,6.99%,,R83288,10,0,"19,333",,,,,,
R83791,"15,009","214,719",6.99%,,R83289,0,0,0,,,,,,
R83792,0,0,8.00%,,R83291,200,0,"13,528",,,,,,
R83793,0,0,8.19%,,R83292,0,23,"34,295",,,,,,
R83795,"5,259","65,737",8.00%,,R83293,0,0,"24,414",,,,,,
R83797,"22,308","286,366",7.79%,,R83295,54,0,653,,,,,,
R83799,"17,760","254,077",6.99%,,R83296,0,0,"42,406",,,,,,
R83801,"48,878","699,256",6.99%,,R83297,200,0,"22,960",,,,,,
R83802,"6,426","91,928",6.99%,,R83298,0,0,"36,774",,,,,,
R83803,"13,967","174,583",8.00%,,R83299,10,0,"15,625",,,,,,
R83806,"2,052","29,358",6.99%,,R83301,0,0,"12,810",,,,,,
R83807,"11,392","162,972",6.99%,,R83302,200,0,"5,528",,,,,,
R83808,"34,449","420,619",8.19%,,R83303,0,0,0,,,,,,
R83809,0,0,6.99%,,R83305,0,0,0,,,,,,
R83811,"9,485","135,699",6.99%,,R83306,0,0,0,,,,,,
R83813,0,0,6.99%,,R83307,200,23,"4,465",,,,,,
R83815,"23,064","293,806",7.85%,,R83308,0,0,0,,,,,,
R83816,"25,820","369,381",6.99%,,R83309,0,8,"32,595",,,,,,
R83817,"31,835","398,441",7.99%,,R83311,0,0,0,,,,,,
R83819,"3,515","50,284",6.99%,,R83312,0,0,"23,692",,,,,,
R83821,0,0,6.99%,,R83313,0,0,"17,005",,,,,,
R83822,"39,066","558,886",6.99%,,R83315,0,0,"10,207",,,,,,
R83823,"14,794","211,648",6.99%,,R83316,200,0,"15,675",,,,,,
R83826,"18,567","265,617",6.99%,,R83317,10,0,"25,314",,,,,,
R83828,"8,752","125,204",6.99%,,R83318,0,0,"14,003",,,,,,
R83829,0,0,6.99%,,R83319,0,0,"7,710",,,,,,
R83831,"2,687","38,440",6.99%,,R83321,0,0,"26,792",,,,,,
R83832,"4,107","58,754",6.99%,,R83322,0,15,"13,844",,,,,,
R83833,"9,593","137,244",6.99%,,R83323,0,0,"18,715",,,,,,
R83835,"28,784","379,242",7.59%,,R83325,0,0,"23,342",,,,,,
R83836,"26,405","377,748",6.99%,,R83326,54,8,653,,,,,,
R83837,"8,950","128,039",6.99%,,R83327,10,0,"32,565",,,,,,
R83838,"13,942","199,457",6.99%,,R83328,0,0,"10,549",,,,,,
R83839,0,0,6.99%,,R83329,0,8,"43,787",,,,,,
R83851,"37,790","472,964",7.99%,,R83331,0,0,"25,556",,,,,,
R83852,0,0,6.99%,,R83333,0,0,"10,915",,,,,,
R83853,"1,916","27,413",6.99%,,R83335,0,0,0,,,,,,
R83855,"15,083","215,778",6.99%,,R83336,100,0,"1,200",,,,,,
R83856,0,0,8.00%,,R83337,0,0,0,,,,,,
R83857,"6,839","100,720",6.79%,,R83338,0,8,"22,319",,,,,,
R83858,"5,857","83,794",6.99%,,R83339,0,0,"18,818",,,,,,
R83859,0,0,6.99%,,R83351,0,0,0,,,,,,
R83861,"36,820","526,754",6.99%,,R83352,0,0,0,,,,,,
R83862,"18,549","244,393",7.59%,,R83353,10,0,"17,237",,,,,,
R83865,"22,582","323,057",6.99%,,R83355,10,0,"8,768",,,,,,
R83866,0,0,6.99%,,R83356,10,8,"31,899",,,,,,
R83867,"46,853","545,441",8.59%,,R83357,0,0,"4,970",,,,,,
R83868,0,0,8.19%,,R83358,0,0,"19,352",,,,,,
R83869,"27,300","341,676",7.99%,,R83359,0,0,"8,024",,,,,,
R83871,"4,377","62,619",6.99%,,R83361,0,0,0,,,,,,
R83872,"19,537","279,493",6.99%,,R83362,0,0,"12,105",,,,,,
R83873,"9,855","140,992",6.99%,,R83363,0,0,0,,,,,,
R83875,0,0,6.99%,,R83365,0,0,0,,,,,,
R83876,"6,184","88,466",6.99%,,R83366,0,0,"15,200",,,,,,
R83877,0,0,6.99%,,R83367,0,8,"29,787",,,,,,
R83878,"28,559","408,577",6.99%,,R83368,0,0,"22,335",,,,,,
R83879,0,0,8.00%,,R83369,10,0,"8,629",,,,,,
R83881,0,0,6.99%,,R83371,0,8,"9,385",,,,,,
R83882,"20,145","288,199",6.99%,,R83372,200,0,"24,320",,,,,,
R83883,"21,226","303,660",6.99%,,R83373,0,8,"13,795",,,,,,
R83885,"20,351","291,151",6.99%,,R83375,0,8,"14,408",,,,,,
R83886,"2,547","36,438",6.99%,,R83376,200,0,"5,671",,,,,,
R83887,"18,717","267,775",6.99%,,R83377,200,0,"2,515",,,,,,
R83888,0,0,6.99%,,R83378,0,0,"30,958",,,,,,
R83889,"6,085","78,107",7.79%,,R83379,0,0,"18,314",,,,,,
R83891,0,0,7.99%,,R83381,0,0,0,,,,,,
R83892,0,0,8.09%,,R83382,200,15,"16,007",,,,,,
R83893,0,0,6.99%,,R83383,0,0,0,,,,,,
R83895,"8,567","107,087",8.00%,,R83385,200,0,"5,164",,,,,,
R83896,0,0,6.99%,,R83386,0,0,"25,774",,,,,,
R83897,0,0,8.19%,,R83387,54,0,653,,,,,,
R83898,"15,956","228,270",6.99%,,R83388,2,0,"18,316",,,,,,
R83899,0,0,6.99%,,R83389,0,0,0,,,,,,
R83901,0,0,8.00%,,R83391,0,0,0,,,,,,
R83903,"20,422","292,159",6.99%,,R83392,54,0,653,,,,,,
R83905,0,0,6.99%,,R83393,0,0,"33,732",,,,,,
R83906,"16,348","233,882",6.99%,,R83395,0,0,"16,218",,,,,,
R83907,0,0,6.99%,,R83396,27,0,327,,,,,,
R83908,"12,580","157,253",8.00%,,R83397,0,0,"48,653",,,,,,
R83909,"17,333","222,510",7.79%,,R83398,0,0,0,,,,,,
R83911,"24,147","345,448",6.99%,,R83501,200,0,"5,017",,,,,,
R83912,"31,523","450,974",6.99%,,R83502,0,0,"11,750",,,,,,
R83913,"9,568","114,038",8.39%,,R83503,0,0,"17,187",,,,,,
R83915,"11,233","130,764",8.59%,,R83505,0,0,0,,,,,,
R83916,"2,171","31,058",6.99%,,R83506,0,0,"48,300",,,,,,
R83917,0,0,7.59%,,R83508,0,0,"29,651",,,,,,
R83918,"6,044","86,464",6.99%,,R83509,10,0,"17,553",,,,,,
R83921,"35,299","504,988",6.99%,,R83511,200,8,"5,588",,,,,,
R83925,"10,751","134,388",8.00%,,R83512,0,0,0,,,,,,
R83926,"19,665","281,325",6.99%,,R83513,200,0,"6,250",,,,,,
R83927,"10,758","153,910",6.99%,,R83515,0,0,0,,,,,,
R83929,0,0,6.99%,,R83516,0,0,0,,,,,,
R83931,"10,937","140,399",7.79%,,R83517,0,0,"66,487",,,,,,
R83932,"1,832","30,526",6.00%,,R83518,10,0,"6,590",,,,,,
R83933,"15,694","224,523",6.99%,,R83519,10,0,"64,935",,,,,,
R83935,0,0,6.00%,,R83522,0,0,"7,822",,,,,,
R83936,"6,567","93,946",6.99%,,R83523,0,15,"11,959",,,,,,
R83937,"28,766","342,864",8.39%,,R83525,0,0,"4,368",,,,,,
R83938,"23,345","333,978",6.99%,,R83526,0,0,0,,,,,,
R83951,"39,832","486,344",8.19%,,R83527,10,0,"11,822",,,,,,
R83952,0,0,8.00%,,R83528,0,0,"15,287",,,,,,
R83955,"4,003","57,267",6.99%,,R83529,0,0,0,,,,,,
R83956,"19,243","275,287",6.99%,,R83531,0,0,0,,,,,,
R83957,0,0,7.79%,,R83532,0,0,"5,705",,,,,,
R83958,"23,297","333,288",6.99%,,R83533,0,0,"24,372",,,,,,
R83959,"22,899","286,594",7.99%,,R83535,185,0,"10,109",,,,,,
R83961,0,0,6.99%,,R83536,0,15,"15,746",,,,,,
R83962,"24,179","345,902",6.99%,,R83538,200,8,"2,400",,,,,,
R83963,"56,300","722,722",7.79%,,R83539,0,0,0,,,,,,
R83965,"13,887","198,670",6.99%,,R83551,0,0,"54,928",,,,,,
R83966,"25,504","364,863",6.99%,,R83552,0,0,"26,122",,,,,,
R83967,"15,560","222,598",6.99%,,R83553,0,0,0,,,,,,
R83968,"26,503","379,158",6.99%,,R83555,0,0,"9,855",,,,,,
R83969,"40,260","575,966",6.99%,,R83556,0,0,"6,555",,,,,,
R83971,0,0,6.99%,,R83557,0,0,0,,,,,,
R83972,"5,948","85,093",6.99%,,R83558,0,0,"30,109",,,,,,
R83973,"6,554","86,349",7.59%,,R83559,0,0,"3,683",,,,,,
R83975,"14,821","212,029",6.99%,,R83561,200,15,"11,692",,,,,,
R83976,"17,547","225,250",7.79%,,R83562,200,46,"18,972",,,,,,
R83977,"23,025","329,400",6.99%,,R83563,0,0,0,,,,,,
R83978,"25,423","334,949",7.59%,,R83566,200,15,"13,453",,,,,,
R83979,"12,077","172,774",6.99%,,R83567,200,0,"4,189",,,,,,
R83981,0,0,8.00%,,R83568,0,0,0,,,,,,
R83982,0,0,6.99%,,R83569,0,0,0,,,,,,
R83983,"21,879","312,999",6.99%,,R83571,0,0,"36,688",,,,,,
R83985,"9,419","134,745",6.99%,,R83572,0,0,"25,879",,,,,,
R83986,"20,069","287,115",6.99%,,R83573,0,0,0,,,,,,
R83987,"73,779","900,847",8.19%,,R83575,10,0,"20,632",,,,,,
R83988,0,0,8.00%,,R83576,200,0,"19,675",,,,,,
R83989,"10,623","151,976",6.99%,,R83577,0,0,"17,155",,,,,,
R83991,"24,488","350,327",6.99%,,R83578,54,0,653,,,,,,
R83992,"4,156","49,538",8.39%,,R83579,0,0,0,,,,,,
R83993,"15,273","218,500",6.99%,,R83581,0,0,"11,851",,,,,,
R83995,"7,800","111,594",6.99%,,R83582,10,0,"5,783",,,,,,
R83996,"20,184","244,656",8.25%,,R83583,0,0,0,,,,,,
R83997,622,"7,419",8.39%,,R83585,54,0,653,,,,,,
R83998,0,0,6.99%,,R83586,0,0,"11,472",,,,,,
R83999,"23,479","335,888",6.99%,,R83587,0,0,"9,273",,,,,,
R85001,0,0,6.99%,,R83588,0,0,0,,,,,,
R85002,"34,811","405,254",8.59%,,R83589,0,0,"20,747",,,,,,
R85005,"19,554","287,978",6.79%,,R83591,0,0,0,,,,,,
R85006,0,0,6.99%,,R83592,0,0,"13,121",,,,,,
R85007,"1,337","19,127",6.99%,,R83593,110,15,"1,320",,,,,,
R85009,"14,496","188,507",7.69%,,R83596,200,0,"12,648",,,,,,
R85011,"20,990","300,289",6.99%,,R83597,0,0,"13,943",,,,,,
R85012,0,0,6.99%,,R83598,200,0,"5,656",,,,,,
R85013,0,0,8.00%,,R83599,0,0,"67,049",,,,,,
R85015,"22,614","263,262",8.59%,,R83601,0,0,"19,726",,,,,,
R85016,"8,954","149,241",6.00%,,R83602,0,0,"19,414",,,,,,
R85017,"14,245","237,418",6.00%,,R83603,0,0,"61,324",,,,,,
R85018,"29,083","528,781",5.50%,,R83605,0,0,0,,,,,,
R85019,"18,088","328,880",5.50%,,R83606,0,0,"25,526",,,,,,
R85021,"33,429","607,805",5.50%,,R83607,200,0,"3,691",,,,,,
R85022,"34,541","494,150",6.99%,,R83608,0,0,0,,,,,,
R85023,"14,294","178,675",8.00%,,R83609,0,0,0,,,,,,
R85025,0,0,6.99%,,R83611,0,0,"30,379",,,,,,
R85026,"14,722","193,966",7.59%,,R83612,200,0,"8,438",,,,,,
R85027,"20,697","296,097",6.99%,,R83613,0,8,"45,426",,,,,,
R85028,"5,540","69,251",8.00%,,R83615,200,0,"2,400",,,,,,
R85029,0,0,6.99%,,R83616,10,0,"38,091",,,,,,
R85031,0,0,6.99%,,R83617,0,8,"29,135",,,,,,
R85032,0,0,6.99%,,R83618,54,8,653,,,,,,
R85033,0,0,6.99%,,R83621,50,0,"29,921",,,,,,
R85035,0,0,7.59%,,R83625,0,0,"13,081",,,,,,
R85036,0,0,7.79%,,R83626,10,8,"13,004",,,,,,
R85037,"30,911","442,213",6.99%,,R83627,0,0,"33,712",,,,,,
R85038,"16,986","243,008",6.99%,,R83628,0,0,0,,,,,,
R85039,0,0,6.99%,,R83629,200,0,"24,172",,,,,,
R85051,"4,447","54,295",8.19%,,R83631,0,0,"9,025",,,,,,
R85052,0,0,6.99%,,R83632,0,0,0,,,,,,
R85053,0,0,6.99%,,R83633,0,0,"12,360",,,,,,
R85055,"14,030","200,720",6.99%,,R83635,10,0,"10,546",,,,,,
R85056,"38,478","506,955",7.59%,,R83636,0,0,0,,,,,,
R85057,"14,006","200,371",6.99%,,R83637,0,0,0,,,,,,
R85058,"39,476","564,744",6.99%,,R83638,0,0,"4,117",,,,,,
R85059,0,0,8.00%,,R83639,200,0,"20,920",,,,,,
R85061,0,0,7.59%,,R83651,10,0,"81,315",,,,,,
R85062,0,0,6.99%,,R83652,200,0,"2,400",,,,,,
R85063,"17,275","247,133",6.99%,,R83653,0,0,"24,927",,,,,,
R85065,0,0,6.99%,,R83655,0,0,"24,000",,,,,,
R85066,"10,775","154,155",6.99%,,R83656,0,15,"23,165",,,,,,
R85067,0,0,8.39%,,R83657,0,0,0,,,,,,
R85068,"10,006","143,141",6.99%,,R83658,200,0,"21,809",,,,,,
R85069,"16,700","238,906",6.99%,,R83661,0,23,"11,905",,,,,,
R85071,"27,788","339,293",8.19%,,R83662,0,23,"5,290",,,,,,
