List Source,Mapping,UNIQUE_CODE,ENGLISH_NAME,BUSINESS_PHONE,MOBILE_PRIMARY__C,ADDRESS,ZIP_CODE,STATE_CODE,COUNTRY
Active Leads,141 MAIN S6098,,OCEAN GARDEN CHINESE RESTAURANT,8603791211,7182883723,141 MAIN ST,6098,CT,
Active Leads,7750 Okeec33411,,Grandlake Chinese Cuisine,5616811388,5615990168,7750 Okeechobee Blvd Ste 6,33411,FL,
Active Leads,3780 CAPIT95062,,CHINESE VILLAGE,8314621933,8315159151,3780 CAPITOLA RD,95062,CA,
Active Leads,7820 FOOTH91040,,CHORS CHINESE CUISINE,8183538948,8183538948,7820 FOOTHILL BLVD,91040,CA,
Active Leads,7260 FISHE46038,,DRAGON HOUSE CHINESE EATERY,3175948663,9175828820,7260 FISHERS CROSSING DR,46038,IN,
Active Leads,7900 US-3646123,,GREAT WALL,3172722888,3172722888,7900 US-36,46123,IN,
Active Leads,1110 W VIS93221,,FORTUNE COOKIE | CHINESE RESTAURANT,5595922200,593312479,1110 W VISALIA RD,93221,CA,
Active Leads,22 N PARK 38462,,RONG GARDEN,9317968886,,22 N PARK ST,38462,TN,
Active Leads,1724 Hylan10305,,Red Apple Restaurant,7186673100,8438015511,1724 Hylan Blvd,10305,NY,
Active Leads,28 Columbu10707,,Kaji Sushi & Hibachi Japanese Restaurant,9149611888,9179696274,28 Columbus Ave,10707,NY,
Active Leads,2266 MURFR37217,,EZ EAT THAI SUSHI,6153996666,,2266 MURFREESBORO PIKE,37217,TN,
Active Leads,7816 BROAD91945,,PANDA RESTAURANT,6194607450,6194607450,7816 BROADWAY,91945,CA,
Active Leads,7907 ATLAN90201,,TASTY GOODY,3237718889,3237718889,7907 ATLANTIC AVE,90201,CA,
Active Leads,1207 N EAS37664,,MING GARDEN CHINESE RESTAURANT,4232461141,4239637610,1207 N EASTMAN RD,37664,TN,
Active Leads,782 Old Hi37027,,Fulins Asian Cuisine Brentwood,6153779788,6153779788,782 Old Hickory Blvd Ste 115,37027,TN,
Active Leads,6737 Clint37912,,Ichiban Japanese Grill,8659478888,6465758108,6737 Clinton Hwy,37912,TN,
Active Leads,7240 Kings37919,,Star Fry Cafe West Hills,8655882064,9299905888,7240 Kingston Pike Ste 128,37919,TN,
Active Leads,724 S 11TH49120,,CHINA ONE,2696838811,2696838811,724 S 11TH ST #3313,49120,MI,
Active Leads,597 Vander11238,,Inaka Inc,7183988168,6467322882,597 Vanderbilt Ave,11238,NY,
Active Leads,22 COMMERC5461,,DRAGON HOUSE,8024826888,,22 COMMERCE ST # 6,5461,VT,
Active Leads,29505 W NI48336,,EMPIRE DYNASTY,2488886866,7347481186,29505 W NINE MILE RD,48336,MI,
Active Leads,7910 Katel90680,,Wok Express,7148937876,7148937876,7910 Katella Ave,90680,CA,
Active Leads,28227 Newh91355,,Teriyaki Madness,6617533366,6617533366,28227 Newhall Ranch Rd,91355,CA,
Active Leads,6662 AL-7535126,,PANDA CHINESE FOOD,2056800920,9176370538,6662 AL-75,35126,AL,
Active Leads,78430 High92253,,Broken Yolk Cafe,7607779655,7607779655,78430 Highway 111,92253,CA,
Active Leads,19510 Van 92508,,Amagi Sushi,9516568144,,19510 Van Buren Blvd,92508,CA,
Active Leads,1221 N Gra76240,,Asian Buffet,9406658919,6469615229,1221 N Grand Ave,76240,TX,
Active Leads,7863 Inter78224,,Lin's International Buffet,2107585455,2107585455,7863 Interstate 35 Access Rd,78224,TX,
Active Leads,215 NORTHW30342,,WOK N ROLL RESTAURANT,4049430083,4048388879,215 NORTHWOOD DR #9,30342,GA,
Active Leads,2550 32ND 58201,,CHINA GARDEN,7017720660,7012131579,2550 32ND AVE S,58201,ND,
Active Leads,602 W 4TH 31620,,CHINA HOUSE来取,2298967077,9174973611,602 W 4TH ST,31620,GA,
Active Leads,2816 WASHI30909,,CHINA RESTAURANT R87032,7067388998,5183132017,2816 WASHINGTON RD,30909,GA,
Active Leads,2678 S KIN53207,,NO. 1 CHINESE RESTAURANT,4144822218,4143268176,2678 S KINNICKINNIC AVE,53207,WI,
Active Leads,3044 Fish 53713,,Teriyaki Sushi Express,6082714000,6082166309,3044 Fish Hatchery Rd,53713,WI,
Active Leads,7912 LONG 77055,,CHINA ONE(ORDER ONLINE),7138278885,7138278885,7912 LONG POINT RD,77055,TX,
Active Leads,10001 W BE77031,,CHINA WOK,2814959377,3463225595,10001 W BELLFORT AVE,77031,TX,
Active Leads,6803 PREST75034,,CHINA WOK,2147051199,4696122556,6803 PRESTON RD,75034,TX,
Active Leads,8725 ORANG90621,,BIG CHOPSTICKS,,7144148882,8725 ORANGETHORPE AVE. #B,90621,CA,
Active Leads,107 US Hig31730,,Ming Yong Chinese Restaurant,2293365855,2296698301,107 US Highway 19 N,31730,GA,
Active Leads,7914 State66112,,Chinese Buffet,9133341389,9133341389,7914 State Ave,66112,KS,
Active Leads,511 LIVE O76661,,Chopsticks 6 - 9172571123 (耀强的太太）-週日關門,2548836666,9172571123,511 LIVE OAK ST,76661,TX,
Active Leads,2503 SHERW76901,,DRAGONLICIOUS,3259391888,6268983727,2503 SHERWOOD WAY,76901,TX,
Active Leads,3222 S MAI75771,,EASTERN BUFFET,9038828858,9038828858,3222 S MAIN ST # 150,75771,TX,
Active Leads,226 SOUTH 77304,,NI'S CHINA BUFFET,9367882888,9367882888,226 SOUTH LOOP 336 W,77304,TX,
Active Leads,7911 E 71S74133,,EGG ROLL STREET,9182548994,9182548994,7911 E 71ST ST,74133,OK,
Active Leads,7813 BEULA40228,,CHINA CHEF,5023845322,5023845322,7813 BEULAH CHURCH RD,40228,KY,
Active Leads,6409 TELEP77061,,TANGS EXPRESS 88,7132390885,,6409 TELEPHONE RD,77061,TX,
Active Leads,428 E JEFF75203,,VALENTINO,2149424003,9173758838,428 E JEFFERSON BLVD # 125,75203,TX,
Active Leads,8761 US-4241091,,SHANGHAI GARDEN,8593848300,6465152823,8761 US-42,41091,KY,
Active Leads,2560 KING 75056,,Z'S WOK,9728991087,9175269668,2560 KING ARTHUR BLVD,75056,TX,
Active Leads,480 Dalevi18444,,"FuDa Sushi, Hibachi & Chinese Restaurant",5708482511,5707027622,480 Daleville Hwy,18444,PA,
Active Leads,1837 Homer62002,,China King,6184658818,9172518552,1837 Homer M Adams Pkwy j,62002,IL,
Active Leads,7246 CASTO19149,,ASIA EXPRESS,2157257601,9173928083,7246 CASTOR AVE,19149,PA,
Active Leads,205 NJ-237461,,Yamato Hibachi Steakhouse,9738751414,9293532199,205 NJ-23,7461,NJ,
Active Leads,5116 W Cer60804,,Best Buy Chinese Kitchen,7087800088,7734149344,5116 W Cermak Rd,60804,IL,
Active Leads,4520 MARKE17025,,LIN'S WOK,7177282899,,4520 MARKETPLACE WAY,17025,PA,
Active Leads,37 N Bever7034,,China City,9732991008,6124569356,37 N Beverwyck Rd,7034,NJ,
Active Leads,789 S Midl60060,,Jun Ho Carryout,8478370088,8478370088,789 S Midlothian Rd,60060,IL,
Active Leads,2354 S 7TH19148,,NEW CHINA,2152189898,2677526801,2354 S 7TH ST,19148,PA,
Active Leads,786 S EMER8021,,HAPPY GARDEN,8566275555,8566275555,786 S EMERSON AVE,8021,NJ,
Active Leads,1980 New J8759,,GOOD TASTE,7326579888,3478363089,1980 New Jersey 37,8759,NJ,
Active Leads,324 RUES L8816,,EAST BRUNSWICK,7322549006,7329914705,324 RUES LN,8816,NJ,
Active Leads,1518 Troy 62025,,The Orient Chinese Restaurant,6186560044,5102995235,1518 Troy Rd,62025,IL,
Active Leads,247 Great 44281,,Hong Kong Buffet Sushi Hibachi Lounge,3303345888,3303345888,247 Great Oaks Trail,44281,OH,
Active Leads,784 N MAIN45066,,CHINA COTTAGE,9377488866,9377488866,784 N MAIN ST,45066,OH,
Active Leads,2136 ROCKW44114,,EMPERORS PALACE LLC,2168619999,2168619999,2136 ROCKWELL AVE,44114,OH,
Active Leads,215 N STAD65203,,TASTE PLACE (HECHENG),5734990001,,215 N STADIUM BLVD,65203,MO,
Active Leads,289 S Broa63703,,SHO Gun,5733353090,5733353090,289 S Broadview St,63703,MO,
Active Leads,784 Adams 2124,,China Sky Restaurant,6172824790,6172824790,784 Adams St,2124,MA,
Active Leads,471 Summer2474,,Sono Asian Cuisine,7816488866,6176375298,471 Summer St,2474,MA,
Active Leads,4 TYLER ST2111,,PEACH FARM RESTAURANT,6174821116,,4 TYLER ST STE 1,2111,MA,
Active Leads,825 W BASE85283,,CHINA JADE,4808972558,4074970986,825 W BASELINE RD STE 7,85283,AZ,
Active Leads,7900 STEVE28104,,BEST CHINA,7048932080,6462047955,7900 STEVENS MILL RD,28104,NC,
Active Leads,189 LOWES 27023,,CHINA WOK,3369456228,9293752878,189 LOWES FOODS DR,27023,NC,
Active Leads,356 E Gran85705,,Chef Wangs Chinese Restaurant,5203675375,5203675375,356 E Grant Rd,85705,AZ,
Active Leads,7134 MARKE28411,,FIRE BOWL,9106863199,9102328121,7134 MARKET ST #1,28411,NC,
Active Leads,1276 N WES27804,,HING TA RESTAURANT,2529851828,2523148078,1276 N WESLEYAN BLVD,27804,NC,
Active Leads,48 Blakesl18235,,New BoBo Garden,6103778688,9174005640,48 Blakeslee Boulevard Dr E,18235,PA,
Active Leads,5425 Tenne37343,,Formosa Restaurant,,6155168767,5425 Tennessee 153,37343,TN,
Active Leads,5702 Marti20743,,7188728050-Ms.陈-sub来取,3019258006,7188728050,5702 Martin Luther King Jr Hwy,20743,MD,
Active Leads,1650 28th 80301,,Rakkan Ramen,3034440255,9173251327,1650 28th Street,80301,CO,
Active Leads,2106 Raymo39212,,China Kitchen,6013725883,6019408802,2106 Raymond Road,39212,MS,
Active Leads,985 NOSTRA11225,,YUMMY CHINESE FOOD,7187788898,6462729321,985 NOSTRAND AVE,11225,NY,
Active Leads,2909 MILBU11510,,MAYFLOWER,5166233663,2679820026,2909 MILBURN AVE #4424,11510,NY,
Active Leads,1155 Malab32907,,Lucky Garden,3219533202,3215058288,1155 Malabar Rd Northeast Suite #7,32907,FL,
Active Leads,2119 WHITE8755,,SUPER SHING LOON,7328867628,7325816338,2119 WHITESVILLE RD #15,8755,NJ,
Active Leads,1086 River7020,,FuXingMei Sushi House,2018861398,9178538882,1086 River Road,7020,NJ,
Active Leads,892 1/2 Sp7111,,Hunan Royal,9733745893,6466733928,892 1/2 Springfield Ave,7111,NJ,
Active Leads,37 W MAIN 7446,,RAMSEY CHINESE RESTAURANT,2013279989,9086271327,37 W MAIN ST,7446,NJ,
Active Leads,376 Main S7018,,China Pagoda - 老板回国-来取,9736730080,9736730080,376 Main St,7018,NJ,
Active Leads,1251 WEST 19382,,CHINA PALACE RESTAURANT,6104306886,4107252238,1251 WEST CHESTER PIKE,19382,PA,
Active Leads,136 South 19711,,Little Teriyaki,3027377800,9292910888,136 South Main Street,19711,DE,
Active Leads,43 North A7016,,Hunan Wok,9082722772,9179755606,43 North Avenue East,7016,NJ,
Active Leads,1657 U.S. 34293,,Kendo Asian Cuisine Sushi and Hibachi,9417869132,8139666668,1657 U.S. 41 Bypass S,34293,FL,
Active Leads,39-16 PRIN,,PappaRich New York,7188889307,3478619730,"39-16 PRINCE ST UNIT 205 & 206, QUEENS, NY 11354",,NY,
Active Leads,244 LINCOL19320,,NUMBER ONE KITCHEN,6103806197,6102357767,244 LINCOLN HWY E,19320,PA,
Active Leads,2801 N Mar19802,,Kitchen Express,3027647512,3023638018,2801 N Market St,19802,DE,
Active Leads,301 SPRING20170,,CHEN'S KITCHEN RESTAURANT,7034782838,3013026669,301 SPRING ST,20170,VA,
Active Leads,1601 N Keo45404,,9375578037 -Ms. 陳 -Closed on Sunday,9372245566,9375578037,1601 N Keowee St,45404,OH,
Active Leads,86 S Main 44074,,The Mandarin - 4024198770 -Mr. 葉-週一休息,4407744500,4024198770,86 S Main St,44074,OH,
Active Leads,1035 N Orl32789,,Chuan Fu,3219723606,4079695036,1035 N Orlando Ave,32789,FL,
Active Leads,11401 Nort33617,,Bay Crab Juicy Seafood And Bar,,9175593078,"11401 North 56th Street, #23",33617,FL,
Active Leads,14001 High35653,,Tokyo Sushi & Steakhouse,,9176887014,14001 Highway 43,35653,AL,
Active Leads,2865 Carpe48108,,King Shing,,6464276077,2865 Carpenter Rd,48108,MI,
Active Leads,4353 Sprin75210,,Lil Mama's Bar-B-Que,4692507684,4692507684,4353 Spring Ave,75210,TX,
Active Leads,503 E Main99362,,Asian Fusion Restaurant,5098768818,5038969961,503 E Main St,99362,WA,
Active Leads,267 N Main12078,,House Chen,5187525022,9172097429,267 N Main St,12078,NY,
Active Leads,2842 Saint19149,,Pho Le Lai,2153384787,6095098254,2842 Saint Vincent Street,19149,PA,
Active Leads,807 E 1st 50219,,Fuji Chinese Restaurant,6416210179,6265370967,807 E 1st St,50219,IA,
Active Leads,3711 80th 53142,,China Star,2626978669,6262286515,3711 80th St,53142,WI,
Active Leads,125 Long R63005,,Valley Wok,6365300324,6366754045,"125 Long Rd, Ste B",63005,MO,
Active Leads,881 Clay S94108,,G&Y Bakery Restaurant,4152918688,4157132395,881 Clay St,94108,CA,
Active Leads,35201-a Ne94560,,渝厨渝味,5108941054,5105857759,35201-a Newark Boulevard,94560,CA,
Active Leads,183 Duane 10013,,Ajisai on Duane,6464227828,9179686980,183 Duane St,10013,NY,
Active Leads,3332 Villa42303,,Crabparty owensboro,2702402321,2702402321,"3332 Villa Point, Ste 102",42303,KY,
Active Leads,110 Linden24202,,Wasabi Chinese,2768213016,9179139998,110 Linden Square Drive,24202,VA,
Active Leads,6420 Fm 1477441,,Kamiya Sushi,2815018066,2815018066,"6420 Fm 1463, Ste 100",77441,TX,
Active Leads,11502 Midd20876,,Sakura Japanese Steak Seafood House & Sushi Bar,3019729728,3019729728,11502 Middlebrook Rd,20876,MD,
Active Leads,4800 Avenu61265,,Oishii Hibachi & Sushi,3097166766,9172805151,4800 Avenue Of Cities,61265,IL,
Active Leads,131 N Clin60661,,Blue Spot Sushi,3125594575,3125594575,131 N Clinton St,60661,IL,
Active Leads,3201 Washi23607,,Juicy Teriyaki,7573270801,,"3201 Washington Ave, Ste 108",23607,VA,
Active Leads,19 3rd Ave1803,,The Okipoke Burlington,7813650890,6179537353,19 3rd Ave,1803,MA,
Active Leads,268 E Fron27215,,Oishii Hibachi Grill,3363387880,3363387880,268 E Front St,27215,NC,
Active Leads,1283 N Uni84604,,Shhh Up Cafe,8016910075,3852338086,"1283 N University Ave, Ste 102",84604,UT,
Active Leads,2494 Churc29526,,Ichiban,8433658889,8436679505,2494 Church St,29526,SC,
Active Leads,626 W 23rd32405,,Aloha Poke Sushi & Hibachi,8506402354,6263498205,626 W 23rd St,32405,FL,
Active Leads,2640 Bland32068,,Yume Fusion,9044060865,9048661868,"2640 Blanding Blvd, Ste 204",32068,FL,
Active Leads,2353 E 12t94601,,Sushi Jingle,5102581976,5102581976,2353 E 12th St,94601,CA,
Active Leads,8785 Cente95823,,Osaka Sushi,9166898228,9166063123,"8785 Center Pkwy B140, Sacramento",95823,CA,
Active Leads,1008 W Sac95926,,Coco’s Ramen,5309655541,,"1008 W Sacramento Ave, Ste 1A",95926,CA,
Active Leads,331 New Do10306,,PokÃÂ©bowl Station,9297998808,9174781819,331 New Dorp Lane,10306,NY,
Active Leads,1309 W Joe88240,,Pacific Rim,5753920030,5753920030,1309 W Joe Harvey Blvd Hobbs,88240,NM,
Active Leads,2617 8th A37204,,Hai's Sushi & Pho,6157605800,6157605800,"2617 8th Ave S, Ste 112",37204,TN,
Active Leads,17980 Cast91748,,Luyu Dumplings,6265928803,6265928803,17980 Castleton Street,91748,CA,
Active Leads,1161 Hidde92860,,Jonos Japanese Restaurant,9517375555,9196898888,1161 Hidden Valley Pkwy Ste 107,92860,CA,
Active Leads,742 Munson49686,,Fu Hua,,2313601891,742 Munson Ave,49686,MI,
Active Leads,1714 US Hi34714,,China Gourmet,3523949991,6462497783,1714 US Highway 27,34714,FL,
Active Leads,1 ring Rd 11530-3220,,Mint li & skybar,,3472471387,1 ring Rd W,11530-3220,NY,
Active Leads,641 New Br6106,,New View Garden Restaurant,8609538398,8607943108,641 New Britain Ave,6106,CT,
Active Leads,441 East CV3L 3X4,,Chan’s Garden,6045211871,6048083539,441 East Columbia Street,V3L 3X4,BC,
Active Leads,1218 MARKE40031,,Jumbo Buffet,5022229788,9293893081,1218 MARKET ST,40031,KY,
Active Leads,4738 E Was53704,,Nori Sushi and Grill - E Wash,6082859160,3124806839,4738 E Washington Ave,53704,WI,
Active Leads,6410 Charl37209,,Unknown,,9173610185,6410 Charlotte Pike,37209,TN,
Active Leads,101 Argonn46580,,Yamato's Steakhouse of Japan,,6466518859,101 Argonne Rd,46580,IN,
Active Leads,100 Eastbr39465,,Fuji Japanese Express,,9172441149,100 Eastbrook Dr,39465,MS,
Active Leads,2315 Elida45805,,Yamato West,,6165256705,2315 Elida Rd,45805,OH,
Active Leads,2104 Ediso46617,,Mandarin House,,5743862730,2104 Edison Road,46617,IN,
Active Leads,100 Hadley16125,,King Buffet,,6465104914,100 Hadley Road,16125,PA,
Active Leads,138 East S93247,,Mei Wah Chinese Restaurant,5595626162,5597887532,138 East Samoa Street,93247,CA,
Active Leads,730 SomersK1R 6P8,,Dumpling Bowl,6136808867,3439987178,730 Somerset Street West,K1R 6P8,ON,
Active Leads,2616 West 98902,,Unknown,,5098233333,2616 West Nob Hill Boulevard,98902,WA,
Active Leads,3602 TayloS7H 5H9,,Unknown,3063430012,3062621586,3602 Taylor Street East,S7H 5H9,SK,
Active Leads,2015 Chest94123,,United Dumplings,4157570008,4159331006,2015 Chestnut Street,94123,CA,
Active Leads,10 Allison19075,,Happy Garden - Tue closed,2158868683,4346604887,10 Allison Rd,19075,PA,
Active Leads,117 JUNE S1602,,LUCKY GOURMET,5087918888,6463844730,117 JUNE ST,1602,MA,
Active Leads,2214 South93455,,101 Grill Hawiian BBQ & Bubba Drink,8056315609,6266937655,2214 South Bradley Road,93455,CA,
Active Leads,63 Glen St11542,,"Coo Coo Kitchen-只要DE,不要VO",8458363609,9299772778,63 Glen Street,11542,NY,
Active Leads,64 Waterbu6712,,Unknown,,9172093347,64 Waterbury Road,6712,CT,
Active Leads,1311 15th 98632,,Taste of Sichuan,3602617833,4257661628,1311 15th Avenue,98632,WA,
Active Leads,51 N Main 95222,,Far East Chinese Restaurant,2097366718,6508678671,51 N Main St Ste F,95222,CA,
Active Leads,2753 Broad10025,,Traviata Pizza II,6464490366,3479528737,2753 Broadway,10025,NY,
Active Leads,454 Main S10549,,New Great Wall,9142418018,9148868000,454 Main Street,10549,NY,
Active Leads,602 Glen C11579,,NO. 1 PANCAKE -新店，Menu 还没好，不知道可以接？,,7186661697,602 Glen Cove Avenue,11579,NY,
Active Leads,7395 South89113,,Daisho Sushi Lounge（高级日餐不能接）,7252041445,7026011345,7395 South Rainbow Boulevard,89113,NV,
Active Leads,13856 W Wa85379,,Chen Wok,6235569556,,13856 W Waddell Rd,85379,AZ,
Active Leads,718 Cresce2302,,Hibachi Sushi Supreme Buffet,,5085888860,718 Crescent St,2302,MA,
Active Leads,630 Orange95687,,Tasty Every Hour/不能接,7072297777,6263806312,630 Orange Drive,95687,CA,
Active Leads,21 West 3910018,,Szechuan Gourmet,2129210233,9175190605,21 West 39th Street,10018,NY,
Active Leads,9393 Bella77036,,PappaRich Texas,2819741115,3478619730,9393 Bellaire Boulevard,77036,TX,
Active Leads,33 East Si17055,,Happy Garden,7177959273,7176699098,33 East Simpson Street,17055,PA,
Active Leads,2700 Azale23513,,Golden City Chinese Restaurant,7578557500,9179757758,2700 Azalea Garden Road,23513,VA,
Active Leads,2528 Old D75006,,Taste of Chengdu,4692893379,6462446541,2528 Old Denton Road,75006,TX,
Active Leads,62 Crystal3038,,Crispy Delight -中式炸鸡汉堡店,6034340315,6034340314,62 Crystal Ave,3038,NH,
Active Leads,9556 Las T91780,,Alice’s Kitchen 原汁原味（2）,6263131868,,9556 Las Tunas Drive,91780,CA,
Active Leads,2501 North95376,,White Peony Restaurant (GD),,2096660273,2501 North Tracy Boulevard,95376,CA,
Active Leads,11 Brown S4101,,Unknown,,6464693977,11 Brown Street,4101,ME,
Active Leads,300 E Univ78539,,N-G-UP Sushi Salads & More,9563869055,9564202100,300 E University Dr,78539,TX,
Active Leads,110 Plaza 33432,,Corvina Seafood Grill,5612060066,5612060066,110 Plaza Real S,33432,FL,
Active Leads,58 3rd Ave10003,,TLK - by Tiger Lily Kitchen,9293738992,,58 3rd Ave,10003,NY,
Active Leads,1811 North33605,,Mangia Bene Pizzeria,8136704904,8135314376,1811 North 15th Street,33605,FL,
Active Leads,2616 E Mil53545,,Milwaukee street pizza,6085631700,6082010354,"2616 E Milwaukee St, Janesville, WI 53545",53545,WI,
Active Leads,300 BorougM1P 4P5,,Su&Shi Noodle Bar,4162968888,6477700906,300 Borough Drive,M1P 4P5,ON,
Active Leads,21720 Sout90502,,Hong Kong Bakery & Deli,3103288353,3107131696,21720 South Vermont Avenue,90502,CA,
Active Leads,516 Tyvola28217,,Yummy Crab,7045957337,9178538862,516 Tyvola Road,28217,NC,
Active Leads,525 Newmar97420,,Tokyo Bistro,5418080808,5418081428,525 Newmark Avenue,97420,OR,
Active Leads,886 CheminJ4H 3M3,,Sushi Express Fantasia,4506707222,5146321753,886 Chemin de Chambly,J4H 3M3,QC,
Active Leads,1754 State12304,,M CAFE,5182803379,6467508898,1754 State Street,12304,NY,
Active Leads,16225 Batc20832,,Jiang Court,,9172944656,16225 Batchellors Forest Road,20832,MD,
Active Leads,110 East F27263,,GREAT CHINA RESTAURANT,3364348688,6462884556,110 East Fairfield Road,27263,NC,
