Snowball Map,State Group,datediff_queue_entered_date,datediff_rejected_date,datediff_created_date,Queue Enter Date,Rejected Time,Dead Date,Create Date,Last Name,Company / Account,Street,Zip/Postal Code,State/Province (text only),Mobile - Primary,Business Phone,Lead Owner,Assigned SDR,Lead Status,Rejected Reason,Created By,Unqualified Reason,Lead Stage
64237,Group B,204,203,442,2023-11-15,2023-11-15T19:44:00Z,,2023-03-22T04:00:00Z,Unknown,MT Asian,1001 Twin Arch Rd,21771,MD,,(301) 703-8458,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Sharon Du,,Rejected
64238,Group B,155,154,442,2024-01-03,2024-01-04T03:10:00Z,,2023-03-22T04:00:00Z,Unknown,New Hong Kong,864 Main St,26037,WV,,(304) 527-1838,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Sharon Du,,Rejected
64239,Group B,225,224,442,2023-10-25,2023-10-25T17:28:00Z,,2023-03-22T04:00:00Z,Unknown,Hibachi Express,1011 Alamance Church Rd,27406,NC,,(336) 275-2868,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Sharon Du,,Rejected
64240,Group B,148,147,442,2024-01-10,2024-01-10T21:51:00Z,,2023-03-22T04:00:00Z,Unknown,G.58 Cuisine,10958 Chapel Hill Rd,27560,NC,,(919) 466-8858,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Sharon Du,,Rejected
64241,Group B,181,180,442,2023-12-08,2023-12-08T16:49:00Z,,2023-03-22T04:00:00Z,Unknown,Number One Chinese Restaurant,1110 S Pollock St,27576,NC,,(919) 965-4889,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Sharon Du,,Rejected
64242,Group B,93,92,442,2024-03-05,2024-03-05T20:37:00Z,,2023-03-22T04:00:00Z,Unknown,Sister Liu's Kitchen,"5504 Chapel Hill Blvd, Ste 103",27707,NC,,(984) 244-3973,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Sharon Du,,Rejected
64243,Group B,225,224,442,2023-10-25,2023-10-25T17:31:00Z,,2023-03-22T04:00:00Z,Unknown,Hungry Panda,"100 Plank Bridge Rd, Ste E",27921,NC,,(252) 331-1401,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Sharon Du,,Rejected
64244,Group B,190,189,442,2023-11-29,2023-11-29T21:55:00Z,,2023-03-22T04:00:00Z,Unknown,BaoBao: Authentic Chinese Cuisine,"9715 Sam Furr Rd, Ste C",28078,NC,,(704) 237-4367,Marketing Nurture Queue,,SDR Complete,Not a decision maker,Sharon Du,,Rejected
64245,Group B,155,154,442,2024-01-03,2024-01-04T03:09:00Z,,2023-03-22T04:00:00Z,Unknown,Kung Foo Noodle,8625C Lindholm Dr,28078,NC,,(704) 997-8132,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Sharon Du,,Rejected
64246,Group B,100,99,442,2024-02-27,2024-02-27T16:52:00Z,,2023-03-22T04:00:00Z,Unknown,Great Wok,718 W Trade St,28202,NC,,(704) 333-0080,Marketing Nurture Queue,,SDR Complete,Not a decision maker,Sharon Du,,Rejected
64247,Group B,239,238,442,2023-10-11,2023-10-11T17:13:00Z,,2023-03-22T04:00:00Z,Unknown,KÃ¢â¬â¢s Asian Xpress,"10102 Albemarle Rd, Ste 3",28227,NC,,(980) 201-9962,Marketing Nurture Queue,,SDR Complete,Not a decision maker,Sharon Du,,Rejected
64248,Group B,181,180,442,2023-12-08,2023-12-08T16:15:00Z,,2023-03-22T04:00:00Z,Unknown,Cracker Barrel Old Country Store,10975 US Hwy 15-501,28387,NC,,(910) 246-2024,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Sharon Du,,Rejected
64249,Group B,161,160,442,2023-12-28,2023-12-28T22:32:00Z,,2023-03-22T04:00:00Z,Unknown,China King,"925 Seaside Rd SW, Unit 12 Ocean Isle Beach",28469,NC,,(910) 579-6688,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Sharon Du,,Rejected
64250,Group B,132,131,442,2024-01-26,2024-01-26T18:45:00Z,,2023-03-22T04:00:00Z,Unknown,Rice Fun Restaurant,820-A Blvd W,28613,NC,,(828) 994-4688,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Sharon Du,,Rejected
64251,Group B,137,136,442,2024-01-21,2024-01-21T19:00:00Z,,2023-03-22T04:00:00Z,Unknown,Timwah Dim Sum Restaurant,8358 Point Meadows Dr,32256,FL,,(904) 329-3676,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Sharon Du,,Rejected
64252,Group B,104,103,442,2024-02-23,2024-02-23T16:54:00Z,,2023-03-22T04:00:00Z,Unknown,Rice and Wing,6061 Merrill Rd,32277,FL,(904) 888-7573,(904) 743-6811,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Sharon Du,,Rejected
64253,Group B,104,103,442,2024-02-23,2024-02-23T16:57:00Z,,2023-03-22T04:00:00Z,Unknown,Golden Buddha,613 NW 16th Ave,32601,FL,,(352) 372-4282,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Sharon Du,,Rejected
64254,Group B,154,153,442,2024-01-04,2024-01-04T20:11:00Z,,2023-03-22T04:00:00Z,Unknown,Chilispot,4646 S Kirkman Rd Orlando,32811,FL,,(407) 730-3533,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Sharon Du,,Rejected
64255,Group B,135,134,442,2024-01-23,2024-01-23T16:54:00Z,,2023-03-22T04:00:00Z,Unknown,Bento Asian Kitchen + Sushi,"7335 W Sand Lake Rd, Ste 107",32819,FL,,(407) 352-2277,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Sharon Du,,Rejected
64256,Group B,149,148,442,2024-01-09,2024-01-09T20:54:00Z,,2023-03-22T04:00:00Z,Unknown,Taste of Asia,"8910 Turkey Lake Rd, Ste 300",32819,FL,,(407) 370-3188,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Sharon Du,,Rejected
64257,Group B,135,134,442,2024-01-23,2024-01-23T17:11:00Z,,2023-03-22T04:00:00Z,Unknown,Boba Farm,"800 E Blvd, Ste 21",33009,FL,,(754) 263-3084,Marketing Nurture Queue,,SDR Complete,Not a decision maker,Sharon Du,,Rejected
64258,Group B,134,133,442,2024-01-24,2024-01-24T16:21:00Z,,2023-03-22T04:00:00Z,Unknown,China One,7820 W Sample Rd,33065,FL,,(954) 752-1620,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Sharon Du,,Rejected
64259,Group B,181,180,442,2023-12-08,2023-12-08T16:13:00Z,,2023-03-22T04:00:00Z,Unknown,Tanuki,1080 Alton Rd,33139,FL,,(305) 615-1055,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Sharon Du,,Rejected
64260,Group B,167,166,442,2023-12-22,2023-12-22T17:52:00Z,,2023-03-22T04:00:00Z,Unknown,Mr. Chow,2201 Collins Ave,33139,FL,,(305) 695-1695,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Sharon Du,,Rejected
64261,Group B,101,100,442,2024-02-26,2024-02-26T20:58:00Z,,2023-03-22T04:00:00Z,Unknown,Gran Inka,606 Crandon Blvd,33149,FL,,(305) 365-7883,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Sharon Du,,Rejected
64262,Group B,113,112,442,2024-02-14,2024-02-14T18:52:00Z,,2023-03-22T04:00:00Z,Unknown,Mary Ann Bakery House,1284 NE 163rd St,33162,FL,,(305) 945-0333,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Sharon Du,,Rejected
64263,Group B,149,148,442,2024-01-09,2024-01-09T20:50:00Z,,2023-03-22T04:00:00Z,Unknown,P.F. Chang's,"8888 SW 136th St Ste 100, Miami",33176,FL,,(305) 234-2338,Marketing Nurture Queue,,SDR Complete,Contact info incorrect,Sharon Du,,Rejected
64264,Group B,113,112,442,2024-02-14,2024-02-14T18:53:00Z,,2023-03-22T04:00:00Z,Unknown,Jamrock Cuisine,12560 SW 88th St,33186,FL,,(305) 598-7625,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Sharon Du,,Rejected
64265,Group B,225,224,442,2023-10-25,2023-10-25T17:55:00Z,,2023-03-22T04:00:00Z,Unknown,Canton Restaurant,10036 W McNab Rd,33321,FL,,(954) 724-1565,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Sharon Du,,Rejected
64266,Group B,225,224,442,2023-10-25,2023-10-25T17:56:00Z,,2023-03-22T04:00:00Z,Unknown,Ten Ten Seafood Grill,10101 Sunset Strip,33322,FL,,(954) 999-5298,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Sharon Du,,Rejected
64267,Group B,114,113,442,2024-02-13,2024-02-14T03:06:00Z,,2023-03-22T04:00:00Z,Unknown,FriendÃ¢â¬â¢s Hot Pot,12699 W Blvd,33323,FL,,(954) 838-9777,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Sharon Du,,Rejected
64268,Group B,183,182,442,2023-12-06,2023-12-06T19:21:00Z,,2023-03-22T04:00:00Z,Unknown,Asian Grill Boynton,9860 West Blvd,33472,FL,,(561) 369-4334,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Sharon Du,,Rejected
64269,Group B,114,113,442,2024-02-13,2024-02-14T03:08:00Z,,2023-03-22T04:00:00Z,Unknown,Pei Wei Asian Kitchen,12927 N Dale Mabry Hwy Tampa,33618,FL,,(813) 960-2031,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Sharon Du,,Rejected
64270,Group B,181,180,442,2023-12-08,2023-12-08T16:09:00Z,,2023-03-22T04:00:00Z,Unknown,China Sky,1121 Cortez Rd W,34207,FL,,(941) 752-8999,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Sharon Du,,Rejected
64271,Group B,134,133,442,2024-01-24,2024-01-24T20:40:00Z,,2023-03-22T04:00:00Z,Unknown,Sakura Asian Fusion,7618 W Irlo Bronson Memorial Hwy,34747,FL,,(407) 239-8778,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Sharon Du,,Rejected
64272,Group B,100,99,442,2024-02-27,2024-02-27T20:58:00Z,,2023-03-22T04:00:00Z,Unknown,Jin Jin Chinese Restaurant,"621 Boll Weevil Cir, Ste 7",36330,AL,,(334) 393-5700,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Sharon Du,,Rejected
64273,Group B,148,147,442,2024-01-10,2024-01-10T21:46:00Z,,2023-03-22T04:00:00Z,Unknown,China Cottage,"118 Saundersville Rd, Ste 110 Hendersonville",37075,TN,,(615) 757-3368,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Sharon Du,,Rejected
64274,Group B,157,156,442,2024-01-01,2024-01-01T19:00:00Z,,2023-03-22T04:00:00Z,Unknown,Landing House,1147 Sevier Ave,37920,TN,,(865) 249-7424,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Sharon Du,,Rejected
64275,Group B,246,245,442,2023-10-04,2023-10-04T19:42:00Z,,2023-03-22T04:00:00Z,Unknown,China Spring,"1204 N Houston Levee Rd, Ste 101",38018,TN,,(901) 624-5553,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Sharon Du,,Rejected
64276,Group B,181,180,442,2023-12-08,2023-12-08T16:05:00Z,,2023-03-22T04:00:00Z,Unknown,Fawn's Asian Cuisine,1107 E University Ave,50316,IA,,(515) 266-0664,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Sharon Du,,Rejected
64277,Group B,181,180,442,2023-12-08,2023-12-08T16:06:00Z,,2023-03-22T04:00:00Z,Unknown,Torch Kitchen,1100 3rd St SE,52401,IA,,(319) 480-3032,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Sharon Du,,Rejected
64278,Group B,120,119,442,2024-02-07,2024-02-08T00:39:00Z,,2023-03-22T04:00:00Z,Unknown,Tugo Tea House,1285 N Rand Rd,60004,IL,,(847) 873-1333,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Sharon Du,,Rejected
64279,Group B,181,180,442,2023-12-08,2023-12-08T21:17:00Z,,2023-03-22T04:00:00Z,Unknown,Chinese Munch In,1091 E Golf Rd,60005,IL,,(847) 593-2227,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Sharon Du,,Rejected
64280,Group B,127,126,442,2024-01-31,2024-01-31T22:13:00Z,,2023-03-22T04:00:00Z,Unknown,The Breakers Restaurant,7728 US Hwy 14,60012,IL,,(815) 459-9860,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Sharon Du,,Rejected
64281,Group B,160,159,442,2023-12-29,2023-12-29T16:52:00Z,,2023-03-22T04:00:00Z,Unknown,Mazalae Mongolian Restaurant,9216 Waukegan Rd,60053,IL,,(224) 470-5090,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Sharon Du,,Rejected
64282,Group B,230,229,442,2023-10-20,2023-10-20T21:12:00Z,,2023-03-22T04:00:00Z,Unknown,Tong's Tiki Hut,"100 E Roosevelt Rd, Ste 18",60181,IL,,(630) 834-7464,Marketing Nurture Queue,,SDR Complete,Not a decision maker,Sharon Du,,Rejected
64283,Group B,100,99,442,2024-02-27,2024-02-27T20:33:00Z,,2023-03-22T04:00:00Z,Unknown,Peppercorns Kitchen,620 Davis St,60201,IL,,(847) 563-8461,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Sharon Du,,Rejected
64284,Group B,126,125,442,2024-02-01,2024-02-01T19:03:00Z,,2023-03-22T04:00:00Z,Unknown,Runa Izakaya,7138 183rd St,60477,IL,,(708) 342-1652,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Sharon Du,,Rejected
64285,Group B,129,128,442,2024-01-29,2024-01-29T20:24:00Z,,2023-03-22T04:00:00Z,Unknown,The Monks Desi Chiness,"776 Illinois Rte 59, Ste 171",60540,IL,,(630) 635-7777,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Sharon Du,,Rejected
64286,Group B,142,141,442,2024-01-16,2024-01-16T16:35:00Z,,2023-03-22T04:00:00Z,Unknown,Friends Station,800 N State St,60610,IL,,(312) 643-8558,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Sharon Du,,Rejected
64287,Group B,147,146,442,2024-01-11,2024-01-11T22:31:00Z,,2023-03-22T04:00:00Z,Unknown,Wow Bao,"835 N Michigan Ave, Lobby Level",60611,IL,,(312) 642-5888,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Sharon Du,,Rejected
64288,Group B,94,93,442,2024-03-04,2024-03-04T22:36:00Z,,2023-03-22T04:00:00Z,Unknown,Ben Pao,59 W Hubbard St,60654,IL,,(312) 828-0051,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Sharon Du,,Rejected
64289,Group B,98,97,442,2024-02-29,2024-02-29T21:20:00Z,,2023-03-22T04:00:00Z,Unknown,Taipei Cafe,820 W Belmont Ave,60657,IL,(312) 799-0784,(312) 799-0784,Marketing Nurture Queue,,AE Assigned,Cannot contact lead,Sharon Du,,Rejected
64290,Group B,149,148,442,2024-01-09,2024-01-09T20:54:00Z,,2023-03-22T04:00:00Z,Unknown,Lai Lai,8901 N Milwaukee Ave,60714,IL,,(847) 965-3232,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Sharon Du,,Rejected
64291,Group B,149,148,442,2024-01-09,2024-01-09T20:50:00Z,,2023-03-22T04:00:00Z,Unknown,Cedar Hill Resort,Dogtown Hollow Rd,62006,IL,,(618) 883-4455,Marketing Nurture Queue,,SDR Complete,Contact info incorrect,Sharon Du,,Rejected
64292,Group B,275,274,442,2023-09-05,2023-09-05T21:27:00Z,,2023-03-22T04:00:00Z,Unknown,Tiger Soup Dumplings,"98 Gravois Bluffs Cir Dr, Ste D",63026,MO,,(636) 678-7180,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Sharon Du,,Rejected
64293,Group B,252,251,442,2023-09-28,2023-09-28T21:17:00Z,,2023-03-22T04:00:00Z,Unknown,Chilispot,7930 Olive Blvd St Louis,63130,MO,,(314) 925-8711,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Sharon Du,,Rejected
64294,Group B,146,145,442,2024-01-12,2024-01-12T16:21:00Z,,2023-03-22T04:00:00Z,Unknown,Vinh Chop Suey,8304 N Broadway,63147,MO,,(314) 383-0711,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Sharon Du,,Rejected
64295,Group B,113,112,442,2024-02-14,2024-02-14T16:43:00Z,,2023-03-22T04:00:00Z,Unknown,New China,"13000 Veterans Memorial Pkwy, Ste H",63390,MO,,(636) 745-9898,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Sharon Du,,Rejected
64296,Group B,146,145,442,2024-01-12,2024-01-12T16:23:00Z,,2023-03-22T04:00:00Z,Unknown,Cantonese Kitchen,839 N Glenstone Ave,65802,MO,,(417) 771-5621,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Sharon Du,,Rejected
64297,Group B,142,141,442,2024-01-16,2024-01-16T20:59:00Z,,2023-03-22T04:00:00Z,Unknown,Fc Hibachi Express,120 Holiday Dr,72335,AR,,(870) 945-5222,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Sharon Du,,Rejected
64298,Group B,225,224,442,2023-10-25,2023-10-25T18:12:00Z,,2023-03-22T04:00:00Z,Unknown,The Koi Way,"975 Hwy 121, Ste 100",75013,TX,,(303) 501-7885,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Sharon Du,,Rejected
64299,Group B,239,238,442,2023-10-11,2023-10-11T23:24:00Z,,2023-03-22T04:00:00Z,Unknown,Pei Wei Asian Kitchen,1008 W McDermott Dr Allen,75013,TX,,(469) 675-2266,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Sharon Du,,Rejected
64300,Group B,155,154,442,2024-01-03,2024-01-04T02:24:00Z,,2023-03-22T04:00:00Z,Unknown,Yoshi Shabu Shabu,"8612 Preston Rd, Ste 115",75024,TX,,(469) 929-6067,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Sharon Du,,Rejected
64301,Group B,118,117,442,2024-02-09,2024-02-09T19:35:00Z,,2023-03-22T04:00:00Z,Unknown,Zhao Star China Bistro,"6363 Dallas Pkwy, Ste 118",75034,TX,,(972) 987-5258,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Sharon Du,,Rejected
64302,Group B,150,149,442,2024-01-08,2024-01-08T21:35:00Z,,2023-03-22T04:00:00Z,Unknown,Pot 17 Hot Pot,"9292 Warren Pkwy, Ste 200 Unit 106",75035,TX,,(469) 200-8446,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Sharon Du,,Rejected
64303,Group B,160,159,442,2023-12-29,2023-12-29T17:28:00Z,,2023-03-22T04:00:00Z,Unknown,Inchin's Bamboo Garden,"925 W Royal Ln, Ste 140",75039,TX,,(214) 377-7765,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Sharon Du,,Rejected
64304,Group B,118,117,442,2024-02-09,2024-02-09T19:48:00Z,,2023-03-22T04:00:00Z,Unknown,Wasabi & Wok,"6360 N Josey Ln, Ste 101",75056,TX,,(214) 469-7777,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Sharon Du,,Rejected
64305,Group B,160,159,442,2023-12-29,2023-12-29T17:36:00Z,,2023-03-22T04:00:00Z,Unknown,Chicken & Fried Rice,923 E Blvd Irving,75060,TX,,(972) 579-5559,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Sharon Du,,Rejected
64306,Group B,181,180,442,2023-12-08,2023-12-08T21:25:00Z,,2023-03-22T04:00:00Z,Unknown,Yummy House,"1116 W Parker Rd, Ste 300",75075,TX,,(469) 626-1070,Marketing Nurture Queue,,SDR Complete,Not a decision maker,Sharon Du,,Rejected
64307,Group B,128,127,442,2024-01-30,2024-01-30T17:29:00Z,,2023-03-22T04:00:00Z,Unknown,Shang Yan,11940 Elam Rd,75180,TX,,(972) 286-2922,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Sharon Du,,Rejected
64308,Group B,181,180,442,2023-12-08,2023-12-08T15:51:00Z,,2023-03-22T04:00:00Z,Unknown,Lee Dae Gam K BBQ & Shabu,11425 Goodnight Ln,75229,TX,,(214) 258-5442,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Sharon Du,,Rejected
64309,Group B,100,99,442,2024-02-27,2024-02-27T20:25:00Z,,2023-03-22T04:00:00Z,Unknown,Royal China Restaurant,"6025 Royal Ln, Ste 201",75230,TX,,(214) 361-1771,Marketing Nurture Queue,,SDR Complete,Not a decision maker,Sharon Du,,Rejected
64310,Group B,263,262,442,2023-09-17,2023-09-17T18:14:00Z,,2023-03-22T04:00:00Z,Unknown,J's Burgers N'more,905 Throckmorton St,76102,TX,,(817) 332-5609,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Sharon Du,,Rejected
64311,Group B,155,154,442,2024-01-03,2024-01-04T02:01:00Z,,2023-03-22T04:00:00Z,Unknown,Tang's Pacific Bistro,"8653 N Beach St, Ste 237",76248,TX,,(817) 741-8100,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Sharon Du,,Rejected
64312,Group B,155,154,442,2024-01-03,2024-01-04T02:02:00Z,,2023-03-22T04:00:00Z,Unknown,Mathis Field Cafe,"8618 Terminal Cir, Ste 110",76904,TX,,(325) 942-1172,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Sharon Du,,Rejected
64313,Group B,135,134,442,2024-01-23,2024-01-23T19:09:00Z,,2023-03-22T04:00:00Z,Unknown,Bodard Express,711 Louisiana St,77002,TX,,(832) 443-0414,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Sharon Du,,Rejected
64314,Group B,155,154,442,2024-01-03,2024-01-04T02:22:00Z,,2023-03-22T04:00:00Z,Unknown,Happy Fast Food,8612 S Braeswood,77031,TX,,(713) 988-3388,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Sharon Du,,Rejected
64315,Group B,100,99,442,2024-02-27,2024-02-27T17:14:00Z,,2023-03-22T04:00:00Z,Unknown,Northern Pasta Ã¥ÅâÃ¦âÂ¹Ã©ÂÂ¢Ã©Â£Å¸,9256 Bellaire Blvd,77036,TX,,(281) 974-5386,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Sharon Du,,Rejected
64316,Group B,133,132,442,2024-01-25,2024-01-25T18:33:00Z,,2023-03-22T04:00:00Z,Unknown,Yin Tang,9328 Bellaire Blvd,77036,TX,,(346) 335-2358,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Sharon Du,,Rejected
64317,Group B,139,138,442,2024-01-19,2024-01-19T20:09:00Z,,2023-03-22T04:00:00Z,Unknown,Xin Jiang BBQ,9260 Bellaire Blvd,77036,TX,,(713) 773-9999,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Sharon Du,,Rejected
64318,Group B,99,98,442,2024-02-28,2024-02-28T16:41:00Z,,2023-03-22T04:00:00Z,许,Tainan Bistro,9306 Bellaire Blvd,77036,TX,(832) 506-3316,(713) 988-7275,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Sharon Du,,Rejected
64319,Group B,218,217,442,2023-11-01,2023-11-01T20:42:00Z,,2023-03-22T04:00:00Z,Unknown,Bao Shi Yi,"9715 Bellaire Blvd, Ste B",77036,TX,,(832) 925-7913,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Sharon Du,,Rejected
64320,Group B,240,239,442,2023-10-10,2023-10-10T21:51:00Z,,2023-03-22T04:00:00Z,Unknown,Masala Wok,"10001 Westheimer Rd, Ste 1060",77042,TX,,(713) 784-8811,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Sharon Du,,Rejected
64321,Group B,113,112,442,2024-02-14,2024-02-14T18:19:00Z,,2023-03-22T04:00:00Z,Unknown,Mama Chang,"1304 Blalock Rd, Ste M",77055,TX,,(346) 270-8593,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Sharon Du,,Rejected
64322,Group B,225,224,442,2023-10-25,2023-10-25T19:24:00Z,,2023-03-22T04:00:00Z,Unknown,Genghis Grill,9766 Katy Fwy,77055,TX,,(713) 461-9975,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Sharon Du,,Rejected
64323,Group B,93,92,442,2024-03-05,2024-03-05T20:26:00Z,,2023-03-22T04:00:00Z,Unknown,Happy Lamb Hot Pot,"5901 Westheimer Rd, Ste A",77057,TX,,(713) 975-0687,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Sharon Du,,Rejected
64324,Group B,160,159,442,2023-12-29,2023-12-29T18:01:00Z,,2023-03-22T04:00:00Z,Unknown,Cafe India,"9211 W Rd, Ste 131",77064,TX,,(281) 469-8100,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Sharon Du,,Rejected
64325,Group B,126,125,442,2024-02-01,2024-02-01T20:52:00Z,,2023-03-22T04:00:00Z,Unknown,Chiba Hot Pot,12426 Farm To Market 1960 Rd W,77065,TX,,(281) 653-9883,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Sharon Du,,Rejected
64326,Group B,149,148,442,2024-01-09,2024-01-09T18:05:00Z,,2023-03-22T04:00:00Z,Unknown,Mai Tai Express,"11800 Jones Rd, Ste A",77070,TX,,(346) 314-4945,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Sharon Du,,Rejected
64327,Group B,149,148,442,2024-01-09,2024-01-09T18:07:00Z,,2023-03-22T04:00:00Z,Unknown,Hong Kong BBQ,11772 Bellaire Blvd,77072,TX,,(281) 272-6499,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Sharon Du,,Rejected
64328,Group B,149,148,442,2024-01-09,2024-01-09T18:13:00Z,,2023-03-22T04:00:00Z,Unknown,Hai Cang Harbor Seafood Restaurant,11768 Bellaire Blvd,77072,TX,,(281) 564-4288,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Sharon Du,,Rejected
64329,Group B,149,148,442,2024-01-09,2024-01-09T18:20:00Z,,2023-03-22T04:00:00Z,Unknown,Q Mama Seafood House,11810 Bellaire Blvd,77072,TX,,(832) 598-2911,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Sharon Du,,Rejected
