Snowball Map,State Group,datediff_queue_entered_date,datediff_rejected_date,datediff_created_date,Queue Enter Date,Rejected Time,Dead Date,Create Date,Last Name,Company / Account,Street,Zip/Postal Code,State/Province (text only),Mobile - Primary,Business Phone,Lead Owner,Assigned SDR,Lead Status,Rejected Reason,Created By,Unqualified Reason,Lead Stage
52404,Group A,182,181,584,2023-12-07,2023-12-07T18:09:00Z,,2022-10-31T04:00:00Z,陈小老板,CHINA KING,334 E FRONT ST,7060,NJ,,(908) 222-9688,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52405,Group A,105,104,584,2024-02-22,2024-02-22T18:40:00Z,,2022-10-31T04:00:00Z,HONG KONG RESTAURANT,HONG KONG RESTAURANT,6749 GERMANTOWN AVE,19119,PA,,(215) 843-8864,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52406,Group A,142,141,584,2024-01-16,2024-01-16T19:47:00Z,,2022-10-31T04:00:00Z,陈老板,NEW CHINA WOK,2601 HAMILTON BLVD,7080,NJ,,(908) 222-2127,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52407,Group A,185,184,584,2023-12-04,2023-12-04T20:50:00Z,,2022-10-31T04:00:00Z,Mr.黄,HOUSE OF WONG,475 UNION AVE,8807,NJ,,(908) 685-0357,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52408,Group A,128,127,584,2024-01-30,2024-01-30T16:29:00Z,,2022-10-31T04:00:00Z,Mr.王,CHINA WOK,156 ADAMSVILLE RD N,8807,NJ,,(908) 725-2525,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52409,Group A,141,140,584,2024-01-17,2024-01-18T01:51:00Z,,2022-10-31T04:00:00Z,HOUSE OF CHEN,HOUSE OF CHEN,1200 NORTHAMPTON ST,18042,PA,,(610) 330-6990,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Apps Associates,,Rejected
52410,Group A,154,153,584,2024-01-04,2024-01-04T19:39:00Z,,2022-10-31T04:00:00Z,老板娘,HUNAN ROYAL,88 WATCHUNG AVE,7060,NJ,,(908) 668-1868,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52411,Group A,141,140,584,2024-01-17,2024-01-18T01:53:00Z,,2022-10-31T04:00:00Z,HOW LEE,HOW LEE,120 W CHESTNUT ST,15301,PA,,(724) 223-1888,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Apps Associates,,Rejected
52412,Group A,156,155,584,2024-01-02,2024-01-02T19:41:00Z,,2022-10-31T04:00:00Z,陈老板/欧阳老板娘,HOP HING RESTAURANT,430 SPRINGFIELD AVE STE B,7922,NJ,,(908) 508-9070,Marketing Nurture Queue,,SDR Complete,Not a decision maker,Apps Associates,,Rejected
52413,Group A,182,181,584,2023-12-07,2023-12-07T18:44:00Z,,2022-10-31T04:00:00Z,陈老板,Liu's Kitchen Chinese Restaurant,100 Summerhill Rd Spotswood,8884,NJ,,(732) 723-0500,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52414,Group A,104,103,584,2024-02-23,2024-02-23T20:35:00Z,,2022-10-31T04:00:00Z,Sushi Denn,Sushi Denn,716 N Pontiac Trl,48390,MI,,(248) 960-1141,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52415,Group A,156,155,584,2024-01-02,2024-01-02T19:43:00Z,,2022-10-31T04:00:00Z,老板娘,HAPPY WOK,22 Lakeside Blvd Ste 1,7843,NJ,,(973) 398-8000,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52416,Group A,184,183,584,2023-12-05,2023-12-05T16:30:00Z,,2022-10-31T04:00:00Z,Ms.陈,DAMO EATING,149 LAKESIDE BLVD,7850,NJ,,(973) 770-3030,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52417,Group A,97,96,584,2024-03-01,2024-03-01T20:03:00Z,,2022-10-31T04:00:00Z,Pi's Chinese Restaurant,Pi's Chinese Restaurant,1815 S Saginaw Rd Ste A,48640,MI,,(989) 832-5848,Marketing Nurture Queue,,SDR Complete,Contact info incorrect,Apps Associates,,Rejected
52418,Group A,230,229,584,2023-10-20,2023-10-20T19:30:00Z,,2022-10-31T04:00:00Z,Fuji Sushi,Fuji Sushi,1512 Joe Mann Blvd,48642,MI,,(989) 839-6868,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Apps Associates,,Rejected
52419,Group A,161,160,584,2023-12-28,2023-12-28T19:59:00Z,,2022-10-31T04:00:00Z,IMPERIAL HOUSE RESTAURANT,IMPERIAL HOUSE RESTAURANT,8907 WEST CHESTER PIKE,19082,PA,,(610) 789-9780,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52420,Group A,127,126,584,2024-01-31,2024-01-31T20:19:00Z,,2022-10-31T04:00:00Z,Ms.林,CHINA FUN,755 MEMORIAL PKWY # 7,8865,NJ,,(908) 387-8833,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52421,Group A,162,161,584,2023-12-27,2023-12-27T19:50:00Z,,2022-10-31T04:00:00Z,Ms.胡,CHENG'S KITCHEN,821 3RD AVE,8865,NJ,,(908) 859-3700,Marketing Nurture Queue,,SDR Complete,Not a decision maker,Apps Associates,,Rejected
52422,Group A,119,118,584,2024-02-08,2024-02-09T01:12:00Z,,2022-10-31T04:00:00Z,Asias Finest Inc,Asias Finest Inc,6443 S Cedar St,48911,MI,,(517) 393-1688,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Apps Associates,,Rejected
52423,Group A,162,161,584,2023-12-27,2023-12-27T16:10:00Z,,2022-10-31T04:00:00Z,WOK 'N' ROLL,WOK 'N' ROLL,452 COUNTY ROAD 519,8886,NJ,,(908) 454-8688,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52424,Group A,92,91,584,2024-03-06,2024-03-06T18:51:00Z,,2022-10-31T04:00:00Z,World Buffet & Grill,World Buffet & Grill,5002 W Saginaw Hwy Ste 3,48917,MI,,(517) 327-6688,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52425,Group A,128,127,584,2024-01-30,2024-01-30T16:32:00Z,,2022-10-31T04:00:00Z,Panda Dynasty,Panda Dynasty,7716 S Westnedge Ave,49002,MI,,(269) 321-8866,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52426,Group A,160,159,584,2023-12-29,2023-12-29T16:47:00Z,,2022-10-31T04:00:00Z,Pan Asia Eatery,Pan Asia Eatery,1130 PERRY HWY #26,15237,PA,,(412) 369-5858,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52427,Group A,156,155,584,2024-01-02,2024-01-02T19:54:00Z,,2022-10-31T04:00:00Z,老板娘,RED CHOPSTICKS,375 S MAIN ST,8865,NJ,,(908) 387-9993,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52428,Group A,106,105,584,2024-02-21,2024-02-21T20:34:00Z,,2022-10-31T04:00:00Z,KING'S CHINA,KING'S CHINA,717 STATE RD,19021,PA,,(215) 781-0669,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52429,Group A,186,185,584,2023-12-03,2023-12-03T19:43:00Z,,2022-10-31T04:00:00Z,King's Garden,King's Garden,308 S HIGH ST,19382,PA,,(610) 918-9000,Marketing Nurture Queue,,AE Assigned,No Interest to talk to sales,Apps Associates,,Rejected
52430,Group A,112,111,584,2024-02-15,2024-02-15T16:47:00Z,,2022-10-31T04:00:00Z,Tasty Chens Restaurant,Tasty Chens Restaurant,714 E Front St Ste 4,49107,MI,,(269) 695-3333,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52431,Group A,161,160,584,2023-12-28,2023-12-28T21:55:00Z,,2022-10-31T04:00:00Z,LEE'S KITCHEN,LEE'S KITCHEN,930 N 29TH ST,19130,PA,,(215) 769-1282,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52432,Group A,153,152,584,2024-01-05,2024-01-05T20:27:00Z,,2022-10-31T04:00:00Z,Ms.赵,Taste of China,573 Ave,7109,NJ,,(973) 844-1868,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52433,Group A,228,227,584,2023-10-22,2023-10-22T20:16:00Z,,2022-10-31T04:00:00Z,Hibachi Grill,Hibachi Grill,1003 Broad St,29150,SC,,(803) 418-5200,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Apps Associates,,Rejected
52434,Group A,136,135,584,2024-01-22,2024-01-22T21:11:00Z,,2022-10-31T04:00:00Z,Hibachi Grill & Supreme Buffet,Hibachi Grill & Supreme Buffet,785 Center Dr NW,49544,MI,,(616) 785-8200,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52435,Group A,177,176,584,2023-12-12,2023-12-13T03:27:00Z,,2022-10-31T04:00:00Z,Ju Sushi & Lounge,Ju Sushi & Lounge,1144 E Paris Ave SE Ste 8,49546,MI,,(616) 575-5858,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Apps Associates,,Rejected
52436,Group A,161,160,584,2023-12-28,2023-12-28T19:59:00Z,,2022-10-31T04:00:00Z,Sushi & Hibachi To Go,Sushi & Hibachi To Go,1100 Elmwood Ave,29201,SC,,(803) 400-0988,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52437,Group A,247,246,584,2023-10-03,2023-10-03T19:45:00Z,,2022-10-31T04:00:00Z,Pandan Room,Pandan Room,100 E Moore St,7840,NJ,,(908) 850-5999,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52438,Group A,161,160,584,2023-12-28,2023-12-28T19:59:00Z,,2022-10-31T04:00:00Z,Tokyo Grill Of Forest Drive,Tokyo Grill Of Forest Drive-duplicated,3151 Forest Dr,29204,SC,,(803) 738-7008,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52439,Group A,149,148,584,2024-01-09,2024-01-09T20:54:00Z,,2022-10-31T04:00:00Z,450 TEPPANYAKI,450 TEPPANYAKI,568 HIGHWAY 133,81623,CO,,(970) 510-5343,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52440,Group A,161,160,584,2023-12-28,2023-12-28T19:59:00Z,,2022-10-31T04:00:00Z,Tsunami Japanese Restaurant,Tsunami Japanese Restaurant,1290 Bower Pkwy,29212,SC,,(803) 407-3873,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52441,Group A,161,160,584,2023-12-28,2023-12-28T19:59:00Z,,2022-10-31T04:00:00Z,Kanpai Of Tokyo,Kanpai Of Tokyo,2300 Winchester Pl,29301,SC,,(864) 574-3805,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52442,Group A,112,111,584,2024-02-15,2024-02-15T16:55:00Z,,2022-10-31T04:00:00Z,NEW HOP SHING KITCHEN,NEW HOP SHING KITCHEN,745 MAIN AVE A,7055,NJ,,(973) 779-6366,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52443,Group A,149,148,584,2024-01-09,2024-01-09T20:54:00Z,,2022-10-31T04:00:00Z,Sakura Japanese Restaurant,Sakura Japanese Restaurant,393 Whitney Rd,29303,SC,,(864) 586-5533,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52444,Group A,140,139,584,2024-01-18,2024-01-19T00:56:00Z,,2022-10-31T04:00:00Z,LULU ASIAN BRISTRO,LULU ASIAN BRISTRO,117 S COLLEGE AVE,80524,CO,,(970) 419-3388,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Apps Associates,,Rejected
52445,Group A,161,160,584,2023-12-28,2023-12-28T19:59:00Z,,2022-10-31T04:00:00Z,Japan House 3,Japan House 3,2252 Boiling Springs Rd,29316,SC,,(864) 578-8928,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52446,Group A,176,175,584,2023-12-13,2023-12-13T22:44:00Z,,2022-10-31T04:00:00Z,HOP HING KITCHEN,HOP HING KITCHEN,29 PARK AVE,7070,NJ,,(201) 896-6668,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52447,Group A,141,140,584,2024-01-17,2024-01-17T20:32:00Z,,2022-10-31T04:00:00Z,Mr.陈,ROYAL PALACE,709 ELIZABETH AVE # A,7201,NJ,,(908) 289-8895,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52448,Group A,161,160,584,2023-12-28,2023-12-28T19:59:00Z,,2022-10-31T04:00:00Z,Sakura Japanese Restaurant,Sakura Japanese Restaurant,201 Inman Rd,29365,SC,,(864) 485-3258,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52449,Group A,238,237,584,2023-10-12,2023-10-12T23:32:00Z,,2022-10-31T04:00:00Z,Sushi Yuzu,Sushi Yuzu,10118 Riverside Dr,91602,CA,,(818) 763-8355,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Apps Associates,,Rejected
52450,Group A,161,160,584,2023-12-28,2023-12-28T19:34:00Z,,2022-10-31T04:00:00Z,Tokyo Hibachi,Tokyo Hibachi,523 N Duncan Byp Ste C,29379,SC,,(864) 427-0742,Marketing Nurture Queue,,SDR Complete,Contact info incorrect,Apps Associates,,Rejected
52451,Group A,238,237,584,2023-10-12,2023-10-12T23:34:00Z,,2022-10-31T04:00:00Z,Kabosu,Kabosu,10155 Riverside Dr,91602,CA,,(818) 623-4425,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Apps Associates,,Rejected
52452,Group A,122,121,584,2024-02-05,2024-02-05T20:43:00Z,,2022-10-31T04:00:00Z,Good China,Good China,12102 1/2 Victory Blvd,91606,CA,,(818) 752-3692,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Apps Associates,,Rejected
52453,Group A,181,180,584,2023-12-08,2023-12-08T20:42:00Z,,2022-10-31T04:00:00Z,CHEN'S 22,CHEN'S 22,901 MOUNTAIN AVE #9,7081,NJ,,(973) 258-1922,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52454,Group A,126,125,584,2024-02-01,2024-02-01T20:50:00Z,,2022-10-31T04:00:00Z,Habachy Grill,Habachy Grill,1213 Savannah Hwy,29407,SC,,(843) 769-7335,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Apps Associates,,Rejected
52455,Group A,161,160,584,2023-12-28,2023-12-28T19:34:00Z,,2022-10-31T04:00:00Z,Kobe Grill,Kobe Grill,1836 Ashley River Rd Ste O,29407,SC,,(843) 297-8097,Marketing Nurture Queue,,SDR Complete,Contact info incorrect,Apps Associates,,Rejected
52456,Group A,161,160,584,2023-12-28,2023-12-28T19:59:00Z,,2022-10-31T04:00:00Z,Taste Of Tokyo,Taste Of Tokyo,3032 W Montague Ave,29418,SC,,(843) 566-5200,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52457,Group A,149,148,584,2024-01-09,2024-01-09T20:54:00Z,,2022-10-31T04:00:00Z,Season Of Japan,Season Of Japan,4948 Centre Pointe Dr,29418,SC,,(843) 554-7544,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52458,Group A,228,227,584,2023-10-22,2023-10-22T22:49:00Z,,2022-10-31T04:00:00Z,Ken's Japanese Restaurant,Ken's Japanese Restaurant,10006 Foothill Blvd,91730,CA,,(909) 989-3019,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Apps Associates,,Rejected
52459,Group A,92,91,584,2024-03-06,2024-03-06T18:24:00Z,,2022-10-31T04:00:00Z,Sake House,Sake House,4975 Centre Pointe Dr,29418,SC,,(843) 566-8863,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52460,Group A,229,228,584,2023-10-21,2023-10-22T01:25:00Z,,2022-10-31T04:00:00Z,An Tai Chinese Noodle Store,An Tai Chinese Noodle Store,2621 Lee Ave,91733,CA,,(626) 575-1908,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Apps Associates,,Rejected
52461,Group A,228,227,584,2023-10-22,2023-10-22T22:29:00Z,,2022-10-31T04:00:00Z,Anaba Sushi,Anaba Sushi,1758 S Grand Ave,91740,CA,,(626) 335-4099,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Apps Associates,,Rejected
52462,Group A,161,160,584,2023-12-28,2023-12-28T19:59:00Z,,2022-10-31T04:00:00Z,Tsunami,Tsunami,8530 Dorchester Rd,29420,SC,,(843) 225-0119,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52463,Group A,161,160,584,2023-12-28,2023-12-28T19:59:00Z,,2022-10-31T04:00:00Z,Nagoya Japanese Grill,Nagoya Japanese Grill,1354 N Fraser St,29440,SC,,(843) 546-4888,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52464,Group A,228,227,584,2023-10-22,2023-10-22T23:07:00Z,,2022-10-31T04:00:00Z,Aoki Japanese Restaurant,Aoki Japanese Restaurant,2307 D St,91750,CA,,(909) 593-2239,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Apps Associates,,Rejected
52465,Group A,161,160,584,2023-12-28,2023-12-28T19:34:00Z,,2022-10-31T04:00:00Z,Sushi 101,Sushi 101 - Permanently closed,214 Saint James Ave Ste 220,29445,SC,,(843) 764-3636,Marketing Nurture Queue,,SDR Complete,Contact info incorrect,Apps Associates,,Rejected
52466,Group A,93,92,584,2024-03-05,2024-03-05T20:25:00Z,,2022-10-31T04:00:00Z,Mandarin Deli,Mandarin Deli,728 S Atlantic Blvd Ste 103,91754,CA,,(626) 289-2891,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52467,Group A,161,160,584,2023-12-28,2023-12-28T19:59:00Z,,2022-10-31T04:00:00Z,Fuji Sushi Bar & Grill,Fuji Sushi Bar & Grill,644 Long Point Rd Unit Q,29464,SC,,(843) 856-5798,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52468,Group A,161,160,584,2023-12-28,2023-12-28T19:34:00Z,,2022-10-31T04:00:00Z,Ichiban Japanese Restaurant,Ichiban Japanese Restaurant,909 Houston Northcutt Blvd,29464,SC,,(843) 849-8121,Marketing Nurture Queue,,SDR Complete,Contact info incorrect,Apps Associates,,Rejected
52469,Group A,161,160,584,2023-12-28,2023-12-28T19:59:00Z,,2022-10-31T04:00:00Z,Umi Japanese Restaurant,Umi Japanese Restaurant,1117 Park West Blvd Ste C,29466,SC,,(843) 881-2286,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52470,Group A,146,145,584,2024-01-12,2024-01-12T20:16:00Z,,2022-10-31T04:00:00Z,Sushi Rating Japanese Restaurant,Sushi Rating Japanese Restaurant,1171 Basketweave Dr,29466,SC,,(843) 388-7995,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Apps Associates,,Rejected
52471,Group A,154,153,584,2024-01-04,2024-01-04T16:52:00Z,,2022-10-31T04:00:00Z,Yokoso Japanese Restaurant,Yokoso Japanese Restaurant,106 Parkway Ave,29483,SC,,(843) 871-0029,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52472,Group A,241,240,584,2023-10-09,2023-10-09T16:41:00Z,,2022-10-31T04:00:00Z,Yung Ho City Restaurant,Yung Ho City Restaurant,1045 E Valley Blvd Ste A105,91776,CA,,(626) 280-9317,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52473,Group A,219,218,584,2023-10-31,2023-10-31T21:26:00Z,,2022-10-31T04:00:00Z,Arigato Sushi,Arigato Sushi,121 W Foothill Blvd Ste F,91786,CA,,(909) 946-0097,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Apps Associates,,Rejected
52474,Group A,92,91,584,2024-03-06,2024-03-06T17:20:00Z,,2022-10-31T04:00:00Z,Tokyo Japanese Restaurant,Tokyo Japanese Restaurant,517 Radford Blvd Ste G,29536,SC,,(843) 774-1918,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52475,Group A,161,160,584,2023-12-28,2023-12-28T19:34:00Z,,2022-10-31T04:00:00Z,Helmis Japanese Hibachi & Sushi,Helmis Japanese Hibachi & Sushi,813 Radford Blvd,29536,SC,,(843) 841-9850,Marketing Nurture Queue,,SDR Complete,Contact info incorrect,Apps Associates,,Rejected
52476,Group A,161,160,584,2023-12-28,2023-12-28T19:59:00Z,,2022-10-31T04:00:00Z,Fuji Japanese Restaurant,Fuji Japanese Restaurant,10752 Kings Rd,29572,SC,,(843) 449-3331,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52477,Group A,161,160,584,2023-12-28,2023-12-28T19:59:00Z,,2022-10-31T04:00:00Z,Kobe Hibachi Grill,Kobe Hibachi Grill,10799 Highway 707,29576,SC,,(843) 650-8898,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52478,Group A,148,147,584,2024-01-10,2024-01-10T19:47:00Z,,2022-10-31T04:00:00Z,张老板,Osaka Grill,3677 Renee Dr,29579,SC,,(843) 903-2888,Marketing Nurture Queue,,AE Assigned,No Interest to talk to sales,Apps Associates,,Rejected
52479,Group A,178,177,584,2023-12-11,2023-12-11T22:52:00Z,,2022-10-31T04:00:00Z,Tsunami Sushi,Tsunami Sushi,106 E North St,29601,SC,,(864) 467-1055,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52480,Group A,161,160,584,2023-12-28,2023-12-28T19:59:00Z,,2022-10-31T04:00:00Z,Sushi Asa Llc,Sushi Asa Llc,150 Tanner Rd Unit J,29607,SC,,(864) 288-5259,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52481,Group A,140,139,584,2024-01-18,2024-01-18T17:56:00Z,,2022-10-31T04:00:00Z,Irashiai Japanese Sushi Pub,Irashiai Japanese Sushi Pub,115 Pelham Rd Ste 26,29615,SC,,(864) 271-0900,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52482,Group A,161,160,584,2023-12-28,2023-12-28T19:59:00Z,,2022-10-31T04:00:00Z,Asian Buffet,Asian Buffet,364 Market St,29678,SC,,(864) 886-0688,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52483,Group A,150,149,584,2024-01-08,2024-01-08T20:34:00Z,,2022-10-31T04:00:00Z,Joy Of Tokyo,Joy Of Tokyo,926 NE Main St Ste D,29681,SC,,(864) 963-7096,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52484,Group A,161,160,584,2023-12-28,2023-12-28T19:59:00Z,,2022-10-31T04:00:00Z,TRS Oriental,TRS Oriental,331 S Main St,29690,SC,,(864) 834-3399,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52485,Group A,149,148,584,2024-01-09,2024-01-09T20:54:00Z,,2022-10-31T04:00:00Z,Umi Hibachi Grill,Umi Hibachi Grill,510 Bc Moore Dr,29706,SC,,(803) 385-3600,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52486,Group A,149,148,584,2024-01-09,2024-01-09T20:54:00Z,,2022-10-31T04:00:00Z,Sake Japan,Sake Japan,1910 Cinema Dr Ste 104,29730,SC,,(803) 329-8222,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52487,Group A,160,159,584,2023-12-29,2023-12-29T20:44:00Z,,2022-10-31T04:00:00Z,MAIN HOUSE,MAIN HOUSE,923 HANNAH ST,16651,PA,,(814) 378-7118,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52488,Group A,107,106,584,2024-02-20,2024-02-20T20:28:00Z,,2022-10-31T04:00:00Z,MAIN MOON,MAIN MOON,719 LINCOLN WAY E,17233,PA,,(717) 987-3998,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
52489,Group A,180,179,584,2023-12-09,2023-12-10T01:57:00Z,,2022-10-31T04:00:00Z,MAIN MOON CHINESE RESTAURANT,MAIN MOON CHINESE RESTAURANT,113 N CENTER AVE,15501,PA,,(814) 445-3674,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Apps Associates,,Rejected
52490,Group A,141,140,584,2024-01-17,2024-01-18T01:49:00Z,,2022-10-31T04:00:00Z,MING'S CHINESE RESTAURANT,MING'S CHINESE RESTAURANT,121 S YORK RD,19040,PA,,(215) 674-8804,Marketing Nurture Queue,,SDR Complete,Cannot contact lead,Apps Associates,,Rejected
52491,Group A,127,126,584,2024-01-31,2024-01-31T16:48:00Z,,2022-10-31T04:00:00Z,MR CHINA,MR CHINA,785 STARR ST,19460,PA,,(610) 935-8889,Marketing Nurture Queue,,SDR Complete,No Interest to talk to sales,Apps Associates,,Rejected
