State Group,datediff_rejected_date,datediff_created_date,Create Date,Last Name,Company / Account,Street,Zip/Postal Code,State/Province (text only),Mobile - Primary,Business Phone,Lead Owner,Assigned SDR,Lead Status,Rejected Reason,Rejected Time,Created By,Unqualified Reason,Lead Stage
Group B,,584,2022-10-31T04:00:00Z,NEW ASIAN KITCHEN,NEW ASIAN KITCHEN,1034 PARK BLVD,11762,NY,,(516) 795-1001,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Real Thai & Sushi,Real Thai & Sushi,13749 N Litchfield Rd Ste. G109,85379,AZ,,(623) 214-9775,Marketing Nurture Queue,Kristen Chai,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,ORIENT EXPRESS,ORIENT EXPRESS,2600 LAKEWOOD VILLAGE DR L,72116,AR,,(501) 758-2627,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,NEW KAM FONG,NEW KAM FONG,324 N BROADWAY,11801,NY,,(516) 433-3388,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Asian Star,Asian Star,276 W 32nd St,85364,AZ,,(928) 317-9888,Marketing Nurture Queue,Jimmy Min Kong,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,CHUNG-KING CHINESE RESTAURANT,CHUNG-KING CHINESE RESTAURANT,4707 E BROADWAY ST,72117,AR,,(501) 945-2982,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,PANDA KITCHEN,PANDA KITCHEN,419B GREAT EAST NECK RD,11704,NY,,(631) 669-8889,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,MR. CHENG'S,MR. CHENG'S,4629 E MCCAIN BLVD,72117,AR,,(501) 955-9988,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Jade Garden Restaurant,Jade Garden Restaurant,1221 W 16th St,85364,AZ,,(928) 276-3539,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,EGG ROLL EXPRESS,EGG ROLL EXPRESS,3416 CAMP ROBINSON RD,72118,AR,,(501) 758-8899,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,BEST,BEST,351 MAMARONECK AVE,10543,NY,,(914) 698-1333,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,The Lemon Grass Asian Cuisine,The Lemon Grass Asian Cuisine,2585 E 16th St,85365,AZ,,(928) 783-0622,Marketing Nurture Queue,Sean Chan,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,HUNAN PALACE EXPRESS,HUNAN PALACE EXPRESS,2906 MACARTHUR DR,72118,AR,,(501) 812-5925,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,CHAN'S KITCHEN,CHAN'S KITCHEN,975 W JERICHO TURNPIKE UNIT 9,11787,NY,,(631) 979-3334,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,CHINESE PAVILION,CHINESE PAVILION,8000 AR-107,72120,AR,,(501) 835-8723,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,DAXXON CHINESE RESTAURANT,DAXXON CHINESE RESTAURANT,78 OAK ST,12586,NY,,(845) 778-3553,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Hibachi Grill Super Buffet,Hibachi Grill Super Buffet,465 AZ-90,85635,AZ,,(520) 458-8882,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,EDEN WOK,EDEN WOK,43 E 34TH ST,10016,NY,,(212) 725-8100,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Golden Phoenix,Golden Phoenix,1173 E Fry Blvd,85635,AZ,,(520) 459-4717,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,HUNAN EXPRESS,HUNAN EXPRESS,2412 E RACE AVE,72143,AR,,(501) 305-4000,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Panda House Continental,Panda House Continental,"Stue 420, 230 W Continental Rd",85622,AZ,,(520) 399-3373,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,NEW CHINA,NEW CHINA,2625 E RACE AVE,72143,AR,,(501) 268-1168,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,GREEN GARDEN VILLAGE,GREEN GARDEN VILLAGE,216 GRAND ST,10013,NY,,(646) 912-9136,Marketing Nurture Queue,Sandra Kan,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Permanently closed,China Olive,1350 W Irvington Rd,85746,AZ,,(520) 807-5168,Marketing Nurture Queue,Kristen Chai,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,GREAT WALL CHINESE BUFFET,GREAT WALL CHINESE BUFFET,204 E 22ND ST,72160,AR,,(870) 673-6279,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,HO WAN,HO WAN,111-5 LIBERTY AVE,11419,NY,,(718) 843-3288,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Ume Asian and Sushi,Ume Asian and Sushi,5655 W Valencia Rd,85757,AZ,,(520) 838-7177,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,CHINA GARDEN RESTAURANT,CHINA GARDEN RESTAURANT,908 MCGOWAN ST,72202,AR,,(501) 399-9888,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,JADE ISLAND,JADE ISLAND,2845 RICHMOND AVE,10314,NY,,(718) 761-8080,Marketing Nurture Queue,Ee Lin Goh,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Brother's Noodles,Brother's Noodles,5605 E Speedway Blvd,85712,AZ,,(520) 393-3774,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,CHINA PLUS BUFFET,CHINA PLUS BUFFET,6211 COLONEL GLENN RD,72204,AR,,(501) 562-1110,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,CHINESE ON THE GO,CHINESE ON THE GO,6610 COLONEL GLENN RD #204,72204,AR,,(501) 568-9910,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Wok Fire & Grill,Wok Fire & Grill,1135 N Park Ave,85719,AZ,,(520) 889-2388,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,GO GO CHINA,GO GO CHINA,3412 S UNIVERSITY AVE,72204,AR,,(501) 568-4646,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,NUMBER ONE,NUMBER ONE,904 PELHAMDALE AVE,10803,NY,,(914) 738-4096,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,W & Z Asian Bistro & Sushi Bar,W & Z Asian Bistro & Sushi Bar,4672 W White Mountain Blvd,85929,AZ,,(928) 368-6333,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,MR.CHEN'S AUTHENTIC CHINESE COOKING,MR.CHEN'S AUTHENTIC CHINESE COOKING,3901 S UNIVERSITY AVE,72204,AR,,(501) 562-7900,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,PANDA,PANDA,114 BROADWAY,12550,NY,,(845) 562-6890,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,PANDA GARDEN RESTAURANT,PANDA GARDEN RESTAURANT,2604 S SHACKLEFORD RD G,72205,AR,,(501) 224-8100,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Permanently closed,Mandarin Garden Restaurant,3518 E Rte 66,86004,AZ,,(928) 526-5033,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,FANTASTIC CHINA,FANTASTIC CHINA,1900 N GRANT ST,72207,AR,,(501) 663-8999,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,WAN BO,WAN BO,36 FORESTBURGH RD #1833,12701,NY,,(845) 791-1273,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,CUISINE OF CHINA,CUISINE OF CHINA,7316 GEYER SPRINGS RD,72209,AR,,(501) 562-7129,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,WING SHUI CHINESE RESTAURANT,WING SHUI CHINESE RESTAURANT,53 N FRONT ST,12401,NY,,(845) 339-3397,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,SUSHI AVE LLC,SUSHI AVE LLC,866 N HIGLEY RD STE 101,85234,AZ,,(480) 218-5700,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,CHINA WOK,CHINA WOK,10402 STAGECOACH RD,72210,AR,,(501) 407-0833,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,FU LIN RESTAURANT,FU LIN RESTAURANT,200 N BOWMAN RD,72211,AR,,(501) 225-8989,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,BASIL THAI,BASIL THAI,3110 N CENTRAL AVE,85012,AZ,,(602) 274-5020,Marketing Nurture Queue,Joe Yee Wong,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,CHINESE KITCHEN,CHINESE KITCHEN,11401 N RODNEY PARHAM RD,72212,AR,,(501) 224-2100,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,STARLITE RESTAURANT,STARLITE RESTAURANT,46 S LAKE POWELL BLVD,86040,AZ,,(928) 645-3620,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,MR HUI'S,MR HUI'S,11525 CANTRELL RD SUITE 401,72212,AR,,(501) 478-6666,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Zest Ramen,Zest Ramen,112 Eldridge St,10002,NY,,(212) 226-2802,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,A.W.LIN'S ASIAN CUISINE,A.W.LIN'S ASIAN CUISINE,17717 CHENAL PKWY H-101,72223,AR,,(501) 821-5398,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Yama Japanese Restaurant,Yama Japanese Restaurant,122 E 17th St Frnt A,10003,NY,,(212) 475-0969,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,CHI'S CHINESE CUISINE,CHI'S CHINESE CUISINE,17200 CHENAL PKWY B1,72223,AR,,(501) 821-8000,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Ogawa Japanese Restaurant,Ogawa Japanese Restaurant,36 E 4th St Frnt B,10003,NY,,(212) 533-6527,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,FORBIDDEN GARDEN CHINESE RESTAURANT,FORBIDDEN GARDEN CHINESE RESTAURANT,14810 CANTRELL RD STE. 140,72223,AR,,(501) 868-8149,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Permanently closed,New Double Dragon Restaurant,37 1st Ave Frnt A,10003,NY,,(212) 529-9717,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,CHINA TASTE,CHINA TASTE,9218 N RODNEY PARHAM RD #6202,72227,AR,,(501) 227-8800,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,SESAME INN CAREFREE,SESAME INN CAREFREE,34482 N SCOTTSDALE RD,85266,AZ,,(480) 595-8888,Marketing Nurture Queue,Hup Seng Tiew,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Han Dynasty,Han Dynasty,90 3rd Ave,10003,NY,,(212) 390-8685,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Permanently closed·,JIA CAFE,1430 W WARNER RD,85233,AZ,,(480) 656-7608,Marketing Nurture Queue,Kristen Chai,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,KOWLOON,KOWLOON,357 S DIVISION ST,72315,AR,,(870) 762-2828,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,SHANGHAI CLUB,SHANGHAI CLUB,3434 W ANTHEM WAY,85086,AZ,,(623) 465-3225,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,HO HO RESTAURANT,HO HO RESTAURANT,110 BARROW HILL RD,72335,AR,,(870) 633-3888,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Kumo Sushi & Bar Inc,Kumo Sushi & Bar Inc,214 1st Ave,10009,NY,,(212) 533-3030,Marketing Nurture Queue,Sandra Kan,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,MR ANS TUCSON,MR ANS TUCSON,6091 N ORACLE RD,85704,AZ,,(520) 797-0888,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,TEADEN CHINESE RESTAURANT,TEADEN CHINESE RESTAURANT,569 OAKLAND AVE,72342,AR,,(870) 338-8949,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,LUCKY STAR,LUCKY STAR,378 W CHESTNUT ST,72360,AR,,(870) 295-5601,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Lin's Chinese Restaurant,Lin's Chinese Restaurant,32 E 23rd St,10010,NY,,(212) 460-8445,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Permanently closed·,FOUR SEASONS RESTAURANT,1423 W MIRACLE MILE,85705,AZ,,(520) 882-4212,Marketing Nurture Queue,Kristen Chai,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,BIN'S RESTAURANT,BIN'S RESTAURANT,1724 FALLS BLVD,72396,AR,,(870) 238-7800,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Asuka Sushi,Asuka Sushi,300 W 23rd St Frnt 1,10011,NY,,(212) 727-0888,Marketing Nurture Queue,Jimmy Min Kong,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,THAI LONG-AN LLC,THAI LONG-AN LLC,4447 N 7TH AVE,85013,AZ,,(602) 374-4430,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Miyabi Sushi Japanese Restaurant Inc,Miyabi Sushi Japanese Restaurant Inc,118 W 3rd St Frnt A,10012,NY,,(212) 228-1688,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,CHINA BUFFET,CHINA BUFFET,1137 S CARAWAY RD,72401,AR,,(870) 932-3888,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Sakura,Sakura,273 Mott St Frnt 1,10012,NY,,(212) 941-8383,Marketing Nurture Queue,Kelvin Teh,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,SALA THAI RESTAURANT,SALA THAI RESTAURANT,7448 W GLENDALE AVE,85303,AZ,,(623) 435-6949,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Mikaku Japanese Cuisine,Mikaku Japanese Cuisine,85 Kenmare St,10012,NY,,(212) 431-4820,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,GINGER ZING,GINGER ZING,3460 E SOUTHERN AVE,85204,AZ,,(480) 325-0558,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,HONG KONG,HONG KONG,3228 S CARAWAY RD STE C,72404,AR,,(870) 931-5566,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Sushi Of Gari Tribeca,Sushi Of Gari Tribeca,130 W Broadway,10013,NY,,(212) 285-0130,Marketing Nurture Queue,Jimmy Min Kong,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,陈,CHINA BUFFET,603 W FLEEMAN ST,72442,AR,,(870) 561-8888,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Tataki Japanese Restaurant,Tataki Japanese Restaurant,3 Lispenard St,10013,NY,,(212) 965-0975,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,RED DRAGON CHINESE CUISINE,RED DRAGON CHINESE CUISINE,4360 S HIGHWAY 95,86426,AZ,,(928) 763-6889,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,林,ASIA CUISINE,2903 W KINGSHIGHWAY,72450,AR,,(870) 236-1818,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Arbor Bistro,Arbor Bistro,226 W Houston St,10014,NY,,(212) 255-7888,Marketing Nurture Queue,Jimmy Min Kong,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,SAING THAI CUISINE,SAING THAI CUISINE,9136 E VALENCIA RD,85747,AZ,,(520) 663-5955,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,PANDA GARDEN,PANDA GARDEN,2801 W KINGSHIGHWAY,72450,AR,,(870) 236-1111,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Kawa Sushi,Kawa Sushi,24 8th Ave,10014,NY,,(212) 366-6888,Marketing Nurture Queue,Sandra Kan,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,SAMURAI ASIAN BISTRO LLC,SAMURAI ASIAN BISTRO LLC,330 N DYSART RD STE 101,85338,AZ,,(623) 932-3099,Marketing Nurture Queue,Xue Ni Chu,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,CHINA BUFFET,CHINA BUFFET,186 S 2ND AVE,72454,AR,,(870) 598-5588,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Tempura Matsui,Tempura Matsui,222 E 39th St Frnt 1,10016,NY,,(212) 986-8885,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Permanently closed·,KYOTO BOWL,2040 W CHANDLER BLVD,85224,AZ,,(480) 855-8989,Marketing Nurture Queue,Kristen Chai,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,CHINA STAR SUPER BUFFET,CHINA STAR SUPER BUFFET,2609 US-67,72455,AR,,(870) 892-1688,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Oishi Bay Sushi,Oishi Bay Sushi,230 E 29th St Frnt B,10016,NY,,(212) 683-2283,Marketing Nurture Queue,Raymond Chong,SDR Complete,,,Apps Associates,,Dead
Group B,173,584,2022-10-31T04:00:00Z,陈,AH-KAI SUSHI & GRILL  LLC,831 S COTTON LN STE F1,85338,AZ,(917) 392-5150,(623) 932-3778,Marketing Nurture Queue,,SDR Complete,,2023-12-15T17:20:00Z,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,GREAT WALL,GREAT WALL,505 AR-463,72472,AR,,(870) 483-5677,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,THAI THAI,THAI THAI,10639 N 19TH AVE,85029,AZ,,(602) 870-7688,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Sushi Sen Nin At 33,Sushi Sen Nin At 33,30 E 33rd St,10016,NY,,(212) 889-2208,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,CHINA KING SUPER BUFFET,CHINA KING SUPER BUFFET,1238 N ST LOUIS,72501,AR,,(870) 612-1800,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,TAILEE CHINESE RESTAURANT,TAILEE CHINESE RESTAURANT,805 S ST LOUIS ST,72501,AR,,(870) 793-8168,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Sushi Damo Damo,Sushi Damo Damo,330 W 58th St Frnt 1,10019,NY,,(212) 707-8609,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,CHINA GARDEN,CHINA GARDEN,2002 US-62,72542,AR,,(870) 856-3336,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,TOKYO EXPRESS INC,TOKYO EXPRESS INC,914 E CAMELBACK RD STE 5,85014,AZ,,(602) 277-4666,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,DIAMOND HEAD,DIAMOND HEAD,1408 US-65,72601,AR,,(870) 743-8888,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,MY THAI BOWL,MY THAI BOWL,1065 E BASELINE RD,85233,AZ,,(480) 699-1843,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,SUSHI VALLEY LLC,SUSHI VALLEY LLC,10509 N ORACLE RD STE 131,85737,AZ,,(520) 219-1908,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Amaze Fusion & Lounge,Amaze Fusion & Lounge,1066 1st Ave,10022,NY,,(212) 688-8808,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,BLUE SUSHI,BLUE SUSHI,23233 N PIMA RD STE 101,85255,AZ,,(480) 585-8008,Marketing Nurture Queue,Bryan Sim,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,MEI LI CUISINE,MEI LI CUISINE,3094 E VAN BUREN,72632,AR,,(479) 363-6678,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Dai Hachi Inc,Dai Hachi Inc,1074 2nd Ave Frnt 3,10022,NY,,(212) 888-8101,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,BAMBOO GARDEN RESTAURANT,BAMBOO GARDEN RESTAURANT,332 E 9TH ST,72653,AR,,(870) 425-7242,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,SALA THAI RESTAURANT,SALA THAI RESTAURANT,10880 N 32ND ST STE 29,85028,AZ,,(602) 499-3437,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,CHEN'S GARDEN,CHEN'S GARDEN,1310 EASTSIDE CENTER CT,72653,AR,,(870) 424-6899,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Glaze Teriyaki Grill,Glaze Teriyaki Grill,643 Lexington Ave,10022,NY,,(212) 935-3400,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,YOSHIS FOODS INC,YOSHIS FOODS INC,4050 N CENTRAL AVE,85012,AZ,,(602) 274-6470,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,SAMURAI NOODLE HOUSE,SAMURAI NOODLE HOUSE,1047 HIGHWAY 95,86429,AZ,,(213) 434-3469,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,钟,CHINA CAFE,2630 E CITIZENS DR #15,72703,AR,,(479) 442-3998,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,Kouzan Restaurant,Kouzan Restaurant,685 Amsterdam Ave,10025,NY,,(212) 280-8099,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,FORMOSA,FORMOSA,1998 N COLLEGE AVE,72703,AR,,(479) 571-8886,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,SENJU JAPANESE RESTAURANT,SENJU JAPANESE RESTAURANT,440 W WARNER RD STE 104,85284,AZ,,(707) 836-1699,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,MONG DYNASTY RESTAURANT,MONG DYNASTY RESTAURANT,3101 N COLLEGE AVE,72703,AR,,(479) 443-7666,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group B,,584,2022-10-31T04:00:00Z,HUNAN MANOR,HUNAN MANOR,1147 N TAHOE PL,72704,AR,,(479) 521-3883,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
