State Group,datediff_rejected_date,datediff_created_date,Create Date,Last Name,Company / Account,Street,Zip/Postal Code,State/Province (text only),Mobile - Primary,Business Phone,Lead Owner,Assigned SDR,Lead Status,Rejected Reason,Rejected Time,Created By,Unqualified Reason,Lead Stage
Group A,,584,2022-10-31T04:00:00Z,DRAGON HOUSE,DRAGON HOUSE,329 HADDON AVE,8108,NJ,,(856) 854-6688,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Full Moon Sushi,Full Moon Sushi,647 Camino De Los Mares,92673,CA,,(949) 489-1360,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Totoya Japanese Cuisine,Totoya Japanese Cuisine,31105 Rancho Viejo Rd,92675,CA,,(949) 218-9050,Marketing Nurture Queue,Joe Yee Wong,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Sushi Tai,Sushi Tai,31654 Rancho Viejo Rd,92675,CA,,(949) 489-1044,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Oh My Sushi,Oh My Sushi,28985 Golden Lantern Ste B104,92677,CA,,(949) 495-9100,Marketing Nurture Queue,Ee Lin Goh,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Fuji Japan,Fuji Japan,1025 Westminster Mall,92683,CA,,(714) 799-2881,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Peking Restaurant,Peking Restaurant,8566 Westminster Blvd,92683,CA,,(714) 893-3020,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Seafood Paradise No Two,Seafood Paradise No Two,8602 Westminster Blvd,92683,CA,,(714) 893-6066,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Sun Moon,Sun Moon,9635 Bolsa Ave,92683,CA,,(714) 531-7129,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Royal Restaurant,Royal Restaurant,9743 Bolsa Ave,92683,CA,,(714) 531-1408,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Wanfu China Bistro,Wanfu China Bistro,30642 Santa Margarita Pkwy Ste E105,92688,CA,,(949) 589-8028,Marketing Nurture Queue,Bryan Sim,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Hayashi,Hayashi,27531 Puerta Real,92691,CA,,(949) 582-3477,Marketing Nurture Queue,Jimmy Min Kong,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,California Teriyaki,California Teriyaki,27670 Santa Margarita Pkwy,92691,CA,,(949) 461-9900,Marketing Nurture Queue,Jimmy Min Kong,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Sushi Plantation,Sushi Plantation,28601 Marguerite Pkwy Ste 6,92692,CA,,(949) 347-0999,Marketing Nurture Queue,Ee Lin Goh,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Zenko Sushi,Zenko Sushi,28892 Marguerite Pkwy Ste 190,92692,CA,,(949) 347-0844,Marketing Nurture Queue,Ee Lin Goh,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,California Teriyaki Grill,California Teriyaki Grill,123 S Harbor Blvd,92704,CA,,(714) 775-2220,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Yogis Teriyaki,Yogis Teriyaki,2413 S Fairview St Ste R,92704,CA,,(714) 424-0248,Marketing Nurture Queue,Joe Yee Wong,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Sushi Murasaki,Sushi Murasaki,2901 W Macarthur Blvd Ste 108,92704,CA,,(714) 241-1000,Marketing Nurture Queue,Joe Yee Wong,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Kaisen Sushi Bar,Kaisen Sushi Bar,3855 S Bristol St,92704,CA,,(714) 444-2161,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Genki Sushi,Genki Sushi,2800 N Main St Unit 1040,92705,CA,,(714) 972-4677,Marketing Nurture Queue,Jimmy Min Kong,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Peking Kitchen,Peking Kitchen,413 W 17th St Ste 101,92706,CA,,(714) 543-2383,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Full Moon Restaurant,Full Moon Restaurant,9965 Ellis Ave Ste 1,92708,CA,,(714) 963-3214,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Tommy's Sushi Japanese Restaurant,Tommy's Sushi Japanese Restaurant,1051 E Main St,92780,CA,,(714) 544-5241,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Honda Ya Japanese Restaurant,Honda Ya Japanese Restaurant,556 El Camino Real,92780,CA,,(714) 832-0081,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Long Hai Restaurant,Long Hai Restaurant,682 El Camino Real,92780,CA,,(714) 838-8118,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Lucky Fortune Cookery,Lucky Fortune Cookery,1313 S Disneyland Dr,92802,CA,,(714) 781-3463,Marketing Nurture Queue,Jimmy Min Kong,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Orange Sushi,Orange Sushi,327 S Anaheim Blvd Ste B,92805,CA,,(714) 517-0013,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Toyo Sushi & Roll,Toyo Sushi & Roll,676 S State College Blvd,92806,CA,,(714) 991-0500,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Sushi At Sushi,Sushi At Sushi,414 N Lakeview Ave,92807,CA,,(714) 998-4094,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Yagi Japanese Restaurant,Yagi Japanese Restaurant,6324 E Santa Ana Canyon Rd,92807,CA,,(714) 974-4512,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Yosuke Sushi,Yosuke Sushi,136 S Fairmont Blvd,92808,CA,,(714) 921-4002,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Yanashiro,Yanashiro,8257 E Santa Ana Canyon Rd Ste A,92808,CA,,(714) 283-3300,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Domo Sushi,Domo Sushi,8285 E Santa Ana Canyon Rd Ste 120,92808,CA,,(714) 974-7719,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,J Sushi Brea,J Sushi Brea,932 E Imperial Hwy,92821,CA,,(714) 671-0077,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Kabuki Japanese Restaurant,Kabuki Japanese Restaurant,975 E Birch St Ste K,92821,CA,,(714) 255-0090,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Izakaya Takasei,Izakaya Takasei,2980 Yorba Linda Blvd,92831,CA,,(714) 577-0401,Marketing Nurture Queue,Joe Yee Wong,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Fusion Sushi Of Anaheim Hills,Fusion Sushi Of Anaheim Hills,680 Langsdorf Dr,92831,CA,,(714) 998-3939,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Sakura Shaba Co,Sakura Shaba Co,225 N Harbor Blvd,92832,CA,,(714) 879-1510,Marketing Nurture Queue,Jimmy Min Kong,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Tokyo Love Japanese Restaurant,Tokyo Love Japanese Restaurant,12565 Harbor Blvd,92840,CA,,(714) 534-4751,Marketing Nurture Queue,Joe Yee Wong,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Kyotori Japanese Restaurant,Kyotori Japanese Restaurant,9789 Chapman Ave,92841,CA,,(714) 530-3029,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Miyako,Miyako,9877 Chapman Ave Ste E,92841,CA,,(714) 534-8980,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Peking Gourmet,Peking Gourmet,9092 Garden Grove Blvd Ste A,92844,CA,,(714) 539-5301,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Mika Sushi,Mika Sushi,11879 Valley View St Ste B,92845,CA,,(714) 896-0750,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Koi-San Authentic Japanese Cuisine & Sushi-Bar,Koi-San Authentic Japanese Cuisine & Sushi-Bar,1132 E Katella Ave Ste A11,92867,CA,,(714) 639-2330,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Orange Sushi,Orange Sushi,450 N Tustin St,92867,CA,,(714) 289-9915,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,California Teriyaki Grill,California Teriyaki Grill,526 W Katella Ave,92867,CA,,(714) 639-0116,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Tabiji Restaturant,Tabiji Restaturant,665 N Tustin St,92867,CA,,(714) 633-6000,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Hotto Sushi,Hotto Sushi,1111 W Town and Country Rd Ste 2,92868,CA,,(714) 835-5758,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Yogis Teriyaki,Yogis Teriyaki,840 The City Dr S Ste G,92868,CA,,(714) 621-0700,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Sushi Yun,Sushi Yun,3505 E Chapman Ave Ste E,92869,CA,,(714) 744-0008,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Fish In A Bottle Sushi & Grill,Fish In A Bottle Sushi & Grill,1205 E Imperial Hwy,92870,CA,,(714) 528-4000,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Ise Japanese Restaurant,Ise Japanese Restaurant,1241 E Yorba Linda Blvd,92870,CA,,(714) 993-6442,Marketing Nurture Queue,Joe Yee Wong,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Sake Sushi & Grill,Sake Sushi & Grill,850 N Rose Dr Ste A,92870,CA,,(714) 528-7253,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,J Sushi & Grill,J Sushi & Grill,4300 Green River Rd Ste 107,92878,CA,,(951) 520-0043,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Mandarin Gourmet,Mandarin Gourmet,305 Wood St,15222,PA,,(412) 261-6151,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,S Gc Japanese Restaurant,S Gc Japanese Restaurant,113 E 6th St,92879,CA,,(951) 738-0650,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,No 1 Sushi Sushi,No 1 Sushi Sushi,436 Market St,15222,PA,,(412) 251-5510,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Shogun Teppan Steak & Sushi,Shogun Teppan Steak & Sushi,275 Teller St Ste 130,92879,CA,,(951) 737-3888,Marketing Nurture Queue,Jimmy Min Kong,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Ginza Japanese Restaurant,Ginza Japanese Restaurant,4734 Liberty Ave,15224,PA,,(412) 688-7271,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Sushi Asahi,Sushi Asahi,420 N Mckinley St Ste 106,92879,CA,,(951) 738-3000,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Little Tokyo,Little Tokyo,636 Washington Rd,15228,PA,,(412) 344-4366,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Marui Sushi,Marui Sushi,2347 California Ave,92881,CA,,(951) 734-5800,Marketing Nurture Queue,Sandra Kan,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Royal Myanmar,Royal Myanmar,644 Center Ave,15229,PA,,(412) 415-3380,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Tokai Sushi,Tokai Sushi,2279 Eagle Glen Pkwy Ste 107,92883,CA,,(951) 340-0443,Marketing Nurture Queue,Jimmy Min Kong,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Ra Sushi,Ra Sushi,2780 Cabot Dr Ste 140,92883,CA,,(951) 277-7491,Marketing Nurture Queue,Jimmy Min Kong,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,China Ichiban,China Ichiban,318 Curry Hollow Rd,15236,PA,,(412) 655-0378,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Sushi Marina,Sushi Marina,120 S California St,93001,CA,,(805) 643-5200,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Sarku Japan,Sarku Japan,3301 E Main St,93003,CA,,(805) 339-9183,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Sushi Tomo,Sushi Tomo,4812 Mcknight Rd,15237,PA,,(412) 630-8666,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Sesame Inn,Sesame Inn,711 Browns Ln Ste 1,15237,PA,,(412) 366-1838,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Sushi Fresh,Sushi Fresh,5920 Telegraph Rd,93003,CA,,(805) 650-6068,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Tai Pei Chinese Restaurant,Tai Pei Chinese Restaurant,1124 Freeport Rd,15238,PA,,(412) 781-4131,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,New Panda Chinese Restaurant,New Panda Chinese Restaurant,9284 Telephone Rd,93004,CA,,(805) 647-0134,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Azan Wok,Azan Wok,2352 Golden Mile Hwy,15239,PA,,(724) 519-2241,Marketing Nurture Queue,Bryan Sim,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Saga Steakhouse & Sushi,Saga Steakhouse & Sushi,300 S Hills Vlg,15241,PA,,(412) 835-8888,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Masa Sushi,Masa Sushi,63 E Daily Dr,93010,CA,,(805) 987-1065,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Wong's Wok,Wong's Wok,2200 Tanger Blvd Ste 320,15301,PA,,(724) 225-5775,Marketing Nurture Queue,Xue Ni Chu,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Yomama Sushi,Yomama Sushi,4900B Verdugo Way,93012,CA,,(805) 384-0677,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Sushi Teri Carpinteria,Sushi Teri Carpinteria,970 Linden Ave,93013,CA,,(805) 745-1314,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Benichopsticks Restaurant,Benichopsticks Restaurant,1025 Waterdam Plaza Dr,15317,PA,,(724) 942-1160,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,New China Wok,New China Wok,610 W Ventura St,93015,CA,,(805) 524-1681,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Love Sushi House,Love Sushi House,223 W Los Angeles Ave,93021,CA,,(805) 529-1624,Marketing Nurture Queue,Raymond Chong,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Sushi Planet,Sushi Planet,537 New Los Angeles Ave,93021,CA,,(805) 523-2954,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,San Sai Japanese Grill,San Sai Japanese Grill,888 New Los Angeles Ave Ste C,93021,CA,,(805) 523-2655,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Robokyo Japanese Steakhouse & Sushi Bar,Robokyo Japanese Steakhouse & Sushi Bar,117 Toll House Rd,15601,PA,,(724) 834-7423,Marketing Nurture Queue,Zi Heng Lim,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Sakuraojai,Sakuraojai,219 E Matilija St,93023,CA,,(805) 646-8777,Marketing Nurture Queue,Xue Ni Chu,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Edo Hibachi Steakhouse & Bar,Edo Hibachi Steakhouse & Bar,5274 State Route 30 Ste 21,15601,PA,,(724) 838-8816,Marketing Nurture Queue,Zi Heng Lim,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Hakane Sushi,Hakane Sushi,967 E Ojai Ave,93023,CA,,(805) 640-3070,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Golden Chicken Inn,Golden Chicken Inn,701 S Oxnard Blvd,93030,CA,,(805) 483-9122,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,China Garden,China Garden,90 Malts Ln,15642,PA,,(724) 863-5525,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Yasubays Japanese,Yasubays Japanese,1219 Saviers Rd Ste A,93033,CA,,(805) 483-9611,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,China King,China King,119 3rd St,15656,PA,,(724) 845-3388,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Fisherman's Sushi,Fisherman's Sushi,2810 Harbor Blvd Ste B12,93035,CA,,(805) 985-3306,Marketing Nurture Queue,Jimmy Min Kong,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,First Wok Chinese Restaurant,First Wok Chinese Restaurant,321 W Main St Ste B,15658,PA,,(724) 238-4378,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Kabuki Japanese Restaurant,Kabuki Japanese Restaurant,500 Collection Blvd,93036,CA,,(805) 981-2973,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,74,584,2022-10-31T04:00:00Z,Jade Garden,Jade Garden,4450 William Penn Hwy,15668,PA,,(724) 733-2281,Marketing Nurture Queue,Bryan Sim,SDR Complete,,2024-03-23T19:38:00Z,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Sushi Hanada,Sushi Hanada,457 W Channel Islands Blvd,93041,CA,,(805) 984-7978,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Ken Of Japan,Ken Of Japan,4340 Cochran St,93063,CA,,(805) 527-6490,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Nykos,Nykos,935 Scalp Ave,15904,PA,,(814) 254-4099,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,China House,China House,2690 William Penn Ave Ste 1,15909,PA,,(814) 322-1595,Marketing Nurture Queue,Kelvin Teh,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Tokyo Sushi,Tokyo Sushi,5830 E Los Angeles Ave,93063,CA,,(805) 520-5877,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Love Sushi,Love Sushi,2941 Cochran St,93065,CA,,(805) 526-2008,Marketing Nurture Queue,Joe Yee Wong,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Hana Sushi,Hana Sushi,575 Country Club Dr Ste D,93065,CA,,(805) 520-1333,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,House Of Chen,House Of Chen,101 Brandt Dr,16066,PA,,(724) 776-6760,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,China Pavilion,China Pavilion,1202 Chapala St,93101,CA,,(805) 560-6028,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Kobe Sushi Bar & Japanese,Kobe Sushi Bar & Japanese,2499 E State St,16148,PA,,(724) 981-9955,Marketing Nurture Queue,Joe Yee Wong,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Arigato Sushi,Arigato Sushi,1225 State St,93101,CA,,(805) 965-6074,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Sachi Ramen Robata Bar,Sachi Ramen Robata Bar,721 Chapala St,93101,CA,,(805) 845-1806,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Grace Asian Restaurant,Grace Asian Restaurant,961 Park Ave,16335,PA,,(814) 333-1310,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Kyoto Japanese Restaurant,Kyoto Japanese Restaurant,3232 State St,93105,CA,,(805) 687-1252,Marketing Nurture Queue,Xue Ni Chu,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Bettys Dinor,Bettys Dinor,132 High St,16441,PA,,(814) 796-6325,Marketing Nurture Queue,Jimmy Min Kong,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Sun Sushi,Sun Sushi,3631 State St,93105,CA,,(805) 845-7720,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Hibachi Japanese Steak House,Hibachi Japanese Steak House,3000 W 12th St,16505,PA,,(814) 838-2495,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Sakana Sushi Bar & Japanese Restaurant,Sakana Sushi Bar & Japanese Restaurant,1046 Coast Village Rd Ste K,93108,CA,,(805) 565-2014,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Permanently closed,Little Taipei,2421 Asbury Rd Unit 6,16506,PA,,(814) 836-9000,Marketing Nurture Queue,Kristen Chai,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,China Palace,China Palace,1070 Coast Village Rd,93108,CA,,(805) 565-9380,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Sushi Go Go,Sushi Go Go,119 Harbor Way Ste B,93109,CA,,(805) 962-6568,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Wongs Wok Inc,Wongs Wok Inc,5580 Goods Ln Ste 2081,16602,PA,,(814) 942-1528,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Uknown,Hong Kong Chinese Restaurant,1020 E Main St Ste 3,16701,PA,,(814) 362-8158,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Goleta Sushi House,Goleta Sushi House,5744 Hollister Ave,93117,CA,,(805) 683-8724,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Sushi Teri,Sushi Teri,5746 Calle Real,93117,CA,,(805) 964-9909,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Taipei Chinese Kitchen,Taipei Chinese Kitchen,2222 E College Ave,16801,PA,,(717) 440-5408,Marketing Nurture Queue,Raymond Chong,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Sushiya Express,Sushiya Express,955 Embarcadero Del Mar Ste E,93117,CA,,(805) 961-8272,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Kongs Kitchen,Kongs Kitchen,745 Bear Mountain Blvd,93203,CA,,(661) 436-7168,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Maki Yaki Korean & Japanese,Maki Yaki Korean & Japanese,407 E Beaver Ave,16801,PA,,(814) 272-0144,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
